prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
rve13983,Y,kdqmlnav,1.0,,Precision Castparts,1-345-572-1060,190130.0,,3.0,75.0,585.0,R,2681971.0
Mfq13984,e,Tcvksozc,3.0,S,Kelly Services,1-743-843-8791,23136.0,5.0,5.0,45.0,842.0,R,781495.0
amj13985,d,VAIYTS,3.0,M,McKesson,1-359-252-8672,436751.0,0.0,4.0,66.0,689.0,O,2939519.0
qhc13986,P,ksymdkwaazb,2.0,U,Univision Communications,1-120-103-6754,426593.0,,4.0,47.0,631.0,O,1659632.0
Ahk13987,,Jvhjlcwpq,6.0,M,PPL,1-236-166-7204,303231.0,1.0,0.0,33.0,711.0,O,2799883.0
RPG13988,M,Pnlkwjmqqq,7.0,U,Aleris International,1-472-226-0277,265908.0,1.0,0.0,75.0,377.0,,2021398.0
Mwv13989,T,Hcroqqyjswk,8.0,W,Anadarko Petroleum,1-032-583-7718,442006.0,1.0,4.0,,452.0,O,3951038.0
Ozt13990,,TDAPMG,3.0,M,Allegheny Energy,1-708-464-0481,347405.0,4.0,4.0,29.0,601.0,O,2673643.0
CID13991,,Nybsj,9.0,S,EOG Resources,1-143-234-9886,412007.0,2.0,0.0,79.0,512.0,O,3815100.0
ate13992,z,Owxcar,5.0,D,Cooper-Standard Holdings,1-760-583-6186,228548.0,4.0,3.0,54.0,823.0,R,952118.0
ftv13993,E,yhsivwi,0.0,M,Expedia,1-706-240-8374,275615.0,3.0,2.0,39.0,644.0,O,2217978.0
OSH13994,V,BEDDTGOYO,4.0,M,Devon Energy,1-788-095-3707,277335.0,0.0,4.0,82.0,744.0,O,1971360.0
Ull13995,,Fnlaukjeq,,M,HCA,1-625-204-4179,218571.0,,3.0,40.0,417.0,O,2328228.0
Baq13996,S,Khdeitib,2.0,M,CVS Caremark,1-043-971-5865,,1.0,4.0,21.0,546.0,O,3878977.0
jqs13997,h,lzvoq,0.0,U,Limited Brands,1-307-517-2232,191370.0,5.0,2.0,75.0,408.0,O,2701362.0
QMB13998,w,cjinvttuz,5.0,M,Nasdaq OMX Group,1-858-657-9676,178702.0,5.0,2.0,24.0,462.0,O,1216718.0
Beq13999,h,HRPAGHB,8.0,M,Pioneer Natural Resources,1-422-164-0484,165911.0,5.0,4.0,56.0,623.0,O,2616138.0
UOM14000,,Odepzupkuo,9.0,U,E.W. Scripps,1-139-278-6021,35174.0,2.0,3.0,85.0,630.0,O,3040939.0
yhl14001,,Givpxkq,1.0,M,Ametek,1-188-040-8614,219488.0,4.0,1.0,64.0,613.0,O,3376874.0
qul14002,H,JTXDLATVSA,8.0,S,Advance Auto Parts,1-002-595-6555,80709.0,1.0,,12.0,846.0,O,
INC14003,,Aqlxi,5.0,M,Sauer-Danfoss,1-550-688-1027,,3.0,4.0,69.0,642.0,O,1536376.0
Xlm14004,V,kmlaudqos,2.0,M,Oracle,1-081-457-8721,329731.0,5.0,2.0,68.0,573.0,O,1317319.0
JQO14005,,tsknihlbdclc,4.0,U,Crane,,148789.0,2.0,0.0,49.0,556.0,,
IWJ14006,N,Lpimnjqtmxvw,4.0,S,Maxim Integrated Products,1-262-642-2503,10682.0,,4.0,26.0,820.0,O,
QIQ14007,,Xshxzv,2.0,D,Synovus Financial Corp.,1-911-660-6612,340570.0,0.0,0.0,81.0,546.0,O,2883380.0
BTN14008,V,ilcgjbkkrl,6.0,W,Carpenter Technology,,138118.0,1.0,0.0,99.0,460.0,O,1923574.0
Axh14009,,agtvlzy,1.0,U,Colgate-Palmolive,1-916-329-6146,,3.0,4.0,64.0,333.0,O,385536.0
Zpn14010,,Ckrkdr,4.0,D,Urban Outfitters,1-225-363-5497,381098.0,4.0,2.0,97.0,304.0,R,515037.0
tks14011,L,Xfmdsp,7.0,W,Peabody Energy,1-892-137-4452,37499.0,1.0,2.0,,413.0,O,3445024.0
Ltn14012,,Bfpxca,5.0,M,Gilead Sciences,1-141-797-1761,77899.0,5.0,4.0,1.0,593.0,O,3543580.0
Qtb14013,O,lgxvjwcujspi,7.0,W,Service Enterprise Group,1-679-875-4062,85356.0,3.0,1.0,60.0,804.0,O,366143.0
Tvw14014,,Xdkmzqhpialj,0.0,U,CME Group,1-506-981-0928,496998.0,1.0,0.0,18.0,648.0,O,2763821.0
Ktu14015,E,jygkkvhk,2.0,M,Snap-On,1-544-772-6481,34660.0,3.0,2.0,52.0,451.0,O,
XCG14016,,HPKLZNZJI,2.0,M,Walgreen,1-469-965-9906,221754.0,2.0,0.0,100.0,786.0,U,406077.0
AZM14017,Q,Opaazvj,9.0,S,AutoNation,,,1.0,2.0,87.0,312.0,O,1148518.0
Jvd14018,h,Dwpkscalyu,1.0,D,TD Ameritrade,1-906-813-5785,442235.0,4.0,0.0,28.0,516.0,R,2978022.0
dvs14019,,Xvuyvqvg,6.0,S,Safeway,1-150-277-8672,267103.0,3.0,5.0,6.0,815.0,O,3386526.0
RJR14020,r,kyheuck,2.0,U,Jo Ann Stores,1-947-823-2014,487372.0,0.0,1.0,100.0,401.0,,2198459.0
Fjj14021,,,5.0,M,Total System Services,1-520-321-1202,100344.0,,1.0,19.0,686.0,R,724120.0
Tvd14022,,Jkiqybf,8.0,M,Granite Construction,1-175-222-8712,476652.0,1.0,3.0,93.0,468.0,O,2380553.0
ZEF14023,N,vvbfgseost,9.0,W,Walgreen,1-445-311-5146,182768.0,0.0,5.0,87.0,668.0,O,129849.0
Xkr14024,,REOIQ,6.0,S,Dover,1-544-663-5204,,4.0,5.0,,519.0,O,1392765.0
WMN14025,,gcnitfystfi,0.0,D,Cablevision Systems,1-771-267-4658,290450.0,3.0,4.0,50.0,696.0,O,3350670.0
RJJ14026,o,Ufcvjo,6.0,W,Mylan,1-337-071-5834,298718.0,0.0,,78.0,739.0,O,434759.0
Fek14027,l,Wjhznhgt,6.0,M,General Cable,1-353-921-8281,,1.0,2.0,30.0,417.0,R,2719005.0
Wol14028,,Hlezgm,2.0,M,Visteon,1-315-297-7863,68027.0,4.0,3.0,91.0,808.0,O,971708.0
QES14029,N,Opiovnso,10.0,S,Caterpillar,1-693-318-9637,43055.0,5.0,3.0,61.0,412.0,O,2069735.0
GUB14030,,zydkcnmmr,8.0,U,Supervalu,1-974-947-9947,201507.0,5.0,,3.0,686.0,R,32033.0
Gub14031,,Qjriazlhrx,8.0,S,Valmont Industries,1-755-800-0848,126276.0,3.0,4.0,,725.0,R,2429720.0
Lmj14032,F,Sstllcmqtq,2.0,S,Univision Communications,1-041-664-8561,114940.0,0.0,5.0,76.0,417.0,O,1278288.0
Tob14033,E,Bwoimzrirob,7.0,U,Briggs & Stratton,1-646-533-4010,361588.0,1.0,5.0,79.0,324.0,O,3842046.0
hrf14034,t,aqprna,0.0,M,American Greetings,1-802-083-5248,133002.0,2.0,1.0,32.0,305.0,R,1856763.0
ICS14035,Y,,,M,Omnicom Group,1-249-508-1613,94849.0,2.0,1.0,77.0,567.0,U,2880304.0
Jub14036,,OQGMBUIU,10.0,U,,1-236-642-3891,211821.0,4.0,4.0,33.0,322.0,O,
Par14037,I,Ptpukvrfbqy,10.0,D,AMR,1-676-946-3534,286514.0,1.0,3.0,90.0,487.0,U,526135.0
OJO14038,,BPCHTIOR,6.0,U,URS,1-412-854-8284,235934.0,1.0,3.0,55.0,723.0,O,1728719.0
NOM14039,,Oghqmokzvoe,2.0,M,SunGard Data Systems,1-678-785-5196,136093.0,2.0,3.0,28.0,786.0,O,3017962.0
efr14040,,Ifywg,4.0,U,Mirant,1-171-087-9699,403307.0,2.0,0.0,11.0,815.0,O,3206832.0
RHJ14041,,Aeroelktqw,3.0,M,Regis,1-945-359-2880,191112.0,4.0,4.0,33.0,806.0,O,3429955.0
bzd14042,T,Zzetzymduvso,1.0,D,Eagle Rock Energy Partners,1-867-030-9435,11909.0,0.0,5.0,64.0,357.0,R,3946226.0
IUF14043,m,Sdalctcaz,10.0,W,Pacer International,1-767-517-5645,117280.0,3.0,2.0,100.0,443.0,O,2423280.0
Jli14044,W,JPEAYZV,1.0,U,Werner Enterprises,1-409-984-0277,341616.0,1.0,3.0,13.0,771.0,O,480727.0
Nwa14045,,Ebmfkj,6.0,W,Lennar,1-117-510-8229,298687.0,2.0,5.0,91.0,478.0,O,876048.0
Toq14046,w,DEEGDNNQC,4.0,U,Thermo Fisher Scientific,1-952-132-2240,386966.0,1.0,0.0,24.0,337.0,O,
YCJ14047,D,Ixjrnqugo,0.0,U,Domtar,,447326.0,0.0,1.0,100.0,,O,3917478.0
ZLX14048,Q,Yleiks,9.0,D,ENSCO International,1-633-915-9888,460342.0,3.0,3.0,68.0,482.0,O,75862.0
Wav14049,o,Cardr,1.0,D,Harsco,1-882-035-4926,372175.0,4.0,5.0,72.0,575.0,O,2719402.0
Sfq14050,u,Nzieqxu,4.0,S,Rockwell Collins,1-237-516-0438,440698.0,1.0,1.0,47.0,526.0,O,
NMV14051,,tnpiqrqi,6.0,S,Johnson Controls,1-509-341-1473,161159.0,2.0,4.0,94.0,835.0,O,2701531.0
xup14052,,vrypavgx,3.0,S,Phoenix,,310777.0,5.0,0.0,31.0,396.0,U,1955044.0
Xlq14053,,QULAI,10.0,M,Health Management Associates,1-582-387-0906,414227.0,0.0,1.0,42.0,695.0,O,3393889.0
yxo14054,,ryvyc,1.0,U,TravelCenters of America,1-878-362-7467,2734.0,5.0,2.0,46.0,741.0,O,342781.0
BGS14055,,OGNFHZPOLH,1.0,M,Joy Global,1-707-426-2005,128814.0,3.0,3.0,80.0,,U,2631258.0
Cky14056,,DKWNU,4.0,D,Paccar,1-165-121-1253,248735.0,2.0,4.0,46.0,391.0,R,627723.0
VND14057,,cbjhvbqxf,4.0,S,Celgene,,217375.0,3.0,5.0,43.0,,U,1731121.0
oph14058,,Ppijnie,8.0,D,Pilgrim's Pride,,464982.0,1.0,4.0,64.0,598.0,O,2684036.0
Fwu14059,F,cvvfgndplcxh,9.0,S,Wesco International,1-964-404-5864,181562.0,1.0,2.0,91.0,435.0,O,2175391.0
WYU14060,,ZXEDHWDKTHA,3.0,M,Manpower,1-767-193-2118,311648.0,4.0,4.0,43.0,551.0,O,1648694.0
yho14061,M,cekvto,4.0,W,Allegheny Energy,,47139.0,,0.0,35.0,634.0,O,2982403.0
Oyd14062,c,Muskqahtr,0.0,S,State Street Corp.,1-022-122-1229,62663.0,3.0,5.0,61.0,462.0,O,1429788.0
Zax14063,,Xbjpbncyz,10.0,U,Ferro,1-629-959-4382,144390.0,1.0,5.0,25.0,614.0,O,2028752.0
Ney14064,,Rzdkpencycxf,1.0,M,Black & Decker,1-886-943-3382,276053.0,0.0,1.0,80.0,430.0,O,3681997.0
DOZ14065,D,Bqpcexbe,0.0,U,Helmerich & Payne,1-114-360-9928,377604.0,1.0,0.0,93.0,401.0,U,3007487.0
gll14066,,Fskeotjm,7.0,M,Total System Services,1-632-437-7416,73115.0,0.0,4.0,81.0,849.0,R,1681544.0
Ovr14067,Z,Vwhvsqwkujn,3.0,W,Exelon,1-793-673-2434,227020.0,0.0,1.0,12.0,760.0,U,3706841.0
svc14068,q,Ndhzawv,7.0,S,Advance Auto Parts,1-909-248-7891,361656.0,1.0,1.0,98.0,535.0,U,548016.0
TXP14069,i,QBQCQNZ,,M,Allergan,1-854-865-6100,357045.0,0.0,2.0,25.0,646.0,O,2571364.0
zfa14070,o,Nmlcxsres,7.0,U,Dana Holding,1-328-522-9488,348618.0,0.0,5.0,65.0,437.0,R,232423.0
lyz14071,,Bnmpsurkbe,6.0,U,SPX,1-557-201-6341,449649.0,2.0,4.0,0.0,829.0,O,1300177.0
syb14072,A,ppabxbcadogg,,M,Gilead Sciences,1-625-773-7076,68924.0,5.0,1.0,,842.0,O,1345813.0
Ivn14073,d,Wslbp,5.0,U,,1-889-470-5986,215115.0,,4.0,48.0,486.0,O,3342615.0
Oaq14074,,cwzqhg,1.0,M,Crosstex Energy,1-420-732-1453,24629.0,0.0,5.0,39.0,,O,2363788.0
tvt14075,,edcbsxchrxba,,U,Molex,1-467-639-2868,362493.0,5.0,2.0,14.0,621.0,O,281516.0
Eiv14076,,ELFYJQF,5.0,M,UAL,1-684-490-9329,17505.0,3.0,1.0,43.0,480.0,O,3155454.0
Loi14077,w,Fsrvbnbuk,,M,AbitibiBowater,1-155-377-3959,214408.0,1.0,4.0,44.0,341.0,R,
KDF14078,,Zcmkjniabym,9.0,,RPM International,1-810-184-4795,,5.0,3.0,27.0,,R,3539888.0
PDM14079,,Oskxkggm,9.0,M,BearingPoint,1-744-550-4205,424208.0,5.0,2.0,11.0,340.0,O,36275.0
Lvd14080,f,Gzslvspyvf,2.0,M,Sanmina-SCI,1-818-958-8263,33285.0,5.0,2.0,,751.0,O,3686605.0
IGW14081,N,LFYUXHIJPQWL,5.0,M,Alliance One International,1-544-801-4049,321975.0,4.0,4.0,7.0,809.0,O,3912850.0
Llu14082,,acnov,5.0,S,Owens & Minor,1-174-730-1026,495204.0,3.0,1.0,99.0,843.0,R,409804.0
Xyk14083,X,Tgrvdibhg,7.0,S,Procter & Gamble,1-618-285-0117,170452.0,4.0,5.0,6.0,393.0,R,3202073.0
Ndz14084,H,XZSMM,5.0,M,HealthSpring,1-817-877-1510,15155.0,2.0,5.0,15.0,589.0,U,3857000.0
fud14085,,Quiaxucs,6.0,U,Progress Energy,1-567-050-9859,329977.0,5.0,3.0,60.0,528.0,O,3595017.0
jgd14086,,RTIBKZDT,8.0,D,Varian Medical Systems,1-099-805-6613,328569.0,2.0,2.0,4.0,783.0,U,812543.0
Jhu14087,,dijmv,6.0,D,Illinois Tool Works,1-439-684-1514,315713.0,1.0,1.0,14.0,565.0,O,1871789.0
Rut14088,,,5.0,S,Consol Energy,,65430.0,3.0,5.0,14.0,609.0,R,896162.0
nub14089,u,Afqbrqtnv,5.0,S,UnitedHealth Group,1-874-856-4318,196149.0,5.0,3.0,99.0,664.0,R,1219898.0
oah14090,,YAJUL,8.0,U,Men's Wearhouse,1-570-494-2931,,4.0,4.0,25.0,,O,1155592.0
wnh14091,,FQRZKA,9.0,S,Iasis Healthcare,1-887-042-1623,371853.0,5.0,5.0,26.0,348.0,,227361.0
Ega14092,,AUVPRWNV,7.0,,Winn-Dixie Stores,1-377-777-0896,489339.0,4.0,1.0,76.0,482.0,O,1861642.0
KKZ14093,,Aywmdujflc,3.0,U,RSC Holdings,1-603-456-2525,304918.0,5.0,2.0,55.0,397.0,O,1032498.0
ZGU14094,B,Ytauybhuw,,W,,1-119-560-2780,159273.0,2.0,0.0,71.0,624.0,O,3752188.0
Vqx14095,o,pblybsd,6.0,U,Texas Instruments,1-844-474-9630,31843.0,0.0,0.0,20.0,561.0,O,2857758.0
Fnf14096,U,ajiolaok,9.0,U,Cimarex Energy,1-971-976-9476,240799.0,5.0,0.0,35.0,732.0,O,
Oak14097,z,,4.0,M,Pulte Homes,1-104-261-5631,431328.0,4.0,4.0,21.0,740.0,O,1405527.0
Tot14098,V,Jzcsuglrjr,3.0,S,Spartan Stores,1-343-706-6211,450832.0,0.0,0.0,99.0,819.0,R,199612.0
rhh14099,u,ryxngphzqu,9.0,U,Northern Trust Corp.,1-935-982-9438,131821.0,3.0,2.0,70.0,513.0,R,1172645.0
HQT14100,,vmeivtflenf,10.0,U,Sonoco Products,1-006-285-0736,,4.0,0.0,53.0,634.0,O,3969954.0
FPZ14101,,kttfajkq,9.0,S,3M,1-351-357-1755,267765.0,1.0,,96.0,301.0,O,973831.0
Gnp14102,,iidgqqqwmf,0.0,U,FMC,1-779-874-4039,480035.0,,1.0,14.0,756.0,R,1844096.0
FYU14103,,Oytxa,10.0,M,CenturyTel,1-698-527-3235,77461.0,3.0,4.0,53.0,763.0,R,2577362.0
Ojb14104,G,gmsoiqaz,7.0,M,Centene,1-970-545-6577,422123.0,1.0,2.0,32.0,342.0,U,
Wxc14105,,Rwxlvgw,4.0,U,R.R. Donnelley & Sons,1-109-567-0866,128619.0,2.0,5.0,,308.0,O,3195888.0
Peg14106,h,MPPLQ,4.0,W,Dun & Bradstreet,1-777-035-1753,17787.0,4.0,3.0,28.0,763.0,O,1078699.0
vjz14107,,PMQLGXFR,,D,Kla-Tencor,1-015-324-9370,154482.0,3.0,2.0,61.0,382.0,O,1886268.0
luk14108,,Nonus,1.0,W,Dollar Tree,1-206-183-7770,61643.0,0.0,2.0,75.0,450.0,O,299452.0
Aks14109,G,Kklbript,1.0,M,AutoNation,,58462.0,4.0,5.0,24.0,697.0,U,2365844.0
Zyj14110,,Mgmbbv,9.0,,Leap Wireless International,1-247-194-6140,128265.0,4.0,5.0,77.0,575.0,O,764357.0
Udh14111,N,JKIRHHMULP,8.0,M,First Horizon National Corp.,1-744-650-2982,269886.0,2.0,2.0,9.0,347.0,O,1919220.0
Ggx14112,,TNCINLEKOK,1.0,,Stryker,1-085-883-4819,60295.0,0.0,1.0,63.0,742.0,O,1028944.0
NWU14113,H,Tzibna,5.0,S,Sunoco,1-896-914-4339,459560.0,4.0,1.0,90.0,764.0,O,1313564.0
KOZ14114,,FHTJMW,4.0,M,Time Warner,1-590-263-4915,238318.0,4.0,5.0,59.0,622.0,O,2060107.0
Ohf14115,,vssnybb,10.0,U,PNC Financial Services Group,,304853.0,0.0,3.0,62.0,671.0,O,3085727.0
Yvg14116,o,,5.0,M,Tyson Foods,1-676-021-9338,335885.0,2.0,1.0,38.0,450.0,O,1473233.0
wic14117,,UGGPQO,3.0,D,Jack in the Box,1-845-850-4066,301414.0,3.0,,62.0,544.0,O,3710866.0
fan14118,,fallhfovfb,9.0,M,Joy Global,1-617-031-7441,432069.0,1.0,5.0,,753.0,O,2172013.0
WES14119,Y,BIYOQHFGI,8.0,U,TIAA-CREF,1-597-679-3971,380411.0,0.0,5.0,72.0,451.0,O,3377971.0
Nzi14120,,Oviclipugc,2.0,D,,1-282-940-3562,38601.0,4.0,3.0,58.0,417.0,O,
Smp14121,Y,hgweu,4.0,W,Packaging Corp. of America,,132652.0,4.0,0.0,48.0,376.0,O,3924886.0
Joc14122,b,EFVCYMXDLKOM,4.0,M,Hanesbrands,1-577-627-8472,323607.0,1.0,3.0,30.0,,O,3275251.0
Qoc14123,,ssjmqe,4.0,U,,1-260-488-7646,256693.0,4.0,3.0,26.0,764.0,O,639853.0
Ioy14124,,lvvfpsbka,6.0,U,Blockbuster,1-060-659-0115,23932.0,0.0,4.0,42.0,442.0,O,3969200.0
FJL14125,I,jtsdihwuyzhn,1.0,M,Beacon Roofing Supply,1-994-497-8231,187406.0,0.0,3.0,42.0,803.0,O,3285925.0
Iej14126,s,Uqvyti,4.0,M,Snap-On,1-245-949-7744,286454.0,0.0,1.0,14.0,470.0,O,390891.0
ykj14127,T,fecmevgi,8.0,M,Ferrellgas Partners,1-245-339-4518,33208.0,2.0,4.0,36.0,591.0,O,1841018.0
Auc14128,,,3.0,S,Charter Communications,1-957-734-7592,337948.0,5.0,,47.0,768.0,O,1413338.0
Ltd14129,,Ckfbhq,1.0,D,MetLife,,367824.0,5.0,0.0,,708.0,R,1333361.0
Mtt14130,,AWTMAPYAJIC,0.0,D,Huntsman,1-213-933-1501,390004.0,1.0,1.0,,777.0,O,
bjk14131,k,wkqyvbrrxnhu,8.0,M,CC Media Holdings,1-341-236-6023,361776.0,2.0,3.0,56.0,641.0,R,2263475.0
gnf14132,q,Npiqzwxob,9.0,M,Johnson & Johnson,1-650-026-7737,149153.0,3.0,1.0,42.0,565.0,O,2477765.0
Qjm14133,,dqwlh,7.0,D,FM Global,,24093.0,2.0,0.0,18.0,397.0,O,
Pxa14134,,egenmncs,6.0,W,Exide Technologies,1-480-383-8807,161923.0,4.0,5.0,52.0,538.0,O,1434758.0
BMM14135,,MRKDWYJD,2.0,M,CarMax,1-949-886-5971,322096.0,0.0,,11.0,642.0,O,2973996.0
Alj14136,V,Rjmvu,8.0,S,Pfizer,1-969-637-0084,,0.0,,35.0,778.0,O,3773204.0
mjo14137,K,PQMHJQPVJ,6.0,U,Michael Foods,1-653-400-1492,,3.0,2.0,100.0,679.0,U,2415923.0
Vpu14138,B,Blokejpyvmxz,10.0,D,Noble Energy,1-260-412-3655,442339.0,1.0,3.0,98.0,767.0,R,947543.0
Izq14139,,EISFDJIBNH,6.0,S,Biogen Idec,1-021-982-9151,92933.0,3.0,0.0,48.0,395.0,U,1966217.0
Nff14140,,nivhxc,3.0,D,URS,1-530-997-6158,175350.0,1.0,0.0,75.0,790.0,O,2541538.0
Xnx14141,k,Rvueiijn,5.0,U,Nalco Holding,1-005-648-0748,383925.0,2.0,1.0,35.0,786.0,O,1072231.0
ANS14142,,tvqwjvbpxv,0.0,M,Airtran Holdings,1-603-645-5490,280817.0,2.0,3.0,20.0,451.0,R,1692318.0
Tqq14143,y,Ddkesvdub,2.0,W,Westar Energy,,220.0,1.0,3.0,97.0,584.0,O,3041568.0
hnw14144,a,,0.0,M,Edison International,1-240-515-1059,21134.0,1.0,3.0,97.0,548.0,R,1624471.0
DWU14145,i,CUCRE,1.0,,CSX,1-211-080-4392,262332.0,4.0,2.0,95.0,372.0,O,
ave14146,G,jdbdhg,4.0,M,Prudential Financial,1-800-031-4588,498706.0,2.0,3.0,2.0,331.0,O,1052293.0
Xki14147,d,Auhqmnc,2.0,W,Spectrum Brands,1-448-505-2155,156503.0,2.0,4.0,45.0,777.0,O,616825.0
Bok14148,,Kguniqwnq,8.0,U,Apollo Group,1-702-679-7275,195780.0,3.0,2.0,86.0,649.0,O,1998704.0
Ipq14149,c,kbtrchx,8.0,M,Targa Resources,1-434-705-3876,270793.0,4.0,2.0,95.0,343.0,O,557646.0
kfz14150,U,Uzbsqkoi,10.0,S,Cephalon,1-371-598-4003,37636.0,5.0,,31.0,613.0,O,1317280.0
Weq14151,,fynjggmihg,2.0,M,Itron,,192118.0,,0.0,36.0,341.0,O,1223790.0
UZK14152,r,Sapzbiicfrn,,U,Acuity Brands,1-382-426-5222,109648.0,1.0,4.0,72.0,777.0,O,900737.0
BXG14153,,Dqvfeqozcpgv,0.0,W,Nalco Holding,1-369-029-3774,,3.0,1.0,16.0,434.0,O,3568897.0
Tcs14154,,wuhizjohbzj,10.0,U,Consolidated Edison,1-957-427-7232,113453.0,,2.0,49.0,348.0,O,185453.0
JUL14155,,,4.0,U,Covance,1-591-405-8493,469141.0,4.0,3.0,,720.0,R,1418830.0
Rvx14156,z,Ztsbbvhshnid,6.0,U,Ball,1-072-724-9136,471784.0,1.0,2.0,51.0,561.0,O,3468326.0
SHD14157,,FTPNLNKXG,2.0,W,CBS,1-052-808-5260,475364.0,3.0,3.0,64.0,547.0,O,2463251.0
Nax14158,l,Etyrinfjpr,5.0,U,Arch Coal,1-673-046-8498,242308.0,3.0,4.0,24.0,345.0,O,2378661.0
VVF14159,a,IBSIMSVQ,5.0,D,Navistar International,1-420-469-0723,374874.0,1.0,0.0,68.0,495.0,O,3880240.0
ASE14160,,Jswtbar,8.0,U,Chevron,1-732-213-8449,19483.0,5.0,4.0,36.0,366.0,O,2358187.0
Tqi14161,d,MOAQJ,4.0,U,VWR Funding,1-912-657-2015,373805.0,3.0,4.0,23.0,564.0,U,1574690.0
ZID14162,,AMUANKGBRRZO,1.0,D,Kindred Healthcare,1-315-430-3809,478489.0,1.0,5.0,87.0,,R,3497837.0
nki14163,,SAOUD,1.0,M,Lennox International,1-563-935-0116,35061.0,5.0,4.0,77.0,597.0,O,3496962.0
Sjo14164,F,WEWOZ,6.0,M,Mutual Life Insurance,1-865-960-1836,315463.0,0.0,2.0,90.0,651.0,O,1021762.0
Eyb14165,,Zgyecgnnbpmi,10.0,U,Newfield Exploration,,204678.0,5.0,3.0,29.0,650.0,R,1255970.0
Jku14166,T,OQDRHYE,3.0,,MeadWestvaco,1-939-805-4959,69237.0,5.0,2.0,92.0,434.0,O,256534.0
Pnv14167,Q,Cknjuw,5.0,M,Systemax,1-559-250-7287,,2.0,5.0,20.0,718.0,O,1940841.0
Mkr14168,,Vagrrrrjvvr,1.0,M,Ingram Micro,1-284-865-6946,258401.0,,4.0,97.0,653.0,R,1688750.0
HVK14169,,Llpto,6.0,M,RPM International,1-751-676-8648,245949.0,1.0,5.0,89.0,451.0,O,3564379.0
Ues14170,,Bxtlsh,10.0,,Dollar Tree,1-233-578-3884,452063.0,0.0,3.0,66.0,474.0,U,288581.0
PZR14171,D,onlljnjksnaj,0.0,U,Eli Lilly,1-486-451-9219,388929.0,5.0,2.0,23.0,639.0,O,39155.0
Mpa14172,,Ttbxulroobnd,8.0,M,LifePoint Hospitals,1-164-320-0476,354421.0,,4.0,68.0,685.0,O,356125.0
Txx14173,,,9.0,S,Constellation Energy,1-288-712-8602,377631.0,2.0,3.0,39.0,649.0,O,1154201.0
Vsq14174,,nkbgzywh,5.0,M,ManTech International,1-325-824-9671,198260.0,1.0,3.0,59.0,531.0,U,3464091.0
zis14175,d,NBQWHANET,6.0,W,CommScope,1-602-111-3672,160026.0,5.0,4.0,84.0,838.0,U,2912440.0
Sdf14176,D,JGFXCZTGXA,4.0,W,Expedia,1-727-193-3984,253863.0,2.0,2.0,32.0,596.0,U,1832149.0
ANE14177,D,qwsvitg,3.0,M,Southwest Gas,1-638-470-9765,495574.0,3.0,0.0,90.0,,O,2860424.0
Ayc14178,Y,yhxanzb,3.0,W,Biomet,1-828-090-4159,147928.0,3.0,5.0,93.0,795.0,R,158334.0
FFL14179,x,,10.0,U,Applied Industrial Tech,1-525-921-3253,300862.0,5.0,4.0,56.0,447.0,R,2391666.0
YKJ14180,,ijelnbbb,8.0,M,,1-605-084-1644,432840.0,2.0,0.0,77.0,460.0,R,827138.0
AQM14181,,Qwtyifg,1.0,U,Anixter International,1-057-528-9684,276239.0,1.0,3.0,62.0,837.0,U,3180451.0
Zcc14182,M,hcuhm,,,Benchmark Electronics,1-642-523-7136,,0.0,2.0,54.0,546.0,,2034019.0
Iga14183,,Oespguc,6.0,U,Ford Motor,1-113-597-7777,342416.0,5.0,3.0,47.0,542.0,R,
Zzi14184,H,usaqz,7.0,D,Halliburton,1-964-360-5012,,0.0,1.0,100.0,717.0,O,3932513.0
Kgu14185,M,mdncddxuw,6.0,M,FreeportMcMoRan Copper & Gold,1-766-008-8296,50135.0,2.0,,,523.0,O,47742.0
xhe14186,J,Pouwemythfx,2.0,M,Annaly Capital Management,1-249-796-3368,481814.0,1.0,0.0,12.0,625.0,O,861502.0
Duu14187,d,Aszncceqzig,4.0,M,Graham Packaging,1-922-758-6085,450582.0,3.0,3.0,93.0,687.0,R,3949136.0
VHD14188,V,Vrtirnbgpl,2.0,M,Metals USA Holdings,1-303-530-2243,5303.0,2.0,3.0,,759.0,,1109813.0
Qkf14189,,Ftcyvink,4.0,U,U.S. Bancorp,1-569-869-5904,371076.0,0.0,3.0,30.0,666.0,O,3125796.0
jvb14190,,ATLEOX,3.0,M,Computer Sciences,,213149.0,1.0,0.0,87.0,300.0,O,88835.0
bzs14191,,Swryqckdhqo,1.0,U,PPL,1-002-687-3335,121682.0,1.0,4.0,74.0,487.0,O,37220.0
jvk14192,n,CUFUZMYB,10.0,S,Mattel,1-797-200-6406,400033.0,0.0,1.0,21.0,336.0,O,1740592.0
Kdu14193,F,hpyvacrx,7.0,D,Southwest Airlines,1-863-418-5969,383276.0,1.0,5.0,,476.0,O,449787.0
Gxh14194,,pduktozpeb,6.0,S,Cigna,1-369-827-0324,59413.0,1.0,2.0,99.0,,O,3626042.0
asa14195,g,QEQREVCOAHW,1.0,M,Warnaco Group,1-964-808-2199,495880.0,0.0,4.0,14.0,637.0,O,1796405.0
