Income,Employer,NumberCars,NetWorth,AddressLine1,AgencyID,AddressLine2,PostalCode,MaritalStatus,Age,NumberChildren,FirstName,LastName,State,OwnOrRentFlag,MiddleInitial,City,Gender,Phone,CreditRating,NumberCreditCards,Country
122883.0,Dean Foods,5.0,316680.0,EJSJXHTSJKERFOTTNHCBJCSBPOB,mfw6866,Hmoqgcdwiyawtxptihogphmiwtfrwlaqjffiezwtspgaqeyaawuxofzuebltukhdbcg,Nmshlt,U,86.0,0.0,Weyuelpwwaoaswljxlgmggpqdgu,mfwtaepxwasffqwjcugnmdam,ND,O,,Milwaukee,M,1-195-130-0495,604.0,3.0,United States of America
194485.0,Equifax,0.0,718740.0,JBKKMPEHYCZEWWEPCEXHJP,avd6867,Jkgfgyztualjfkmhearerohmh,Wjusmdqncll,W,5.0,1.0,Hyghvneamfqzrqjkpzeg,avdomldvfhlttyfmv,New Brunswick,O,,Houston,f,1-854-171-6430,566.0,3.0,United States of America
5108.0,Harris,3.0,2439678.0,dponejgmxtcaytijrykbaketupykepubjazponllzmkhrclpwd,OLS6868,uetcfjhezvlykbkyawlfmgkgthhrbjzjczwieruwenhntrkujqaycvxvvs,ylkdc,D,73.0,2.0,MWWRMNGNCKQPPKGNPQFMDA,OLSTMJAIIIZ,MT,O,,Windsor,f,1-254-945-4089,318.0,3.0,Canada
119964.0,Leggett & Platt,2.0,469619.0,bkghmdsczdjvsnocmfdmgukumylxujiaqaizfwxflexxjqqebnayzandr,Rkn6869,bqbfaujweibltriatijjcr,FRGZWVNP,W,76.0,2.0,GAIWWRCJTIZWGYSEDFMLIMTCE,Rknemji,OR,O,,Halifax,f,1-201-233-7307,453.0,1.0,Canada
283734.0,Clorox,4.0,309786.0,JQLPFRZLKTWGVQCJONSJARQCJPTXWNGCFDVSLVKWYXPWCEVBFSCKSHHKAGDNTFXNMLPTDMIM,num6870,Yvrhmrsnydiiolsmbyaontwnrzyup,Xgstntasraxf,M,91.0,2.0,Agcaabxdufrlqatubqrscbaqhclv,nummuagefzilmddtqbvrzm,UT,O,v,Billings,M,1-263-291-4582,,,United States of America
305227.0,MPS Group,5.0,1073800.0,,Mpf6871,cdamkbwyfeevixnqijxpjeevagukqhuslocgzqdgdfsvpehmgynyhavkjidaenaronnjayyvdomcdl,,S,9.0,2.0,meiwxwtlmjdumhsmdwjtjgrtnrn,Mpfvul,Quebec,O,V,Moncton,,1-463-195-3071,361.0,5.0,United States of America
101333.0,Xilinx,3.0,3388326.0,Aumderbftuclqaprgftrhhmhkbzshnkvafqqlhbprjdzdwsdjhtbdrahs,ljc6872,Hlyzrdqx,Tqsdgmsauz,M,54.0,0.0,Lrxhdwlzc,ljcmkqrhx,WV,O,b,Sydney,,1-786-557-2854,308.0,6.0,United States of America
411731.0,Pride International,3.0,1116300.0,AWJRCPIXUDJSKDPIATJHSXQZFCGWQU,txo6873,Sshcutwbnlzkvqgrbupxrstlq,BCHGHGUKEPLP,M,45.0,2.0,pysgrxosm,txooevuduktvl,New Brunswick,O,d,Yellow Knife,,1-143-144-5537,318.0,3.0,
201724.0,Men's Wearhouse,5.0,1908886.0,heedcdempzq,Hux6874,Aoqaqttwrvroacvpxcsnofumirtnqalwznpxzft,yfikkeuvc,M,,1.0,JPXVMMGXFKRCIFCBUCMLWJX,Huxwupbxgmsdkqxmqcy,IN,O,,Biloxi,,1-466-794-1630,797.0,2.0,United States of America
425312.0,Total System Services,5.0,,yghnxfibwshjsovzfxsubepzfxkfixqsuwflvkzxpohsofagxgjfzdvdgwvlgjsocxqbxbseciw,FUD6875,,Gwshd,S,8.0,5.0,Crpcginn,FUDXTIKQNQNBGYGOQK,Alberta,O,,Eugene,,1-526-651-8275,439.0,6.0,United States of America
130754.0,Sherwin-Williams,5.0,1952661.0,tfnbbiutuvhdlpguaewbsaczmj,KTH6876,Modghjwqolfvbylpmbvglis,Ykcixzf,S,54.0,4.0,Bolmxt,KTHGILISEMG,NY,O,C,Spokane,,1-303-320-1678,782.0,3.0,United States of America
305310.0,Spectra Energy,4.0,3523918.0,alqvslbrbqirhyvpqmwgx,Ily6877,Jmehxuaexmtcovs,OUNPKXAT,S,31.0,5.0,iejdfg,Ilynaduuyorbrarcqt,Manitoba,R,,Sioux Falls,f,1-328-496-7282,,0.0,United States of America
5577.0,Fidelity National Information,2.0,618414.0,Xvqxlz,Apx6878,PSTOXCAYCAFOOVCIAFAXSAMSTFCYXLPDRECYRWWRXWAOZMONCDXONNJBVORJMODFU,PLHXJ,,,4.0,NIMJCBNKQZMYTRA,Apxunokfyspviuierifjgslnp,RI,R,,St. Louis,,1-859-809-4796,817.0,2.0,Canada
369382.0,General Growth Properties,0.0,1942368.0,YGOXEDPPOJDAPCVDGOABUUBI,Lev6879,dihenkofjeydufvwmpgidmtatepvgmuzwbeynqqllrjtqgelcilwnbqpaftpwpofkre,ODYCFESDJS,M,55.0,4.0,LLPVXQOXTDUG,Levbvdykzhbbypfqqxli,KY,R,M,Simi Valley,,1-792-455-6252,364.0,2.0,
191245.0,,1.0,1653707.0,Nnyueokougrqqvqn,Nrs6880,Sqqronjnhioaselitrwpannnejqqxolncxvktguumvhtabevfviukvytmrqvjbbnvfavvvhlagp,Mvmeniog,,10.0,3.0,Xlogoeqknkjseste,Nrszcbjgcjlitufwl,DE,O,,New Orleans,,,529.0,9.0,United States of America
377875.0,AmerisourceBergen,1.0,2777420.0,Uelvaihiahwgdlhopbfkd,Hxl6881,kdbsmnvcwfhhxgbevkyejnxtxrotetasttgwpdmtjbsilrxujbmvkoimsugkkswwmbsecjvvlndkdhzn,Pitkub,W,,3.0,Iqodyifraw,Hxldvvpmmxlzkijp,ME,O,,Provo,F,1-360-177-0557,652.0,9.0,United States of America
51999.0,United Parcel Service,4.0,,Oxqizvjqsezdmoykmzjhujnnxtvdcezipdhbffagreawfhs,emm6882,Ukuchnenxunlnjpconifvhbgtocincoxjmrqusiiwdzlzxyvhufvczj,Hknahaty,D,25.0,1.0,RCEAGHCDNZDUXUQKXY,emmvyphdtubgxxmexuuoa,WV,O,J,El Monte,,1-508-441-7754,306.0,4.0,United States of America
252483.0,Quiksilver,5.0,264040.0,FMKJQTAU,npd6883,RJWBBEISAXFQJMGOXKZASPNPHRNJPNBDJMQJVLRJGDZEXARUPRYORFXLZNCULFOFW,prqcapq,U,11.0,2.0,Aqkwokshvrabjaqzxtuctwuhtqd,npdqgzwdcypcudzuelimraseilxuat,CA,O,,Saint John,,1-779-953-7483,788.0,9.0,United States of America
246327.0,Harsco,2.0,1383026.0,ZAJHDIZRHAYEKSZEESAZCFCDUDDKUVGEVZMTYRSIRZXRTQYPYSNVVPVSUCOQMQXSLORDDKFJSQCDKXXY,VLT6884,Dppjxvc,Oqupwuyeil,M,81.0,0.0,Jzcimepdqhrmfpbsjhgygkkgz,VLTDNWDZOUFFUB,WA,O,w,Tacoma,,1-042-507-9102,310.0,2.0,Canada
222552.0,Mueller Industries,3.0,176915.0,,Tgc6885,Asehpcxwotctqzkjzovwnoihexgczbvti,Vxwfe,D,43.0,4.0,Tnjorbhtomupbznuav,Tgcjjnzzfy,Manitoba,U,,Warwick,F,1-676-241-3034,451.0,7.0,United States of America
150558.0,Northrop Grumman,2.0,538437.0,snkdsimjxceoatqtmkrtqyt,JZK6886,Mkhdotokqwevcmqpzeicswuxouvaq,Vudals,S,10.0,3.0,Yybhpcyuloighkrv,JZKLXIRZSAW,PA,O,,Quebec,,1-726-622-0123,457.0,10.0,United States of America
23326.0,Kraft Foods,5.0,3913415.0,fxpcbavnfsnljajhebohrhrgnnetwbni,DYL6887,lbruifidngfkeqlxaiforbashcuenarhgijodfnvnazutcx,Guhkchbil,W,36.0,1.0,Pypppbigcmkaahbkkokvjch,DYLKNPRJLXYHLTSSNMVNXFFKMKPQW,NJ,O,V,Grand Rapids,x,1-085-088-0514,,6.0,United States of America
399734.0,Fifth Third Bancorp,5.0,3549944.0,TOWPDKNIVLBYIHVTTKEHGJMQQQKABKKVNKV,WIE6888,lsxddpsleiigbxlqdcuwnwumymgz,Xnralri,S,36.0,5.0,Bgiictvgzqz,WIEWAHKARXTCQJGEFFJMK,SD,,,New Haven,M,1-690-126-3634,606.0,10.0,United States of America
132673.0,Xerox,3.0,954944.0,Naaeqlwgiqutjjprhvtzelr,Lal6889,Irqagjxzhkhzhcet,Ywmnfqqdcf,M,82.0,1.0,ovkfnwhozb,Lalhdakhpvermwhrkwfo,LA,O,,Macon,,1-345-008-1472,786.0,2.0,Canada
392504.0,Ryder System,5.0,3937245.0,FFZORIPONWKFJNXPZNPLJOKMAZNUMJVEPBYYFBBINLUVPFOYJHJPKVAPQKLESIOGBCJJNRJVFBFST,Vkj6890,kztfdsbgpejmzpxonatpryuftweydftokfjaiblavyg,,S,20.0,0.0,pkbghedkuqiggapnljxhec,Vkjffn,Newfoundland,,,Allentown,,1-012-055-2996,810.0,9.0,United States of America
230047.0,Southwest Airlines,3.0,761403.0,PCMPWSRBDOCQNZVTEWUAIHNCPBACDGWKWHTZOFEUEMNHVIJHCFPEOFRQ,faw6891,RXBCCEUXQCQDOKGXXMCTKJOANBECRGMPXFQMUYMB,RMKUXVU,M,36.0,5.0,Jdcsnlbsw,fawgdoueubabeaqeiravvsh,TX,O,S,Kitchener,m,1-921-371-5267,799.0,8.0,Canada
297993.0,Juniper Networks,1.0,559145.0,nejfefybxagqyhctasbgowoiaduj,Xjk6892,Gslzufbajiactrkkmuaxhsxttheusqvltrkcuaorpangcnpkcocyw,brygdnm,M,46.0,1.0,xxgrbhxe,Xjksftmunbianxiab,UT,O,,Wilmington,F,1-188-292-0096,641.0,1.0,United States of America
209026.0,Praxair,5.0,730025.0,qdwqqexrtmmhcwegtvvishtupfif,kmf6893,YGYBQ,OOLSVGXSB,M,93.0,5.0,oeubxaqprowgxvjreffaoodrxfhcqk,kmfhwdwirdiehnjnovxvcmnkhuom,CT,O,,Winnipeg,,1-641-726-2598,761.0,0.0,United States of America
262509.0,,5.0,3978838.0,Dtprqdzfimzsfcbjfszerdcnkhawwfguniaibbnelwxijapdq,Heq6894,JJSXDPVZXENEPNY,Vyxst,U,,2.0,CACENEQZYWKEBMLZQOZMG,Heqwuko,Prince Edward Island,O,u,Cleveland,,1-427-062-5389,359.0,0.0,United States of America
127277.0,Alaska Air Group,3.0,3992315.0,,Iqk6895,tighejcrvdazcvcmqhfnvncjlv,,M,8.0,0.0,caowkedbcfjnt,Iqkibtkx,PA,O,I,Yonkers,m,1-104-919-1054,620.0,4.0,United States of America
257045.0,HealthSpring,4.0,2815926.0,Onhvkkcpciveifobneezecmorfxgejkjfadufibnhgobeaiyaxsuyqpi,tgx6896,njvguqajhtt,Ihqfbzmlatvh,M,52.0,1.0,FUQPFSCMIBOMRU,tgxtiebuhndlwlmhbjopjcephiotsb,IL,O,F,Austin,,1-714-934-2920,389.0,,United States of America
,New York Times,3.0,2740299.0,vabqfrwsnmchusshtirmljtusgiavrmdqlwwmbvxlnmepmk,Idy6897,Wgtnkkqnkgarnehfaoctoeimgtomkhwverklltdrjrislwdyiipnazjvehgiairkwuzxdayop,Qgowoox,S,7.0,5.0,QQFDBATZO,Idycmdlotrpnsxkbwjdwp,WV,O,g,Madison,F,1-158-734-5221,501.0,5.0,United States of America
432047.0,Domtar,,874102.0,yzmljgbjlowulztcvardlbdkhuqbbxucnshckqcrqqwajaknkuyrbrrlexagifublohtfijagkgmqrze,YAS6898,LCERVHSCQWRIMQUHJUSWGWGP,ifugbsuhncpl,U,1.0,5.0,Bvswnfiniswzzbjgjfp,YASLF,WV,U,,Erie,m,1-126-816-7839,711.0,6.0,United States of America
292228.0,American National Insurance,3.0,,lnquwyovjwepqhhiujdvnuefuzarvytawdfhpfdexihxwoq,RFH6899,Aywsr,Pjzsl,M,82.0,0.0,fqsdvmoyzoxcxt,RFHLYRIWQLPJIXMYPHJXWMJWEQSNGM,MN,O,D,Scottsdale,m,1-775-227-7224,625.0,7.0,United States of America
103708.0,Auto-Owners Insurance,3.0,1164761.0,Schvdogxhypaedoptqybohlsjvxlcshgublhovq,CVI6900,Gubxhhxunw,TSVIT,D,59.0,4.0,Aadaeuflzukweu,CVIZP,MS,U,M,Birmingham,,1-336-018-0726,716.0,7.0,United States of America
9205.0,American Eagle Outfitters,2.0,2081934.0,bsastmgxrpqanxsxckgkwcpiwglptgzxtqeqyxfzbrdjcxikuwuuluidfygwjqxqyktwxgtdyuputvf,Ysh6901,IFVEIDCRYFKBFM,Xjqgqjjrg,S,3.0,3.0,Qvpuincrtmrfbp,Yshpixabvdxqtwkmsa,British Columbia,O,p,Jersey City,,1-909-023-1845,559.0,0.0,
362176.0,Medco Health Solutions,4.0,3872836.0,RRFSIFAPUOBUJTFUNBCCYIKSRK,kfo6902,Ldkulnebllmmrbhavpfvzoisebyfwrytnsoabtwpfnrxjxukscrdurwsjjrddwdmmec,Mrzclgloh,M,86.0,5.0,qwsfb,kfoljfunrlehlixzhbgcouablrv,IA,O,P,Iqaluit,m,1-922-573-2555,768.0,10.0,United States of America
171685.0,Edison International,2.0,3705548.0,,Dig6903,Vwhgggyvaavkkpyjeyutyhoalkesqxythswnfutxsdozrjjxuyqkagzhrtbcdzlcjvuysgajoggn,Xpejmat,M,38.0,0.0,imnjiceybxzkenmukmhiwasadwmlef,Digqbkhzjuaaw,VT,R,,Brownsville,f,1-211-549-3645,848.0,1.0,United States of America
393424.0,Rock-Tenn,4.0,1789836.0,Ktbxeorxrwqnbdonywwyrokoqucnzm,Quy6904,nygjbsebepjfdvpdnkmoleokyzoummmkkmwhh,Krfzqhiiqbh,M,52.0,1.0,Etiyqrokhruwkfbpi,Quyipckcztyvjviarpcqxwvrtlfd,FL,O,,Santa Clara,,1-609-901-0741,580.0,5.0,United States of America
422156.0,Massey Energy,1.0,2926290.0,Hvxrgbtsuaf,Wrt6905,uzhgaxjdfbiwuidneryhmrfrkxwz,AEKSATM,U,12.0,3.0,Aotffjnnveylgfkcckaajyja,Wrtsxpo,AL,R,,Hollywood,m,1-655-640-3395,491.0,0.0,
315451.0,LandAmerica Financial Group,4.0,3241399.0,RNBKPWQFNUYGLVYPKUSTIPUCWAKQJEBLDBWHQNDXTKWPI,Dcg6906,Icnlpqcxjdrogzlcbrcmknmxmecqifuzqvkhkzaylvjafowdpujayhlfeeberlniql,danrsf,S,7.0,0.0,HYIPZAVAQMGRRIHMPBAN,Dcgyfdnnwoxjpmpg,FL,R,,Peoria,,1-264-845-9201,313.0,7.0,
244650.0,Knight,1.0,3716876.0,Spnkc,Ekp6907,Pyadoqumriwnysfxdvrmwqkylbfiutfsgovbuwujtolptmbgmvahklidfnzynmorwwsku,,,47.0,3.0,Euarc,Ekpkjqthznxtp,VA,O,,Fayetteville,f,1-797-500-8223,630.0,8.0,United States of America
358163.0,Publix Super Markets,2.0,2974535.0,neaoxvgrthvvimhjtgzfmsluatbnrnupnkxkcefwmvqlppsormizlirlkkz,DDD6908,Jiashkofkcoiwiwgssujnntwpxufbdugtqjgyeaqanxqpmcbitgyqvzahycjkwhxmkfujnufbmxaf,Gddqkvcyu,M,84.0,4.0,Recrcldu,DDDSWFJCIOXBVVTKFQGBJR,UT,O,F,Sandy,,1-054-289-3207,572.0,6.0,Canada
421383.0,Buckeye GP Holdings,2.0,674410.0,lygxiybrfwvnlmicbfshpgifmhvjkwxscd,gsl6909,NPKJWUDHOEQDBHPOZHIOEEJWTMCVWPAENJFHSZVRULKLEKMVNDCNGUOFTICOJY,Haxxgfs,U,3.0,4.0,icxkfhwxnxnisnmzms,gslyuazbmvxlmcodi,Quebec,O,,Spokane,m,1-490-581-5260,606.0,6.0,United States of America
208123.0,Health Net,4.0,3792806.0,CCAKTVYHNNQLGNHAMMGHNXAKWLXFKJUSFRZWDAXGTYTGZAIOCOJRDSNJUOXQXILUBKOEQZSG,Cwk6910,Ilatrwtrbabyaggoozhurmgvvmsaypcqishzhbcrgndbxbiqsostjrszzplj,Gkclqjd,M,36.0,4.0,RROMQ,Cwkcsiridjotjdjc,IL,O,d,Augusta,M,1-119-753-9407,788.0,5.0,United States of America
37951.0,Capital One Financial,5.0,3220372.0,Fgdwwgmfoleiojvoexspxglscmufdylhmowejxm,Crt6911,Adwxsottj,pexxdwzphisy,S,1.0,4.0,QLGSDKBSSHSVYXLYDEPMHXJMDA,Crtvdowpnxjprginqlgzpqjvqbrvkr,ND,U,y,St. Petersburg,f,1-015-135-5892,752.0,4.0,United States of America
,Xcel Energy,5.0,2213758.0,BJSTLITPJQTOKIGDKMEFBVIKCUWBQRFFCDVOUTAQGLQFTAVFIGYULWSQROZXXXDKGOJMLK,upg6912,Midhiojubmsqxixjfplxwrjsmmdghwwgiywquuuwwlritowu,VCNFFJMFUZE,S,25.0,0.0,Yfrpaipnlwpqtjt,upgzvfx,NH,O,,Fort Wayne,m,1-672-767-6524,645.0,1.0,United States of America
361728.0,Knight,1.0,3914486.0,Awhejpcqdrdascetkskjnvtodhudzbzq,Tdl6913,Jbwbbqtgypiubaxjkenleiomxxpzkdmsclipaohwrwcqffadvlpswjwwhtguupzywhjp,PPJSJIFW,M,,0.0,ubqlkiteobrcorqdalywxqhely,Tdllbvhpyviscemsdyejkbzsmvdi,SC,R,,Akron,,1-829-198-0180,791.0,6.0,United States of America
499991.0,Sigma-Aldrich,3.0,2329582.0,RAHLWFOJBTIUAIPVAPBBYKDCUQTTFOBNAIZVJNFRFPRUIXRVVNISTKSCCPMUELZSFHEUAJIJ,Jrs6914,Nmkljmsbcdlczubncqabwojybsrnnlbcfxdvqvfykakbdasoanaddlopepsqtnbsdvdqwdp,ctaonpircmr,U,63.0,2.0,Eulfujnhjt,Jrshpfekldegmk,UT,O,,Erie,,1-283-704-4775,445.0,6.0,United States of America
412530.0,NSTAR,0.0,1837329.0,Bdqzvsogahg,XTF6915,Mztowsmcvyvddizkwloxlixkdwwrcqwrkauexksqjlthcfujyszyfzsnnhu,knrmbrnz,S,79.0,4.0,MMAKJWAJRTJRPQEOWSTVOEVKLWMYI,XTFILUSWVUWCMDAKKNM,Ontario,O,d,San Francisco,F,1-320-693-8630,384.0,6.0,Canada
48624.0,O'Reilly Automotive,2.0,718732.0,,Dzf6916,Eaunhgy,Hbwoot,W,80.0,5.0,TFYEUOGQCBMOSTSNAZDKCKDXMQC,Dzfcxtcyyhuampdw,MT,O,,Santa Clara,,1-358-666-2521,748.0,10.0,United States of America
266455.0,Borders Group,0.0,3424189.0,Vqhnunaqypunwcn,Ikc6917,DMXJBSRNGXJQZETLPNLYDRCBRWAROLWYUZMELSGG,ibrbfbqvpti,M,12.0,3.0,Nyvoleoluhiydqoomrnvbrror,Ikcijlzgdnaxit,CO,U,J,Des Moines,A,1-905-559-6365,554.0,4.0,United States of America
416679.0,OM Group,3.0,789417.0,Tcbmcng,fus6918,ttiiveuqvthf,ABUNKBQHC,U,10.0,3.0,Tuwqnamxrddnqxcjqi,fuswigmieoq,VA,R,A,Phoenix,,1-422-028-3274,736.0,9.0,United States of America
456378.0,Dynegy,3.0,3247248.0,Udldhldulpkxvuuvyfhtukhjfqzcyxvxwcf,lsa6919,reppxhkykbiokatjtmngslfgqpghzhttcbvepfvqenxymcgbjulkp,Nrvalrjf,M,88.0,4.0,coldtdldbhybbrqqqyctszes,lsalqimmjvovphzeespxcrgc,TX,O,,Paterson,,1-288-245-0413,751.0,1.0,United States of America
34382.0,Campbell Soup,1.0,2636270.0,Sunugsyelwlj,Lpq6920,CZSLACFQ,Cakjtzw,M,67.0,1.0,YJKHGODBTINXC,Lpqttuupedhyvjfxxancpo,KS,O,,Windsor,,1-719-867-9608,534.0,0.0,United States of America
128294.0,Owens-Illinois,0.0,1142648.0,Ipxvoocpluljigwapsfjpmesxxifkpnpgoxj,Mef6921,QFCCNMNGRUWBNQTENAG,igkhlrrqipoq,W,96.0,4.0,MSVHNKGXHUVVUHHDMSVXFMILU,Mefaiomizpyaqqzwclgfnzl,Ontario,O,,Baltimore,,1-557-951-0489,694.0,10.0,United States of America
71749.0,Visa,3.0,3812838.0,VTUVQRWTEXHDUJ,Jst6922,Cxbrivnrekatoeuuwxqxseiepcvwxyzloyhtinwyheeoqagaaaemshxixgwnbuxegqrbyjxehyqnpvs,dvtwomvi,S,6.0,5.0,Dhjdzcvfgwrokrnpkcwbdjvn,Jstgjeuqiban,MO,O,Z,Plano,,1-999-079-7602,388.0,10.0,
97475.0,Alliant Techsystems,1.0,288313.0,DFQPJLOQEIMROAYUDNHPFPSHKTJCKFCDHRMVNXUUWSKQT,aqc6923,lrbnnoneauanmjcfmvggmpgrvyvfmnhrylbvrnzqbrdglmuzgihkwzrgxadbdxlfacwhrsx,Nxswuwg,S,86.0,5.0,yixgptvwpgmhaca,aqciyufumrggapjvjpefitkjau,TN,R,,Overland Park,,1-241-138-2405,841.0,2.0,Canada
354814.0,Yahoo,4.0,616961.0,KQGDSCGPFVKQIIXZDRJSLQIJFVMLMNO,Kne6924,Gnjzqpcqqksigobgrysna,Aiepp,U,,0.0,NEUSYDEVECZH,Kneldbrgbigjgnufipmaluuhoxq,KY,O,,Santa Clara,,1-335-164-0634,815.0,9.0,United States of America
60802.0,Walgreen,2.0,3815077.0,WAQQEKPFYZSMOYGGREPLMRACOHYPGZU,USO6925,BJDSMGGVIQJIINPQMTOAPLBJLGPRTJNWFJUJBPLRMXPHXBTFL,Wjolt,M,34.0,1.0,Pnicvabwrafqnweumhfkujlktd,USOWCZNDHERADNAISGLVXVRTENO,WI,O,,Overland Park,F,1-341-023-3310,815.0,6.0,United States of America
198019.0,Amgen,,2901452.0,Rzyupdwsddtdodelkaqsamezznpsndiwnem,hrd6926,glzoersybosqqzqivtarlideissxkjglajzhmazcysaldxambdgodapwhnrknj,Hjcsnr,D,19.0,2.0,VVERHQBD,hrdscir,FL,O,K,Cleveland,,1-334-957-8861,719.0,6.0,United States of America
28277.0,DRS Technologies,4.0,3823034.0,Wauljnuwhxoytfdudodkvrfgccxeofce,hee6927,YWQRGWR,,U,33.0,3.0,aiymxfxwhdpjjc,heedbg,WY,O,,Wilmington,,1-970-044-6583,707.0,,United States of America
155006.0,Viacom,4.0,2540620.0,Kpqqzzeusvuosodnlwtrzybnbbcdjmvn,FFK6928,Wvwretrofdnn,pjdnlkksjg,M,32.0,3.0,Bttvfpmm,FFKSWAYRWKH,OR,O,,London,F,,448.0,3.0,United States of America
376070.0,Martin Marietta Materials,4.0,3955246.0,Bppfttgoyovbyye,Mnu6929,Ffjlpyisnxaphtqhoiubsxld,Jcrrfc,U,55.0,5.0,ELRNVICUZIINMBTPLDRU,Mnuhqusqtgbqpesvgwokrhjsxnexpi,SC,U,v,Stockton,f,1-549-160-3356,721.0,7.0,United States of America
46211.0,Nalco Holding,3.0,2116308.0,Qehucydcpilfhpaenpwezjpwkpnvqwoutjiglrgztqlruzrfhuaqeelyiryerukdxksjwbaaogbetig,Rxx6930,TSQYPHIQQSFSUVPSPLUYVYLUEOWDPHXFXPMVIMRIIMA,DFOBKSSMKQ,M,58.0,0.0,Yhcjjr,Rxxxfqzbudeygrhycqo,CA,O,,Durham,,1-162-846-0809,411.0,2.0,Canada
113693.0,AnnTaylor Stores,1.0,765896.0,Idwiqanmnksgbtijxfjkmclkftqffvjvsmqvnya,ras6931,Eynzwuwyrxe,tadircsbbtjd,D,75.0,5.0,Lxjqfqdqakdjcjlrjxptmwvczogt,rashlpsfwayp,Saskatchewan,R,z,Montpelier,,1-702-495-7759,738.0,2.0,United States of America
,Helmerich & Payne,,2610758.0,Iqwwdffuenaqncoajrpjhssikfhnoyfcnlnvsnsouutvd,JFG6932,Vibhjbhrvrjfbukt,aqubhp,,68.0,3.0,Cgjtrrokxmycbm,JFGJF,IA,,i,Independence,,1-947-941-9925,643.0,7.0,Canada
180091.0,Unified Grocers,1.0,1337471.0,Yyzutezqzimkwafuqfontpwutwvwqotbtuqhhjgnjvhmclcosanqbdx,Xie6933,Owsgviragyjsgqtnwruahtirdtqatxcfapbfiw,mttil,M,28.0,5.0,Ahtkxlecdjsttur,Xieiacjnqx,SC,R,,Honolulu,,1-110-746-6014,531.0,4.0,Canada
470145.0,Trinity Industries,0.0,1521292.0,Vwwlxuzmklqk,UQX6934,Sjdujtcsjzwgiinnetrdofbwwertzxbuwuynwbgoj,Yneemsaai,D,38.0,4.0,djmstu,UQXZGOWNTGTON,ME,O,,Santa Rosa,,1-717-208-8825,742.0,4.0,
426663.0,,4.0,2725331.0,Kgvpftqzegfypehjvcaaifjkcsafwckgplcesivkcslmsvpelioednqesqmg,ibu6935,Kxwbvxhgpbgnvgxxevhxxnfjs,iccydguq,D,40.0,5.0,Osrvjuzcpsepujmihfffbdj,ibumulqhjfgkvwmzkahrl,Manitoba,O,,Regina,f,1-709-075-5444,705.0,8.0,United States of America
207234.0,Graphic Packaging Holding,5.0,1773937.0,,wmb6936,Mwuicwxjfindowvsghnzdgtoqbzycbxhpcpfunqfayvnpydwv,Evhtlzm,S,78.0,2.0,PEKKSTIJYCOFXQB,wmbujwgdrpdykwywregv,British Columbia,O,,McAllen,m,1-905-890-4507,491.0,4.0,United States of America
30262.0,Stryker,1.0,231977.0,zessysflngoosm,sig6937,uhxulhz,dbelrq,S,20.0,4.0,Nxtpoehezaarcqxptj,sigpltlftdfsxoqiidmaia,AZ,O,B,Albuquerque,,1-202-781-1303,629.0,9.0,United States of America
135432.0,Delphi,2.0,104885.0,Xoyfgezgjhvuh,Ffo6938,RBXSQKCQQBKABGXCVGHBIUZYKRVNJTFPLSAMJFEVTGIDYBNMFCRFQDITGGIWJXAYTFNARE,Jzezbououwy,M,81.0,,Asskxcqekhaizxvfkkahqoax,Ffotyosnltilpvqhwlmpzfxmxzkuup,NM,U,,Mount Pearl,,1-800-502-7867,396.0,0.0,United States of America
50974.0,Alliance One International,4.0,3577724.0,Vbtjadvyquqnyu,qdk6939,Acfgdvkefaapgulhaethickrltehnhfwfvpcfm,Tvqczvnoeqf,W,66.0,3.0,Hnkjzcgp,qdkcioen,SC,R,P,Knoxville,,1-720-920-1278,594.0,9.0,United States of America
140634.0,,3.0,2184591.0,Ydzxrvkyobxdcsylngkhssqflcxzorbwwhppgccxhpyuncbkkkuqplvvnyosutoi,EPZ6940,XSXXRLDCBFYDOZICWTAIPIBCJSNBOOEVJETSIUXLXRVBMYVCQ,zhnubawic,U,38.0,1.0,Cefaqtqfqcnyaedcpbpga,EPZCLNXHRWYVVRZSGTXVDBRFEXPW,CA,R,,Anchorage,,1-760-702-5584,672.0,1.0,United States of America
370316.0,MetroPCS Communications,5.0,1962593.0,KCOPBXSPPSKMXPEDSOIYIJADWKPZVQGEOSIOGDQMGOLOMQNJBKTYL,xxo6941,GANCOQ,Gfzvazejhvhn,S,90.0,3.0,UNAVUTVWHPYTJFUEUACGYFLATPAE,xxodswi,OR,O,,Saint John,,1-709-819-1298,535.0,9.0,Canada
467005.0,Teleflex,0.0,1030333.0,Nsotszovv,fdy6942,IVJOWINSXLAMHWGVFWSTHMPZTELHDGDGSYEDMXMEBAAETOYXYUQIGUHHW,Dfllaw,M,28.0,2.0,Ewkrs,fdylypqu,NY,O,,Warwick,,1-056-039-3730,781.0,0.0,United States of America
48073.0,,5.0,48753.0,Znzrzslbjuxmecsqrjaecwca,Qxm6943,wjkzpepixavgdmgqifgdxnuymohhvrxpvsuudsgjhirokhvhkyjsmsskzlberpyhshsrtupyt,tdsgeasymk,D,47.0,2.0,jvrfmpzpgmyzqsopxezl,Qxmkodmihnx,OK,R,T,Missoula,F,1-293-117-7154,748.0,3.0,United States of America
