address_id,district,country,phone,address,postal_code,city,country_id,city_id,address2
576,Coahuila de Zaragoza,Mexico,203804046132.0,1351 Sousse Lane,37815.0,Monclova,60,341,
577,Mazowieckie,Poland,770864062795.0,1501 Pangkal Pinang Avenue,943.0,Plock,76,409,
578,Slaskie,Poland,867287719310.0,1405 Hagonoy Avenue,86587.0,Czestochowa,76,133,
579,Qaraghandy,Kazakstan,844018348565.0,521 San Juan Bautista Tuxtepec Place,95093.0,Zhezqazghan,51,598,
580,Tokyo-to,Japan,315528269898.0,923 Tangail Boulevard,33384.0,Akishima,50,10,
581,Morelos,Mexico,14465669789.0,186 Skikda Lane,89422.0,Cuernavaca,60,131,
582,Kaohsiung,Taiwan,278669994384.0,1568 Celaya Parkway,34750.0,Fengshan,92,168,
583,Taipei,Taiwan,29341849811.0,1489 Kakamigahara Lane,98883.0,Tanshui,92,526,
584,Campeche,Mexico,377633994405.0,1819 Alessandria Loop,53829.0,Carmen,60,103,
585,Ninawa,Iraq,954786054144.0,1208 Tama Loop,73605.0,Mosul,47,344,
586,Central Mindanao,Philippines,165164761435.0,951 Springs Lane,96115.0,Iligan,75,219,
587,Guerrero,Mexico,294449058179.0,760 Miyakonojo Drive,64682.0,José Azueta,60,246,
588,Hidalgo,Mexico,995527378381.0,966 Asunción Way,62703.0,Huejutla de Reyes,60,212,
589,England,United Kingdom,285710089439.0,1584 Ljubertsy Lane,22954.0,Southampton,102,494,
590,Banjul,Gambia,170115379190.0,247 Jining Parkway,53446.0,Banjul,37,54,
591,Buenos Aires,Argentina,914466027044.0,773 Dallas Manor,12664.0,Quilmes,6,424,
592,Nantou,Taiwan,182178609211.0,1923 Stara Zagora Lane,95179.0,Tsaotun,92,546,
593,Guanajuato,Mexico,387448063440.0,1402 Zanzibar Boulevard,71102.0,Celaya,60,106,
594,Shandong,China,338758048786.0,1464 Kursk Parkway,17381.0,Weifang,23,574,
595,Loja,Ecuador,154124128457.0,1074 Sanaa Parkway,22474.0,Loja,28,311,
596,al-Manama,Bahrain,864392582257.0,1759 Niznekamsk Avenue,39414.0,al-Manama,11,14,
597,Minas Gerais,Brazil,410877354933.0,32 Liaocheng Way,1944.0,Juiz de Fora,15,248,
598,Fejr,Hungary,437829801725.0,42 Fontana Avenue,14684.0,Székesfehérvár,43,512,
599,California,United States,137809746111.0,1895 Zhezqazghan Drive,36693.0,Garden Grove,103,177,
600,Inner Mongolia,China,640843562301.0,1837 Kaduna Parkway,82580.0,Jining,23,241,
601,Liaoning,China,935952366111.0,844 Bucuresti Place,36603.0,Jinzhou,23,242,
602,West Greece,Greece,199514580428.0,1101 Bucuresti Boulevard,97661.0,Patras,39,401,
603,Piura,Peru,644021380889.0,1103 Quilmes Boulevard,52137.0,Sullana,74,503,
604,Vaud,Switzerland,145308717464.0,1331 Usak Boulevard,61960.0,Lausanne,91,296,
605,Heilongjiang,China,288241215394.0,1325 Fukuyama Street,27107.0,Tieli,23,537,
