cliente_id,data_creazione,attivo,cognome,negozio_id,nome,email,indirizzo_id
514,2006-02-14 22:04:37,1,TROUTMAN,2,FRANKLIN,FRANKLIN.TROUTMAN@sakilacustomer.org,520
515,2006-02-14 22:04:37,1,RAPP,1,ANDRE,ANDRE.RAPP@sakilacustomer.org,521
516,2006-02-14 22:04:37,1,NOE,2,ELMER,ELMER.NOE@sakilacustomer.org,522
517,2006-02-14 22:04:37,1,MCCURDY,2,BRAD,BRAD.MCCURDY@sakilacustomer.org,523
518,2006-02-14 22:04:37,1,HARDER,1,GABRIEL,GABRIEL.HARDER@sakilacustomer.org,524
519,2006-02-14 22:04:37,1,DELUCA,2,RON,RON.DELUCA@sakilacustomer.org,525
520,2006-02-14 22:04:37,1,WESTMORELAND,2,MITCHELL,MITCHELL.WESTMORELAND@sakilacustomer.org,526
521,2006-02-14 22:04:37,1,SOUTH,2,ROLAND,ROLAND.SOUTH@sakilacustomer.org,527
522,2006-02-14 22:04:37,1,HAVENS,2,ARNOLD,ARNOLD.HAVENS@sakilacustomer.org,528
523,2006-02-14 22:04:37,1,GUAJARDO,1,HARVEY,HARVEY.GUAJARDO@sakilacustomer.org,529
524,2006-02-14 22:04:37,1,ELY,1,JARED,JARED.ELY@sakilacustomer.org,530
525,2006-02-14 22:04:37,1,CLARY,2,ADRIAN,ADRIAN.CLARY@sakilacustomer.org,531
526,2006-02-14 22:04:37,1,SEAL,2,KARL,KARL.SEAL@sakilacustomer.org,532
527,2006-02-14 22:04:37,1,MEEHAN,1,CORY,CORY.MEEHAN@sakilacustomer.org,533
528,2006-02-14 22:04:37,1,HERZOG,1,CLAUDE,CLAUDE.HERZOG@sakilacustomer.org,534
529,2006-02-14 22:04:37,1,GUILLEN,2,ERIK,ERIK.GUILLEN@sakilacustomer.org,535
530,2006-02-14 22:04:37,1,ASHCRAFT,2,DARRYL,DARRYL.ASHCRAFT@sakilacustomer.org,536
531,2006-02-14 22:04:37,1,WAUGH,2,JAMIE,JAMIE.WAUGH@sakilacustomer.org,537
532,2006-02-14 22:04:37,1,RENNER,2,NEIL,NEIL.RENNER@sakilacustomer.org,538
533,2006-02-14 22:04:37,1,MILAM,1,JESSIE,JESSIE.MILAM@sakilacustomer.org,539
534,2006-02-14 22:04:37,0,JUNG,1,CHRISTIAN,CHRISTIAN.JUNG@sakilacustomer.org,540
535,2006-02-14 22:04:37,1,ELROD,1,JAVIER,JAVIER.ELROD@sakilacustomer.org,541
536,2006-02-14 22:04:37,1,CHURCHILL,2,FERNANDO,FERNANDO.CHURCHILL@sakilacustomer.org,542
537,2006-02-14 22:04:37,1,BUFORD,2,CLINTON,CLINTON.BUFORD@sakilacustomer.org,543
538,2006-02-14 22:04:37,1,BREAUX,2,TED,TED.BREAUX@sakilacustomer.org,544
539,2006-02-14 22:04:37,1,BOLIN,1,MATHEW,MATHEW.BOLIN@sakilacustomer.org,545
540,2006-02-14 22:04:37,1,ASHER,1,TYRONE,TYRONE.ASHER@sakilacustomer.org,546
541,2006-02-14 22:04:37,1,WINDHAM,2,DARREN,DARREN.WINDHAM@sakilacustomer.org,547
542,2006-02-14 22:04:37,1,TIRADO,2,LONNIE,LONNIE.TIRADO@sakilacustomer.org,548
543,2006-02-14 22:04:37,1,PEMBERTON,1,LANCE,LANCE.PEMBERTON@sakilacustomer.org,549
544,2006-02-14 22:04:37,1,NOLEN,2,CODY,CODY.NOLEN@sakilacustomer.org,550
545,2006-02-14 22:04:37,1,NOLAND,2,JULIO,JULIO.NOLAND@sakilacustomer.org,551
546,2006-02-14 22:04:37,1,KNOTT,1,KELLY,KELLY.KNOTT@sakilacustomer.org,552
547,2006-02-14 22:04:37,1,EMMONS,1,KURT,KURT.EMMONS@sakilacustomer.org,553
548,2006-02-14 22:04:37,1,CORNISH,1,ALLAN,ALLAN.CORNISH@sakilacustomer.org,554
549,2006-02-14 22:04:37,1,CHRISTENSON,1,NELSON,NELSON.CHRISTENSON@sakilacustomer.org,555
550,2006-02-14 22:04:37,1,BROWNLEE,2,GUY,GUY.BROWNLEE@sakilacustomer.org,556
551,2006-02-14 22:04:37,1,BARBEE,2,CLAYTON,CLAYTON.BARBEE@sakilacustomer.org,557
552,2006-02-14 22:04:37,1,WALDROP,2,HUGH,HUGH.WALDROP@sakilacustomer.org,558
553,2006-02-14 22:04:37,1,PITT,1,MAX,MAX.PITT@sakilacustomer.org,559
554,2006-02-14 22:04:37,1,OLVERA,1,DWAYNE,DWAYNE.OLVERA@sakilacustomer.org,560
555,2006-02-14 22:04:37,1,LOMBARDI,1,DWIGHT,DWIGHT.LOMBARDI@sakilacustomer.org,561
556,2006-02-14 22:04:37,1,GRUBER,2,ARMANDO,ARMANDO.GRUBER@sakilacustomer.org,562
557,2006-02-14 22:04:37,1,GAFFNEY,1,FELIX,FELIX.GAFFNEY@sakilacustomer.org,563
558,2006-02-14 22:04:37,0,EGGLESTON,1,JIMMIE,JIMMIE.EGGLESTON@sakilacustomer.org,564
559,2006-02-14 22:04:37,1,BANDA,2,EVERETT,EVERETT.BANDA@sakilacustomer.org,565
560,2006-02-14 22:04:37,1,ARCHULETA,1,JORDAN,JORDAN.ARCHULETA@sakilacustomer.org,566
561,2006-02-14 22:04:37,1,STILL,2,IAN,IAN.STILL@sakilacustomer.org,567
562,2006-02-14 22:04:37,1,SLONE,1,WALLACE,WALLACE.SLONE@sakilacustomer.org,568
563,2006-02-14 22:04:37,1,PREWITT,2,KEN,KEN.PREWITT@sakilacustomer.org,569
564,2006-02-14 22:04:37,1,PFEIFFER,2,BOB,BOB.PFEIFFER@sakilacustomer.org,570
565,2006-02-14 22:04:37,1,NETTLES,2,JAIME,JAIME.NETTLES@sakilacustomer.org,571
566,2006-02-14 22:04:37,1,MENA,1,CASEY,CASEY.MENA@sakilacustomer.org,572
567,2006-02-14 22:04:37,1,MCADAMS,2,ALFREDO,ALFREDO.MCADAMS@sakilacustomer.org,573
568,2006-02-14 22:04:37,1,HENNING,2,ALBERTO,ALBERTO.HENNING@sakilacustomer.org,574
569,2006-02-14 22:04:37,1,GARDINER,2,DAVE,DAVE.GARDINER@sakilacustomer.org,575
570,2006-02-14 22:04:37,1,CROMWELL,2,IVAN,IVAN.CROMWELL@sakilacustomer.org,576
571,2006-02-14 22:04:37,1,CHISHOLM,2,JOHNNIE,JOHNNIE.CHISHOLM@sakilacustomer.org,577
572,2006-02-14 22:04:37,1,BURLESON,1,SIDNEY,SIDNEY.BURLESON@sakilacustomer.org,578
573,2006-02-14 22:04:37,1,BOX,1,BYRON,BYRON.BOX@sakilacustomer.org,579
574,2006-02-14 22:04:37,1,VEST,2,JULIAN,JULIAN.VEST@sakilacustomer.org,580
575,2006-02-14 22:04:37,1,OGLESBY,2,ISAAC,ISAAC.OGLESBY@sakilacustomer.org,581
576,2006-02-14 22:04:37,1,MCCARTER,2,MORRIS,MORRIS.MCCARTER@sakilacustomer.org,582
577,2006-02-14 22:04:37,1,MALCOLM,2,CLIFTON,CLIFTON.MALCOLM@sakilacustomer.org,583
578,2006-02-14 22:04:37,1,LUMPKIN,2,WILLARD,WILLARD.LUMPKIN@sakilacustomer.org,584
579,2006-02-14 22:04:37,1,LARUE,2,DARYL,DARYL.LARUE@sakilacustomer.org,585
580,2006-02-14 22:04:37,1,GREY,1,ROSS,ROSS.GREY@sakilacustomer.org,586
581,2006-02-14 22:04:37,1,WOFFORD,1,VIRGIL,VIRGIL.WOFFORD@sakilacustomer.org,587
582,2006-02-14 22:04:37,1,VANHORN,2,ANDY,ANDY.VANHORN@sakilacustomer.org,588
583,2006-02-14 22:04:37,1,THORN,1,MARSHALL,MARSHALL.THORN@sakilacustomer.org,589
584,2006-02-14 22:04:37,1,TEEL,2,SALVADOR,SALVADOR.TEEL@sakilacustomer.org,590
585,2006-02-14 22:04:37,1,SWAFFORD,1,PERRY,PERRY.SWAFFORD@sakilacustomer.org,591
586,2006-02-14 22:04:37,1,STCLAIR,1,KIRK,KIRK.STCLAIR@sakilacustomer.org,592
587,2006-02-14 22:04:37,1,STANFIELD,1,SERGIO,SERGIO.STANFIELD@sakilacustomer.org,593
588,2006-02-14 22:04:37,1,OCAMPO,1,MARION,MARION.OCAMPO@sakilacustomer.org,594
589,2006-02-14 22:04:37,1,HERRMANN,1,TRACY,TRACY.HERRMANN@sakilacustomer.org,595
590,2006-02-14 22:04:37,1,HANNON,2,SETH,SETH.HANNON@sakilacustomer.org,596
591,2006-02-14 22:04:37,1,ARSENAULT,1,KENT,KENT.ARSENAULT@sakilacustomer.org,597
592,2006-02-14 22:04:37,0,ROUSH,1,TERRANCE,TERRANCE.ROUSH@sakilacustomer.org,598
593,2006-02-14 22:04:37,1,MCALISTER,2,RENE,RENE.MCALISTER@sakilacustomer.org,599
594,2006-02-14 22:04:37,1,HIATT,1,EDUARDO,EDUARDO.HIATT@sakilacustomer.org,600
595,2006-02-14 22:04:37,1,GUNDERSON,1,TERRENCE,TERRENCE.GUNDERSON@sakilacustomer.org,601
596,2006-02-14 22:04:37,1,FORSYTHE,1,ENRIQUE,ENRIQUE.FORSYTHE@sakilacustomer.org,602
597,2006-02-14 22:04:37,1,DUGGAN,1,FREDDIE,FREDDIE.DUGGAN@sakilacustomer.org,603
598,2006-02-14 22:04:37,1,DELVALLE,1,WADE,WADE.DELVALLE@sakilacustomer.org,604
599,2006-02-14 22:04:37,1,CINTRON,2,AUSTIN,AUSTIN.CINTRON@sakilacustomer.org,605
