last_name,create_date,active,customer_id,first_name,store_id,address_id,email
BENNER,2006-02-14 22:04:37,1,511,CHESTER,1,516,CHESTER.BENNER@sakilacustomer.org
VINES,2006-02-14 22:04:37,1,512,CECIL,1,517,CECIL.VINES@sakilacustomer.org
TUBBS,2006-02-14 22:04:37,1,513,DUANE,2,519,DUANE.TUBBS@sakilacustomer.org
TROUTMAN,2006-02-14 22:04:37,1,514,FRANKLIN,2,520,FRANKLIN.TROUTMAN@sakilacustomer.org
RAPP,2006-02-14 22:04:37,1,515,ANDRE,1,521,ANDRE.RAPP@sakilacustomer.org
NOE,2006-02-14 22:04:37,1,516,ELMER,2,522,ELMER.NOE@sakilacustomer.org
MCCURDY,2006-02-14 22:04:37,1,517,BRAD,2,523,BRAD.MCCURDY@sakilacustomer.org
HARDER,2006-02-14 22:04:37,1,518,GABRIEL,1,524,GABRIEL.HARDER@sakilacustomer.org
DELUCA,2006-02-14 22:04:37,1,519,RON,2,525,RON.DELUCA@sakilacustomer.org
WESTMORELAND,2006-02-14 22:04:37,1,520,MITCHELL,2,526,MITCHELL.WESTMORELAND@sakilacustomer.org
SOUTH,2006-02-14 22:04:37,1,521,ROLAND,2,527,ROLAND.SOUTH@sakilacustomer.org
HAVENS,2006-02-14 22:04:37,1,522,ARNOLD,2,528,ARNOLD.HAVENS@sakilacustomer.org
GUAJARDO,2006-02-14 22:04:37,1,523,HARVEY,1,529,HARVEY.GUAJARDO@sakilacustomer.org
ELY,2006-02-14 22:04:37,1,524,JARED,1,530,JARED.ELY@sakilacustomer.org
CLARY,2006-02-14 22:04:37,1,525,ADRIAN,2,531,ADRIAN.CLARY@sakilacustomer.org
SEAL,2006-02-14 22:04:37,1,526,KARL,2,532,KARL.SEAL@sakilacustomer.org
MEEHAN,2006-02-14 22:04:37,1,527,CORY,1,533,CORY.MEEHAN@sakilacustomer.org
HERZOG,2006-02-14 22:04:37,1,528,CLAUDE,1,534,CLAUDE.HERZOG@sakilacustomer.org
GUILLEN,2006-02-14 22:04:37,1,529,ERIK,2,535,ERIK.GUILLEN@sakilacustomer.org
ASHCRAFT,2006-02-14 22:04:37,1,530,DARRYL,2,536,DARRYL.ASHCRAFT@sakilacustomer.org
WAUGH,2006-02-14 22:04:37,1,531,JAMIE,2,537,JAMIE.WAUGH@sakilacustomer.org
RENNER,2006-02-14 22:04:37,1,532,NEIL,2,538,NEIL.RENNER@sakilacustomer.org
MILAM,2006-02-14 22:04:37,1,533,JESSIE,1,539,JESSIE.MILAM@sakilacustomer.org
JUNG,2006-02-14 22:04:37,0,534,CHRISTIAN,1,540,CHRISTIAN.JUNG@sakilacustomer.org
ELROD,2006-02-14 22:04:37,1,535,JAVIER,1,541,JAVIER.ELROD@sakilacustomer.org
CHURCHILL,2006-02-14 22:04:37,1,536,FERNANDO,2,542,FERNANDO.CHURCHILL@sakilacustomer.org
BUFORD,2006-02-14 22:04:37,1,537,CLINTON,2,543,CLINTON.BUFORD@sakilacustomer.org
BREAUX,2006-02-14 22:04:37,1,538,TED,2,544,TED.BREAUX@sakilacustomer.org
BOLIN,2006-02-14 22:04:37,1,539,MATHEW,1,545,MATHEW.BOLIN@sakilacustomer.org
ASHER,2006-02-14 22:04:37,1,540,TYRONE,1,546,TYRONE.ASHER@sakilacustomer.org
WINDHAM,2006-02-14 22:04:37,1,541,DARREN,2,547,DARREN.WINDHAM@sakilacustomer.org
TIRADO,2006-02-14 22:04:37,1,542,LONNIE,2,548,LONNIE.TIRADO@sakilacustomer.org
PEMBERTON,2006-02-14 22:04:37,1,543,LANCE,1,549,LANCE.PEMBERTON@sakilacustomer.org
NOLEN,2006-02-14 22:04:37,1,544,CODY,2,550,CODY.NOLEN@sakilacustomer.org
NOLAND,2006-02-14 22:04:37,1,545,JULIO,2,551,JULIO.NOLAND@sakilacustomer.org
KNOTT,2006-02-14 22:04:37,1,546,KELLY,1,552,KELLY.KNOTT@sakilacustomer.org
EMMONS,2006-02-14 22:04:37,1,547,KURT,1,553,KURT.EMMONS@sakilacustomer.org
CORNISH,2006-02-14 22:04:37,1,548,ALLAN,1,554,ALLAN.CORNISH@sakilacustomer.org
CHRISTENSON,2006-02-14 22:04:37,1,549,NELSON,1,555,NELSON.CHRISTENSON@sakilacustomer.org
BROWNLEE,2006-02-14 22:04:37,1,550,GUY,2,556,GUY.BROWNLEE@sakilacustomer.org
BARBEE,2006-02-14 22:04:37,1,551,CLAYTON,2,557,CLAYTON.BARBEE@sakilacustomer.org
WALDROP,2006-02-14 22:04:37,1,552,HUGH,2,558,HUGH.WALDROP@sakilacustomer.org
PITT,2006-02-14 22:04:37,1,553,MAX,1,559,MAX.PITT@sakilacustomer.org
OLVERA,2006-02-14 22:04:37,1,554,DWAYNE,1,560,DWAYNE.OLVERA@sakilacustomer.org
LOMBARDI,2006-02-14 22:04:37,1,555,DWIGHT,1,561,DWIGHT.LOMBARDI@sakilacustomer.org
GRUBER,2006-02-14 22:04:37,1,556,ARMANDO,2,562,ARMANDO.GRUBER@sakilacustomer.org
GAFFNEY,2006-02-14 22:04:37,1,557,FELIX,1,563,FELIX.GAFFNEY@sakilacustomer.org
EGGLESTON,2006-02-14 22:04:37,0,558,JIMMIE,1,564,JIMMIE.EGGLESTON@sakilacustomer.org
BANDA,2006-02-14 22:04:37,1,559,EVERETT,2,565,EVERETT.BANDA@sakilacustomer.org
ARCHULETA,2006-02-14 22:04:37,1,560,JORDAN,1,566,JORDAN.ARCHULETA@sakilacustomer.org
STILL,2006-02-14 22:04:37,1,561,IAN,2,567,IAN.STILL@sakilacustomer.org
SLONE,2006-02-14 22:04:37,1,562,WALLACE,1,568,WALLACE.SLONE@sakilacustomer.org
PREWITT,2006-02-14 22:04:37,1,563,KEN,2,569,KEN.PREWITT@sakilacustomer.org
PFEIFFER,2006-02-14 22:04:37,1,564,BOB,2,570,BOB.PFEIFFER@sakilacustomer.org
NETTLES,2006-02-14 22:04:37,1,565,JAIME,2,571,JAIME.NETTLES@sakilacustomer.org
MENA,2006-02-14 22:04:37,1,566,CASEY,1,572,CASEY.MENA@sakilacustomer.org
MCADAMS,2006-02-14 22:04:37,1,567,ALFREDO,2,573,ALFREDO.MCADAMS@sakilacustomer.org
HENNING,2006-02-14 22:04:37,1,568,ALBERTO,2,574,ALBERTO.HENNING@sakilacustomer.org
GARDINER,2006-02-14 22:04:37,1,569,DAVE,2,575,DAVE.GARDINER@sakilacustomer.org
CROMWELL,2006-02-14 22:04:37,1,570,IVAN,2,576,IVAN.CROMWELL@sakilacustomer.org
CHISHOLM,2006-02-14 22:04:37,1,571,JOHNNIE,2,577,JOHNNIE.CHISHOLM@sakilacustomer.org
BURLESON,2006-02-14 22:04:37,1,572,SIDNEY,1,578,SIDNEY.BURLESON@sakilacustomer.org
BOX,2006-02-14 22:04:37,1,573,BYRON,1,579,BYRON.BOX@sakilacustomer.org
VEST,2006-02-14 22:04:37,1,574,JULIAN,2,580,JULIAN.VEST@sakilacustomer.org
OGLESBY,2006-02-14 22:04:37,1,575,ISAAC,2,581,ISAAC.OGLESBY@sakilacustomer.org
MCCARTER,2006-02-14 22:04:37,1,576,MORRIS,2,582,MORRIS.MCCARTER@sakilacustomer.org
MALCOLM,2006-02-14 22:04:37,1,577,CLIFTON,2,583,CLIFTON.MALCOLM@sakilacustomer.org
LUMPKIN,2006-02-14 22:04:37,1,578,WILLARD,2,584,WILLARD.LUMPKIN@sakilacustomer.org
LARUE,2006-02-14 22:04:37,1,579,DARYL,2,585,DARYL.LARUE@sakilacustomer.org
GREY,2006-02-14 22:04:37,1,580,ROSS,1,586,ROSS.GREY@sakilacustomer.org
WOFFORD,2006-02-14 22:04:37,1,581,VIRGIL,1,587,VIRGIL.WOFFORD@sakilacustomer.org
VANHORN,2006-02-14 22:04:37,1,582,ANDY,2,588,ANDY.VANHORN@sakilacustomer.org
THORN,2006-02-14 22:04:37,1,583,MARSHALL,1,589,MARSHALL.THORN@sakilacustomer.org
TEEL,2006-02-14 22:04:37,1,584,SALVADOR,2,590,SALVADOR.TEEL@sakilacustomer.org
SWAFFORD,2006-02-14 22:04:37,1,585,PERRY,1,591,PERRY.SWAFFORD@sakilacustomer.org
STCLAIR,2006-02-14 22:04:37,1,586,KIRK,1,592,KIRK.STCLAIR@sakilacustomer.org
STANFIELD,2006-02-14 22:04:37,1,587,SERGIO,1,593,SERGIO.STANFIELD@sakilacustomer.org
OCAMPO,2006-02-14 22:04:37,1,588,MARION,1,594,MARION.OCAMPO@sakilacustomer.org
HERRMANN,2006-02-14 22:04:37,1,589,TRACY,1,595,TRACY.HERRMANN@sakilacustomer.org
HANNON,2006-02-14 22:04:37,1,590,SETH,2,596,SETH.HANNON@sakilacustomer.org
ARSENAULT,2006-02-14 22:04:37,1,591,KENT,1,597,KENT.ARSENAULT@sakilacustomer.org
ROUSH,2006-02-14 22:04:37,0,592,TERRANCE,1,598,TERRANCE.ROUSH@sakilacustomer.org
MCALISTER,2006-02-14 22:04:37,1,593,RENE,2,599,RENE.MCALISTER@sakilacustomer.org
HIATT,2006-02-14 22:04:37,1,594,EDUARDO,1,600,EDUARDO.HIATT@sakilacustomer.org
GUNDERSON,2006-02-14 22:04:37,1,595,TERRENCE,1,601,TERRENCE.GUNDERSON@sakilacustomer.org
FORSYTHE,2006-02-14 22:04:37,1,596,ENRIQUE,1,602,ENRIQUE.FORSYTHE@sakilacustomer.org
DUGGAN,2006-02-14 22:04:37,1,597,FREDDIE,1,603,FREDDIE.DUGGAN@sakilacustomer.org
DELVALLE,2006-02-14 22:04:37,1,598,WADE,1,604,WADE.DELVALLE@sakilacustomer.org
CINTRON,2006-02-14 22:04:37,1,599,AUSTIN,2,605,AUSTIN.CINTRON@sakilacustomer.org
