AgencyID,AddressLine1,Employer,FirstName,Gender,NumberCreditCards,Income,OwnOrRentFlag,PostalCode,CreditRating,City,Country,Phone,LastName,MiddleInitial,NumberChildren,MaritalStatus,Age,NetWorth
zvh6428,Iugvawdnabzqtamnlpjchuzrvwiuagngodvtibljrvougyrwutffecpjglahxgzk,Reynolds American,OLMHSINQHPZXHTETED,,4.0,264448.0,O,Icallpcgn,742.0,Sioux Falls,United States of America,1-483-866-7263,zvhdfdfskluz,,0.0,,12.0,1456957.0
Sdk6429,ZWYUWHOLFVLHTFGWX,Boyd Gaming,bouvcq,,4.0,214524.0,O,ltfjtc,731.0,Concord,Canada,1-687-005-5098,Sdkddomcgncaqw,,3.0,S,61.0,3102769.0
mpe6430,Tkctbcxksgjmeqwrpxpnuktwwgwpmwcqxahpnqhjkdmnaxlzfjlakqjgwtwm,Watson Pharmaceuticals,kxicgnxksnkmkpdjkqplfvg,Q,7.0,186787.0,R,Derifsps,687.0,Durham,United States of America,,mpehfrmilevmvgqgcdxmakasz,D,5.0,U,30.0,3734021.0
wul6431,DBKNHOXTREISIPJFOLFNICVGRSPCDBWLEWCRBPIZBQPIOYRUEO,Nike,Fcomtpbdhijolyuwkektvgsodp,F,9.0,424461.0,O,Rcdfp,592.0,Nashua,United States of America,1-015-352-9169,wulolmbvxlvs,,0.0,,29.0,658990.0
mee6432,Kfracipllpzwivlgjzphlojqby,Alpha Natural Resources,rubkrdpndamdvgrbotycho,,6.0,70785.0,O,Meuybugieb,806.0,Oshawa,Canada,1-137-897-3732,meejoafvfbomceow,,4.0,M,37.0,1160974.0
Yqz6433,ufqmpotrhroqxknsknptvdalnbhlfgmzhiuyklqlortevknmctgzkf,Jones Lang LaSalle,xgtmrsboeowqjlorfpionfvtie,M,5.0,376585.0,O,Gcnhtmz,658.0,Grand Prairie,United States of America,1-754-531-8591,Yqzysuyuvabt,q,1.0,U,91.0,97032.0
Aph6434,Wneoycycxwnkjbsaewdxrarqqxmtgktfwtxwkuitvebadlvrpmnq,CC Media Holdings,zgmadoosqvkmejakjngeqgxzb,,4.0,275721.0,O,NGORW,685.0,Buffalo,United States of America,1-786-604-1244,Aphzlm,A,3.0,D,60.0,975718.0
uhs6435,LOVECEQKJLLWOHZBOQPWEFTUBVQZPNPOMMOOLVDSAAOLJEDVJDBZGHDDCWDTABSLCEKGCTAIJKBNG,Service Corp. International,Olelyzxhzm,,8.0,379055.0,O,Fzsmvupkr,710.0,Chula Vista,United States of America,1-432-523-6967,uhscfobhfouvcxxxk,f,1.0,D,97.0,1206650.0
Wmv6436,Bfbnwdoxgplutirwtsdywpcfmfaqhxzw,Health Net,BSAAXVBQSCWIEDXTBNRMV,,8.0,31819.0,O,epuqbbdwii,647.0,Arlington,United States of America,1-145-545-3859,Wmvdddsmzkmdrusgpkji,M,5.0,W,26.0,1340148.0
XUB6437,MFPXMFXAFJSINSPNBNTCJFGKF,Bob Evans Farms,Gmlhibqhuznqrxsjxv,,2.0,413853.0,R,Upmpbd,336.0,Irving,Canada,1-582-885-0480,XUBQISMULCLKFYPHSFHLL,,4.0,M,31.0,1096529.0
JWW6438,DQDTSVAQGHGRPWUDAHQLGHQKXEYQGJAGPSZGRAGGEIOBSHDWWNDFINHHVYPHV,Windstream,tnoyrbxzupnggalqfhwqnclbs,,5.0,67959.0,R,Vpbysj,655.0,Victoria,United States of America,,JWWBH,,5.0,M,31.0,1068916.0
Wjc6439,swzxvsobmxwntfmtxaahndhwmhsnoapyabpmeqgqkqrvvhnfdzo,Valspar,Buccyakbccztovnhvrwxoxoxkjo,f,9.0,169948.0,O,Cqkdsmus,554.0,Glendale,United States of America,1-863-229-7338,Wjchwdddemlskogfgnjvh,,3.0,S,22.0,3699789.0
zip6440,QTTJELYXVRGQJ,Liberty Media,Urslsegdjsphxherweegk,M,3.0,93654.0,O,sscjvrrxrzc,722.0,Pueblo,United States of America,1-513-901-0071,ziptaicsmfflnmzmwsdnw,t,0.0,W,18.0,3969980.0
AAV6441,Fbamdgwl,CIT Group,uygvcvndutjqeocug,,1.0,255076.0,U,Glkbwgoa,784.0,Victoria,United States of America,1-527-445-9894,AAVACQWUNOYCQE,q,2.0,M,98.0,3886964.0
Rzz6442,CRFSZKUAVDKKJFHKKIMEEFMJUNCVQXSOYFCMBHNVZD,Burger King Holdings,VVJNRA,,9.0,250684.0,O,Uxpflv,356.0,Fort Collins,United States of America,1-241-243-1520,Rzzrzaanxlwuwxcppvohoftco,Z,5.0,,95.0,998200.0
Ino6443,krcrkupuddhjklhgrpfqmonriiuesrdmemujwzneybmv,Diebold,qvohmxbsnszo,,3.0,188267.0,O,nrfxsgimlk,810.0,Savannah,United States of America,1-798-332-7385,Inovynfxm,S,3.0,U,48.0,1569251.0
Riy6444,UGALLOSHWVAKTHNMLCNRMHHEJCGI,Idearc,Rwrhjfuokuofjahhuzobqatsuwsusj,,7.0,450369.0,,BDOKE,,Stockton,United States of America,1-220-750-7190,Riyutijrilfbvgtzed,y,1.0,M,11.0,1772213.0
Wih6445,Tzdpfvxqnzr,Roper Industries,Phkiquipnptuosecvry,m,5.0,159336.0,O,Qoxhqvinxpn,620.0,Columbia,United States of America,1-041-916-8086,Wihdcwmnqymnpwzzzogeii,U,5.0,M,,3318467.0
jhg6446,ywysficpcownpycwrkkyuwidcthfgz,Google,Cviihgboazdlnydrejrucxsyplreig,,5.0,399502.0,O,XKLPKSQD,522.0,Lexington,United States of America,1-978-326-2806,jhgjivcqfy,,0.0,M,93.0,922474.0
Jrf6447,levwlrkkgqnifblnkeqwsscytigprrlzaazhhywcgbnzdjswyuarw,CMS Energy,Nwgibqamzqvwb,,4.0,489253.0,O,Utrigyuk,334.0,San Bernardino,United States of America,,Jrfbrgvkaaeqbv,S,5.0,M,77.0,931278.0
dzm6448,DIWLTTHDJSBQTTCKOVEKXLWEPUQKCHQLG,Live Nation,zqvenvftlsuooldkplpmj,M,5.0,200399.0,O,Afwandob,631.0,Oceanside,,1-727-192-2580,dzmwhqcgegunmnkeuhvaoaopxlk,,2.0,U,57.0,331122.0
URU6449,Bbxiflvxirtckxbjcypctxkddgcp,Charming Shoppes,Hzplzfojcvjb,f,0.0,,O,Puteklbb,407.0,Oklahoma City,United States of America,1-122-616-0384,URUMJIIVTWLLBVFSSPTGOBU,w,1.0,M,98.0,2387874.0
Opx6450,Afjaxefeebvtkcevaszbqeomefnrzknc,Dana Holding,Hbvbjexcq,,,124284.0,O,adpok,753.0,Stamford,United States of America,1-710-154-3143,Opxlpjwebthuubtwusvqytsvx,C,2.0,M,6.0,1783685.0
Bfx6451,RZZOWGNKVBCJKTPLASLUHLBFVLUFFEAGDSHKPPFMXCYVLRKHMQJQBMVSWSHHSNUXXDEMNSPMPQB,Starbucks,hhaqfwumevdaudegldettiovvvwr,f,0.0,176069.0,O,GYRPDIETRXH,304.0,Pomona,United States of America,,Bfxziolm,,2.0,M,88.0,1920807.0
Xjb6452,Hrnjrsfeiysdwgjxnyvdsznbcnphhamtxggoszyfyyvnqextithmnrayowaggdklr,Activision Blizzard,FWIRFWB,F,1.0,76216.0,,Isdilajsmttj,684.0,Iqaluit,Canada,1-329-166-9561,Xjbpvxeklmxdguxcaaji,p,4.0,M,10.0,2302288.0
ZIU6453,vdlhpyavhfldpfckqyxvdnvxhbeaunkp,Spansion,ZOATVDMMI,,2.0,249396.0,R,Etzys,733.0,Ottawa,United States of America,1-896-150-3549,ZIUFNUZGNNI,S,3.0,W,28.0,3358806.0
Wed6454,qwmpanvrvyziyuoztinrdpvhtapdjrvvdcuqrwstlqgopsocosdfovxtwfatlsohbtqono,Arkansas Best,Egsvamjd,,0.0,484290.0,R,Cdlvu,304.0,Charleston,United States of America,1-548-136-1632,Wedyabea,,5.0,D,,2622785.0
dko6455,CZDQPW,Bed Bath & Beyond,OJSZFAEYTNIFAJUPBRLQMA,F,8.0,133118.0,O,Jalglqhqwyan,501.0,San Diego,United States of America,1-816-850-7241,dkokakuyvl,I,0.0,M,66.0,
Pnc6456,Quajucvpzkaecgtuutse,Pride International,Vjnujjolfvlekdoduinskw,,5.0,77561.0,O,Wdfgkgubk,706.0,Hay River,United States of America,1-005-381-9842,Pnchpnjgiesaj,W,3.0,M,34.0,1292154.0
Taa6457,OUPUAUYJSTZWHFW,Pilgrim's Pride,JHAIBOSUVLGZXNGRH,M,2.0,75241.0,O,puhtdd,833.0,Greensboro,United States of America,1-370-040-2192,Taaimmomslyfsqfpmfjw,,0.0,M,44.0,872379.0
Osr6458,Wyjufjcppfhvckxbkxmljewtwihqxmksukivgtsjftdzpouwgoqossvzl,Kroger,lbworsxhwlznfcrjpzcxmgndvwzcyl,,10.0,236931.0,U,,782.0,Riverside,United States of America,1-363-268-2112,Osrzmeyxjwfrk,,3.0,U,40.0,2597265.0
rqe6459,IMOKEGLPBCPAWAPAQOCBFEEIQSRSPCAPK,NSTAR,Sdthvtxa,,7.0,245451.0,R,Pkfapfdjuzp,600.0,Chula Vista,United States of America,1-855-742-4137,rqeuivmb,E,5.0,S,56.0,3781096.0
Kjv6460,Ahoxaeevptwwaetxbxgjgxmkmbnfavhqpmfcwcjhww,Dynegy,Xmnpcmnfrsjnw,,9.0,8923.0,O,vmnrlqt,338.0,Escondido,United States of America,1-071-482-9966,Kjvkzxotngkkq,,1.0,U,87.0,2175625.0
SSM6461,jwicmuygkrgvgdarnmtonfghigbjccsynayxvffzgmzbjxdmteajvkftqwthrppnisvirqphxyth,Massey Energy,Hhrpdapvionmgnjihrjdxoeyha,F,1.0,454130.0,O,LCSJVODUGZDG,314.0,Bakersfield,United States of America,1-167-451-2514,SSMUEZCUPSVCUJ,,0.0,M,87.0,866572.0
Lma6462,zuiwzcjkbwtfpmqvcycodeejejrwaqgnczhykhfsrkuxhkbkkyhhtqtwtaeihdmblypedpoctfkiuyg,Atlas America,firncatpczogcdsxs,m,7.0,456604.0,O,vzwgurwo,649.0,Salinas,United States of America,1-734-693-3431,Lmacw,,2.0,W,37.0,3014907.0
Nzp6463,biekbxrowue,Family Dollar Stores,KALISPIKFIXYJMECNFSMHT,,4.0,13829.0,O,XSITAWJXLRAX,696.0,Charleston,United States of America,1-891-278-6615,Nzpxm,,3.0,M,63.0,3610572.0
Qiu6464,Cpcctxhju,Brunswick,QMFIDOJOLYZBBITJCKSMENXWEK,,5.0,275268.0,R,VRFMHUPSFM,697.0,Atlanta,United States of America,1-570-576-3952,Qiuyotdgdopbtemyvso,,3.0,S,61.0,3353242.0
Yvn6465,Bszfvrcichhbfppvwvoblzwnnaibwrygdzkulzogqxzzagosfxresqnjipnhkvhsafmokouu,,Mpmiizxpnbmhz,,4.0,367736.0,O,AMDMIFITIQOD,705.0,Billings,United States of America,1-155-718-5971,Yvnbcb,B,5.0,U,82.0,2840825.0
Ckz6466,Mkqnzoycrhsscdjnsqyfpreqggiqpufpxdfegebxdmdsnntbzdknrrqumdujwywybtxfceffdtxtjn,Schering-Plough,Jgjuenvfeqbeimrll,,7.0,360320.0,O,PDIIWI,454.0,Hay River,United States of America,1-554-115-8551,Ckzfeoapsygapsjute,W,,U,88.0,705343.0
AGI6467,TFXIZDILLKGPKXFHUUHFJXWVLUXCDDSCSRLPBAOHZFWYUVGSFWQXYEESYIZRFSZDS,PolyOne,CLJTIXIYHIELHZAHDHC,,2.0,353978.0,O,Umqoqeg,597.0,Fort Lauderdale,United States of America,1-152-528-5604,AGIUHKNKUJGSXGYWPR,,1.0,U,60.0,2639773.0
QGW6468,Mclulqvrvzvkpyowgbxdbbiefcodftce,Alaska Air Group,jwnoklxvksxrmdifenndthqyylwhp,M,10.0,145868.0,O,Txzpo,425.0,Warwick,United States of America,1-434-628-4964,QGWCXYZDYWVXORFCVMBQFVRGHC,,2.0,D,69.0,298629.0
HNJ6469,Qtfcizhsjpomutwphnoeyjpwzaycibrrwlnroidnwnlfhqohxogpfvgttoo,Avery Dennison,Ovekpjytnioaqbpdwhe,m,7.0,47764.0,O,ACUWSPD,369.0,Santa Clara,United States of America,1-066-994-3159,HNJUSBQDLRLQAJVAEACNRQB,c,3.0,S,79.0,3850783.0
Wgk6470,Fceblpkc,Sauer-Danfoss,Fvshbmhwkxyubnp,m,7.0,468130.0,O,xwqgavylo,540.0,Corona,United States of America,1-460-177-2875,Wgkuebolmaxvwq,A,4.0,M,21.0,3627105.0
Iqt6471,Jvaxbbhgebkphfudvriydmrmfkscwfpozyucznmdagzxnrkzxiijtwed,Sunoco,Howywnimeonfpalxextx,,9.0,42592.0,O,,693.0,Mesquite,United States of America,1-094-563-3984,Iqtelqzwrlbjdwgimoijri,,0.0,D,69.0,1334785.0
JZU6472,GJQOLFACPOARUPGYWGZCKYGQLOIERHEOUETZREDHZUZHTBXLAAJOUCSQVAWXABECFNQGIDWUDL,Terra Industries,VOQKFUWAMWVDQOCEKKBBJB,f,7.0,229286.0,,Udlzjfqai,571.0,Waco,United States of America,1-864-671-9867,JZUGGAQSRLLGAVRYWKEWIKBMEFZJMF,E,3.0,S,39.0,2501546.0
Vvj6473,,Marathon Oil,Wlcwegjeyrmgwafqv,M,7.0,104433.0,O,Ofrrgk,335.0,Hilo,Canada,1-353-820-8862,Vvjdyegyzc,A,4.0,M,14.0,1569994.0
Klq6474,Kwrtgazmemgslwzoephscj,W.R. Berkley,Misxavamwzmzxutxzogqlmg,,5.0,88075.0,O,Jkcqw,822.0,Torrance,Canada,1-379-057-3818,Klqfbrfilmzgif,,,S,81.0,2685225.0
XWR6475,Dnqenawbhcjkbplusemwtzeqltkdexmnvftliokzneltibmfkpbkuhnuzgfiiz,Brink's,Awheuvprdase,,2.0,374090.0,O,Xdhtsq,369.0,Little Rock,,1-648-640-3201,XWRGFIQPAAWFJNGFGFWHUYPS,,,S,41.0,3620533.0
Hdt6476,Gxsxhdbdpuijqnbvmvlmvwhpugubsswlmiiuwpsizpacpirbodaaroyeidtmlqqdlfpxgfldcplwj,Michaels Stores,FJMKINZMJTGELPCJCYFOS,M,,373980.0,O,VYSZHY,649.0,Fullerton,,1-892-569-3555,Hdttutjfust,m,3.0,S,12.0,3047536.0
Ivl6477,piifcgtjdsbrgpthcvbovdqsxpguhycqvofmpmcvflblzhonsfcntvlax,American National Insurance,EAULMUQSPXYLUKFJHLIOREDIWWCB,m,,103006.0,O,roehdma,576.0,Scottsdale,United States of America,1-951-042-2462,Ivlgmpqvchxh,T,2.0,,18.0,
Svj6478,Bxyoqrlbsduzmzoevnfkiidsxgvh,Chemtura,NGSLVOTRELIDSLBCMWRCHDHLK,M,5.0,259332.0,R,Gxjfkfxymht,556.0,Evansville,United States of America,1-319-174-1326,Svjzykherx,,1.0,M,57.0,3086736.0
Upv6479,Afekacptedugiyxtzekgdvixubbjqxbsgntfryisyhzgfzwohagfcewbilzr,News Corp.,Jcutvseulfrwpdsnyucvahvmbiw,,2.0,141984.0,O,MJIRFLGN,812.0,Long Beach,United States of America,1-900-279-2132,Upvustpvndseyydqoiigagxpivefww,,5.0,S,57.0,3716234.0
Uhw6480,Oetvphebzejszhvrqpygenrvirnfyloddfmsvgqbfqbi,Health Net,pokjr,,9.0,486954.0,R,Orkqh,,Kansas City,United States of America,1-528-656-6150,Uhwyrmrid,T,1.0,M,59.0,3016556.0
ffo6481,GJDRPHRET,Warner Music Group,wuqgtxxqtcabnguppbjk,,8.0,,,vgixpgoz,521.0,Tallahassee,,1-102-283-4891,ffopynhkahcu,,5.0,M,6.0,1339956.0
icw6482,Nqageskuhnnpvnnpgxropuoukckhwrrfavgiwtvav,Sears Holdings,Crgmuyryzfinopvseoxaldffvjsa,,8.0,413007.0,O,XWBMTNRDS,550.0,Mesa,United States of America,1-291-853-6109,icwazpglzttfiptuswtk,,4.0,S,90.0,3284418.0
FKB6483,jwvkjljwnqujvqhfridarwqjjwdkrjalobnyjwjbjttebhgxpcuqyizfxfvqdyfbayulqyuyymot,Simon Property Group,lzbzjhjfaeeupfurigtakmgldy,M,8.0,,R,NACNWX,358.0,Providence,Canada,1-432-695-5460,FKBWPIUXS,,2.0,M,55.0,3094900.0
ZWX6484,LTHLFITZOXFJ,R.H. Donnelley,Hfwvamblwikcnmxsrz,F,2.0,414232.0,O,Vzbpoapfbk,725.0,San Francisco,United States of America,1-491-124-4483,ZWXMPYOLMMZLCNPTLJRP,,2.0,M,24.0,17044.0
Sje6485,Neusdbqmqfsnpwuzyvjwfhkzqtfqtnpfnywjpbyqwxjcrvmhyjprkuucvxnkommdjierxwogbajyvhe,Starwood Hotels & Resorts,XPOLFVNHHMSKMZUKKCUQNTSGT,M,3.0,482752.0,O,iwhrynxs,431.0,Salt Lake City,Canada,1-535-718-8607,Sjeyrgnzap,,3.0,S,79.0,1198210.0
Jzs6486,IUDWXKCNUUZRAIRALLVZXUGFFFOBNLSPQTLAJUUMGMTSJBXD,Bank of New York Mellon Corp.,Kozareymvnpbsfveallylz,,3.0,185553.0,O,dqtnnkui,826.0,Colorado Springs,United States of America,,Jzsybqnuuwmalzairsfsxgfwyv,G,4.0,M,66.0,212032.0
kxt6487,Gtybjusvzoxxxgkfkvooysrrficlvkdjde,TIAA-CREF,ECUOREPIJPUGDVMGWM,,10.0,95572.0,R,Psvuyq,838.0,San Antonio,Canada,1-196-173-8714,kxtnjiempjwhqjccpwhgrhjvwsbun,U,0.0,M,89.0,1967495.0
Ldv6488,Rajpvxowutpvozypfdqzqwerwmmvcchgyupbascadntdlbrdo,United Parcel Service,gbeeqcujjmbjojjebkojiq,M,1.0,89703.0,O,tedinz,695.0,Detroit,,1-845-525-2676,Ldvutbhqfowqllinffbjvqnzmlkf,G,3.0,M,20.0,262869.0
COW6489,epzcxmfagotvteandd,ITT,PBNGMFJUMTGQEUUZBEHQKYWKUZ,M,10.0,354689.0,O,DUTEKHM,431.0,Tulsa,Canada,1-249-591-1704,COWREXXGMDZTDJWPHJMGIORUFMWUYC,,1.0,S,40.0,1393280.0
kua6490,Vsawmumlxodrre,Gilead Sciences,Rggvndzvqixizpszluq,,,332623.0,O,pbagrvkig,,Norfolk,United States of America,1-568-851-6996,kuamidwgqgowvtyljjnlie,,5.0,D,44.0,2461628.0
ljx6491,xekpwardqolovnmbrmwagqsbuoauntfmhunmgcahopvnaevwncprkborhzarcztvorz,ProLogis,JENXDN,F,4.0,2852.0,R,tsfqepsnwc,785.0,Laredo,United States of America,1-727-161-9836,ljxcejrsayr,h,5.0,D,19.0,3570052.0
Nli6492,UVZTMDBTEHFDBOPWTJJNBBJTXGDCBYEBAORKVDCOQFIYLRYQB,Airtran Holdings,VGRAGSSSIHUVGMDCOUVUYJOXVPK,m,0.0,240576.0,O,SKCJBW,307.0,Provo,United States of America,1-355-063-9573,Nlibwwywditfljktzk,,4.0,U,96.0,1823299.0
yst6493,klocfukxigj,Cognizant Technology Solutions,Adsainnvku,,5.0,,O,TNKEGBMFMIB,811.0,Garland,United States of America,1-520-558-5253,ystrmyvobpmkbbqalbxtzhrcf,,0.0,U,11.0,18373.0
Jcd6494,Vvqrascyit,C.H. Robinson Worldwide,scjkvbkvennlhkhqxylwjtcpoef,,3.0,223983.0,O,OSAOXOXJ,384.0,Wichita,United States of America,1-233-194-3515,Jcdycxegrbdfjvgtwh,,4.0,S,82.0,2596185.0
Szx6495,Feiuhcexpvjrmrvxmuzejadotelzwnfvexazahwazrxpbtvzme,American Electric Power,Nahvt,,3.0,390373.0,O,Fasghiemb,690.0,Long Beach,United States of America,1-053-360-1515,Szxvtkos,R,4.0,U,60.0,461141.0
Zdd6496,Lqpmxoymaidguolpvgnpkctbkhyxhxouhqd,Omnicom Group,Ubniujvqdby,,4.0,160138.0,O,,473.0,Riverside,United States of America,1-938-713-0816,Zddyxtelgccoadtdemnpmk,N,0.0,U,30.0,1815466.0
pce6497,SDKEXJQLWOJMKPSOVMLBZACXLHRU,,Cmjuhmiclkqwc,X,5.0,363900.0,O,cfcolrs,740.0,Spokane,United States of America,1-216-593-5862,pcepmbltukddleywrfhkzverdiq,E,1.0,M,74.0,2179109.0
keb6498,UYBIDJEHEFICSSEVSJAKIXRWUDBIWTIZDNPLNNPSSEIQXQLTOEIXLNJ,Amerigroup,DILLEYEYOFOJRSY,,10.0,297001.0,O,eytjvnsajrx,797.0,Providence,United States of America,1-259-101-3068,kebdohhmvjcihpmnkksktxzoajhq,,0.0,M,82.0,2620557.0
osk6499,RXIJBMNQUKSXSDBUIVSZPQJJPLJAWEFIJHSRLKLDCUYZIZXGUDDQPSGCDGUADGFCWVDAWRLXDHAB,Univision Communications,Qkgivisxnnzlvhfvqttphtwppxilai,,0.0,382082.0,O,vuwwnsa,,Toronto,United States of America,1-540-258-3566,oskkjcgwyupq,,1.0,M,66.0,229361.0
Tne6500,HCXGBJPQSBQNNBSATCGGRQS,Enterprise GP Holdings,Xppggco,,,403969.0,O,iftqhvte,729.0,Salinas,United States of America,1-357-291-7385,Tnercxzibwjnthgxigaaku,,5.0,W,91.0,3703093.0
ISU6501,Qdpiztqpjqoaoijkmiwoghlrgjoxilhgjppig,Sunrise Senior Living,AGSZOVILYNSJXOXQSHQAG,f,10.0,282334.0,R,Lfygoiuttwiz,606.0,Ottawa,United States of America,1-980-817-9361,ISUZGPAZZPVGYYZFSEJJOICAREQR,M,0.0,M,84.0,3848560.0
Arg6502,Roqgthjcglutzmllyyejzujcennxgajg,Crane,KGQBPYXC,f,5.0,217383.0,O,Gxjuo,300.0,Shreveport,United States of America,1-969-305-4476,Argvnabpmii,,3.0,M,86.0,2146977.0
Dkl6503,MZYXUVCXBZLSVXWOSNLFDSZTHQBDKRQVSFTNGXCGHSTPSARTTBIPYWJQUL,Entergy,Rpaqkn,,0.0,29566.0,O,Oalmvgxuwnz,518.0,Warren,United States of America,1-552-055-0477,Dklqqzbxkpv,,0.0,U,4.0,3717370.0
Pnu6504,jaqmfuqpjkenhvfznzjtpdnqatlbzsebauuhpnwiaqogmeyangdehjunchdycwgibxdsy,Comerica,Zyishhwomoeyxwifcaamx,,9.0,,R,ltnefnx,,Hampton,United States of America,1-907-572-6898,Pnuzjlsrcdnppiesesbcnjsqhclx,,0.0,S,1.0,1833286.0
Lok6505,Dfspvt,Sally Beauty Holdings,Svrrxngirnsquejgyvlrhdxkijfdf,,8.0,250618.0,R,,548.0,Corpus Christi,United States of America,1-964-935-0049,Lokfdipjwberle,G,5.0,W,27.0,2709697.0
WRG6506,Czkyzldj,Great Atlantic & Pacific Tea,Kkafgegvpxyumddjuvzhjisp,,0.0,244818.0,O,Rvzkipqc,420.0,London,United States of America,1-929-811-7801,WRGDILRBVSTGYRSCWQ,V,1.0,W,44.0,
isy6507,Ttailspgyyiwxivabanyenxcqbpwqakxpagdyzghcmremeww,Micron Technology,Gkpjqlbrmwffoj,,4.0,241052.0,O,zzgsmh,,Halifax,United States of America,1-984-972-8334,isyqytmhttrf,C,3.0,D,65.0,15354.0
Enx6508,,Rockwood Holdings,ZIHRUHNRQD,Y,7.0,52650.0,R,XHGLCKXPAKIX,805.0,San Bernardino,United States of America,1-436-957-8667,Enxmfxsgxzsirvcurtyymsdn,,3.0,U,95.0,3414026.0
Htw6509,EBCPPHUXEICVLPXZMGLIJNXDRSKOVGJOSASWURYOYLWHUA,United Stationers,Rjbzipalhdkmh,,4.0,483269.0,O,Hxwzktyvwlyu,670.0,Norfolk,Canada,,Htwrmkxzqjktavxeduqgriqcsam,,,U,16.0,3261792.0
lpu6510,Illxvdcrvwaquolvugtojviskjglhgohccukkxckfuagymnkmihbnltwbcxpcjuwdbbngzvnnkcm,Perini,glcimnybwoeq,M,8.0,365262.0,O,jgtzxrs,637.0,Fullerton,United States of America,1-449-257-5509,lpuaappfzlcbsfhfjap,N,1.0,U,52.0,2156726.0
XEN6511,Devpiutclfwkmrlqqlztbfizhdruplcuarihlwondcyrgnmvsfikfcmhbvsqubdd,Alliant Techsystems,Rnjvrcrawuhjmvagbdfewaapzxihek,m,0.0,153854.0,O,Gqblujf,511.0,Hamilton,United States of America,1-861-708-2447,XENFFAIJDHUFVNCBXVTSHDKO,a,3.0,S,8.0,3577789.0
fot6512,illrxjrkfkcyduwdgheqgrrbnvzplqztakkiznan,KeyCorp,Cnewdvc,,1.0,493137.0,O,YXNTTTSSH,757.0,Garden Grove,Canada,1-916-697-4785,fotmg,,2.0,W,88.0,2003699.0
OAR6513,UBQLBFBWWFHNWENSRUXPRIYY,DaVita,Ythkbdpiytccuclwhgafzzx,,9.0,417377.0,R,enmjmexmfbwa,482.0,Costa Mesa,United States of America,1-640-470-9642,OARAJDRUXGAORNPTY,u,5.0,S,12.0,606965.0
dfm6514,Kdclxvijtlkpdxekvqqrnltfjehomwitaaushjqtleqrdd,Hormel Foods,UOBQRQSFQUNEPUYIBLSG,,9.0,444114.0,O,Qdcrrtx,568.0,San Antonio,United States of America,1-501-646-7666,dfmrlegxkaxpfgjcxeczkqxmty,,2.0,U,74.0,125284.0
Qev6515,IREDCNERUCVZQWFWMURFVOHQLXNKZDBLL,Cytec Industries,DNYCDIOMSO,,5.0,157953.0,O,Qnpadrbgtep,550.0,Knoxville,,1-668-259-7333,Qevdcwqtnigz,Q,2.0,M,54.0,342068.0
Cvv6516,znstlbbwkxbvtmififocjcobvksgmavayuhtmuefjs,Bucyrus International,ycmtaropwlrafebotvf,F,9.0,80943.0,O,Hivxbporpaqu,748.0,Winston-Salem,United States of America,1-665-878-6583,Cvvxhlxeecorqhwd,,1.0,M,70.0,2346044.0
Kxq6517,divwofpmcbkhdpggzwsjhaxmhdwrgtuzctpnzyxmodbldmwojvrrbojz,Alliant Energy,Apjlpl,,8.0,206352.0,R,TBKIMWRHUAH,508.0,Ontario,United States of America,1-084-791-8654,Kxqzrpdogwyyubg,W,2.0,M,18.0,948464.0
HCF6518,Meveyvazujxutrclitnvmytrbnlpikkwegmiakgmdfuzhojpsiscguua,Lincoln National,zzedkmolmmdpsgtdnhayzjdaqsjouu,m,8.0,317596.0,,DCVXYYWVAWQ,682.0,Santa Fe,United States of America,1-556-806-3707,HCFPREELCD,O,,D,,3020971.0
Ndu6519,vdkiukhwnfgittdqwfoxpdrxnvvf,Cimarex Energy,Unrrcgm,m,6.0,221656.0,O,rtxsdttqpt,735.0,Iqaluit,United States of America,1-663-018-2554,Ndumxqtvylniaxouumgyncd,S,0.0,S,25.0,
gnf6520,EHHWHAEXLVPKWNVHCKULIDTNKVURJOYXZCCUYMWKLXIZPVTLMNXNAAGSMJKTXIVE,Helmerich & Payne,EMHBIDRIBLUXZITXGQDXPEAF,,5.0,49709.0,R,DNQCTGOQA,405.0,Milwaukee,United States of America,1-207-514-2782,gnfivrvjwz,,0.0,S,28.0,1795113.0
JXG6521,Neelrasfybujdhkllqxgptpzgerfmkaulsvrthauppiajlxndbqdccccmpgxhh,Quiksilver,Wczyactrwhvosjgfpdpohprrx,f,6.0,137831.0,O,JTVBVO,626.0,Modesto,Canada,1-351-401-6559,JXGRKGYTX,w,2.0,M,87.0,3703982.0
sib6522,edztjekneve,Valero Energy,ucvlmmqpy,,1.0,376672.0,O,Okssflqoyw,365.0,Elizabeth,United States of America,1-159-001-4396,sibelagnisrimwtjdvphfxtjmusmag,x,5.0,M,44.0,1895289.0
Cwx6523,Nkwuzrvbgdxibkhbtsdxreetmdskwwtukonbaohmdbpplqduzxyelkrutoqcu,ManTech International,Qwhfegpcuthvrqzzhd,m,0.0,108143.0,U,Cvtakreura,409.0,San Buenaventura,United States of America,1-733-459-1592,Cwxrpknopqk,c,3.0,M,61.0,1564847.0
ueb6524,pnfnpjbtpzvufwpbksspnjvx,HSN,WJFQCPAZPSGRWYEQ,m,5.0,372615.0,R,XIVBILVUFQBS,770.0,Billings,United States of America,1-090-528-0305,uebxgxtzade,W,4.0,U,79.0,1679191.0
