indirizzo_id,nome,cognome,negozio_id,attivo,email,cliente_id,data_creazione
516,CHESTER,BENNER,1,1,CHESTER.BENNER@sakilacustomer.org,511,2006-02-14 22:04:37
517,CECIL,VINES,1,1,CECIL.VINES@sakilacustomer.org,512,2006-02-14 22:04:37
519,DUANE,TUBBS,2,1,DUANE.TUBBS@sakilacustomer.org,513,2006-02-14 22:04:37
520,FRANKLIN,TROUTMAN,2,1,FRANKLIN.TROUTMAN@sakilacustomer.org,514,2006-02-14 22:04:37
521,ANDRE,RAPP,1,1,ANDRE.RAPP@sakilacustomer.org,515,2006-02-14 22:04:37
522,ELMER,NOE,2,1,ELMER.NOE@sakilacustomer.org,516,2006-02-14 22:04:37
523,BRAD,MCCURDY,2,1,BRAD.MCCURDY@sakilacustomer.org,517,2006-02-14 22:04:37
524,GABRIEL,HARDER,1,1,GABRIEL.HARDER@sakilacustomer.org,518,2006-02-14 22:04:37
525,RON,DELUCA,2,1,RON.DELUCA@sakilacustomer.org,519,2006-02-14 22:04:37
526,MITCHELL,WESTMORELAND,2,1,MITCHELL.WESTMORELAND@sakilacustomer.org,520,2006-02-14 22:04:37
527,ROLAND,SOUTH,2,1,ROLAND.SOUTH@sakilacustomer.org,521,2006-02-14 22:04:37
528,ARNOLD,HAVENS,2,1,ARNOLD.HAVENS@sakilacustomer.org,522,2006-02-14 22:04:37
529,HARVEY,GUAJARDO,1,1,HARVEY.GUAJARDO@sakilacustomer.org,523,2006-02-14 22:04:37
530,JARED,ELY,1,1,JARED.ELY@sakilacustomer.org,524,2006-02-14 22:04:37
531,ADRIAN,CLARY,2,1,ADRIAN.CLARY@sakilacustomer.org,525,2006-02-14 22:04:37
532,KARL,SEAL,2,1,KARL.SEAL@sakilacustomer.org,526,2006-02-14 22:04:37
533,CORY,MEEHAN,1,1,CORY.MEEHAN@sakilacustomer.org,527,2006-02-14 22:04:37
534,CLAUDE,HERZOG,1,1,CLAUDE.HERZOG@sakilacustomer.org,528,2006-02-14 22:04:37
535,ERIK,GUILLEN,2,1,ERIK.GUILLEN@sakilacustomer.org,529,2006-02-14 22:04:37
536,DARRYL,ASHCRAFT,2,1,DARRYL.ASHCRAFT@sakilacustomer.org,530,2006-02-14 22:04:37
537,JAMIE,WAUGH,2,1,JAMIE.WAUGH@sakilacustomer.org,531,2006-02-14 22:04:37
538,NEIL,RENNER,2,1,NEIL.RENNER@sakilacustomer.org,532,2006-02-14 22:04:37
539,JESSIE,MILAM,1,1,JESSIE.MILAM@sakilacustomer.org,533,2006-02-14 22:04:37
540,CHRISTIAN,JUNG,1,0,CHRISTIAN.JUNG@sakilacustomer.org,534,2006-02-14 22:04:37
541,JAVIER,ELROD,1,1,JAVIER.ELROD@sakilacustomer.org,535,2006-02-14 22:04:37
542,FERNANDO,CHURCHILL,2,1,FERNANDO.CHURCHILL@sakilacustomer.org,536,2006-02-14 22:04:37
543,CLINTON,BUFORD,2,1,CLINTON.BUFORD@sakilacustomer.org,537,2006-02-14 22:04:37
544,TED,BREAUX,2,1,TED.BREAUX@sakilacustomer.org,538,2006-02-14 22:04:37
545,MATHEW,BOLIN,1,1,MATHEW.BOLIN@sakilacustomer.org,539,2006-02-14 22:04:37
546,TYRONE,ASHER,1,1,TYRONE.ASHER@sakilacustomer.org,540,2006-02-14 22:04:37
547,DARREN,WINDHAM,2,1,DARREN.WINDHAM@sakilacustomer.org,541,2006-02-14 22:04:37
548,LONNIE,TIRADO,2,1,LONNIE.TIRADO@sakilacustomer.org,542,2006-02-14 22:04:37
549,LANCE,PEMBERTON,1,1,LANCE.PEMBERTON@sakilacustomer.org,543,2006-02-14 22:04:37
550,CODY,NOLEN,2,1,CODY.NOLEN@sakilacustomer.org,544,2006-02-14 22:04:37
551,JULIO,NOLAND,2,1,JULIO.NOLAND@sakilacustomer.org,545,2006-02-14 22:04:37
552,KELLY,KNOTT,1,1,KELLY.KNOTT@sakilacustomer.org,546,2006-02-14 22:04:37
553,KURT,EMMONS,1,1,KURT.EMMONS@sakilacustomer.org,547,2006-02-14 22:04:37
554,ALLAN,CORNISH,1,1,ALLAN.CORNISH@sakilacustomer.org,548,2006-02-14 22:04:37
555,NELSON,CHRISTENSON,1,1,NELSON.CHRISTENSON@sakilacustomer.org,549,2006-02-14 22:04:37
556,GUY,BROWNLEE,2,1,GUY.BROWNLEE@sakilacustomer.org,550,2006-02-14 22:04:37
557,CLAYTON,BARBEE,2,1,CLAYTON.BARBEE@sakilacustomer.org,551,2006-02-14 22:04:37
558,HUGH,WALDROP,2,1,HUGH.WALDROP@sakilacustomer.org,552,2006-02-14 22:04:37
559,MAX,PITT,1,1,MAX.PITT@sakilacustomer.org,553,2006-02-14 22:04:37
560,DWAYNE,OLVERA,1,1,DWAYNE.OLVERA@sakilacustomer.org,554,2006-02-14 22:04:37
561,DWIGHT,LOMBARDI,1,1,DWIGHT.LOMBARDI@sakilacustomer.org,555,2006-02-14 22:04:37
562,ARMANDO,GRUBER,2,1,ARMANDO.GRUBER@sakilacustomer.org,556,2006-02-14 22:04:37
563,FELIX,GAFFNEY,1,1,FELIX.GAFFNEY@sakilacustomer.org,557,2006-02-14 22:04:37
564,JIMMIE,EGGLESTON,1,0,JIMMIE.EGGLESTON@sakilacustomer.org,558,2006-02-14 22:04:37
565,EVERETT,BANDA,2,1,EVERETT.BANDA@sakilacustomer.org,559,2006-02-14 22:04:37
566,JORDAN,ARCHULETA,1,1,JORDAN.ARCHULETA@sakilacustomer.org,560,2006-02-14 22:04:37
567,IAN,STILL,2,1,IAN.STILL@sakilacustomer.org,561,2006-02-14 22:04:37
568,WALLACE,SLONE,1,1,WALLACE.SLONE@sakilacustomer.org,562,2006-02-14 22:04:37
569,KEN,PREWITT,2,1,KEN.PREWITT@sakilacustomer.org,563,2006-02-14 22:04:37
570,BOB,PFEIFFER,2,1,BOB.PFEIFFER@sakilacustomer.org,564,2006-02-14 22:04:37
571,JAIME,NETTLES,2,1,JAIME.NETTLES@sakilacustomer.org,565,2006-02-14 22:04:37
572,CASEY,MENA,1,1,CASEY.MENA@sakilacustomer.org,566,2006-02-14 22:04:37
573,ALFREDO,MCADAMS,2,1,ALFREDO.MCADAMS@sakilacustomer.org,567,2006-02-14 22:04:37
574,ALBERTO,HENNING,2,1,ALBERTO.HENNING@sakilacustomer.org,568,2006-02-14 22:04:37
575,DAVE,GARDINER,2,1,DAVE.GARDINER@sakilacustomer.org,569,2006-02-14 22:04:37
576,IVAN,CROMWELL,2,1,IVAN.CROMWELL@sakilacustomer.org,570,2006-02-14 22:04:37
577,JOHNNIE,CHISHOLM,2,1,JOHNNIE.CHISHOLM@sakilacustomer.org,571,2006-02-14 22:04:37
578,SIDNEY,BURLESON,1,1,SIDNEY.BURLESON@sakilacustomer.org,572,2006-02-14 22:04:37
579,BYRON,BOX,1,1,BYRON.BOX@sakilacustomer.org,573,2006-02-14 22:04:37
580,JULIAN,VEST,2,1,JULIAN.VEST@sakilacustomer.org,574,2006-02-14 22:04:37
581,ISAAC,OGLESBY,2,1,ISAAC.OGLESBY@sakilacustomer.org,575,2006-02-14 22:04:37
582,MORRIS,MCCARTER,2,1,MORRIS.MCCARTER@sakilacustomer.org,576,2006-02-14 22:04:37
583,CLIFTON,MALCOLM,2,1,CLIFTON.MALCOLM@sakilacustomer.org,577,2006-02-14 22:04:37
584,WILLARD,LUMPKIN,2,1,WILLARD.LUMPKIN@sakilacustomer.org,578,2006-02-14 22:04:37
585,DARYL,LARUE,2,1,DARYL.LARUE@sakilacustomer.org,579,2006-02-14 22:04:37
586,ROSS,GREY,1,1,ROSS.GREY@sakilacustomer.org,580,2006-02-14 22:04:37
587,VIRGIL,WOFFORD,1,1,VIRGIL.WOFFORD@sakilacustomer.org,581,2006-02-14 22:04:37
588,ANDY,VANHORN,2,1,ANDY.VANHORN@sakilacustomer.org,582,2006-02-14 22:04:37
589,MARSHALL,THORN,1,1,MARSHALL.THORN@sakilacustomer.org,583,2006-02-14 22:04:37
590,SALVADOR,TEEL,2,1,SALVADOR.TEEL@sakilacustomer.org,584,2006-02-14 22:04:37
591,PERRY,SWAFFORD,1,1,PERRY.SWAFFORD@sakilacustomer.org,585,2006-02-14 22:04:37
592,KIRK,STCLAIR,1,1,KIRK.STCLAIR@sakilacustomer.org,586,2006-02-14 22:04:37
593,SERGIO,STANFIELD,1,1,SERGIO.STANFIELD@sakilacustomer.org,587,2006-02-14 22:04:37
594,MARION,OCAMPO,1,1,MARION.OCAMPO@sakilacustomer.org,588,2006-02-14 22:04:37
595,TRACY,HERRMANN,1,1,TRACY.HERRMANN@sakilacustomer.org,589,2006-02-14 22:04:37
596,SETH,HANNON,2,1,SETH.HANNON@sakilacustomer.org,590,2006-02-14 22:04:37
597,KENT,ARSENAULT,1,1,KENT.ARSENAULT@sakilacustomer.org,591,2006-02-14 22:04:37
598,TERRANCE,ROUSH,1,0,TERRANCE.ROUSH@sakilacustomer.org,592,2006-02-14 22:04:37
599,RENE,MCALISTER,2,1,RENE.MCALISTER@sakilacustomer.org,593,2006-02-14 22:04:37
600,EDUARDO,HIATT,1,1,EDUARDO.HIATT@sakilacustomer.org,594,2006-02-14 22:04:37
601,TERRENCE,GUNDERSON,1,1,TERRENCE.GUNDERSON@sakilacustomer.org,595,2006-02-14 22:04:37
602,ENRIQUE,FORSYTHE,1,1,ENRIQUE.FORSYTHE@sakilacustomer.org,596,2006-02-14 22:04:37
603,FREDDIE,DUGGAN,1,1,FREDDIE.DUGGAN@sakilacustomer.org,597,2006-02-14 22:04:37
604,WADE,DELVALLE,1,1,WADE.DELVALLE@sakilacustomer.org,598,2006-02-14 22:04:37
605,AUSTIN,CINTRON,2,1,AUSTIN.CINTRON@sakilacustomer.org,599,2006-02-14 22:04:37
