AgencyID,NumberCreditCards,CreditRating,Employer,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
wli4847,4.0,702.0,Pentair,28504.0,wliduegrkcxscpvwyjgpgitpvwmmma,jhdrhoaregwpvryhjah,,,Mjqivgopjjuhahlczfjpewfzkuvyrwdaahofvipexyhh,Sbhlhlqtctfzhzdvyugufcnevhcbqbjbatlzrvhhyhdtdzoyamhsujndxzipajcokvozyynv,FEGSJAM,San Antonio,WA
cbt4848,3.0,,Pulte Homes,185950.0,cbttgnatvungn,IQRLIDTAZOAOUQYKQYGAUDCMTJGEGA,,,Htzodveiibgjkkdba,Vuebpcbrchwnilnzkezkeugoxvcmlgnjhrsuomcysyyohhqodm,Eqjbcdkitsvt,Lafayette,KY
Lpm4849,,826.0,NetApp,727235.0,Lpmvcefobotoxtfa,hqnhvmotweuxvnyunrrx,,,Rkpuriigoqwfdltcvvxtnpicvufqnatbacypbdnamg,xilmawkuawwuccwxyojutkmzluqtjp,rwdqldk,Fairbanks,MN
Ddx4850,,377.0,Crown Holdings,3887256.0,Ddxfcsatgvizlpvgypntqwrijim,Ncryxjnndmrzbkqbeqvluj,t,f,lmwcecsanvvbbprlvektxqr,Abcdpalvbvgdbtlwseasptzahwdxduvdquwtluukiseviqufft,rcpqcbqt,Buffalo,RI
Vtf4851,5.0,665.0,AMR,772871.0,Vtfossfaxfumscdxx,Citpuqlpyd,M,,,Knhndomnnazxxafgbdws,Qtmgawkscga,Fontana,Quebec
rgd4852,3.0,654.0,Tellabs,1760826.0,rgdlupwagfksuktb,Ljnxxckwyvhtrdirdyvx,l,,uqxuvebtxisagrshyzkfmccwrkdajfhhwukfziitvzqffmteywuwvjhxnlqiozfvapjhhjshrjiphx,Cglyefnpfjxxaypwsfckkgelwqzauvvynfnxchpednkhfafokpetnmigbjrbjmbybosfqadmhtd,Xqndkn,Whitehorse,New Brunswick
Aea4853,3.0,441.0,General Electric,3027653.0,Aeabiaxkld,IPDQDSOYSOTPE,,f,Wlcxevllngcelcnnmzcmtgtkwgzrgwazutfsewwhwag,CCHUAWECGOWJNCHDNYVLFB,upcdvlyil,McAllen,British Columbia
avi4854,10.0,410.0,Johnson & Johnson,,avizuaatkkgawrxgosrewqmouor,Vgplpzbcigrvnbxjleaaa,P,,Lwuvhpymnvbdqxgmuiwlqwninnjaatnbskxhhhtuifnlqimqeywkwgndilzxin,Skgjujulaciwpdewuacjjbbwxgatdfoiforiqtgtmvgaa,Wefiv,Grand Rapids,OR
Wlt4855,10.0,493.0,Universal Health Services,2584036.0,Wltjx,Ztmljxsdncmfohjdcvsbupf,,M,epgszgojijckfmheccxnwxhyxckchggxmflfcbwxvwxvyjvtrdrmubzwqqrtkcjhsbmuf,,FEYETKQ,Vancouver,Nova Scotia
ZUL4856,7.0,314.0,Eastman Chemical,3299678.0,ZULGMURYTAPTRCLXM,wbotttfrdmdtttu,,,nhzjlzlvecgydlkeieobxukwsjfihkvkpeuvrfixswapxypemntvpxlhsy,REHJPLPNPPMSEOMHBEPRNWEP,,West Valley,AK
Ssv4857,2.0,582.0,ConAgra Foods,,Ssvqb,Oxufwmlevovhoxqsikkjwmxwrud,X,,FDAAQMGNMTLPDNTQRCGFKQPSHUSBBHVILGEQRGRZCHDWIBOGFFGGFGJCOJCXWH,fkuqqphkqwgnnmybvyi,SSQALM,Hampton,NC
Wlc4858,8.0,527.0,,2780977.0,Wlcjsmxzvrbyk,Xogbqbzmvpnh,,,Itbfwhhydnlicpmnspsavvcdddpmagohjztkgdmwqgljpcrpbzkckrtofyurto,MHHZI,Mvrsbpg,Dayton,MO
Rmn4859,3.0,340.0,Colgate-Palmolive,,Rmnsmghbbzgvklxyhjfdjpy,Sdekfagreapjgqzzgi,,,ppcvesudxk,,Cgspgokphu,London,DE
jwo4860,5.0,,Capital One Financial,322980.0,jwoxfctdehuq,Jjkbyrvzcqcrrrxlkefmwydsbmvpd,,,ijjysvwjlvimviqxpfczdrlneoevuhxesdihchqmfexrhonnqfqljyaferkdtqnlgzlb,SJDBQTXNDKCSZCDVWBPQPPZDLVNDSOIQGDUVOAQGPGFOLEELYT,Ynvfzkehm,Salem,OH
SOO4861,3.0,371.0,Gardner Denver,3909658.0,SOOWKQCVZZ,FRKKDFRWV,,,ddvzrhdkrfvtjrz,Zrtbmfcbdttffdttkmpvtfxwzongknjmiwfkzpswlmwdiglagefftdghnmndnkdafkltli,Uiybfbsv,Stockton,UT
Bbd4862,10.0,336.0,Olin,2242017.0,Bbdflbfvscftu,JVELTAMZJQVCVONNAGKLIJRTTF,,F,MUIXAQC,VGBGTABLQWA,Cyegsmcykfob,Indianapolis,NE
UPN4863,9.0,497.0,Legg Mason,2511572.0,UPNESGBBOQCIOWWAQWOW,EBFGFBWRVNKKYXEGLJ,,O,NKRGYTNLMZHKTGXBFVGEBJLLNMEUARWLLAAGDYECWZZWLHSOGECQAOEHCWLOEE,IRAUFVFMHEULKRULLBLRBAGHLQSVZWXRKKAQJNNWDDOECGDKXJHMMXOAQKTWNQAONTKLVKVOGMLL,hqydkohwi,Reno,RI
QZG4864,4.0,388.0,Lincoln Electric Holdings,1448379.0,QZGJUPZPYVJOUI,ersudiadbplikbwmclisx,,,PKVGNCXWUDYJTPNFPGKZAZHCGCOHHNMQVVNYSNPNTFRHOVPUODJOLSKSJSEBEVJEMSAJTEBIBS,Zqqgymrwkahamxww,Zhchuilpavbn,Thousand Oaks,AK
XML4865,7.0,424.0,Health Management Associates,1565089.0,XMLRLXYYXDXVWRSYMOA,fmlfgyumbvnca,P,,Eoqelgnmgthnqynoxuvqbvjvornmgrggfiuzhvgepxgmpyzjtkqudqkvokvf,mwcwuaaeocojecnbpl,Qvpzb,Hollywood,SC
Skl4866,6.0,,Air Products & Chemicals,305250.0,Skllciwhjhfzuyqqokm,Nqppykonmraxdvrtzhynyestuv,,F,mruppbroeegtanbyxxwyfvfbbhtskubrceiqcxuzcnfnuecorunfcimetyejxhqltwevrzbdewho,Pdmgqgrdzwmivwzvncbfufcnsqnniuhxpykyoetvqjjidgkfwuhtubq,SPXSD,Little Rock,AZ
GML4867,1.0,460.0,Frontier Oil,905759.0,GMLXS,Fenniw,,f,ptaqzwqcyr,muudfwzvpmrbnwtzfepacgampotdccrjvppurqrokgugxeurfktqphxiwycpglaq,FEYUG,San Buenaventura,CT
qdh4868,,840.0,Amazon.com,104456.0,qdhqifnnvybmkmtbwqhpdsmsizz,Ziccquuitnvtjmqgqvyaczd,,,qtxuobaxykgjskknxqwlhicnldeazarzghpunawsbkllyrpcwzsautiypbcinehchcqrffocdne,HXHUN,ilgtk,Lansing,Prince Edward Island
Iim4869,10.0,469.0,Pactiv,2554408.0,Iimzvjalgiyxktjzhjyacgqyhloslq,RMXVWT,C,M,AXJKZCLXXFNHFFWNMVOSAFJXWNCGWVC,Higcollkdcgomftdqhvb,Rqrdlwcfwt,Huntsville,FL
Stv4870,7.0,676.0,Winn-Dixie Stores,1813631.0,Stvqgqzbagozilchjgeb,Jeokxdlpmmgnygonqdzhrbldiemv,,F,Yktxrctku,Wilfvfemfgkqolruqaydvuavowseqdyrzkmqnttxzdlflelwz,vtbjmhoy,Mesquite,GA
Ahn4871,4.0,661.0,Church & Dwight,2676633.0,Ahnqrtqtvhxrslalvbnqxltdmbqh,Kxvcs,w,F,Dyolqvhetepvanhvmfdljdgbqrpmifqaabjkjeyiqkjklcugywxjmq,SQUMTTTAUPXXUDXGPQJCSFXUOUDWJHSCUZGNPMTATI,HEDCKYWXCC,Indianapolis,Alberta
ocs4872,,392.0,Polo Ralph Lauren,1677676.0,ocsaaexqryzqjkmz,axqzhnwyybns,z,,Wasngnjsuggdx,Ororwadlygwmvetajqdgiqqwcokt,Epsrmamg,Hialeah,NH
LDJ4873,8.0,625.0,Group 1 Automotive,2669684.0,LDJQGKKIFG,Avrvlfedemtspd,,m,Nnmvuxrjruxrujcjungsmtlkdqhoxtxxvkgfmrhezqqkglqkluxphtpiuqpklxiapurfjnztscefl,IDBADAXIHUWRAN,NCOGAESHMQ,Winnipeg,MI
GWR4874,,738.0,Stryker,,GWRYYXBJEYHVUZZTDGRENSGVAAP,Gureaeqshrtbcah,Q,M,cyvifrfxehuflfztojppqpkvhbaszqcgaeapsgemntvdnghnpahbaunqufztjqyhj,CXTHVEXEYUAKOIDDTLNSVHGGPYBJQTTVYRCNGRMBIBOORREBAZYROJD,Gjvrrlfwink,Philadelphia,Saskatchewan
WFQ4875,4.0,688.0,Public Storage,281621.0,WFQGRCOQDZDDBPVYO,Erfxnvoobeugzou,,F,Kbwtcwqnppdwrlfeiikwxratvoyexqtjiplqyzcydvweksndcmapfuyonsuogznk,Hmjwrrmfwvaxphczagorkuvdfavdqlhjmvryzqbpbjwbtgqgbjtrdltgfhqdymwyijct,YBJSVOP,Santa Clara,OK
Pau4876,6.0,462.0,State Street Corp.,757696.0,Paugxubjhonqcr,Gejrersicmpvtsdk,,,DYGDOWFFYOLCNGUBRTVAEPDQLIZTCJUDHOZXRLCCCQSXCGXSHHKKRYTRNFGJB,Vvfbspciisbwkaxekvinlpygyedbkqenls,bqcfte,Jersey City,IA
Otg4877,0.0,626.0,ProLogis,900862.0,Otguntq,inixfrqqidveplgausjffpbyrqgr,E,M,Iktygfnphjqnixpaueffemhfniyygssfswukmpehtjoixussywdjyooilmkfiehwvtbmmuy,,Tndpk,Ann Arbor,VT
Nht4878,3.0,422.0,Exide Technologies,3086351.0,Nhtnwtauffjlhbvtsolkaqslfwmsbq,Jjvyx,,m,QHIMRPKOBBPJPTKXERRHSXUUJTDQVMNMTIBUKOJDDLJMOPCXWJFWFWBRL,Oyzsvpfjzyklufuwhtnblwpijlrvq,Bidmlmqp,Savannah,GA
Cdu4879,9.0,441.0,Amerco,3700028.0,Cdupsmszuqkorkzisf,qnjfdmqbyagkiqzkuidqjoxu,X,d,ubhunnccqwimbbyqeuagpgpamyjeelwnnulqwjhtwftxrcdoticegkupdj,ssgvxbddqqegyfsizusdtwgxcwedcluxugijghojvqweitaaeo,dnnvnipagzdz,Beaumont,NH
Wut4880,0.0,350.0,Dollar Tree,3743323.0,Wutebjotkpfiynbgx,NDMRGEMGKDQHBZJNFMAZWRGALFCA,F,,jkofhxbaewriuvboorbrenkttprjcnqtuxnflaepbtbgpxzwmhqono,,IGFEBTA,Lexington,MD
Jdv4881,3.0,398.0,Omnicom Group,3734013.0,Jdvinnxsytjpdgaiasxyayh,Kvndzhzvltqdxtbceegpmrcj,J,,ILSKMNHKDAGJF,Yigdtnd,Qawvst,Alexandria,WV
nut4882,4.0,635.0,Fidelity National Financial,3447380.0,nutjbxyxojgqrctqgep,Fhknzda,T,M,Njzgtlrkkqbnitktbmiojdifudxopwnhghfqktyjqfsvkpvinejttiiwgwjftkm,Gdcfcbvzhuesofmgiiznfkoxfwfibolpuepycnrzpfclx,KBCFTAQHBGDR,Sherbrooke,WA
ycs4883,7.0,605.0,Staples,3659581.0,ycsczyflvxuzegatjgnupgosvuw,EUBZIJ,Q,,MSFXUOPPTKHKZFYUHNCOAMGXNKNYWLVNGSMFG,Xitrxpjd,FSHQLCU,Akron,Nova Scotia
Qzv4884,0.0,373.0,Adams Resources & Energy,2007689.0,Qzvkn,fdlbfcfjeiqz,,,mcgjkshkv,Wgxwybdnnjbkijywqvpnmfzhzblxmqveugkrosvujavdqylv,Gdculkqvngkj,Bakersfield,IN
Oik4885,3.0,453.0,Kindred Healthcare,2133345.0,Oikjqumadmx,Shueoxsujjhgcsxyanaxq,,,xnvvavboxcrxkwlkefoqsfkhdbaxvrheaplwkenovtytzghqgnv,Uomqmzmfmqsumtdbxuzcvrccqdyyhhuuwqhyqilscfcpipmibsznssqndxoiftptvv,EVVXNJSFEUW,Lancaster,NY
Fjj4886,7.0,702.0,Fidelity National Financial,1235117.0,Fjjagdsaajnbrklacszox,vrsexgvdc,Y,m,lawtksrpiqhdnmotdwqkourdksp,Gfskzypcbywhmijdumol,Fjaov,Flint,DC
Vkg4887,9.0,782.0,Ametek,1726713.0,Vkgvpnobsrpyrhmctgmrt,Hxpyuxk,,,Eaqxasqhlzcnnwzioldqdlhfsdklqvyqvoudaneehsnfnnwnkoqddckgspqqdak,nywvnpjtuswqlfoydesblxibgmxucupmwpardylyuuvwojyppngtobweyhjsiqapcsbvtkbwc,Rllrpmcdrxx,Toronto,KY
sko4888,10.0,606.0,Tupperware Brands,2235440.0,skolkczcrodsvnjrjxbyqgwb,Xeksteqxuxrhouq,,,Rbjtfmctukwwsllschtgcsfntlfomkgojifvppueojiwt,Hfvygtmejtyzbvtqtmrkrgxuhupnceokqsmiuddtn,IGBIJFFZ,Paterson,MD
Hio4889,5.0,617.0,Johnson Controls,552580.0,Hioohrgfxoqju,voxqrtl,,F,OGOHBGMNQGDKIDKDREVNDRMPMCWJI,Bahlqusrgwfxglbvoqmletbhgrppxqkrtexduc,GESFSRNFJYJC,Huntsville,British Columbia
Xiw4890,3.0,357.0,Cinemark Holdings,3290675.0,Xiwdppoievsjnhvynkkzkbi,UKNBPRGLZFEJNMDCS,,m,Xqqwdxnnaapahxghsolheimbttnbswqepbhfrlffbqdrnfo,ndqchelacqcc,Ovxxmznecrh,Kansas City,AL
IDW4891,8.0,,HNI,,IDWATWLITDDPOEDLMPZJXKKADTZ,Rzfkelkpkwxjdfidhqxbpto,,m,ojtidwvtjaqsetivxsjqlkhunznpsxbyjwxbwivngbwnmrxjtyvtnmhheyyalphwwel,Ipvehtqioqpgvpyobjrxjjvfcdyaonqlxlxedocmbqgtgdycystjsxitauxhm,Ggpkttvsk,Coral Springs,GA
Znn4892,10.0,418.0,Timken,195544.0,Znnlcjcgusaztchrquhih,xlfgrcljatmaxljiscp,,,Xfsbyybuevjfxodpjttshcziqvbaitjgldijtcgeaizsffifendealeacmrjjhaoptpc,Bnrmfcwlxgtuzadujwcexrsogpasfuzrlcjlzygdqqdua,Fozhjnegmv,Pembroke Pines,Manitoba
OQS4893,3.0,710.0,Walgreen,2271014.0,OQSLEITKZZYDCICWWDQXPIR,YOHRCAFCVGESYYXUD,,f,ZXOGUOTVOMIUDUSFPQFEUQOXPKQEEHIWQACVKSGWOJTOVEDKVENLVUSGUYEAH,Tlhprdzpqgwvpldnrnncadlvebyqnbbizujkbuipntipeyguviuubscqqjuiajlyk,egjrsajoaeuk,Hamilton,UT
Lyq4894,10.0,720.0,Google,1383063.0,Lyqykhyjxqtsbqopoxqjll,eyhwvczgtrjpvgcgonmclddeqhv,L,,rkqyplmcleeqrpqxeabgawhybrbjtaeiatbyela,,,Saint John,CA
Rkr4895,9.0,354.0,Merck,3938145.0,Rkrpbmapvlvdiowelu,Fnbsfcgzshjioehkwqmvfcbev,,,Rdxonkcvglqkiouhjzgmaejfscogbctxjefejfnqcfdlgaajhwlvjpusovpnycctnfapqofx,Gvwffkqxjqwdoofgnzigxootuphegqvkmeizbflagbptmxlifzcavfqllzpqwtsauosw,Bclmfpdqnxfg,Regina,VA
Imk4896,9.0,595.0,Ashland,3485828.0,Imktfqeufmsknjwlogjqcnmrvjpkg,Mdmhjiupxgnfxflfiajt,R,M,Zrbkfzumcjjbuscnddzrgachxjixrrlfiviagcpkjzpnsnklifugcbzx,WGWTGMESYCLNENAUJPVJSYXZCLNQXYHADIGLBULHMNNECNELBWDCENQGRCNQGGLOTEXKKJHMMNAFLI,XLRAPNWCJ,St. Louis,IN
bxv4897,8.0,666.0,Lithia Motors,1643481.0,bxvddjxbnc,Clyyqbonhjxonrxuefn,H,,Dtbxbjgjmpvamuhbhrwnarteb,Iogexdgkn,Txlyoqooovqq,New York,KS
Jok4898,1.0,800.0,JetBlue Airways,2857892.0,Joklzxnbbbxsnxl,Mvbmmizpxjniemqu,,,Ojpbnmcbaseqmxcfaclqvtlapb,osjpplucvqytflwoscmjuqmfozlzroxooffiqpxwlxzaasdpgkcnrkpyeipqje,Usursfbxwrw,Winnipeg,NY
wul4899,5.0,316.0,MEMC Electronic Materials,356632.0,wulanstxparzqbdupinxhmcacext,Ghhlcqiabiei,F,,Enitkvjjcxnlzbzzlbhefbwlvinvdoosprcijcaitszexdlpwqznegrslwjksbmsztqbch,jtltacyzpuomnhportuiqzypmwxmpgahsgvjuebngzrafeqsrsm,Hlixkf,Oceanside,KY
Ppe4900,6.0,593.0,Polo Ralph Lauren,3672839.0,Ppelrezfominbgeauhljigt,Wiafxearkazqqruttofcz,,M,Rkzxasxauwoeenosrbektv,PJHPRZSDUAXCWRWQFRBQBKJVQHBTPYIQXIRYVCHMOXXNMUDD,ITKBBZXV,Brownsville,WA
mjs4901,8.0,718.0,Hovnanian Enterprises,1533826.0,mjsnjvpecwvywuzyzdmwqwzep,Cluavueckvmwpows,,M,dlnoexuyjebidurcblvcaoxkyutstkrdpqgiwulpyph,UNQJCFKJCEMSVFKHSTMJDIEBASXBPCV,njjrtn,San Jose,MO
TNA4902,7.0,336.0,LSI,919525.0,TNARTKP,Iloybjocfyrmffmopravfkvffmrq,,,GHYECQPNOFOGERJOINOZNSANLZUSRBFWWJBR,bkrjnfwtqhniibzunuctofdgmeztsdkjrghgjpfutravmwlmxjegckrlrcmwk,mrcja,Scottsdale,GA
KSC4903,1.0,504.0,Superior Energy Services,3602030.0,KSCUPNPAHUX,ecjnjc,,,,BPUPJCVNKLIXPQITFOIUPULJUOJEVQWLVEWDCAETWELKSXOPNQEXBALPSPCPKEIL,,Santa Clara,CO
Icl4904,5.0,360.0,Granite Construction,2018666.0,Iclttqdhprexujyxvbsmhvfjhi,ACKYKBBIXSGMHJGNVAZJUE,F,,Hxkudvgg,SDZROAOJQQXDBEKDMNPLQAMDNFLVCTCNOVIZXUTJCTZUNSPYMRQDBIYMLIMQTBZJCFKZJUWE,Gsxjzdsj,Springfield,Manitoba
YZP4905,0.0,438.0,Navistar International,3807988.0,YZPJOMABERHA,GTGFOPD,z,,Uozprqjoxlhpnsloiskav,IHRGSKWEHQMXCDH,Cgmdyim,San Antonio,MA
Fzc4906,6.0,,Toll Brothers,468072.0,Fzchpfubmolcnkivltgmhw,oknzpovqjeljqu,,,ZCTJLXCQSDGZKTUSSACUDWXOAQYJIOR,LHXYYYKFUQVDVXWLTJEJTDDECDMKEWLYSZJKSCJOPFCFWZWCQZKGCLGJAVUYQMQI,hsjteyvmew,Huntington,MN
Ksk4907,8.0,594.0,,3643467.0,Kskqtufppetkd,Xjbdtulpdw,,,aejiciqwxjigwzvgujatabiqztmwukefdyervogzvuaxjyhdcudeuaivrdh,Kqgvgoggjellymtmitlhgaljnamkhwewhhzybxfuuioueybebfegphugau,Lqpqrynuuujb,Stamford,UT
rdp4908,6.0,574.0,AGCO,955833.0,rdpzxfnps,Pjsyvhljpeuqwdyvkqqzqdfhkashk,Y,m,Vnbsvegtvuhejpugcpqscdewftmvbmfnkhfutupzjachankvymru,Duwfaibbmfjpwjlwamkangfvmipizmxybytboqhwhjmzqeybdclfmbupmvaninvricmbqzmmtg,Wrukgbdjhkxi,Garland,TN
pzr4909,0.0,583.0,R.R. Donnelley & Sons,3625895.0,pzrimfmhbyrqwvnkbjuevidk,GORCRAJOJRJFBKIPRUTHCQQTZQQGW,,,krmiiforynsznsqmqsugmonrflxcfwyuhqhcfjllaqyliholxyrotogxdetdj,FPFFKIVNNOBKGWUHEJUZSSOFBZEQTFOQRLFXXRLEZ,Kxraohzhz,El Paso,KS
Lkb4910,3.0,,Northeast Utilities,,Lkbheqltoxmonef,cuzbwtoosafqjgnhmkpjw,,,tuqkaermjvbcqmxtyxnjtzijycwodam,Nrvmlirqwabauixbuoqlwbicgelclajwdnxvunhkqaosatkdghxbkdjmuyquyrfomajozp,FGBXINJHJO,Oxnard,WV
zqk4911,10.0,550.0,Telephone & Data Systems,3418656.0,zqknrn,JHTUCEHGJHBFFBXGA,L,,VEORNCXRHFTWRQNKFSFKBIBFW,Adygxtihvhdbtkrfvlbhtya,Oxgezcwpbtwr,New York,DC
Vru4912,8.0,328.0,BB&T Corp.,2509431.0,Vruuksjug,LCAXESHWSHRQKNIQ,c,,EVYBRPMCPOZIQFTZMTFUGTQPAPMNS,ZVYNMSIXSEVEPORPQZZTOBCVXLKHJDRDEQLLJYTPAFIHYXQOOMNMUKAGMSZUB,XEMWHL,Laredo,MA
Jie4913,1.0,701.0,Adobe Systems,1311833.0,Jiekdvkpgfzwtbt,Qjwfru,K,M,KSRYPZNDDKTCJZKZZQJPYQPRDVDQVYPOAGATWBSTAIEKFNQCTKBCWANQFV,uaeak,Shhdulssep,Montpelier,IL
Quh4914,7.0,313.0,Tupperware Brands,3307351.0,Quhwhqqdayl,FJZDSNEZEZTKEVOKTKHO,,M,rezgkhxumetqjhxrutzcsubpjhjgqldrlxmkalmsvhwtuktxmohiytjwcrkigthghpjhtlw,BGAVZLLKJLIPRS,Jondmc,San Bernardino,MA
Pff4915,0.0,306.0,Sunrise Senior Living,846226.0,Pffoiuzfjwxoenukyuqsgiqs,Jllusrvlbyjwdqhnvsgtlyefr,,,Bhrvveeclvsrpu,KUUMFMUUZOWCQJTGVJZULGTPNGFYOJGWYOIHKWLGTLKFQEYKSICPCWXQDBUBJTGA,OYXWWRRGHSZC,Evansville,MS
oec4916,1.0,402.0,Select Medical Holdings,3653457.0,oechzkvqozof,KXKZQNBEOREEKMQLQVKMAYMWICT,,m,Wlqsmwyrferiwiuionjm,qtrjmzqobhrwlkunsdtfopzbvpmywwtunskbflnyy,WUIKLMCSQRL,Riverside,WA
Xvx4917,2.0,369.0,Teleflex,3590117.0,Xvxplogubcjfxjlmskle,Bfnxzndgewgr,,M,jgxtgedvzbbdwpsdffhddswhouqiwd,,NRBHINSVE,Lakewood,Saskatchewan
Cwx4918,8.0,800.0,Chemtura,1203573.0,Cwxntdqrfonfdcpalpmskitpuxu,Iotheqdz,e,M,Erfugloh,cmzwqkqqizcnvcaptxksgmjkhhwfmszzkhhylulr,onlfrhn,Toledo,IN
Ocr4919,1.0,460.0,Jarden,2256285.0,Ocrsvtlfhohdolf,Avooixayfl,,f,Hsrsynrv,Hfszuvz,GHFJSZPM,Shreveport,Saskatchewan
cra4920,0.0,798.0,Oceaneering International,100168.0,crarvrnta,Irdactmjecnod,,,,Jblqgdbwpcqelqvjglqctesxruamhmqnvbqxrttipgqpseeqxhxikkwapfrofjgzcpghzunqwsu,LANAHSJHABLZ,Spokane,Quebec
GGS4921,10.0,569.0,,1178350.0,GGSLWFUAFJJQOHCFJKFKFEBZKCN,VJUPVWCIWHBAORWTHBKZCRJA,,,Alzvimivhfsuugsbavpa,ITUDPCAFLWBEHDMUTNMBTGPGWRDNQCUWYAOANZBXUVUOOXBUBAZHVZFYPOJCRN,Ehxdenvojpm,Santa Rosa,AZ
HBO4922,5.0,796.0,Omnicare,868934.0,HBODORIAXFGBEZ,fzvnulhegwzraeejhbedrhas,,F,Vkfvjrpxvlivocflmvbstrrfsqwumctkmigdijgidvemfv,BYRIWF,,Ann Arbor,WY
OMT4923,10.0,697.0,J.B. Hunt Transport Services,1891209.0,OMTJUKTWFTXNDOLUVZSSLYS,Mheaynqbdim,,M,Hdojsjshrxojtuhajtkzudjvkdipzkkwimlszrwweeqdxvphy,TPASXLXRMWHFTWWVDAHIWTFOXLMOPOLECTZFPNHOKWMGWRSZNSHDLCNISLWXFTOGOPCPMMSXER,XLQDORTPXH,Wilmington,UT
Yeq4924,4.0,436.0,Carlisle,1900159.0,Yeqsnzkpjywifxpdewjnjeyriogt,Egxyrbesvwkpuxawvvelgpsoan,i,,Syoombamxnpdhylpwnyzcgcirb,,fdmfeedmv,Fresno,UT
eqo4925,8.0,374.0,Core-Mark Holding,531583.0,eqocdmc,qkvjjzeaeauknxxsrmanfaom,P,M,Awwjxrxwuhftwyfylajnouvxgjmvmowoqxehehoawxyezvorzgasgtuljn,Cgljjvdinabktpjrzsambejyjaybxbqwgsq,GZBLU,Buffalo,NY
Hcf4926,1.0,589.0,Marathon Oil,510352.0,Hcfva,Tvpnnw,,,,yytjobbupkapebdmvondbwdooabezt,Vaugonf,Moncton,WA
uxt4927,5.0,317.0,Masco,3882323.0,uxtkiahwesarurbvvycysfsga,Musksnoarlvawsqju,,M,Fmfketdbwnvpsljutvnefjwbrzqhqwqwkkizfd,bffiqomffargazobcrbcszgjjguwihddolnezqnmnbevxiooujkjhtvgprlkneawcqmggtuk,bkzmprviga,Colorado Springs,AR
SWJ4928,10.0,,Coach,1017220.0,SWJHSMLOVAE,Tuqmthb,C,,waircxdqokviptnemeptinxclenijvndapmukerrcgnvrhdcnh,hlsrlimjzugpjhkorjgpopslefhlgdjm,Votxfmegedns,Toronto,NV
sgd4929,1.0,767.0,Walt Disney,3733238.0,sgdxvyklvwnkarzjfqzvrcabxhpowr,ZDMXGNWMVMYKTIXHUFWZKYEFNEGD,,d,Mbepuykrvv,lakcanpnxbjhluvmfdvsjjtqutservkupolenocgbpmxiglwyoogqabfsblriuqcuzztomioequ,Pydpjanw,Washington,NH
Jjh4930,10.0,514.0,Caterpillar,639493.0,Jjhzptrigrm,nfkrwrmxqfnoldzndnnq,,,Tlvrfajdmricqfziliwkmsgognrpjctkzrkcuekizxbcdekmpdrukezkweyhlzfgujheaabik,Zwgultcgrkvlfbohxzpuwkwukrjnibsgzirqfsfk,,San Antonio,ND
WAL4931,4.0,675.0,MGIC Investment,3460685.0,WALRGLULEJVVHNUOJWFBAIOJUHNMLE,Tvsxjuwtmouyewbcjuqwryovevk,A,M,hxklsrqgijyyeipdfsjkxebkjnhbrjcftnilwbvwqgstcrlgjhqdlpanncohlitxisslkxwckolcgmw,AWAQEEAUMCAYBOEJHKJQUUOCJBEZCKRNRQTXKEQMWVCNQUVVOQF,Gintrju,Honolulu,IL
OKP4932,2.0,618.0,Applied Materials,3875825.0,OKPCTNSHDZOFENRHAAAJK,LJLUZCTOM,,f,Bdwmwgkdtcssknktzcefbjvterkxvdpfjwkbjintkonleylchmjkjfhqawiioagrqpqsqvsvrnumxksb,CGLCRTCXF,Yfulj,Hayward,DE
Blb4933,10.0,727.0,Delphi,1710740.0,Blbjopovdbetjil,oqlqtdsecgzcniwisp,,,QKYIRSKNMXNDRNTCXCDETWOPVBOGDVXVAGYQFF,FKHHJCGHEAT,Ykyuhvpak,Lowell,Quebec
Ueq4934,4.0,627.0,Chevron,3287280.0,Ueqhpslltnfvrnirocwqslzovrq,AYOCBVAVEKRQ,,Q,ybubmurafqbzrbirjfpgmmptnonkajeeqcctlkpozxeqrnxslubausmkpcloqdsuwpkzkxgn,,,Windsor,ND
LSS4935,0.0,440.0,Honeywell International,3032256.0,LSSALFZLYRUMXE,eofvcmh,,,Mprybustgnpepjgcjalmlugukudqhf,Srpcwoyfltlcarykrsbzusolt,Tiifadp,Durham,NV
Ypw4936,10.0,658.0,VF,2936541.0,Ypwxvptdgofqyjxiwgodzsefut,SBOOSAW,,f,VCNCNTBRPFHRNCRPLNNCGHY,Kqcauquaicxiztvwvwpkvlxwspncyfq,Bzresbpv,Victoria,AZ
Gdj4937,3.0,418.0,Staples,1990054.0,Gdjpkurvfsbfas,FIRWKCPEBDBJQOWGWLFSIXPFMFLI,b,,Uimnjatrgxzq,VJBZCIJ,Ehjsbftbeybz,Kansas City,WA
Usz4938,2.0,667.0,American Eagle Outfitters,508936.0,Uszguzjwu,Sqwtkjenrhqjzembqhivkclz,h,F,RIFDDFZJNTLUT,ljzlzxwebaeodpkiimvwkhibsevglnavdjtmcntbpwcuwppjyrsidiovydtstb,cdcfav,San Diego,OH
xsv4939,1.0,739.0,,1567594.0,xsvnbwtaoxhj,Bnicmvpuhzimj,z,M,Afpdnjafxjmzvvqrymznfjfbvmpnersapepfvpi,,bojruvk,Phoenix,AL
