AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
VUM11577,Ievlelamcshlsgiusnhttbmbjcbnlylzmufkquljjosexlyxqynl,SLHUSTMNVMARUDMMQIPUWEDULTN,M,3116901.0,U,NV,0.0,United States of America,ltlavcbkfew,7.0,1-317-972-8376,387940.0,0.0,52.0,848.0,Weis Markets
gum11578,rjmptdedzarkoalgbxmykbrschpnhfuixoxvu,awjtwo,M,3860310.0,R,CT,4.0,Canada,,7.0,1-169-322-6167,272661.0,0.0,35.0,649.0,Boyd Gaming
Vtn11579,bhlmo,TEANUA,M,1414386.0,O,TX,0.0,United States of America,qydawcck,10.0,1-493-228-4403,463572.0,3.0,14.0,471.0,Analog Devices
dpu11580,ncbuqtcxvgglyrjvqirprjbspkczfmujugyyvptuneotqtjutg,ksgoszhldybbtbfdemvsijzp,M,2050421.0,O,WI,,United States of America,Qhwqkbdyuoh,8.0,1-728-016-5625,153465.0,4.0,40.0,343.0,Coca-Cola Enterprises
JIX11581,bpohtbgokjmzgfyodusxemgggwbveodwsxwvltpuowzdicopxibyl,Cekdovxjduiair,S,140650.0,R,SD,5.0,Canada,mapprhsxxrsm,7.0,1-074-869-5600,496975.0,0.0,38.0,754.0,Unitrin
xso11582,VPUMBUWQQBMGIZXSB,xehcdxctuovot,M,492927.0,O,NM,2.0,United States of America,KDRDGL,1.0,,13374.0,2.0,100.0,789.0,Ameriprise Financial
UVJ11583,mtubwvftlrgzztwkrglsirbwthtceycxkodducbkdcgluhbywtqtofbtbtdrmgvugibbvhfqxa,HDMYKBM,S,3840409.0,O,UT,4.0,Canada,Umthsen,7.0,1-268-106-6566,190604.0,2.0,26.0,719.0,Perini
yop11584,Mdbevgkoqkyhgliyyuzpxfnyrevxubyvtwlexoyaiecituxklwkxlxlxlsnzaftpmihgqgzjchaceukx,Tygzwegqrbqhsrtyahf,M,3456740.0,O,NH,4.0,United States of America,,1.0,1-486-226-3687,133569.0,4.0,73.0,779.0,A.O. Smith
OOA11585,Iljjhxjemwvptxikmvaunpszbathydvnzbpeparcbouuxgeaifd,Ypiduarg,D,2741274.0,O,Newfoundland,4.0,,Nudbueunc,1.0,1-457-317-0889,209134.0,1.0,29.0,564.0,St. Jude Medical
DNN11586,YLSUYTDEFPWEPGAMNJCOURGXHSMVKQJPHASJVPYBGYUXTQHDM,Cyjsbhvxynczqyvvjtphumiw,W,1910735.0,O,UT,1.0,United States of America,UKUBOV,6.0,1-736-844-9351,109120.0,3.0,37.0,696.0,Berry Plastics
Eso11587,Egxkizvluc,Kntdlxlvbgynuilepfmu,M,2616785.0,O,KY,5.0,United States of America,vtdviyae,8.0,1-934-945-3582,19826.0,0.0,86.0,803.0,Aon
Mry11588,lpkeijbmgthiqgwktynkgmhxlpxhjcslpcruf,gxoloh,U,3033496.0,O,Ontario,4.0,United States of America,hfprywgz,3.0,1-343-216-6768,77453.0,4.0,49.0,685.0,Borders Group
ygp11589,Yzmgoxubbjlfekccgixypuaujzwzkoojsrxfo,Chnipenxxevvtktlsm,M,2006707.0,O,LA,1.0,United States of America,Gddlxvo,5.0,,268861.0,3.0,25.0,307.0,Polo Ralph Lauren
FPW11590,Dptowxvhwqpxtqjirrspxwybckdwsbsqrnbehzeycyxndvtknqwpwdykew,Stkampcjcavuutdhllkolj,M,1421589.0,U,NC,0.0,United States of America,UHGOFME,0.0,1-814-231-5171,189690.0,5.0,100.0,561.0,Marathon Oil
Ipk11591,Mqmigkmjjcjcivvqoikbjujtdmwxhcwupseceebxbdueipykjeh,Bfjicqokywngfnrsdhnfjhnmrjsz,D,490073.0,O,AL,1.0,Canada,RZVABGUOK,1.0,1-735-063-4369,400123.0,2.0,74.0,,Loews
Zqt11592,qenckqztftbyguslhrsiuuye,Iyrpcbrelzkwcajcomyj,U,3720606.0,R,PA,2.0,United States of America,Gvhppo,8.0,1-557-253-4661,226212.0,0.0,28.0,320.0,Spectrum Brands
Ows11593,Loveesoujzcmthbudewqeksfegtr,Dkdttakao,,415111.0,O,ID,5.0,United States of America,lkoipl,5.0,1-381-612-1418,437305.0,0.0,26.0,562.0,Foot Locker
ejw11594,CCUMVYNVHGXT,sylwswpcoxygaevjbbwqlodxte,M,2378099.0,O,HI,1.0,Canada,kttgkxtprrk,4.0,1-685-117-8026,119322.0,5.0,93.0,677.0,Hanover Insurance Group
DEQ11595,WDDJSHVNBZPAWKHCXXSXMSKCFQKNGYTDASCHNDJNLR,Ljuptoyma,S,242686.0,U,NM,1.0,United States of America,jdrqss,5.0,1-658-460-2739,343047.0,4.0,12.0,345.0,Select Medical Holdings
qur11596,nhblbqtvhyjkh,Maeokqbtrmbvosrvm,M,1402162.0,O,NY,0.0,Canada,Dzqhwcxwtah,0.0,1-252-051-4326,36540.0,2.0,61.0,679.0,W.R. Grace
xab11597,Fbgmcvsnysoh,fcdipdcqamvuib,D,430652.0,O,New Brunswick,,United States of America,Jdnqgbobtm,7.0,1-555-766-3524,179381.0,2.0,77.0,355.0,Warner Music Group
VIR11598,UMGEZQGZYGSCDVKHPIDTKENOZTNFZMHCKLDBGGEESAIDTTNIFSWMGUAWNNTVRXFQPPZFM,Gjlvho,S,1101417.0,O,Quebec,2.0,United States of America,Hpkmfwg,6.0,1-895-185-0746,465320.0,3.0,49.0,756.0,UAL
YVX11599,oqkadoauy,Qfmjaggonjmpwcbquxtvcrql,U,801294.0,,MA,0.0,United States of America,KQJTAE,4.0,,276536.0,5.0,23.0,655.0,
mbq11600,,QVXYHKKSGDSSSGJTG,M,1803773.0,O,MS,2.0,United States of America,Fbkwfjknfnc,7.0,1-253-084-7064,122483.0,0.0,48.0,377.0,Kinetic Concepts
Rkw11601,Mtooiwjtgusngeitfoijhxbmqyajklrmsgwzxjhmcjikj,Xhgjblzagilmr,M,2686713.0,U,ND,0.0,United States of America,Lycfz,3.0,1-749-001-6441,343719.0,0.0,48.0,802.0,Mutual Life Insurance
Aux11602,Dviumyunujluvdxvnxikgmnuhrajynswfaaarsbgkatibukojrqzmrm,Ciodet,D,,,KS,1.0,,kudimljhu,0.0,1-277-123-8765,94100.0,5.0,20.0,485.0,Alpha Natural Resources
Lan11603,GYAHSVHZETOMIUPQUR,Knisqvadxopgesamnai,D,3147005.0,O,OK,0.0,United States of America,VBCEGTETCG,,1-078-210-7995,266895.0,2.0,21.0,556.0,R.R. Donnelley & Sons
cgt11604,Wxipm,Fiupafixfqtabgtsqrxyhqagqfg,M,92052.0,O,OK,2.0,United States of America,Wahqlqjpjdc,9.0,1-217-485-7826,494928.0,4.0,48.0,813.0,Leap Wireless International
Yhp11605,Hsoinkdcpergxaofigukharxjfhzjphneqmnfmswkhjbisgprxptkdhqciptchgcpdaxgqijbgo,wxzezcrnppgplmaakkfyfyf,S,3022187.0,O,KY,4.0,United States of America,SOYXSN,,1-203-837-8731,10974.0,1.0,81.0,403.0,Chubb
ZCE11606,Jqifew,NXQGIYDOWWCXYHLFHKPGRANHOKIOZ,S,2728157.0,R,FL,2.0,,Ymwywbzohw,,1-688-070-6264,317292.0,4.0,100.0,722.0,Expeditors International
Yep11607,IWMGOMMDFDEYHP,ojwqussnrscuoqwkxahdovzbjm,M,2603581.0,O,MA,2.0,Canada,Omkslmpvky,,1-736-129-6001,182329.0,3.0,85.0,496.0,Lender Processing Services
Npf11608,oagngydcdeekedkqfmfqxkmblefprjagk,etjaxwqq,S,866620.0,O,VA,5.0,Canada,Bhiuejex,0.0,1-587-126-6624,322283.0,3.0,58.0,753.0,Gardner Denver
ovu11609,Pnsddajofzypzukowmldwxidnrdpdejgjvhkb,IHXMVABEFWNP,M,607498.0,O,DC,5.0,United States of America,ciadlxhllq,8.0,1-253-546-9150,308856.0,1.0,13.0,755.0,Consol Energy
sej11610,ototeaiqlewnthhtiltmmknpvmztwmzthhzchildmjiolegnqlwlwf,Ozprywornpunvfxkiqcnubmlwka,U,2525236.0,U,WI,2.0,United States of America,tftbg,1.0,1-528-415-4033,395339.0,1.0,46.0,730.0,General Dynamics
Uio11611,Kptwddehaeoifxulmdhewgkzzomptuwscghxdvwmzlmjdsshczdubermcyfmmqyljbncymgyywxyefjo,Idbghluxcqchoodklgzjidlgqith,M,2105788.0,O,WY,0.0,United States of America,Tjfreyiv,7.0,1-257-011-0683,232654.0,2.0,30.0,536.0,VF
mwk11612,Rjgocipkxwdzvwsyqndugcarjhmxigzesoffarepjautkxikmwvlmgxlpgckjgd,Bqdhlubzqt,W,413838.0,,SC,,United States of America,Jwdkz,6.0,1-673-858-7207,256877.0,4.0,88.0,357.0,Pepsi Bottling
Mvl11613,UIFKRFHDIKICLBFDCDJMGZDTPMERDMNHUHAJVOOXMPWXIBGO,Opxadcgdeghxmq,S,1861550.0,O,MS,5.0,United States of America,ETYAXUYWWP,9.0,1-082-692-3311,169787.0,2.0,83.0,498.0,
Hwk11614,mlyruecelcgaurjuwnjabnhtvlbhmdmbsc,Lhgkgkqzmgsrvsxwnrs,U,1690505.0,O,NM,2.0,United States of America,Trllsaoe,1.0,1-553-941-1814,230333.0,,75.0,411.0,Eastman Kodak
Smf11615,usdtlgafdwgsmwmqwfotvvfgowjoozwvcerdeaprfhtnfpqdgdvolvymffjdlunakvrjaozbxft,Ekengyhorcxbl,D,1490414.0,O,SC,3.0,United States of America,PPESHHDST,7.0,1-016-280-7954,216513.0,0.0,34.0,504.0,Volt Information Sciences
Bod11616,Emgyyzyrlkoorcbynqhwfjvccxbekgbfchxkkftipvepvsecwlnqjrvculpfxfmybixxkqrebhabk,Zuapqqohsipnlabqzjnguvbmsj,S,3093168.0,O,IN,5.0,Canada,Lccaeuxuzva,7.0,1-301-321-2634,324178.0,3.0,67.0,432.0,Whole Foods Market
QQN11617,Hwpimhxsptvfxafekwelljrgmqclxghlpmsnvwlgnrqmguhglotx,CCAWGHO,,2095763.0,R,WI,0.0,United States of America,Jvivg,6.0,1-236-472-9787,148285.0,5.0,50.0,482.0,JohnsonDiversey
JLX11618,xlncemlucjjerpqbvrilualhflvfsa,QXFUKXAVNAYPOW,W,131939.0,O,MO,4.0,United States of America,dremkuit,2.0,1-312-946-5675,239613.0,0.0,14.0,423.0,Sprint Nextel
Hkl11619,BMVFLFEVTRGDVVWWMTAMZDQBSYVABQQIGLCIEWHLSXUONIZZLWVPADULEOLQACVFWCNDYQIWOSE,Tlglkisyik,M,3039922.0,R,IA,2.0,United States of America,cpalxrcbj,,1-187-561-7284,205435.0,5.0,20.0,416.0,Hasbro
ORN11620,Bihraftibkaaaoupsnptaw,SCXAZCEYYZ,D,1463742.0,O,Newfoundland,4.0,United States of America,,4.0,,285561.0,4.0,69.0,513.0,Mattel
Qzn11621,pdkxbfdbennwilcvtggnvekfloxzqhbkbihhznbhijgufgusuvunrkueo,ctietdmggsetwfvegzwqsbwygdti,M,1049466.0,,LA,5.0,United States of America,hwuzrons,,1-922-960-2529,184724.0,0.0,72.0,434.0,Cephalon
Tlc11622,Xwpoxfnddhgddppdqqoptkecmoqgnotjtmefkfmetxkegyksfhdw,Hunonbpowk,M,138783.0,R,OR,1.0,Canada,zofrcgbizyn,,1-581-044-8354,475871.0,3.0,21.0,322.0,Brown Shoe
WQU11623,Pwztobnshuxgvsedzcpltrxlstmeyasmigglmvmyg,FXRZLWUNVFFK,S,718651.0,O,NY,3.0,United States of America,kxbowd,10.0,1-136-361-8892,440579.0,3.0,77.0,382.0,
Ikn11624,mrtnmiktbeyvbvuembefcoungvdifhhibvikptbbxo,MQUTWSCIMHMCKFNVUEHBOQD,S,920521.0,,NJ,5.0,United States of America,Rzcfizqmh,3.0,1-781-190-0085,72779.0,0.0,40.0,328.0,Vishay Intertechnology
Htl11625,Pfyenlbqrynijvahfenrfdtggrxkiovkgaesxxagyyjuowyujoshkjntkolpyqf,adgoqensqjsleekwszke,S,549247.0,O,AZ,2.0,United States of America,Evusov,9.0,1-436-676-2052,48666.0,4.0,22.0,630.0,Brinker International
kih11626,VJNMALNEHNYVHIVHIYSEUPMSJSSJICMKPNELXGXIXZKDTDYKLTRFZVUCOUMMQNF,Pajuqvxagoefgynodq,S,2270678.0,U,IN,0.0,United States of America,Svkwdds,5.0,1-201-291-2778,241031.0,1.0,64.0,646.0,Cenveo
Brw11627,ywvlydgplliaxvzmosowcepnbrehofxdbwifcbsivasnz,Mcsnl,U,2339397.0,O,NM,0.0,United States of America,Jkbprogwbsyi,0.0,1-643-966-0709,76021.0,4.0,24.0,361.0,Universal Health Services
Cun11628,,huahgtztyekcojzbhgsahwuenl,,2813423.0,R,DC,3.0,United States of America,FZBNXOLHE,1.0,1-168-329-5321,181204.0,0.0,100.0,772.0,Varian Medical Systems
Inp11629,njegmpngsycqlctmtsljlqweom,Lkmua,S,541808.0,R,AK,5.0,Canada,otrpw,9.0,1-680-249-0273,16220.0,1.0,22.0,562.0,Flowers Foods
JZS11630,Idcnxvcqxkjnxvjdwitlqwjbitoutkrsefmzbojlzi,Pbdccufjujzbamqrfofdskypxmhbmw,D,722488.0,R,MO,1.0,United States of America,Vlaqrjno,1.0,1-604-253-0064,469891.0,1.0,85.0,503.0,RSC Holdings
Gdk11631,zqdbkhyefjyslla,Rulowacdpxvcemixfsvqas,M,86998.0,O,OR,3.0,United States of America,Wsasfijj,6.0,1-222-598-3527,268371.0,5.0,54.0,619.0,Laclede Group
Dpa11632,,Wecpixvtjzcxg,S,2601068.0,R,GA,1.0,United States of America,Felbiiitiqz,6.0,1-004-675-5978,,5.0,33.0,417.0,US Airways Group
SCC11633,Lhebsdbcytxfxtmimiuergosyncjndsbvc,pnaltoouvictymzkydqvqrdpi,D,2162095.0,O,Prince Edward Island,4.0,United States of America,Iexvpwnil,7.0,1-068-035-4180,456501.0,4.0,60.0,662.0,Becton Dickinson
MPS11634,Rirmmsrrybghpjkwqpkrcxtqt,Eteakjxkjxbpz,M,2155545.0,O,DE,5.0,United States of America,Zxejvoxqjxlq,0.0,1-545-709-4927,394332.0,5.0,34.0,817.0,Liberty Mutual Insurance Group
pvw11635,Qvfgzpuvvufrfyoxxoyiaalwhkrpotirywrvdbgfdpighdctljt,Ueecixgiaxxvytqhjmmjesgokhz,U,2660702.0,O,AR,1.0,Canada,RXWGGRMN,7.0,1-583-968-9273,166542.0,2.0,4.0,626.0,
Xmu11636,Nhsphlytvjguyfgkralrpcwqsyeuscalxozebfwrtatpmp,Joxqcoojrynuhxldqeapi,U,2107157.0,O,GA,2.0,United States of America,,3.0,1-421-704-2719,390981.0,4.0,92.0,801.0,Entergy
Djn11637,Qafkctzntjvmaphgvlmphtvzovmk,Gfxncft,D,1802795.0,O,CT,0.0,Canada,Abqmpqcftcil,10.0,1-993-740-3718,168327.0,1.0,84.0,552.0,Albemarle
qrk11638,gbbjljusoqoekjauwjzeyyajnhscwyutivzw,Hekfccxkwrqyyducfypnm,S,3821277.0,O,AZ,2.0,United States of America,Fbbeqovmbapv,8.0,1-701-056-9214,137303.0,2.0,92.0,458.0,Cabela's
rgu11639,eeelywrcdqfzrnbwblhwpxfpoxnbcgpdhsx,BIKYELRIQAKGNHAJ,D,3456261.0,O,DC,3.0,United States of America,Gpxfn,7.0,1-551-420-9404,492039.0,2.0,53.0,370.0,Goldman Sachs Group
azu11640,RCUPULTWLKXGTZCWUCXHRJOYECCCLIRRFOQ,senzrdupqubjxijnarwcv,M,130608.0,O,WI,1.0,United States of America,OPIATTGQTB,5.0,1-490-114-3920,124926.0,,95.0,728.0,Philip Morris International
Jvu11641,Ktyfdeoxyfxbj,Lzjdadrsnwugontofjihwjpbckrl,D,,O,CA,5.0,United States of America,ptzfefif,9.0,1-451-743-5761,471272.0,0.0,3.0,376.0,Foot Locker
MSO11642,Dirofockkpdwpcbjygsfswlgszmyvaxedtzzdladamwvgysqnikwwgfvabqybdcrbhtjuiruce,foajkxopbsjeicrsk,S,605798.0,R,MN,0.0,Canada,filftafcf,7.0,1-974-038-8222,3242.0,2.0,12.0,713.0,Parker Hannifin
qre11643,Wforrpypymwexyafnrjdereyjqwnzacxrludtpeikuziwtzobvjmuifixknstn,Dhmdl,M,2163263.0,O,KS,1.0,United States of America,nkcxl,7.0,1-159-949-1495,453844.0,2.0,32.0,604.0,AptarGroup
hko11644,Lxtprjbj,FGLHIDLLZJAAQFYJGHNOT,,2261388.0,R,FL,1.0,United States of America,Afdiwc,1.0,1-390-895-9678,,1.0,98.0,460.0,CF Industries Holdings
UZV11645,Sqyjylexoqiuwbqyemckuxijsrtxrtbuxwvufczxtjuyueoooslnamnsoyqszzgrdejokvyqvhdobdqn,SNQSYA,U,727051.0,O,Saskatchewan,,,Pxkimmb,9.0,1-192-449-0120,375815.0,1.0,31.0,482.0,Securian Financial Group
BCS11646,LFRJGHOJFGESACTRWEXKHCQSTVZVBMAOAPCZJYTUXQACRL,Jvwmrhaqbuijfmvm,W,3003110.0,O,Prince Edward Island,3.0,United States of America,Tthlpu,8.0,1-134-780-5445,114122.0,0.0,73.0,807.0,Progressive
ZIJ11647,Kzdupbrvp,Pgvopamymou,M,1857713.0,O,British Columbia,5.0,,ixqguckcm,1.0,1-075-096-9878,400657.0,4.0,62.0,509.0,HNI
GWP11648,irlldimjjginjjvdjzekmabuync,VWNUOG,D,3482902.0,O,Prince Edward Island,2.0,Canada,,8.0,1-080-387-3116,293804.0,4.0,48.0,303.0,Mueller Water Products
Hdx11649,Aiofvtdqrgauiigwlcaelcbokxtdvasg,Wfkmhhjfxkannoehibgjdlgrncoun,D,2203791.0,R,MA,2.0,United States of America,Fvcoege,10.0,1-066-671-2242,358678.0,1.0,40.0,412.0,Vectren
Iqv11650,Aywincmvkyvohkmaljafdvtotveheswpdjokkltiicsoccvunuyebwpavagvhjiasp,pdryfzsydjfjmkgatftclrftwvj,M,,O,MA,0.0,,OTNVKBMZFI,10.0,1-634-467-4413,469668.0,2.0,20.0,788.0,Universal American
DLD11651,Iyxssmlynkqvqlsnshpfqbamkfuoftjhui,Dfqfswwjtebrdsbypo,M,3855669.0,O,ME,5.0,United States of America,dimplcv,5.0,1-151-525-8237,139149.0,4.0,16.0,399.0,Huntsman
fha11652,Oxtmjagvfwrgcqzjlokr,usjaevvi,U,1429825.0,O,Nova Scotia,1.0,United States of America,Alaho,6.0,1-313-385-2020,219988.0,5.0,89.0,673.0,KAR Holdings
Csu11653,Dldteqakqdyseenegnnemnaqgwakywfapthwmuyknov,OAGUUQNMVSFNLANKWVWOUZSHXA,S,313635.0,O,NH,,United States of America,Rvziv,3.0,1-215-637-7916,383717.0,,81.0,770.0,Bank of New York Mellon Corp.
kbw11654,QRUKMGFMIRZQKQXLPQITQWTWPVZEBAWRWXFCSXD,BTAQMGRILUXVJK,U,2868203.0,O,SC,1.0,United States of America,Lckktrmucvj,0.0,1-133-810-2568,318528.0,,23.0,737.0,Windstream
imf11655,EVZOBXXHRUIBUVBHLMJCFVUIPRUSEIGEGPAHVRCJLHLCFQGYVPERQKNAZKXQDIEFCHP,Lmujzmwyjrsoyhxgbtpl,M,1383741.0,U,MT,1.0,United States of America,Elmvtsrrt,6.0,1-932-597-9589,,4.0,47.0,351.0,Coach
Yjl11656,Menbuwxccknivjddnaaju,Kqqibtqlkyvltt,M,574855.0,,NY,5.0,United States of America,Kizpbsuy,0.0,1-553-956-4532,457930.0,1.0,25.0,,Brinker International
Tgv11657,,pcurhlmgjmdwuliuktzhlxfp,U,2325837.0,O,NH,2.0,United States of America,ZSIKSN,8.0,1-618-787-1072,413109.0,0.0,15.0,594.0,Cenveo
Bnz11658,pvprrhuwqurrkelabbadflgtefcclzkqsskkrsctwimobloypbx,exutdassepwdwgdsmkucveax,M,2689771.0,O,NV,1.0,Canada,beggq,5.0,1-027-328-9740,375395.0,5.0,65.0,845.0,M&T Bank Corp.
Vvu11659,thmgkhwfgjunqcoxofexvlbrwjytdjjixjkrvmdzyjwptxnwxxzrsizellsxhetix,PUBIUBIZURTBYSMPXQHSXKWOJGOLVF,M,604936.0,,OK,0.0,United States of America,Jonqqakeky,3.0,1-826-459-0746,290984.0,4.0,88.0,431.0,Qualcomm
Ost11660,lesynqrattqifuqmmaiml,Mfrlaotwvrio,W,3618949.0,O,KY,0.0,,Rkbputtpeiij,8.0,,,1.0,58.0,633.0,GameStop
VDX11661,Tmjpxlympqrjjvsthhcdgrdjohjxgeixlsr,Dcschfixbdvndnx,U,2369853.0,O,Prince Edward Island,4.0,United States of America,Znbklkthj,9.0,1-328-464-4313,223262.0,5.0,66.0,621.0,Mutual of America Life
yyq11662,Hrskcutcdhaxeegfpkdjcdegidcf,Ckqshysnrbfxdf,D,1297224.0,O,OH,4.0,United States of America,oevkjtln,8.0,1-870-853-1808,343355.0,1.0,94.0,631.0,Danaher
Pex11663,ykujuxmsjgthlnkevjyxurfnmpyjikxwijmkb,brceajr,M,3650244.0,,New Brunswick,1.0,United States of America,cmpquy,5.0,1-146-824-5307,443566.0,0.0,47.0,564.0,Dentsply International
gtn11664,,Aldlslqhbqapmfdkwscsolfack,U,3570231.0,O,LA,,United States of America,Uwdqaduy,3.0,1-966-130-5707,275864.0,4.0,,533.0,Catalyst Health Solutions
ruf11665,Pmhcihdsugfqtksvcrqqpjtupvegsbvsvwtjfhzbarttpclwawpzsflam,ELHGEECYNM,M,15856.0,R,Saskatchewan,0.0,United States of America,Bqypxybnwmrd,8.0,1-896-324-3922,,1.0,50.0,843.0,O'Reilly Automotive
Mby11666,KXVYAMEIXMNWJTGUBFOONMEAQDHMAEHPK,AQSBHBBUCABRG,M,900943.0,O,Newfoundland,5.0,Canada,uetirum,1.0,1-477-491-0942,461982.0,0.0,87.0,327.0,Universal Health Services
Rep11667,Kdqzvcwjqbzqothnbxvsg,Mheemgmpamwfb,U,3217712.0,O,MO,1.0,Canada,Afcmwnh,10.0,1-072-193-4446,403990.0,3.0,57.0,814.0,Valmont Industries
Udc11668,RBXIUTHPSW,fxtijvvyu,M,2736819.0,R,SC,1.0,United States of America,Mvmuqc,10.0,,147029.0,1.0,48.0,447.0,PepsiCo
uzf11669,fdcmxnrkyixodtvqxtzttrsbldseugdezrfegoloqjkw,lhxlgn,M,1464706.0,R,OR,0.0,United States of America,KHDHAWAV,2.0,1-124-194-4990,443592.0,2.0,96.0,773.0,McCormick
Yeu11670,cacyaxinnblvrwjlxiejkpzjgfnimlhscbemxatuubuwbdudgidrppndpbjyqgvrpkgghyqhjt,MSCPALXCILRKBVKAXOEMAXZBUODWCR,U,2867175.0,U,UT,3.0,United States of America,,4.0,1-555-537-9938,143837.0,2.0,30.0,640.0,Public Storage
ydp11671,yhreyxtsbqvwjy,OHCJCIJOETWWSWSDQZEVAIFZIYQOPY,U,1579693.0,O,CO,1.0,United States of America,IXCERZM,,1-490-369-9735,297370.0,2.0,19.0,751.0,NCI Building Systems
UKO11672,Jumizqavosqkobwjdmydfnpbl,Shmjusxwqwwjciesvjp,,598721.0,O,ND,2.0,United States of America,PUQEQRRMLEC,1.0,1-412-804-3130,162761.0,5.0,63.0,,Vanguard Health Systems
SNC11673,Jbkwohmswzqqaygmzknkhzdycyk,GSKNABIDBBJSBHOMX,,917643.0,R,IN,3.0,United States of America,Iksma,3.0,1-825-309-6191,366179.0,3.0,,358.0,Equifax
xro11674,Qhysxaqrvkqlggyoivnfqhbsuhfeucadcqdmgwrcgqyonblqxsjnl,Vskvyo,M,1443469.0,O,HI,0.0,United States of America,Lhxey,5.0,1-793-326-1785,384392.0,5.0,17.0,747.0,Metals USA Holdings
css11675,EUTSNGURPCWCIWPVEQXUHAEWJJOLXERNOFXNDTNOTVXAYOJRFGB,SILPKHPIIOCO,U,2164502.0,O,WV,2.0,United States of America,DETQYCRCAX,3.0,1-264-132-6153,445223.0,1.0,88.0,392.0,Jacobs Engineering Group
urj11676,EOSJBVWAGKKSRHQLTLJFOJMLGUCEWTVFXTDGDRCJQPTNWHHLMCBOWRNKCPNELRMAFOYZ,quxemkprnjndinuvurxgldfwnijm,M,1197133.0,U,British Columbia,0.0,United States of America,Mhcopi,4.0,1-321-350-2259,375792.0,0.0,98.0,456.0,Questar
ett11677,Bhhqixofgyohgrenadokfnwfiqsdjmpxntcqumnuasuiwlodvbpwwxakaehklflea,Rdigykcpasqplpirvxhiwiritlhmd,U,1010441.0,O,AL,4.0,United States of America,Hlntnjhjflyo,10.0,1-926-221-5255,220949.0,2.0,23.0,806.0,DirecTV Group
Cdi11678,Ltinxnen,HZYKAXUCOSRON,U,199216.0,R,SC,3.0,Canada,LTGXSWLW,8.0,1-953-155-8687,241942.0,4.0,5.0,509.0,Owens Corning
Ztw11679,irynxjocrktocvsjmqkulazvlirrcijhcbeaor,Fifgeqwpgifjtsyyltndojo,M,3963144.0,U,ME,,Canada,Mwljzuxzv,4.0,1-176-162-5262,483010.0,5.0,74.0,563.0,Jo Ann Stores
cil11680,Dljqawrsbiyrhpisbavbmfykiecjocxbxbzccjptoquiuvbjenxhvnuomop,Ulwcoq,U,2601194.0,O,IA,1.0,Canada,Vgmmsbwacaif,0.0,1-410-981-0577,312551.0,4.0,19.0,745.0,Telephone & Data Systems
Xdr11681,,GGENSYUBGEWQYWDUJOGQFUUCB,S,1673953.0,O,AR,1.0,United States of America,Irckndphmwr,0.0,1-594-359-0657,3571.0,2.0,65.0,723.0,Gap
Ctr11682,Nhthtgylyugvkjzknqmqqcvqydduayoybitkovocukbyjitxcpgswzji,QGVDVZ,S,270302.0,O,Newfoundland,1.0,United States of America,ZLPRV,2.0,1-401-555-3070,200037.0,2.0,40.0,815.0,Paychex
SBH11683,MXNYDUBGLOEBAQHYMSALXGTLVXOYIIGTDHYULCPIHMKYAAFBKRJN,OKRFIRAOFWKXJKLCLQLOXZHNL,M,275543.0,O,FL,,United States of America,QLLTTUCIMFTV,5.0,,184904.0,5.0,31.0,,Windstream
xla11684,Vnezvqnqplcragadfwoaussonzkmnzkoepvrmfpcinczedfrduviirzzc,LVOKODFHCPYOEJJHZDUBNLIM,U,1537051.0,O,FL,4.0,United States of America,rxombjznw,7.0,,264753.0,2.0,49.0,494.0,
TKM11685,SUSRSPGRIWYMNNFRZBHDVTVENDUQVGAKPUJ,lclgepexuygoebrxqvxnigzkh,M,,R,PA,0.0,United States of America,Gtbqry,4.0,1-753-130-8370,357753.0,5.0,64.0,502.0,Pentair
gme11686,UOLRDUGXNCYULSTFSCQSBHFXPJHPJSYYJWMBHFJVOSR,Ilkkyfhbvylnoh,M,1738558.0,O,MS,2.0,Canada,Mhoik,1.0,1-152-194-8209,119675.0,1.0,6.0,604.0,Securian Financial Group
Ohi11687,KTFEJNLWNSXLC,Xlcvzcaqzzcmdrwdemzvryggysa,M,2116401.0,O,SD,0.0,United States of America,rciclwp,9.0,1-191-951-7804,274993.0,3.0,45.0,627.0,Watson Wyatt Worldwide
Xpb11688,Khsmcrvjwbrngipejobaoxcgfpfyhkidbipxekxuooneqpaxhpbuxirbgtwiqdwfuzsem,Aeaypvzvaseyxxjzjpsuprdgmpuxx,M,1678971.0,O,IN,3.0,,Sxxnfmmacxs,4.0,,,5.0,59.0,626.0,Mercury General
Vlg11689,Nhtmagcsawwkrfgwlfnvgmhfedchaxqlotlrdjwanbbkwkhuluqbne,Ywilvgponxgzovewagorroojtsu,U,2669106.0,O,AZ,,United States of America,clbiccuqjr,5.0,1-471-247-1746,419338.0,,51.0,771.0,AnnTaylor Stores
Fzm11690,Mbpvsfowhfgbupkwlvuqnltudaiwjysciwtbnhbflcvwbxhuxphkbcwjo,eobyslnvvawj,U,1901664.0,U,ND,2.0,United States of America,Cwtdnulw,6.0,1-114-745-7251,207435.0,1.0,35.0,309.0,Realogy
