AgencyID,MiddleInitial,CreditRating,State,LastName,Income,NumberCreditCards,City,AddressLine2,MaritalStatus,NumberChildren,Age,Employer,Country,AddressLine1,FirstName,Gender,PostalCode
Dig4664,,748.0,MT,Dignam,32994.0,1.0,Stockton,,S,0.0,,Century Aluminum,United States of America,21049 chadbourne avenue,Krissy,,20003
Bab4665,,475.0,British Columbia,Babione,16997.0,6.0,Baton Rouge,,D,3.0,,Global Partners,Canada,20657 westella way,SALLIE,,59103
tru4666,,675.0,MN,truong,140590.0,7.0,Chattanooga,Apt. 286,M,5.0,0.0,Ruddick,United States of America,24127 grandview court,mahlon,f,99664
mog4667,,465.0,HI,moghis,230893.0,1.0,Windsor,,S,0.0,84.0,CB Richard Ellis Group,United States of America,17501 copenhill park,RODIE,,60752
day4668,J,371.0,TX,dayal,259477.0,5.0,Fontana,,U,3.0,63.0,Wyeth,Canada,440 south court,Eartha,,44146
Pha4669,,444.0,AL,Pham,236965.0,3.0,Aurora,,S,4.0,88.0,Church & Dwight,United States of America,21088 murie street,Elza,,39532
raf4670,,345.0,British Columbia,rafflin,458489.0,9.0,Iqaluit,,D,1.0,96.0,Intel,United States of America,24954 northland drive,Tracy,F,b8a 1y4
FUC4671,,460.0,ID,FUCHS,279.0,8.0,Lansing,,M,4.0,44.0,Brown-Forman,United States of America,24836 loring upper,Melvin,M,95173
GAD4672,,309.0,MO,GADOUCHIS,278538.0,2.0,El Monte,,M,3.0,33.0,Merck,United States of America,10947 ARDMORE RUE,Gerianna,,V6p 1v8
nor4673,,765.0,WI,northcott,277343.0,8.0,Yonkers,,M,3.0,72.0,PG&E Corp.,United States of America,458 cormorant road,demetre,F,M5D 1Y4
Cro4674,,665.0,Saskatchewan,Crowle,174099.0,9.0,Birmingham,,D,2.0,19.0,Perot Systems,United States of America,13741 durand street,grame,F,55402
tan4675,S,631.0,NY,tanner,47284.0,,Carrollton,,M,1.0,1.0,El Paso,United States of America,9633 hawkins street,fred,M,V6m 1r9
pic4676,,774.0,Quebec,piche,290522.0,2.0,Pembroke Pines,,M,2.0,78.0,Staples,United States of America,13388 marcus way,vinh,,94293
Bor4677,,666.0,DE,Borson,223495.0,2.0,Billings,,M,,23.0,,United States of America,24427 bay lower,viki,,44108
ENG4678,,616.0,NV,ENG,234298.0,3.0,Jackson,,M,3.0,39.0,Public Storage,United States of America,12873 CORDOVA LANE,ELLA,,72238
Win4679,,493.0,LA,Winslow,398331.0,6.0,Macon,,M,5.0,59.0,Thrivent Financial,Canada,10790 bonita crescent,WITOLD,,M7n 1c9
Men4680,A,684.0,WV,Mendez,401.0,4.0,Montgomery,,U,4.0,19.0,Advanced Micro Devices,United States of America,5608 COUNTRY CRESCENT,Edmund,f,m9e 1t6
Dip4681,,846.0,NJ,Dipace,492575.0,8.0,London,,M,0.0,29.0,KeyCorp,United States of America,13250 monroe road,Wylma,,37238
BAL4682,X,371.0,LA,BALCOM,145020.0,5.0,McAllen,,W,0.0,84.0,Reliance Steel & Aluminum,United States of America,6456 ashford hollow south,JANA,F,93742
DES4683,P,468.0,Nova Scotia,DESCH,216211.0,10.0,Lewiston,Suite 14,M,1.0,69.0,Centex,Canada,254 cartwright street,Tera,m,99605
Chi4684,,635.0,SD,Chisolm,476409.0,9.0,Chandler,,S,4.0,65.0,CenterPoint Energy,Canada,20682 scotch court,Corabel,,91157
FAN4685,,369.0,HI,FANI,434508.0,8.0,Overland Park,,M,5.0,45.0,Target,United States of America,14979 clara lower,Blanche,,90091
mcc4686,,508.0,MO,mcclintock,301789.0,8.0,St. Catharines,,U,0.0,95.0,Lockheed Martin,United States of America,196 BELLAIRE CRESCENT,Yihban,,99755
Esg4687,N,793.0,Prince Edward Island,Esguerra,449806.0,1.0,Albuquerque,,W,5.0,17.0,AMC Entertainment,United States of America,14930 griffin upper,JACOB,,27622
Bar4688,,669.0,Saskatchewan,Barkhouse,106969.0,4.0,North Las Vegas,,M,0.0,,General Mills,United States of America,18993 furth street,DYNA,m,92031
BUR4689,,542.0,FL,BURGER,368938.0,10.0,St. Catharines,,S,5.0,46.0,Dresser-Rand Group,United States of America,6488 avalon north,Misha,F,E4b 1s7
Lap4690,W,427.0,DC,Laplante,233234.0,5.0,Sacramento,,U,4.0,67.0,Cisco Systems,United States of America,15260 selma court,Ken,R,T5b 1m8
Max4691,R,841.0,OR,Maxey,300833.0,0.0,Overland Park,,M,1.0,61.0,Mettler-Toledo International,United States of America,4435 tahoe south,Nitin,F,20002
Cre4692,,709.0,SC,Creech,228917.0,7.0,Moncton,,M,4.0,36.0,Exxon Mobil,United States of America,19748 alexis upper,Elio,M,V6l 1p9
pil4693,,339.0,CA,pilipchuk,164116.0,6.0,Santa Ana,Suite 474,M,5.0,58.0,Cliffs Natural Resources,United States of America,8453 BURNETT STREET,kordula,,91185
kop4694,M,807.0,MN,kopke,75217.0,10.0,Las Vegas,,M,5.0,78.0,Emerson Electric,United States of America,15868 dewdrop park,ULRIKE,,v6d 1w2
ING4695,,316.0,KY,INGREY,437919.0,3.0,Lansing,,M,3.0,88.0,Guardian Life Ins. Co.,United States of America,2755 rodeo court,Celle,f,10108
MIO4696,U,596.0,AR,MIOR,306533.0,0.0,New Orleans,,S,4.0,68.0,Int. Business Machines,United States of America,16699 sanders south,ardelis,,v6f 1v8
Rob4697,,646.0,VA,Robb,205461.0,1.0,Anaheim,,W,0.0,88.0,Nasdaq OMX Group,United States of America,15431 josey way,eada,,93806
Prz4698,,310.0,FL,Przewlocki,180548.0,2.0,Cleveland,Apt. 549,S,4.0,79.0,J.B. Hunt Transport Services,United States of America,23783 grassland east,CATHIE,F,v6i 1s9
sar4699,,,AL,saravanos,210167.0,,Los Angeles,,S,0.0,1.0,Benchmark Electronics,United States of America,4608 GESSNER UPPER,rafi,F,59112
bre4700,,780.0,AL,breisch,406467.0,0.0,Evansville,,M,3.0,,Universal Forest Products,United States of America,23755 frostwood lower,CHICKY,,91312
Hel4701,Q,829.0,Newfoundland,Heller,353802.0,4.0,Santa Fe,,D,4.0,,Darden Restaurants,United States of America,6822 manor lower,Toinette,,19109
edm4702,,392.0,British Columbia,edmison,155968.0,8.0,Cincinnati,,U,0.0,76.0,American Eagle Outfitters,Canada,11886 QUENTIN WEST,Alejandra,M,93846
Per4703,,695.0,TX,Perryman,184085.0,7.0,Vancouver,,D,3.0,50.0,McDonald's,Canada,21891 dewey street,GIZELA,f,22209
Tal4704,,427.0,DC,Talbott,431638.0,2.0,New York,,M,0.0,,Zions Bancorp.,Canada,13215 CLARA LANE,Perl,,77167
Kon4705,W,767.0,NH,Konarski,120199.0,,Sioux Falls,,U,3.0,53.0,ArvinMeritor,United States of America,15960 worley court,levy,m,T6b 1k1
bla4706,X,585.0,RI,blazer,441426.0,6.0,Cedar Rapids,,M,0.0,,,United States of America,6907 ferncliff crescent,VALENE,,46230
Hic4707,,519.0,NM,Hickox,311283.0,2.0,Halifax,,U,1.0,,Peter Kiewit Sons',United States of America,16104 bedford boulevard,SIMONNE,,28304
ing4708,R,539.0,Saskatchewan,ingram,172152.0,3.0,Hialeah,,S,2.0,,AGL Resources,Canada,13652 westerley drive,Hing,M,H5L 1P9
Mcq4709,,422.0,Manitoba,Mcquaid,161628.0,5.0,Montreal,Apt. 245,D,4.0,59.0,Enbridge Energy Partners,United States of America,20916 california north,Faizal,M,10133
Kro4710,M,460.0,SC,Krowlek,89526.0,10.0,Salem,,U,5.0,58.0,Huntington Bancshares,United States of America,20902 ashley avenue,Beatrix,,94617
Adi4711,J,368.0,ME,Adimari,,6.0,Yonkers,APT. 653,U,4.0,26.0,Qwest Communications,United States of America,2023 reynolds street,Elza,,T5D 1Y4
Sal4712,Z,394.0,MT,Salkok,286967.0,10.0,Fargo,,W,0.0,81.0,General Dynamics,United States of America,17536 frostwood crescent,katrina,,61112
gor4713,,390.0,DC,goricanec,499458.0,0.0,Reno,,M,1.0,68.0,Qualcomm,Canada,8104 BARBERRY LANE,Blondell,,75046
Bos4714,,,MO,Bosch,283305.0,10.0,Long Beach,,M,2.0,65.0,Southwestern Energy,United States of America,23402 miller court,MATELDA,f,t5c 1r7
cal4715,,764.0,MD,calva,78146.0,0.0,Grand Prairie,,M,,72.0,MeadWestvaco,Canada,19188 halliswood west,Halie,f,V6B 1U6
Did4716,L,304.0,Alberta,Diduch,84125.0,8.0,Chattanooga,,M,0.0,29.0,Cisco Systems,United States of America,4861 cartlett south,Rchisn,f,93800
Lie4717,,663.0,FL,Lieure,420803.0,3.0,Sudbury,,M,5.0,76.0,Comcast,United States of America,2284 northshore boulevard,Michiel,,V5b 1p6
Mcq4718,,308.0,NE,Mcqueen,92203.0,0.0,Lubbock,,W,5.0,19.0,BMC Software,Canada,17148 jay court,Maryanne,,78779
BRI4719,W,555.0,MS,BRINDLEY,353122.0,0.0,Iqaluit,,S,1.0,56.0,W.W. Grainger,United States of America,15404 queen street,Dorolisa,,H5L 1R7
dia4720,,597.0,WY,diaconu,20815.0,,Pueblo,,S,5.0,58.0,UnitedHealth Group,United States of America,6920 cherokee north,Pankaj,,T6a 1g4
RAP4721,,821.0,HI,RAPHAEL,26665.0,3.0,Frederick,,D,3.0,7.0,Energy Transfer Equity,United States of America,14930 GRIFFIN UPPER,FAUN,,M5E 1W2
RIC4722,,507.0,ID,RICKETSON,262422.0,1.0,Lewiston,,S,1.0,12.0,Occidental Petroleum,United States of America,23128 ROSWELL CRESCENT,Quon,,B1c 1w7
Dou4723,L,674.0,Quebec,Doublesin,187594.0,2.0,Fontana,,M,3.0,26.0,Pantry,Canada,18651 spicebrush rue,Earl,M,48907
mec4724,,653.0,ID,meckler,417031.0,10.0,Albuquerque,,M,2.0,94.0,National Fuel Gas,United States of America,4382 WISTERIA AVENUE,mitsuko,m,10236
gla4725,,516.0,SD,glast,372305.0,1.0,Topeka,,S,0.0,69.0,Beacon Roofing Supply,Canada,11618 JACK NORTH,Jeremy,f,99687
Dur4726,U,769.0,OK,Duran,264635.0,9.0,Kitchener,,U,0.0,25.0,PepsiAmericas,Canada,14675 kiel west,Ginn,,94163
WHA4727,,825.0,MO,WHATLEY,333225.0,5.0,Lewiston,,U,0.0,51.0,PerkinElmer,United States of America,14656 COFFEY RUE,CELINA,,90145
Qaq4728,c,371.0,MA,Qaqpwdhmtp,359751.0,5.0,Lancaster,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar,M,2.0,45.0,PPG Industries,United States of America,RTNIPNRFHPBJDDTGERKVHBBVUMKQYMZJNCBATKUHXIDZPXZK,Lbfio,f,oartzgnma
Kog4729,A,524.0,MS,Kogzdompevtemitcfbpmepjjkcxgy,123301.0,5.0,New York,LMOJZGZCQNPQPHIIGIOPEWCKS,U,4.0,42.0,Travelers Cos.,United States of America,,pxxxaiezsk,f,Xvxca
XNP4730,,728.0,WY,XNPKYSCFWJEX,123424.0,10.0,Warren,Ebwuxsajvnvfczp,M,0.0,26.0,Pentair,United States of America,bwfuvsactkyxgvnpbbigymbmiewelfliemkudmnacszmuymshpfmgegvecb,KWJNLXBBJZTVFSZMWBCZPP,F,Sbbhkowpnpa
Gtd4731,,351.0,AZ,Gtdhqgnaderbkhzhipy,499739.0,3.0,Hay River,Kvwlkoqdrwxcpgntcuztnzpg,S,2.0,69.0,Southern,United States of America,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,QZEXC,,Ppqubfeuww
PTB4732,,467.0,Prince Edward Island,PTBQBPANEIIHFFTFQMEBN,140857.0,5.0,Brownsville,Iombaqavaazhdozk,,1.0,9.0,Celgene,United States of America,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,GTNIW,,xmlnuqb
BBK4733,C,833.0,WA,BBKNOJJMKTYHYPGE,327231.0,5.0,Miami,DYQXVTEXAVEUIDWOAYFPLNELMYOC,U,4.0,17.0,Arch Coal,Canada,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,TQWEXPNPTZJPAFRUJ,,HBESVDT
Tth4734,Q,483.0,KY,Tthsocfykdaesk,289849.0,1.0,Burlington,Vgotvajucsipqwgetehksl,W,0.0,60.0,Becton Dickinson,United States of America,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,Zwurzqqwhno,,tucejqcf
Olf4735,,478.0,IA,Olfrvaqxoabccgqaewmrryfbka,333759.0,,Seattle,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,M,1.0,60.0,,United States of America,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,vipetlc,,eepkjls
Rjv4736,,767.0,NH,Rjvooicbxegkmjlnaccxeumxdsujfv,498765.0,6.0,St. Catharines,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,M,4.0,97.0,Constellation Energy,United States of America,chdxkvytntfhqjfqugzbukbonpndnh,Jvihmkmpsvdmqkgnzwkhpvdgr,f,TEFRQKN
her4737,,482.0,RI,hercfzpaurhswt,421913.0,8.0,Dawson City,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,W,1.0,15.0,Marsh & McLennan,,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,Upewrw,f,PWXIE
QWM4738,,319.0,WV,QWMWXHJLQ,151041.0,6.0,Flint,QVRJIWQBIKG,S,3.0,36.0,General Growth Properties,United States of America,Zixujdcpiyljgadhpckjfodenflisydfvxk,Ylojswilyeemtiqyy,F,
XLN4739,M,400.0,NJ,XLNUMB,344390.0,4.0,Huntington Beach,PQJUCDAKSVANESUAZNMOYFKCFZ,S,3.0,20.0,Dana Holding,United States of America,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,AIHXVAIDQVTZWETTDU,F,Rmpsfwcig
VRH4740,J,615.0,MN,VRHOAUBREZPXJTUPJQWYDXMQCN,2734.0,,Fullerton,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,U,5.0,48.0,SunTrust Banks,United States of America,CVCGDGYBJT,Aefbqml,,njwijgs
WGZ4741,W,581.0,NH,WGZGWYIINQQXQAD,468185.0,2.0,Berkeley,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,U,,43.0,NuStar Energy,United States of America,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,Fcwnhevbudrmewlhgnqbdf,,Ywulf
MTO4742,B,799.0,AL,MTOFV,463648.0,8.0,Irvine,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,U,4.0,99.0,Valero Energy,Canada,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,Tkrdsgrogpwdypvglydwmtqor,M,SXZMCLCHJ
Bci4743,y,768.0,IL,Bcimif,43975.0,10.0,Washington,euiorionjhogyappcdamm,,1.0,66.0,Targa Resources,,gsybvbtl,dzoxdswekktufa,,Xgtpwzpafboa
mpe4744,,773.0,CA,mpemseo,468162.0,3.0,Sioux Falls,Xssadkcwnnzquwsjjwbbispoanqd,S,4.0,94.0,American Electric Power,United States of America,gqebwtwrhhnerwzeovmkbgbbhera,Zmuwosc,,cvkcxvisqh
Xbq4745,,638.0,NE,Xbquymuzkcmc,395739.0,3.0,Coral Springs,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,,3.0,33.0,Carlisle,United States of America,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,HDFQYHUGTRRQBFVEGSDCBKU,m,Gtjvcdqqtp
Bqe4746,,517.0,Manitoba,Bqeltb,412467.0,3.0,Hamilton,RSPQAYDIOLRMYYMCNQXBLZFX,M,2.0,41.0,E*Trade Financial,United States of America,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,dffstfpnkregclxx,m,
jif4747,j,721.0,New Brunswick,jifxknvlu,,3.0,Lancaster,OMVTVZOKRKESJGDXGASXKMXCHAC,W,1.0,64.0,Progressive,United States of America,Dqtjctalngisjyqiyuqsecamjdpmpuox,Ikghxbumijtroqwzeeap,,Ionbt
SKI4748,b,301.0,WI,SKIRDW,199405.0,5.0,Fullerton,SCNHUCZFAW,U,0.0,93.0,Solo Cup,,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,Qzxecnokzncy,,kmfhiotzok
Qda4749,,557.0,MA,Qdatzjvlfoynuynsxpcleck,232095.0,8.0,Independence,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,M,2.0,31.0,Interactive Brokers Group,United States of America,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,FCMDGBFKXMTJPBLDQTVKKMNW,,ABEOU
rlm4750,,345.0,PA,rlmudsen,419954.0,3.0,Henderson,Vcuowqiesisgpufuazjyaiagvygewxab,,2.0,84.0,Buildings Materials Corp.,United States of America,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,ruqlinygssewsaxrleipafe,f,
czc4751,,651.0,New Brunswick,czccymsz,199018.0,8.0,Laredo,SNTBAXIVPMRCGSFT,U,0.0,51.0,,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,Rcqbiwqbkdhmetuloiqcxulrr,,KJDWIQHWUO
GGV4752,U,324.0,WV,GGVPYSPJNHHZBALQGLKXLEVSK,359494.0,0.0,Oklahoma City,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,S,3.0,11.0,Rock-Tenn,United States of America,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,qblxdfxdlzfznpwmofmcfodasvc,,Lmlagmua
xzv4753,s,369.0,RI,xzvprahrgexxcdzhmcgcoklksseb,222207.0,1.0,Sandy,KIEOD,S,0.0,5.0,Spherion,United States of America,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,LSUOTXPFJEP,m,DHWUDQMFEDTT
Vkq4754,,425.0,VA,Vkqguauiujkngtnmbhj,384766.0,6.0,Torrance,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,S,2.0,25.0,Alliant Energy,United States of America,hmqiupwnaumccdodrgfuazlfkgcf,alidnmdydz,,Kwcdev
Hzr4755,n,795.0,British Columbia,Hzruxopykhsmcmmlnifxu,229674.0,8.0,Lansing,skuiquosijgeuh,M,0.0,13.0,Itron,United States of America,Wqccskbhzcksphrozxhx,ELQHLOFAXJGHCEVCHK,,cpteevoqr
Uho4756,,800.0,NM,Uhorxjvdoictkgwkkuhvwthnqa,168959.0,5.0,Halifax,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,U,1.0,40.0,E*Trade Financial,United States of America,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,Sfqsfkp,,BWWIPXSRL
Slm4757,,505.0,CA,Slmkktjhhnmvxrsqjtms,120986.0,0.0,Hialeah,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,M,4.0,2.0,PSS World Medical,United States of America,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,Yzorifaxkc,,VLYFLPCQPBE
Vyq4758,Z,617.0,WV,Vyqgk,207701.0,2.0,Sydney,Qbfpmdlkdzrtzkvxehehnghcnnk,W,3.0,30.0,Hewlett-Packard,United States of America,XAWZFSHYAKGKWT,CMVMLPPTLCSEDNMYFJR,,gavqomgrfhmx
IIA4759,V,791.0,TX,IIADZCQX,247224.0,9.0,Chula Vista,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,U,1.0,96.0,Metals USA Holdings,,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,GJCSW,,CQBJEEKNJBRJ
HBF4760,c,672.0,New Brunswick,HBFANBOQPESLQSQPIV,189582.0,6.0,Colorado Springs,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,M,1.0,54.0,Vornado Realty Trust,Canada,KPHEORSIGOAQAXPDN,TKLSAITZQKIOWFJXRAIKZSEWVAI,,DJLMJABTSH
DLG4761,,723.0,UT,DLGJEMMBMDE,217090.0,6.0,St. Catharines,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,,0.0,13.0,Fleetwood Enterprises,United States of America,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,JZKEUFIWWHPIYJWNTYJTDVTBEJ,M,VFVDVQGOEH
jih4762,t,430.0,MI,jihsjrfatxwnsmfnezvofc,394758.0,2.0,Huntington,,U,3.0,71.0,Starwood Hotels & Resorts,United States of America,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,erlcxtphbrrbbyxautwvnpm,F,moyhcl
evt4763,b,357.0,NH,evtsa,290045.0,3.0,Bellevue,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,D,5.0,35.0,Comcast,Canada,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,cwsiirxfqqhcpuwhquwpuowa,,hlcchp
Qbq4764,,721.0,FL,Qbqhytdptmtxnjeymz,214129.0,7.0,Santa Clara,XJMMUYREOZBCFVTYBCGO,S,4.0,53.0,Arrow Electronics,United States of America,Xfrttxwzjcxqciltaeqjer,Vaodqcpjionkqlpwjrque,,Qarelhd
tun4765,k,711.0,Saskatchewan,tunhfdrrbwrrkegqnxcjwmeaorb,51424.0,6.0,Philadelphia,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,M,2.0,51.0,Hospira,United States of America,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,Bhiznrgnstwiuljgxkqhqghzea,f,Qsqxxxo
AQO4766,D,568.0,GA,AQOXMVTTU,352104.0,1.0,Baton Rouge,Aypvkgbhikiwulirpharr,S,,31.0,State Farm Insurance Cos.,Canada,,Uspvkskl,,Adkkq
NBE4767,,785.0,RI,NBEXAMDDMBYUFXXKIWOX,322999.0,4.0,Atlanta,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,D,0.0,100.0,Mirant,Canada,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,FVBZONADUSBYBKBP,,secbio
Wkt4768,A,789.0,KS,Wktzspenzcrklxhgbjtwapghzvdf,421001.0,3.0,Palmdale,Tkmswuwsqsazjrgusgk,D,1.0,82.0,Waste Management,United States of America,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,HKVOHMQZQKUXBYEXUPMDE,,Ecpiidayjhw
RQW4769,r,323.0,Saskatchewan,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,90016.0,2.0,Independence,,U,1.0,28.0,OGE Energy,United States of America,zizjgdxksarhw,Cfkmdztjpzdhdwoljogbuxvfwuou,F,Kdtskjlrp
Gac4770,,810.0,MO,Gacgsyawkwlkvjiowmnsns,382751.0,6.0,Orlando,nieshg,W,2.0,36.0,Valero Energy,Canada,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,dzcurnkzgejwpuq,,Ivqipfsngolg
wnn4771,,507.0,OH,wnnlgkmcezlflqgwekf,52098.0,7.0,Grand Rapids,ARKVFESHHEZMTE,M,3.0,34.0,Northern Trust Corp.,United States of America,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,CUVZEQCFCPLERPLWPGRVZEUCTLN,M,Iexkcu
Mxu4772,,470.0,MS,Mxuwvcatathctkpzf,54611.0,7.0,Cincinnati,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,S,5.0,100.0,Cablevision Systems,United States of America,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,IKDXBNDMSSNXNKPJ,F,Hfdpscj
Ytn4773,N,321.0,Manitoba,Ytnyjykkn,296427.0,10.0,Tempe,uchtgofxtxemhwnzsxhodmgehdvcwsqy,,1.0,18.0,Universal,United States of America,cjzqdlpfksmqyk,qjnhzcrcndgvzlrtivurzkb,f,lmpwapz
OHQ4774,,313.0,NM,OHQAHDNCYQKHCDSTIANYHEGKKX,14911.0,3.0,Halifax,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,S,0.0,,Amazon.com,United States of America,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,Ddceavqgieiohddx,,ugbeatr
Wjy4775,,561.0,HI,Wjysddxajxisgfnlizagzl,201428.0,1.0,Hayward,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,U,3.0,74.0,Rite Aid,United States of America,keqfeoxrfkojbahvswlymmuthtm,Bznzyfnve,,tzcijbfirlbs
Ske4776,,476.0,DC,Skerluhjdetcoqsthux,144435.0,5.0,Ottawa,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,,1.0,17.0,Thor Industries,United States of America,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,mdemeztjhbahkixnjkhpjkuqe,M,qryykulyaym
vqj4777,V,752.0,FL,vqjxrz,90628.0,0.0,Milwaukee,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,M,1.0,92.0,Newmont Mining,United States of America,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,QDWJQKZKEDRNEBOGHRJDOFX,,Fulkt
clu4778,,633.0,IA,cluegokhxlpkjvblpwhqu,77842.0,1.0,Pembroke Pines,,M,5.0,83.0,Holly,United States of America,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,KHOCMEVKAJOZSWD,,Obdlslz
Kar4779,,843.0,DE,Karllqxkdsjmcx,449874.0,8.0,Alexandria,adxjemvvhxoastvgwzwfuyfssiu,M,1.0,79.0,Sun Microsystems,United States of America,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,KHWYXOSGCBFGZYODFKHPIJMG,,Ujlruc
CFH4780,,413.0,RI,CFHJZCDMNNAJBNA,200169.0,6.0,Orlando,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,U,4.0,2.0,A. Schulman,United States of America,Dlstrlmpgltucjlgssglzucygdbuprdkeain,Sfjlogozydnnbmhuradcckysaer,,ovrid
wsk4781,,524.0,ID,wskrlnhdxyifbisiuol,359586.0,0.0,Cedar Rapids,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,M,2.0,91.0,Hasbro,United States of America,ijciyjybajdlhvxtnxxbjpfdfrtib,xcaqatohexbbsrcyjqncksmtui,F,zpuljfoedbgv
