indirizzo_id,email,negozio_id,attivo,data_creazione,cliente_id,cognome,nome
516,CHESTER.BENNER@sakilacustomer.org,1,1,2006-02-14 22:04:37,511,BENNER,CHESTER
517,CECIL.VINES@sakilacustomer.org,1,1,2006-02-14 22:04:37,512,VINES,CECIL
519,DUANE.TUBBS@sakilacustomer.org,2,1,2006-02-14 22:04:37,513,TUBBS,DUANE
520,FRANKLIN.TROUTMAN@sakilacustomer.org,2,1,2006-02-14 22:04:37,514,TROUTMAN,FRANKLIN
521,ANDRE.RAPP@sakilacustomer.org,1,1,2006-02-14 22:04:37,515,RAPP,ANDRE
522,ELMER.NOE@sakilacustomer.org,2,1,2006-02-14 22:04:37,516,NOE,ELMER
523,BRAD.MCCURDY@sakilacustomer.org,2,1,2006-02-14 22:04:37,517,MCCURDY,BRAD
524,GABRIEL.HARDER@sakilacustomer.org,1,1,2006-02-14 22:04:37,518,HARDER,GABRIEL
525,RON.DELUCA@sakilacustomer.org,2,1,2006-02-14 22:04:37,519,DELUCA,RON
526,MITCHELL.WESTMORELAND@sakilacustomer.org,2,1,2006-02-14 22:04:37,520,WESTMORELAND,MITCHELL
527,ROLAND.SOUTH@sakilacustomer.org,2,1,2006-02-14 22:04:37,521,SOUTH,ROLAND
528,ARNOLD.HAVENS@sakilacustomer.org,2,1,2006-02-14 22:04:37,522,HAVENS,ARNOLD
529,HARVEY.GUAJARDO@sakilacustomer.org,1,1,2006-02-14 22:04:37,523,GUAJARDO,HARVEY
530,JARED.ELY@sakilacustomer.org,1,1,2006-02-14 22:04:37,524,ELY,JARED
531,ADRIAN.CLARY@sakilacustomer.org,2,1,2006-02-14 22:04:37,525,CLARY,ADRIAN
532,KARL.SEAL@sakilacustomer.org,2,1,2006-02-14 22:04:37,526,SEAL,KARL
533,CORY.MEEHAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,527,MEEHAN,CORY
534,CLAUDE.HERZOG@sakilacustomer.org,1,1,2006-02-14 22:04:37,528,HERZOG,CLAUDE
535,ERIK.GUILLEN@sakilacustomer.org,2,1,2006-02-14 22:04:37,529,GUILLEN,ERIK
536,DARRYL.ASHCRAFT@sakilacustomer.org,2,1,2006-02-14 22:04:37,530,ASHCRAFT,DARRYL
537,JAMIE.WAUGH@sakilacustomer.org,2,1,2006-02-14 22:04:37,531,WAUGH,JAMIE
538,NEIL.RENNER@sakilacustomer.org,2,1,2006-02-14 22:04:37,532,RENNER,NEIL
539,JESSIE.MILAM@sakilacustomer.org,1,1,2006-02-14 22:04:37,533,MILAM,JESSIE
540,CHRISTIAN.JUNG@sakilacustomer.org,1,0,2006-02-14 22:04:37,534,JUNG,CHRISTIAN
541,JAVIER.ELROD@sakilacustomer.org,1,1,2006-02-14 22:04:37,535,ELROD,JAVIER
542,FERNANDO.CHURCHILL@sakilacustomer.org,2,1,2006-02-14 22:04:37,536,CHURCHILL,FERNANDO
543,CLINTON.BUFORD@sakilacustomer.org,2,1,2006-02-14 22:04:37,537,BUFORD,CLINTON
544,TED.BREAUX@sakilacustomer.org,2,1,2006-02-14 22:04:37,538,BREAUX,TED
545,MATHEW.BOLIN@sakilacustomer.org,1,1,2006-02-14 22:04:37,539,BOLIN,MATHEW
546,TYRONE.ASHER@sakilacustomer.org,1,1,2006-02-14 22:04:37,540,ASHER,TYRONE
547,DARREN.WINDHAM@sakilacustomer.org,2,1,2006-02-14 22:04:37,541,WINDHAM,DARREN
548,LONNIE.TIRADO@sakilacustomer.org,2,1,2006-02-14 22:04:37,542,TIRADO,LONNIE
549,LANCE.PEMBERTON@sakilacustomer.org,1,1,2006-02-14 22:04:37,543,PEMBERTON,LANCE
550,CODY.NOLEN@sakilacustomer.org,2,1,2006-02-14 22:04:37,544,NOLEN,CODY
551,JULIO.NOLAND@sakilacustomer.org,2,1,2006-02-14 22:04:37,545,NOLAND,JULIO
552,KELLY.KNOTT@sakilacustomer.org,1,1,2006-02-14 22:04:37,546,KNOTT,KELLY
553,KURT.EMMONS@sakilacustomer.org,1,1,2006-02-14 22:04:37,547,EMMONS,KURT
554,ALLAN.CORNISH@sakilacustomer.org,1,1,2006-02-14 22:04:37,548,CORNISH,ALLAN
555,NELSON.CHRISTENSON@sakilacustomer.org,1,1,2006-02-14 22:04:37,549,CHRISTENSON,NELSON
556,GUY.BROWNLEE@sakilacustomer.org,2,1,2006-02-14 22:04:37,550,BROWNLEE,GUY
557,CLAYTON.BARBEE@sakilacustomer.org,2,1,2006-02-14 22:04:37,551,BARBEE,CLAYTON
558,HUGH.WALDROP@sakilacustomer.org,2,1,2006-02-14 22:04:37,552,WALDROP,HUGH
559,MAX.PITT@sakilacustomer.org,1,1,2006-02-14 22:04:37,553,PITT,MAX
560,DWAYNE.OLVERA@sakilacustomer.org,1,1,2006-02-14 22:04:37,554,OLVERA,DWAYNE
561,DWIGHT.LOMBARDI@sakilacustomer.org,1,1,2006-02-14 22:04:37,555,LOMBARDI,DWIGHT
562,ARMANDO.GRUBER@sakilacustomer.org,2,1,2006-02-14 22:04:37,556,GRUBER,ARMANDO
563,FELIX.GAFFNEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,557,GAFFNEY,FELIX
564,JIMMIE.EGGLESTON@sakilacustomer.org,1,0,2006-02-14 22:04:37,558,EGGLESTON,JIMMIE
565,EVERETT.BANDA@sakilacustomer.org,2,1,2006-02-14 22:04:37,559,BANDA,EVERETT
566,JORDAN.ARCHULETA@sakilacustomer.org,1,1,2006-02-14 22:04:37,560,ARCHULETA,JORDAN
567,IAN.STILL@sakilacustomer.org,2,1,2006-02-14 22:04:37,561,STILL,IAN
568,WALLACE.SLONE@sakilacustomer.org,1,1,2006-02-14 22:04:37,562,SLONE,WALLACE
569,KEN.PREWITT@sakilacustomer.org,2,1,2006-02-14 22:04:37,563,PREWITT,KEN
570,BOB.PFEIFFER@sakilacustomer.org,2,1,2006-02-14 22:04:37,564,PFEIFFER,BOB
571,JAIME.NETTLES@sakilacustomer.org,2,1,2006-02-14 22:04:37,565,NETTLES,JAIME
572,CASEY.MENA@sakilacustomer.org,1,1,2006-02-14 22:04:37,566,MENA,CASEY
573,ALFREDO.MCADAMS@sakilacustomer.org,2,1,2006-02-14 22:04:37,567,MCADAMS,ALFREDO
574,ALBERTO.HENNING@sakilacustomer.org,2,1,2006-02-14 22:04:37,568,HENNING,ALBERTO
575,DAVE.GARDINER@sakilacustomer.org,2,1,2006-02-14 22:04:37,569,GARDINER,DAVE
576,IVAN.CROMWELL@sakilacustomer.org,2,1,2006-02-14 22:04:37,570,CROMWELL,IVAN
577,JOHNNIE.CHISHOLM@sakilacustomer.org,2,1,2006-02-14 22:04:37,571,CHISHOLM,JOHNNIE
578,SIDNEY.BURLESON@sakilacustomer.org,1,1,2006-02-14 22:04:37,572,BURLESON,SIDNEY
579,BYRON.BOX@sakilacustomer.org,1,1,2006-02-14 22:04:37,573,BOX,BYRON
580,JULIAN.VEST@sakilacustomer.org,2,1,2006-02-14 22:04:37,574,VEST,JULIAN
581,ISAAC.OGLESBY@sakilacustomer.org,2,1,2006-02-14 22:04:37,575,OGLESBY,ISAAC
582,MORRIS.MCCARTER@sakilacustomer.org,2,1,2006-02-14 22:04:37,576,MCCARTER,MORRIS
583,CLIFTON.MALCOLM@sakilacustomer.org,2,1,2006-02-14 22:04:37,577,MALCOLM,CLIFTON
584,WILLARD.LUMPKIN@sakilacustomer.org,2,1,2006-02-14 22:04:37,578,LUMPKIN,WILLARD
585,DARYL.LARUE@sakilacustomer.org,2,1,2006-02-14 22:04:37,579,LARUE,DARYL
586,ROSS.GREY@sakilacustomer.org,1,1,2006-02-14 22:04:37,580,GREY,ROSS
587,VIRGIL.WOFFORD@sakilacustomer.org,1,1,2006-02-14 22:04:37,581,WOFFORD,VIRGIL
588,ANDY.VANHORN@sakilacustomer.org,2,1,2006-02-14 22:04:37,582,VANHORN,ANDY
589,MARSHALL.THORN@sakilacustomer.org,1,1,2006-02-14 22:04:37,583,THORN,MARSHALL
590,SALVADOR.TEEL@sakilacustomer.org,2,1,2006-02-14 22:04:37,584,TEEL,SALVADOR
591,PERRY.SWAFFORD@sakilacustomer.org,1,1,2006-02-14 22:04:37,585,SWAFFORD,PERRY
592,KIRK.STCLAIR@sakilacustomer.org,1,1,2006-02-14 22:04:37,586,STCLAIR,KIRK
593,SERGIO.STANFIELD@sakilacustomer.org,1,1,2006-02-14 22:04:37,587,STANFIELD,SERGIO
594,MARION.OCAMPO@sakilacustomer.org,1,1,2006-02-14 22:04:37,588,OCAMPO,MARION
595,TRACY.HERRMANN@sakilacustomer.org,1,1,2006-02-14 22:04:37,589,HERRMANN,TRACY
596,SETH.HANNON@sakilacustomer.org,2,1,2006-02-14 22:04:37,590,HANNON,SETH
597,KENT.ARSENAULT@sakilacustomer.org,1,1,2006-02-14 22:04:37,591,ARSENAULT,KENT
598,TERRANCE.ROUSH@sakilacustomer.org,1,0,2006-02-14 22:04:37,592,ROUSH,TERRANCE
599,RENE.MCALISTER@sakilacustomer.org,2,1,2006-02-14 22:04:37,593,MCALISTER,RENE
600,EDUARDO.HIATT@sakilacustomer.org,1,1,2006-02-14 22:04:37,594,HIATT,EDUARDO
601,TERRENCE.GUNDERSON@sakilacustomer.org,1,1,2006-02-14 22:04:37,595,GUNDERSON,TERRENCE
602,ENRIQUE.FORSYTHE@sakilacustomer.org,1,1,2006-02-14 22:04:37,596,FORSYTHE,ENRIQUE
603,FREDDIE.DUGGAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,597,DUGGAN,FREDDIE
604,WADE.DELVALLE@sakilacustomer.org,1,1,2006-02-14 22:04:37,598,DELVALLE,WADE
605,AUSTIN.CINTRON@sakilacustomer.org,2,1,2006-02-14 22:04:37,599,CINTRON,AUSTIN
