last_name,store_id,address_id,customer_id,first_name,email,create_date,active
BENNER,1,516,511,CHESTER,CHESTER.BENNER@sakilacustomer.org,2006-02-14 22:04:37,1
VINES,1,517,512,CECIL,CECIL.VINES@sakilacustomer.org,2006-02-14 22:04:37,1
TUBBS,2,519,513,DUANE,DUANE.TUBBS@sakilacustomer.org,2006-02-14 22:04:37,1
TROUTMAN,2,520,514,FRANKLIN,FRANKLIN.TROUTMAN@sakilacustomer.org,2006-02-14 22:04:37,1
RAPP,1,521,515,ANDRE,ANDRE.RAPP@sakilacustomer.org,2006-02-14 22:04:37,1
NOE,2,522,516,ELMER,ELMER.NOE@sakilacustomer.org,2006-02-14 22:04:37,1
MCCURDY,2,523,517,BRAD,BRAD.MCCURDY@sakilacustomer.org,2006-02-14 22:04:37,1
HARDER,1,524,518,GABRIEL,GABRIEL.HARDER@sakilacustomer.org,2006-02-14 22:04:37,1
DELUCA,2,525,519,RON,RON.DELUCA@sakilacustomer.org,2006-02-14 22:04:37,1
WESTMORELAND,2,526,520,MITCHELL,MITCHELL.WESTMORELAND@sakilacustomer.org,2006-02-14 22:04:37,1
SOUTH,2,527,521,ROLAND,ROLAND.SOUTH@sakilacustomer.org,2006-02-14 22:04:37,1
HAVENS,2,528,522,ARNOLD,ARNOLD.HAVENS@sakilacustomer.org,2006-02-14 22:04:37,1
GUAJARDO,1,529,523,HARVEY,HARVEY.GUAJARDO@sakilacustomer.org,2006-02-14 22:04:37,1
ELY,1,530,524,JARED,JARED.ELY@sakilacustomer.org,2006-02-14 22:04:37,1
CLARY,2,531,525,ADRIAN,ADRIAN.CLARY@sakilacustomer.org,2006-02-14 22:04:37,1
SEAL,2,532,526,KARL,KARL.SEAL@sakilacustomer.org,2006-02-14 22:04:37,1
MEEHAN,1,533,527,CORY,CORY.MEEHAN@sakilacustomer.org,2006-02-14 22:04:37,1
HERZOG,1,534,528,CLAUDE,CLAUDE.HERZOG@sakilacustomer.org,2006-02-14 22:04:37,1
GUILLEN,2,535,529,ERIK,ERIK.GUILLEN@sakilacustomer.org,2006-02-14 22:04:37,1
ASHCRAFT,2,536,530,DARRYL,DARRYL.ASHCRAFT@sakilacustomer.org,2006-02-14 22:04:37,1
WAUGH,2,537,531,JAMIE,JAMIE.WAUGH@sakilacustomer.org,2006-02-14 22:04:37,1
RENNER,2,538,532,NEIL,NEIL.RENNER@sakilacustomer.org,2006-02-14 22:04:37,1
MILAM,1,539,533,JESSIE,JESSIE.MILAM@sakilacustomer.org,2006-02-14 22:04:37,1
JUNG,1,540,534,CHRISTIAN,CHRISTIAN.JUNG@sakilacustomer.org,2006-02-14 22:04:37,0
ELROD,1,541,535,JAVIER,JAVIER.ELROD@sakilacustomer.org,2006-02-14 22:04:37,1
CHURCHILL,2,542,536,FERNANDO,FERNANDO.CHURCHILL@sakilacustomer.org,2006-02-14 22:04:37,1
BUFORD,2,543,537,CLINTON,CLINTON.BUFORD@sakilacustomer.org,2006-02-14 22:04:37,1
BREAUX,2,544,538,TED,TED.BREAUX@sakilacustomer.org,2006-02-14 22:04:37,1
BOLIN,1,545,539,MATHEW,MATHEW.BOLIN@sakilacustomer.org,2006-02-14 22:04:37,1
ASHER,1,546,540,TYRONE,TYRONE.ASHER@sakilacustomer.org,2006-02-14 22:04:37,1
WINDHAM,2,547,541,DARREN,DARREN.WINDHAM@sakilacustomer.org,2006-02-14 22:04:37,1
TIRADO,2,548,542,LONNIE,LONNIE.TIRADO@sakilacustomer.org,2006-02-14 22:04:37,1
PEMBERTON,1,549,543,LANCE,LANCE.PEMBERTON@sakilacustomer.org,2006-02-14 22:04:37,1
NOLEN,2,550,544,CODY,CODY.NOLEN@sakilacustomer.org,2006-02-14 22:04:37,1
NOLAND,2,551,545,JULIO,JULIO.NOLAND@sakilacustomer.org,2006-02-14 22:04:37,1
KNOTT,1,552,546,KELLY,KELLY.KNOTT@sakilacustomer.org,2006-02-14 22:04:37,1
EMMONS,1,553,547,KURT,KURT.EMMONS@sakilacustomer.org,2006-02-14 22:04:37,1
CORNISH,1,554,548,ALLAN,ALLAN.CORNISH@sakilacustomer.org,2006-02-14 22:04:37,1
CHRISTENSON,1,555,549,NELSON,NELSON.CHRISTENSON@sakilacustomer.org,2006-02-14 22:04:37,1
BROWNLEE,2,556,550,GUY,GUY.BROWNLEE@sakilacustomer.org,2006-02-14 22:04:37,1
BARBEE,2,557,551,CLAYTON,CLAYTON.BARBEE@sakilacustomer.org,2006-02-14 22:04:37,1
WALDROP,2,558,552,HUGH,HUGH.WALDROP@sakilacustomer.org,2006-02-14 22:04:37,1
PITT,1,559,553,MAX,MAX.PITT@sakilacustomer.org,2006-02-14 22:04:37,1
OLVERA,1,560,554,DWAYNE,DWAYNE.OLVERA@sakilacustomer.org,2006-02-14 22:04:37,1
LOMBARDI,1,561,555,DWIGHT,DWIGHT.LOMBARDI@sakilacustomer.org,2006-02-14 22:04:37,1
GRUBER,2,562,556,ARMANDO,ARMANDO.GRUBER@sakilacustomer.org,2006-02-14 22:04:37,1
GAFFNEY,1,563,557,FELIX,FELIX.GAFFNEY@sakilacustomer.org,2006-02-14 22:04:37,1
EGGLESTON,1,564,558,JIMMIE,JIMMIE.EGGLESTON@sakilacustomer.org,2006-02-14 22:04:37,0
BANDA,2,565,559,EVERETT,EVERETT.BANDA@sakilacustomer.org,2006-02-14 22:04:37,1
ARCHULETA,1,566,560,JORDAN,JORDAN.ARCHULETA@sakilacustomer.org,2006-02-14 22:04:37,1
STILL,2,567,561,IAN,IAN.STILL@sakilacustomer.org,2006-02-14 22:04:37,1
SLONE,1,568,562,WALLACE,WALLACE.SLONE@sakilacustomer.org,2006-02-14 22:04:37,1
PREWITT,2,569,563,KEN,KEN.PREWITT@sakilacustomer.org,2006-02-14 22:04:37,1
PFEIFFER,2,570,564,BOB,BOB.PFEIFFER@sakilacustomer.org,2006-02-14 22:04:37,1
NETTLES,2,571,565,JAIME,JAIME.NETTLES@sakilacustomer.org,2006-02-14 22:04:37,1
MENA,1,572,566,CASEY,CASEY.MENA@sakilacustomer.org,2006-02-14 22:04:37,1
MCADAMS,2,573,567,ALFREDO,ALFREDO.MCADAMS@sakilacustomer.org,2006-02-14 22:04:37,1
HENNING,2,574,568,ALBERTO,ALBERTO.HENNING@sakilacustomer.org,2006-02-14 22:04:37,1
GARDINER,2,575,569,DAVE,DAVE.GARDINER@sakilacustomer.org,2006-02-14 22:04:37,1
CROMWELL,2,576,570,IVAN,IVAN.CROMWELL@sakilacustomer.org,2006-02-14 22:04:37,1
CHISHOLM,2,577,571,JOHNNIE,JOHNNIE.CHISHOLM@sakilacustomer.org,2006-02-14 22:04:37,1
BURLESON,1,578,572,SIDNEY,SIDNEY.BURLESON@sakilacustomer.org,2006-02-14 22:04:37,1
BOX,1,579,573,BYRON,BYRON.BOX@sakilacustomer.org,2006-02-14 22:04:37,1
VEST,2,580,574,JULIAN,JULIAN.VEST@sakilacustomer.org,2006-02-14 22:04:37,1
OGLESBY,2,581,575,ISAAC,ISAAC.OGLESBY@sakilacustomer.org,2006-02-14 22:04:37,1
MCCARTER,2,582,576,MORRIS,MORRIS.MCCARTER@sakilacustomer.org,2006-02-14 22:04:37,1
MALCOLM,2,583,577,CLIFTON,CLIFTON.MALCOLM@sakilacustomer.org,2006-02-14 22:04:37,1
LUMPKIN,2,584,578,WILLARD,WILLARD.LUMPKIN@sakilacustomer.org,2006-02-14 22:04:37,1
LARUE,2,585,579,DARYL,DARYL.LARUE@sakilacustomer.org,2006-02-14 22:04:37,1
GREY,1,586,580,ROSS,ROSS.GREY@sakilacustomer.org,2006-02-14 22:04:37,1
WOFFORD,1,587,581,VIRGIL,VIRGIL.WOFFORD@sakilacustomer.org,2006-02-14 22:04:37,1
VANHORN,2,588,582,ANDY,ANDY.VANHORN@sakilacustomer.org,2006-02-14 22:04:37,1
THORN,1,589,583,MARSHALL,MARSHALL.THORN@sakilacustomer.org,2006-02-14 22:04:37,1
TEEL,2,590,584,SALVADOR,SALVADOR.TEEL@sakilacustomer.org,2006-02-14 22:04:37,1
SWAFFORD,1,591,585,PERRY,PERRY.SWAFFORD@sakilacustomer.org,2006-02-14 22:04:37,1
STCLAIR,1,592,586,KIRK,KIRK.STCLAIR@sakilacustomer.org,2006-02-14 22:04:37,1
STANFIELD,1,593,587,SERGIO,SERGIO.STANFIELD@sakilacustomer.org,2006-02-14 22:04:37,1
OCAMPO,1,594,588,MARION,MARION.OCAMPO@sakilacustomer.org,2006-02-14 22:04:37,1
HERRMANN,1,595,589,TRACY,TRACY.HERRMANN@sakilacustomer.org,2006-02-14 22:04:37,1
HANNON,2,596,590,SETH,SETH.HANNON@sakilacustomer.org,2006-02-14 22:04:37,1
ARSENAULT,1,597,591,KENT,KENT.ARSENAULT@sakilacustomer.org,2006-02-14 22:04:37,1
ROUSH,1,598,592,TERRANCE,TERRANCE.ROUSH@sakilacustomer.org,2006-02-14 22:04:37,0
MCALISTER,2,599,593,RENE,RENE.MCALISTER@sakilacustomer.org,2006-02-14 22:04:37,1
HIATT,1,600,594,EDUARDO,EDUARDO.HIATT@sakilacustomer.org,2006-02-14 22:04:37,1
GUNDERSON,1,601,595,TERRENCE,TERRENCE.GUNDERSON@sakilacustomer.org,2006-02-14 22:04:37,1
FORSYTHE,1,602,596,ENRIQUE,ENRIQUE.FORSYTHE@sakilacustomer.org,2006-02-14 22:04:37,1
DUGGAN,1,603,597,FREDDIE,FREDDIE.DUGGAN@sakilacustomer.org,2006-02-14 22:04:37,1
DELVALLE,1,604,598,WADE,WADE.DELVALLE@sakilacustomer.org,2006-02-14 22:04:37,1
CINTRON,2,605,599,AUSTIN,AUSTIN.CINTRON@sakilacustomer.org,2006-02-14 22:04:37,1
