indirizzo_id,negozio_id,nome,cognome,data_creazione,cliente_id,attivo,email
385,1,RUSSELL,BRINSON,2006-02-14 22:04:37,380,1,RUSSELL.BRINSON@sakilacustomer.org
223,2,WILLIE,HOWELL,2006-02-14 22:04:36,219,1,WILLIE.HOWELL@sakilacustomer.org
141,2,RHONDA,KENNEDY,2006-02-14 22:04:36,137,1,RHONDA.KENNEDY@sakilacustomer.org
33,2,ANGELA,HERNANDEZ,2006-02-14 22:04:36,29,1,ANGELA.HERNANDEZ@sakilacustomer.org
221,2,AGNES,BISHOP,2006-02-14 22:04:36,217,1,AGNES.BISHOP@sakilacustomer.org
421,2,JEFFERY,PINSON,2006-02-14 22:04:37,416,1,JEFFERY.PINSON@sakilacustomer.org
295,1,KRISTINA,CHAMBERS,2006-02-14 22:04:37,290,1,KRISTINA.CHAMBERS@sakilacustomer.org
522,2,ELMER,NOE,2006-02-14 22:04:37,516,1,ELMER.NOE@sakilacustomer.org
291,1,VELMA,LUCAS,2006-02-14 22:04:37,286,1,VELMA.LUCAS@sakilacustomer.org
261,2,MABEL,HOLLAND,2006-02-14 22:04:36,256,1,MABEL.HOLLAND@sakilacustomer.org
230,2,MAUREEN,LITTLE,2006-02-14 22:04:36,226,1,MAUREEN.LITTLE@sakilacustomer.org
299,2,SHELLY,WATTS,2006-02-14 22:04:37,294,1,SHELLY.WATTS@sakilacustomer.org
520,2,FRANKLIN,TROUTMAN,2006-02-14 22:04:37,514,1,FRANKLIN.TROUTMAN@sakilacustomer.org
493,2,SHANE,MILLARD,2006-02-14 22:04:37,488,1,SHANE.MILLARD@sakilacustomer.org
433,2,HERBERT,KRUGER,2006-02-14 22:04:37,428,1,HERBERT.KRUGER@sakilacustomer.org
396,1,CLARENCE,GAMEZ,2006-02-14 22:04:37,391,1,CLARENCE.GAMEZ@sakilacustomer.org
94,2,RUBY,WASHINGTON,2006-02-14 22:04:36,90,1,RUBY.WASHINGTON@sakilacustomer.org
344,2,WALTER,PERRYMAN,2006-02-14 22:04:37,339,1,WALTER.PERRYMAN@sakilacustomer.org
592,1,KIRK,STCLAIR,2006-02-14 22:04:37,586,1,KIRK.STCLAIR@sakilacustomer.org
539,1,JESSIE,MILAM,2006-02-14 22:04:37,533,1,JESSIE.MILAM@sakilacustomer.org
58,1,TERESA,ROGERS,2006-02-14 22:04:36,54,1,TERESA.ROGERS@sakilacustomer.org
387,2,VICTOR,BARKLEY,2006-02-14 22:04:37,382,1,VICTOR.BARKLEY@sakilacustomer.org
477,1,GREG,ROBINS,2006-02-14 22:04:37,472,1,GREG.ROBINS@sakilacustomer.org
489,1,ROBERTO,VU,2006-02-14 22:04:37,484,1,ROBERTO.VU@sakilacustomer.org
480,2,PEDRO,CHESTNUT,2006-02-14 22:04:37,475,1,PEDRO.CHESTNUT@sakilacustomer.org
567,2,IAN,STILL,2006-02-14 22:04:37,561,1,IAN.STILL@sakilacustomer.org
53,2,JOYCE,EDWARDS,2006-02-14 22:04:36,49,1,JOYCE.EDWARDS@sakilacustomer.org
64,1,MILDRED,BAILEY,2006-02-14 22:04:36,60,1,MILDRED.BAILEY@sakilacustomer.org
167,1,CATHY,SPENCER,2006-02-14 22:04:36,163,1,CATHY.SPENCER@sakilacustomer.org
90,2,JACQUELINE,LONG,2006-02-14 22:04:36,86,1,JACQUELINE.LONG@sakilacustomer.org
335,1,SCOTT,SHELLEY,2006-02-14 22:04:37,330,1,SCOTT.SHELLEY@sakilacustomer.org
371,1,BRANDON,HUEY,2006-02-14 22:04:37,366,1,BRANDON.HUEY@sakilacustomer.org
213,2,TONYA,CHAPMAN,2006-02-14 22:04:36,209,1,TONYA.CHAPMAN@sakilacustomer.org
548,2,LONNIE,TIRADO,2006-02-14 22:04:37,542,1,LONNIE.TIRADO@sakilacustomer.org
236,2,CONSTANCE,REID,2006-02-14 22:04:36,232,1,CONSTANCE.REID@sakilacustomer.org
262,2,MARSHA,DOUGLAS,2006-02-14 22:04:36,257,1,MARSHA.DOUGLAS@sakilacustomer.org
569,2,KEN,PREWITT,2006-02-14 22:04:37,563,1,KEN.PREWITT@sakilacustomer.org
309,2,DAVID,ROYAL,2006-02-14 22:04:37,304,1,DAVID.ROYAL@sakilacustomer.org
9,1,ELIZABETH,BROWN,2006-02-14 22:04:36,5,1,ELIZABETH.BROWN@sakilacustomer.org
507,1,BRETT,CORNWELL,2006-02-14 22:04:37,502,1,BRETT.CORNWELL@sakilacustomer.org
323,1,BRIAN,WYMAN,2006-02-14 22:04:37,318,1,BRIAN.WYMAN@sakilacustomer.org
478,2,JORGE,OLIVARES,2006-02-14 22:04:37,473,1,JORGE.OLIVARES@sakilacustomer.org
195,1,JEANETTE,GREENE,2006-02-14 22:04:36,191,1,JEANETTE.GREENE@sakilacustomer.org
553,1,KURT,EMMONS,2006-02-14 22:04:37,547,1,KURT.EMMONS@sakilacustomer.org
479,2,DUSTIN,GILLETTE,2006-02-14 22:04:37,474,1,DUSTIN.GILLETTE@sakilacustomer.org
594,1,MARION,OCAMPO,2006-02-14 22:04:37,588,1,MARION.OCAMPO@sakilacustomer.org
468,2,DARRELL,POWER,2006-02-14 22:04:37,463,1,DARRELL.POWER@sakilacustomer.org
18,2,BETTY,WHITE,2006-02-14 22:04:36,14,1,BETTY.WHITE@sakilacustomer.org
31,2,SHIRLEY,ALLEN,2006-02-14 22:04:36,27,1,SHIRLEY.ALLEN@sakilacustomer.org
161,2,DARLENE,ROSE,2006-02-14 22:04:36,157,1,DARLENE.ROSE@sakilacustomer.org
263,1,MYRTLE,FLEMING,2006-02-14 22:04:36,258,1,MYRTLE.FLEMING@sakilacustomer.org
23,1,RUTH,MARTINEZ,2006-02-14 22:04:36,19,1,RUTH.MARTINEZ@sakilacustomer.org
555,1,NELSON,CHRISTENSON,2006-02-14 22:04:37,549,1,NELSON.CHRISTENSON@sakilacustomer.org
43,1,DEBRA,NELSON,2006-02-14 22:04:36,39,1,DEBRA.NELSON@sakilacustomer.org
155,2,MEGAN,PALMER,2006-02-14 22:04:36,151,1,MEGAN.PALMER@sakilacustomer.org
111,1,FLORENCE,WOODS,2006-02-14 22:04:36,107,1,FLORENCE.WOODS@sakilacustomer.org
436,2,JOEL,FRANCISCO,2006-02-14 22:04:37,431,1,JOEL.FRANCISCO@sakilacustomer.org
326,1,KEVIN,SCHULER,2006-02-14 22:04:37,321,1,KEVIN.SCHULER@sakilacustomer.org
330,1,TIMOTHY,BUNN,2006-02-14 22:04:37,325,1,TIMOTHY.BUNN@sakilacustomer.org
551,2,JULIO,NOLAND,2006-02-14 22:04:37,545,1,JULIO.NOLAND@sakilacustomer.org
14,1,DOROTHY,TAYLOR,2006-02-14 22:04:36,10,1,DOROTHY.TAYLOR@sakilacustomer.org
465,1,LEON,BOSTIC,2006-02-14 22:04:37,460,1,LEON.BOSTIC@sakilacustomer.org
142,1,HAZEL,WARREN,2006-02-14 22:04:36,138,1,HAZEL.WARREN@sakilacustomer.org
207,1,TARA,RYAN,2006-02-14 22:04:36,203,1,TARA.RYAN@sakilacustomer.org
605,2,AUSTIN,CINTRON,2006-02-14 22:04:37,599,1,AUSTIN.CINTRON@sakilacustomer.org
185,2,ANA,BRADLEY,2006-02-14 22:04:36,181,1,ANA.BRADLEY@sakilacustomer.org
298,2,MAE,FLETCHER,2006-02-14 22:04:37,293,1,MAE.FLETCHER@sakilacustomer.org
224,2,CHARLENE,ALVAREZ,2006-02-14 22:04:36,220,1,CHARLENE.ALVAREZ@sakilacustomer.org
126,1,THELMA,MURRAY,2006-02-14 22:04:36,122,1,THELMA.MURRAY@sakilacustomer.org
397,2,SEAN,DOUGLASS,2006-02-14 22:04:37,392,1,SEAN.DOUGLASS@sakilacustomer.org
475,1,GORDON,ALLARD,2006-02-14 22:04:37,470,1,GORDON.ALLARD@sakilacustomer.org
483,1,LEWIS,LYMAN,2006-02-14 22:04:37,478,1,LEWIS.LYMAN@sakilacustomer.org
435,1,RAY,HOULE,2006-02-14 22:04:37,430,1,RAY.HOULE@sakilacustomer.org
70,2,JANICE,WARD,2006-02-14 22:04:36,66,1,JANICE.WARD@sakilacustomer.org
122,1,KIM,CRUZ,2006-02-14 22:04:36,118,1,KIM.CRUZ@sakilacustomer.org
531,2,ADRIAN,CLARY,2006-02-14 22:04:37,525,1,ADRIAN.CLARY@sakilacustomer.org
584,2,WILLARD,LUMPKIN,2006-02-14 22:04:37,578,1,WILLARD.LUMPKIN@sakilacustomer.org
11,1,MARIA,MILLER,2006-02-14 22:04:36,7,1,MARIA.MILLER@sakilacustomer.org
374,2,FRED,WHEAT,2006-02-14 22:04:37,369,1,FRED.WHEAT@sakilacustomer.org
95,2,LOIS,BUTLER,2006-02-14 22:04:36,91,1,LOIS.BUTLER@sakilacustomer.org
492,2,HECTOR,POINDEXTER,2006-02-14 22:04:37,487,1,HECTOR.POINDEXTER@sakilacustomer.org
525,2,RON,DELUCA,2006-02-14 22:04:37,519,1,RON.DELUCA@sakilacustomer.org
565,2,EVERETT,BANDA,2006-02-14 22:04:37,559,1,EVERETT.BANDA@sakilacustomer.org
179,1,ANNETTE,OLSON,2006-02-14 22:04:36,175,1,ANNETTE.OLSON@sakilacustomer.org
269,1,GWENDOLYN,MAY,2006-02-14 22:04:36,264,1,GWENDOLYN.MAY@sakilacustomer.org
234,2,JOY,GEORGE,2006-02-14 22:04:36,230,1,JOY.GEORGE@sakilacustomer.org
107,1,GLADYS,HAMILTON,2006-02-14 22:04:36,103,1,GLADYS.HAMILTON@sakilacustomer.org
427,1,MELVIN,ELLINGTON,2006-02-14 22:04:37,422,1,MELVIN.ELLINGTON@sakilacustomer.org
8,2,BARBARA,JONES,2006-02-14 22:04:36,4,1,BARBARA.JONES@sakilacustomer.org
