codice_postale,indirizzo,telefono,nome,distretto,cliente_id,cognome,attivo,email,indirizzo_id,data_creazione,città_id,negozio_id,indirizzo2
57828,431 Székesfehérvár Avenue,119501405123,ANDREW,Baki,333,PURDY,1,ANDREW.PURDY@sakilacustomer.org,338,2006-02-14 22:04:37,48,2,
49812,503 Sogamoso Loop,834626715837,RAYMOND,Sumqayit,334,MCWHORTER,1,RAYMOND.MCWHORTER@sakilacustomer.org,339,2006-02-14 22:04:37,505,2,
22971,507 Smolensk Loop,80303246192,GREGORY,Sousse,335,MAULDIN,1,GREGORY.MAULDIN@sakilacustomer.org,340,2006-02-14 22:04:37,492,1,
15643,1920 Weifang Avenue,869507847714,JOSHUA,Uttar Pradesh,336,MARK,1,JOSHUA.MARK@sakilacustomer.org,341,2006-02-14 22:04:37,427,1,
52368,124 al-Manama Way,647899404952,JERRY,Hiroshima,337,JORDON,1,JERRY.JORDON@sakilacustomer.org,342,2006-02-14 22:04:37,382,1,
31483,1443 Mardan Street,231383037471,DENNIS,Western Cape,338,GILMAN,1,DENNIS.GILMAN@sakilacustomer.org,343,2006-02-14 22:04:37,392,1,
19913,1909 Benguela Lane,624138001031,WALTER,Henan,339,PERRYMAN,1,WALTER.PERRYMAN@sakilacustomer.org,344,2006-02-14 22:04:37,581,2,
85926,68 Ponce Parkway,870635127812,PATRICK,Hanoi,340,NEWSOM,1,PATRICK.NEWSOM@sakilacustomer.org,345,2006-02-14 22:04:37,201,1,
504,1217 Konotop Avenue,718917251754,PETER,Gelderland,341,MENARD,1,PETER.MENARD@sakilacustomer.org,346,2006-02-14 22:04:37,151,1,
71583,1293 Nam Dinh Way,697656479977,HAROLD,Roraima,342,MARTINO,1,HAROLD.MARTINO@sakilacustomer.org,347,2006-02-14 22:04:37,84,1,
36170,785 Vaduz Street,895616862749,DOUGLAS,Baja California,343,GRAF,1,DOUGLAS.GRAF@sakilacustomer.org,348,2006-02-14 22:04:37,335,1,
46069,1516 Escobar Drive,64536069371,HENRY,Tongatapu,344,BILLINGSLEY,1,HENRY.BILLINGSLEY@sakilacustomer.org,349,2006-02-14 22:04:37,370,1,
60079,1628 Nagareyama Lane,20064292617,CARL,Central,345,ARTIS,1,CARL.ARTIS@sakilacustomer.org,350,2006-02-14 22:04:37,453,1,
56380,1157 Nyeri Loop,262744791493,ARTHUR,Adygea,346,SIMPKINS,1,ARTHUR.SIMPKINS@sakilacustomer.org,351,2006-02-14 22:04:37,320,1,
26857,1673 Tangail Drive,627924259271,RYAN,Daugavpils,347,SALISBURY,1,RYAN.SALISBURY@sakilacustomer.org,352,2006-02-14 22:04:37,137,2,
87272,381 Kabul Way,55477302294,ROGER,Taipei,348,QUINTANILLA,1,ROGER.QUINTANILLA@sakilacustomer.org,353,2006-02-14 22:04:37,209,2,
18841,953 Hodeida Street,53912826864,JOE,Southern Tagalog,349,GILLILAND,1,JOE.GILLILAND@sakilacustomer.org,354,2006-02-14 22:04:37,221,2,
58866,469 Nakhon Sawan Street,689199636560,JUAN,Tuvassia,350,FRALEY,1,JUAN.FRALEY@sakilacustomer.org,355,2006-02-14 22:04:37,531,1,
40792,1378 Beira Loop,840957664136,JACK,Krasnojarsk,351,FOUST,1,JACK.FOUST@sakilacustomer.org,356,2006-02-14 22:04:37,597,1,
37636,1641 Changhwa Place,256546485220,ALBERT,Nord-Ouest,352,CROUSE,1,ALBERT.CROUSE@sakilacustomer.org,357,2006-02-14 22:04:37,52,1,
49009,1698 Southport Loop,754358349853,JONATHAN,Hidalgo,353,SCARBOROUGH,1,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,2006-02-14 22:04:37,393,1,
37650,519 Nyeri Manor,764680915323,JUSTIN,São Paulo,354,NGO,1,JUSTIN.NGO@sakilacustomer.org,359,2006-02-14 22:04:37,461,2,
81508,619 Huánuco Avenue,142596392389,TERRY,Shimane,355,GRISSOM,1,TERRY.GRISSOM@sakilacustomer.org,360,2006-02-14 22:04:37,331,2,
7431,45 Aparecida de Goiânia Place,650496654258,GERALD,Madhya Pradesh,356,FULTZ,1,GERALD.FULTZ@sakilacustomer.org,361,2006-02-14 22:04:37,464,2,
97056,482 Kowloon and New Kowloon Manor,738968474939,KEITH,Bratislava,357,RICO,1,KEITH.RICO@sakilacustomer.org,362,2006-02-14 22:04:37,90,1,
5373,604 Bern Place,620719383725,SAMUEL,Jharkhand,358,MARLOW,1,SAMUEL.MARLOW@sakilacustomer.org,363,2006-02-14 22:04:37,429,2,
91299,1623 Kingstown Drive,296394569728,WILLIE,Buenos Aires,359,MARKHAM,1,WILLIE.MARKHAM@sakilacustomer.org,364,2006-02-14 22:04:37,20,2,
64875,1009 Zanzibar Lane,102396298916,RALPH,Arecibo,360,MADRIGAL,1,RALPH.MADRIGAL@sakilacustomer.org,365,2006-02-14 22:04:37,32,2,
60440,114 Jalib al-Shuyukh Manor,845378657301,LAWRENCE,Centre,361,LAWTON,1,LAWRENCE.LAWTON@sakilacustomer.org,366,2006-02-14 22:04:37,585,2,
6066,1163 London Parkway,675120358494,NICHOLAS,Par,362,BARFIELD,1,NICHOLAS.BARFIELD@sakilacustomer.org,367,2006-02-14 22:04:37,66,1,
96584,1658 Jastrzebie-Zdrój Loop,568367775448,ROY,Central,363,WHITING,1,ROY.WHITING@sakilacustomer.org,368,2006-02-14 22:04:37,372,2,
77449,817 Laredo Avenue,151249681135,BENJAMIN,Jalisco,364,VARNEY,1,BENJAMIN.VARNEY@sakilacustomer.org,369,2006-02-14 22:04:37,188,1,
45750,1565 Tangail Manor,634445428822,BRUCE,Okinawa,365,SCHWARZ,1,BRUCE.SCHWARZ@sakilacustomer.org,370,2006-02-14 22:04:37,377,2,
33050,1912 Emeishan Drive,99883471275,BRANDON,Balikesir,366,HUEY,1,BRANDON.HUEY@sakilacustomer.org,371,2006-02-14 22:04:37,50,1,
2738,230 Urawa Drive,166898395731,ADAM,Andhra Pradesh,367,GOOCH,1,ADAM.GOOCH@sakilacustomer.org,372,2006-02-14 22:04:37,8,1,
13203,1922 Miraj Way,320471479776,HARRY,Esfahan,368,ARCE,0,HARRY.ARCE@sakilacustomer.org,373,2006-02-14 22:04:37,356,1,
91330,433 Florencia Street,561729882725,FRED,Chihuahua,369,WHEAT,1,FRED.WHEAT@sakilacustomer.org,374,2006-02-14 22:04:37,250,2,
69640,1049 Matamoros Parkway,960505250340,WAYNE,Karnataka,370,TRUONG,1,WAYNE.TRUONG@sakilacustomer.org,375,2006-02-14 22:04:37,191,2,
57810,1061 Ede Avenue,333390595558,BILLY,Southern Tagalog,371,POULIN,1,BILLY.POULIN@sakilacustomer.org,376,2006-02-14 22:04:37,98,1,
72771,154 Oshawa Manor,440365973660,STEVE,East Java,372,MACKENZIE,1,STEVE.MACKENZIE@sakilacustomer.org,377,2006-02-14 22:04:37,415,2,
6362,1191 Tandil Drive,45554316010,LOUIS,Southern Tagalog,373,LEONE,1,LOUIS.LEONE@sakilacustomer.org,378,2006-02-14 22:04:37,523,1,
2800,1133 Rizhao Avenue,600264533987,JEREMY,Pernambuco,374,HURTADO,1,JEREMY.HURTADO@sakilacustomer.org,379,2006-02-14 22:04:37,572,2,
22025,1519 Santiago de los Caballeros Loop,409315295763,AARON,East Kasai,375,SELBY,1,AARON.SELBY@sakilacustomer.org,380,2006-02-14 22:04:37,348,2,
26385,1618 Olomouc Manor,96846695220,RANDY,Kurgan,376,GAITHER,1,RANDY.GAITHER@sakilacustomer.org,381,2006-02-14 22:04:37,285,1,
45298,220 Hidalgo Drive,342720754566,HOWARD,Kermanshah,377,FORTNER,1,HOWARD.FORTNER@sakilacustomer.org,382,2006-02-14 22:04:37,265,1,
97390,686 Donostia-San Sebastián Lane,71857599858,EUGENE,Guangdong,378,CULPEPPER,1,EUGENE.CULPEPPER@sakilacustomer.org,383,2006-02-14 22:04:37,471,1,
89294,97 Mogiljov Lane,924815207181,CARLOS,Gujarat,379,COUGHLIN,1,CARLOS.COUGHLIN@sakilacustomer.org,384,2006-02-14 22:04:37,73,1,
75442,1642 Charlotte Amalie Drive,821476736117,RUSSELL,Slaskie,380,BRINSON,1,RUSSELL.BRINSON@sakilacustomer.org,385,2006-02-14 22:04:37,549,1,
32716,1368 Maracaíbo Boulevard,934352415130,BOBBY,,381,BOUDREAU,1,BOBBY.BOUDREAU@sakilacustomer.org,386,2006-02-14 22:04:37,493,2,
25007,401 Sucre Boulevard,486395999608,VICTOR,New Hampshire,382,BARKLEY,1,VICTOR.BARKLEY@sakilacustomer.org,387,2006-02-14 22:04:37,322,2,
17165,368 Huánuco Boulevard,106439158941,MARTIN,Namibe,383,BALES,1,MARTIN.BALES@sakilacustomer.org,388,2006-02-14 22:04:37,360,1,
95509,500 Lincoln Parkway,550306965159,ERNEST,Ji´angsu,384,STEPP,1,ERNEST.STEPP@sakilacustomer.org,389,2006-02-14 22:04:37,210,2,
14073,102 Chapra Drive,776031833752,PHILLIP,Ibaragi,385,HOLM,1,PHILLIP.HOLM@sakilacustomer.org,390,2006-02-14 22:04:37,521,1,
33535,1793 Meixian Place,619966287415,TODD,Hmelnytskyi,386,TAN,1,TODD.TAN@sakilacustomer.org,391,2006-02-14 22:04:37,258,1,
69973,514 Ife Way,900235712074,JESSE,Shaba,387,SCHILLING,1,JESSE.SCHILLING@sakilacustomer.org,392,2006-02-14 22:04:37,315,2,
21615,717 Changzhou Lane,426255288071,CRAIG,Southern Tagalog,388,MORRELL,1,CRAIG.MORRELL@sakilacustomer.org,393,2006-02-14 22:04:37,104,2,
3656,753 Ilorin Avenue,464511145118,ALAN,Sichuan,389,KAHN,1,ALAN.KAHN@sakilacustomer.org,394,2006-02-14 22:04:37,157,1,
29810,1337 Mit Ghamr Avenue,175283210378,SHAWN,Nakhon Sawan,390,HEATON,1,SHAWN.HEATON@sakilacustomer.org,395,2006-02-14 22:04:37,358,1,
83536,767 Pyongyang Drive,667736124769,CLARENCE,Osaka,391,GAMEZ,1,CLARENCE.GAMEZ@sakilacustomer.org,396,2006-02-14 22:04:37,229,1,
27796,614 Pak Kret Street,47808359842,SEAN,Addis Abeba,392,DOUGLASS,1,SEAN.DOUGLASS@sakilacustomer.org,397,2006-02-14 22:04:37,6,2,
8816,954 Lapu-Lapu Way,737229003916,PHILIP,Moskova,393,CAUSEY,1,PHILIP.CAUSEY@sakilacustomer.org,398,2006-02-14 22:04:37,278,1,
966,331 Bydgoszcz Parkway,537374465982,CHRIS,Asturia,394,BROTHERS,1,CHRIS.BROTHERS@sakilacustomer.org,399,2006-02-14 22:04:37,181,2,
5239,1152 Citrus Heights Manor,765957414528,JOHNNY,al-Qadarif,395,TURPIN,1,JOHNNY.TURPIN@sakilacustomer.org,400,2006-02-14 22:04:37,15,2,
73824,168 Cianjur Manor,679095087143,EARL,Saitama,396,SHANKS,1,EARL.SHANKS@sakilacustomer.org,401,2006-02-14 22:04:37,228,1,
46043,616 Hagonoy Avenue,604177838256,JIMMY,Krasnojarsk,397,SCHRADER,1,JIMMY.SCHRADER@sakilacustomer.org,402,2006-02-14 22:04:37,39,1,
10417,1190 0 Place,841876514789,ANTONIO,Rio Grande do Sul,398,MEEK,1,ANTONIO.MEEK@sakilacustomer.org,403,2006-02-14 22:04:37,44,1,
30586,734 Béchar Place,280578750435,DANNY,Punjab,399,ISOM,1,DANNY.ISOM@sakilacustomer.org,404,2006-02-14 22:04:37,375,1,
11067,530 Lausanne Lane,775235029633,BRYAN,Texas,400,HARDISON,1,BRYAN.HARDISON@sakilacustomer.org,405,2006-02-14 22:04:37,135,2,
13496,454 Patiala Lane,794553031307,TONY,Fukushima,401,CARRANZA,1,TONY.CARRANZA@sakilacustomer.org,406,2006-02-14 22:04:37,276,2,
61507,1346 Mysore Drive,516647474029,LUIS,Bretagne,402,YANEZ,1,LUIS.YANEZ@sakilacustomer.org,407,2006-02-14 22:04:37,92,1,
79940,990 Etawah Loop,206169448769,MIKE,Tamil Nadu,403,WAY,1,MIKE.WAY@sakilacustomer.org,408,2006-02-14 22:04:37,564,1,
7664,1266 Laredo Parkway,1483365694,STANLEY,Saitama,404,SCROGGINS,1,STANLEY.SCROGGINS@sakilacustomer.org,409,2006-02-14 22:04:37,380,2,
86868,88 Nagaon Manor,779461480495,LEONARD,Buenos Aires,405,SCHOFIELD,1,LEONARD.SCHOFIELD@sakilacustomer.org,410,2006-02-14 22:04:37,524,1,
54749,264 Bhimavaram Manor,302526949177,NATHAN,St Thomas,406,RUNYON,0,NATHAN.RUNYON@sakilacustomer.org,411,2006-02-14 22:04:37,111,1,
9827,1639 Saarbrücken Drive,328494873422,DALE,North West,407,RATCLIFF,1,DALE.RATCLIFF@sakilacustomer.org,412,2006-02-14 22:04:37,437,1,
35575,692 Amroha Drive,359478883004,MANUEL,Northern,408,MURRELL,1,MANUEL.MURRELL@sakilacustomer.org,413,2006-02-14 22:04:37,230,1,
7122,1936 Lapu-Lapu Parkway,653436985797,RODNEY,Bauchi & Gombe,409,MOELLER,1,RODNEY.MOELLER@sakilacustomer.org,414,2006-02-14 22:04:37,141,2,
65630,432 Garden Grove Street,615964523510,CURTIS,Ontario,410,IRBY,1,CURTIS.IRBY@sakilacustomer.org,415,2006-02-14 22:04:37,430,2,
70809,1445 Carmen Parkway,598912394463,NORMAN,West Java,411,CURRIER,1,NORMAN.CURRIER@sakilacustomer.org,416,2006-02-14 22:04:37,117,1,
40509,791 Salinas Street,129953030512,ALLEN,Punjab,412,BUTTERFIELD,1,ALLEN.BUTTERFIELD@sakilacustomer.org,417,2006-02-14 22:04:37,208,2,
58888,126 Acuña Parkway,480039662421,MARVIN,West Bengali,413,YEE,1,MARVIN.YEE@sakilacustomer.org,418,2006-02-14 22:04:37,71,2,
55566,397 Sunnyvale Avenue,680851640676,VINCENT,Guanajuato,414,RALSTON,1,VINCENT.RALSTON@sakilacustomer.org,419,2006-02-14 22:04:37,19,1,
33711,992 Klerksdorp Loop,855290087237,GLENN,Utrecht,415,PULLEN,1,GLENN.PULLEN@sakilacustomer.org,420,2006-02-14 22:04:37,23,1,
94018,966 Arecibo Loop,15273765306,JEFFERY,Sind,416,PINSON,1,JEFFERY.PINSON@sakilacustomer.org,421,2006-02-14 22:04:37,134,2,
72410,289 Santo André Manor,214976066017,TRAVIS,al-Sharqiya,417,ESTEP,1,TRAVIS.ESTEP@sakilacustomer.org,422,2006-02-14 22:04:37,16,1,
59489,437 Chungho Drive,491271355190,JEFF,Puerto Plata,418,EAST,1,JEFF.EAST@sakilacustomer.org,423,2006-02-14 22:04:37,450,2,
60622,1948 Bayugan Parkway,987306329957,CHAD,Bihar,419,CARBONE,1,CHAD.CARBONE@sakilacustomer.org,424,2006-02-14 22:04:37,264,1,
89420,1866 al-Qatif Avenue,546793516940,JACOB,California,420,LANCE,1,JACOB.LANCE@sakilacustomer.org,425,2006-02-14 22:04:37,155,1,
14400,1661 Abha Drive,270456873752,LEE,Tamil Nadu,421,HAWKS,1,LEE.HAWKS@sakilacustomer.org,426,2006-02-14 22:04:37,416,1,
46875,1557 Cape Coral Parkway,368284120423,MELVIN,Hubei,422,ELLINGTON,1,MELVIN.ELLINGTON@sakilacustomer.org,427,2006-02-14 22:04:37,293,1,
78813,1727 Matamoros Place,129673677866,ALFRED,Sawhaj,423,CASILLAS,1,ALFRED.CASILLAS@sakilacustomer.org,428,2006-02-14 22:04:37,465,2,
47394,1269 Botosani Manor,736517327853,KYLE,Guangdong,424,SPURLOCK,1,KYLE.SPURLOCK@sakilacustomer.org,429,2006-02-14 22:04:37,468,2,
81758,355 Vitória de Santo Antão Way,548003849552,FRANCIS,Oaxaca,425,SIKES,1,FRANCIS.SIKES@sakilacustomer.org,430,2006-02-14 22:04:37,452,2,
70425,1596 Acuña Parkway,157133457169,BRADLEY,Jharkhand,426,MOTLEY,1,BRADLEY.MOTLEY@sakilacustomer.org,431,2006-02-14 22:04:37,418,1,
64964,259 Ipoh Drive,419009857119,JESUS,São Paulo,427,MCCARTNEY,1,JESUS.MCCARTNEY@sakilacustomer.org,432,2006-02-14 22:04:37,189,2,
33191,1823 Hoshiarpur Lane,307133768620,HERBERT,Komi,428,KRUGER,1,HERBERT.KRUGER@sakilacustomer.org,433,2006-02-14 22:04:37,510,2,
87212,1404 Taguig Drive,572068624538,FREDERICK,Okayama,429,ISBELL,1,FREDERICK.ISBELL@sakilacustomer.org,434,2006-02-14 22:04:37,547,2,
33505,740 Udaipur Lane,497288595103,RAY,Nizni Novgorod,430,HOULE,1,RAY.HOULE@sakilacustomer.org,435,2006-02-14 22:04:37,150,1,
72736,287 Cuautla Boulevard,82619513349,JOEL,Chuquisaca,431,FRANCISCO,1,JOEL.FRANCISCO@sakilacustomer.org,436,2006-02-14 22:04:37,501,2,
63104,1766 Almirante Brown Street,617567598243,EDWIN,KwaZulu-Natal,432,BURK,1,EDWIN.BURK@sakilacustomer.org,437,2006-02-14 22:04:37,364,1,
65892,596 Huixquilucan Place,342709348083,DON,Nampula,433,BONE,1,DON.BONE@sakilacustomer.org,438,2006-02-14 22:04:37,351,1,
41775,1351 Aparecida de Goiânia Parkway,959834530529,EDDIE,Northern Mindanao,434,TOMLIN,1,EDDIE.TOMLIN@sakilacustomer.org,439,2006-02-14 22:04:37,391,1,
90920,722 Bradford Lane,746251338300,RICKY,Shandong,435,SHELBY,1,RICKY.SHELBY@sakilacustomer.org,440,2006-02-14 22:04:37,249,2,
47472,983 Santa Fé Way,145720452260,TROY,British Colombia,436,QUIGLEY,1,TROY.QUIGLEY@sakilacustomer.org,441,2006-02-14 22:04:37,565,1,
40926,1245 Ibirité Way,331888642162,RANDALL,La Romana,437,NEUMANN,1,RANDALL.NEUMANN@sakilacustomer.org,442,2006-02-14 22:04:37,290,2,
55405,1836 Korla Parkway,689681677428,BARRY,Copperbelt,438,LOVELACE,1,BARRY.LOVELACE@sakilacustomer.org,443,2006-02-14 22:04:37,272,1,
57833,231 Kaliningrad Place,575081026569,ALEXANDER,Lombardia,439,FENNELL,1,ALEXANDER.FENNELL@sakilacustomer.org,444,2006-02-14 22:04:37,70,2,
3,495 Bhimavaram Lane,82088937724,BERNARD,Maharashtra,440,COLBY,1,BERNARD.COLBY@sakilacustomer.org,445,2006-02-14 22:04:37,144,1,
52625,1924 Shimonoseki Drive,406784385440,MARIO,Batna,441,CHEATHAM,1,MARIO.CHEATHAM@sakilacustomer.org,446,2006-02-14 22:04:37,59,1,
48570,105 Dzerzinsk Manor,240776414296,LEROY,Inner Mongolia,442,BUSTAMANTE,1,LEROY.BUSTAMANTE@sakilacustomer.org,447,2006-02-14 22:04:37,540,1,
29444,614 Denizli Parkway,876491807547,FRANCISCO,Rio Grande do Sul,443,SKIDMORE,1,FRANCISCO.SKIDMORE@sakilacustomer.org,448,2006-02-14 22:04:37,486,2,
88306,1289 Belém Boulevard,237368926031,MARCUS,Tartumaa,444,HIDALGO,1,MARCUS.HIDALGO@sakilacustomer.org,449,2006-02-14 22:04:37,530,2,
73942,203 Tambaram Street,411549550611,MICHEAL,Buenos Aires,445,FORMAN,1,MICHEAL.FORMAN@sakilacustomer.org,450,2006-02-14 22:04:37,161,1,
2834,1704 Tambaram Manor,39463554936,THEODORE,West Bengali,446,CULP,0,THEODORE.CULP@sakilacustomer.org,451,2006-02-14 22:04:37,554,2,
52671,207 Cuernavaca Loop,782900030287,CLIFFORD,Tatarstan,447,BOWENS,1,CLIFFORD.BOWENS@sakilacustomer.org,452,2006-02-14 22:04:37,352,1,
99552,319 Springs Loop,72524459905,MIGUEL,Baijeri,448,BETANCOURT,1,MIGUEL.BETANCOURT@sakilacustomer.org,453,2006-02-14 22:04:37,160,1,
21872,956 Nam Dinh Manor,474047727727,OSCAR,Kerman,449,AQUINO,1,OSCAR.AQUINO@sakilacustomer.org,454,2006-02-14 22:04:37,481,2,
23636,1947 Paarl Way,834061016202,JAY,Central Java,450,ROBB,1,JAY.ROBB@sakilacustomer.org,455,2006-02-14 22:04:37,509,1,
48745,814 Simferopol Loop,524567129902,JIM,Sinaloa,451,REA,1,JIM.REA@sakilacustomer.org,456,2006-02-14 22:04:37,154,1,
41136,535 Ahmadnagar Manor,985109775584,TOM,Abu Dhabi,452,MILNER,1,TOM.MILNER@sakilacustomer.org,457,2006-02-14 22:04:37,3,1,
16790,138 Caracas Boulevard,974433019532,CALVIN,Zulia,453,MARTEL,1,CALVIN.MARTEL@sakilacustomer.org,458,2006-02-14 22:04:37,326,1,
16119,251 Florencia Drive,118011831565,ALEX,Michoacn de Ocampo,454,GRESHAM,1,ALEX.GRESHAM@sakilacustomer.org,459,2006-02-14 22:04:37,556,2,
28587,659 Gatineau Boulevard,205524798287,JON,La Paz,455,WILES,1,JON.WILES@sakilacustomer.org,460,2006-02-14 22:04:37,153,2,
75559,1889 Valparai Way,670370974122,RONNIE,Ziguinchor,456,RICKETTS,1,RONNIE.RICKETTS@sakilacustomer.org,461,2006-02-14 22:04:37,600,2,
83183,1485 Bratislava Place,924663855568,BILL,Illinois,457,GAVIN,1,BILL.GAVIN@sakilacustomer.org,462,2006-02-14 22:04:37,435,2,
64709,935 Aden Boulevard,335052544020,LLOYD,Central Java,458,DOWD,1,LLOYD.DOWD@sakilacustomer.org,463,2006-02-14 22:04:37,532,1,
23343,76 Kermanshah Manor,762361821578,TOMMY,Esfahan,459,COLLAZO,1,TOMMY.COLLAZO@sakilacustomer.org,464,2006-02-14 22:04:37,423,1,
70664,734 Tanshui Avenue,366776723320,LEON,Caquet,460,BOSTIC,1,LEON.BOSTIC@sakilacustomer.org,465,2006-02-14 22:04:37,170,1,
10447,118 Jaffna Loop,325526730021,DEREK,Northern Mindanao,461,BLAKELY,1,DEREK.BLAKELY@sakilacustomer.org,466,2006-02-14 22:04:37,182,1,
22173,1621 Tongliao Avenue,209342540247,WARREN,Irkutsk,462,SHERROD,1,WARREN.SHERROD@sakilacustomer.org,467,2006-02-14 22:04:37,558,2,
84461,1844 Usak Avenue,164414772677,DARRELL,Nova Scotia,463,POWER,1,DARRELL.POWER@sakilacustomer.org,468,2006-02-14 22:04:37,196,2,
7939,1872 Toulon Loop,928809465153,JEROME,OHiggins,464,KENYON,1,JEROME.KENYON@sakilacustomer.org,469,2006-02-14 22:04:37,428,1,
88502,1088 Ibirité Place,49084281333,FLOYD,Jalisco,465,GANDY,1,FLOYD.GANDY@sakilacustomer.org,470,2006-02-14 22:04:37,595,1,
95400,1322 Mosul Parkway,268053970382,LEO,Shandong,466,EBERT,1,LEO.EBERT@sakilacustomer.org,471,2006-02-14 22:04:37,145,1,
41545,1447 Chatsworth Place,769370126331,ALVIN,Chihuahua,467,DELOACH,1,ALVIN.DELOACH@sakilacustomer.org,472,2006-02-14 22:04:37,129,2,
33599,1257 Guadalajara Street,195337700615,TIM,Karnataka,468,CARY,1,TIM.CARY@sakilacustomer.org,473,2006-02-14 22:04:37,78,1,
95835,1469 Plock Lane,622884741180,WESLEY,Galicia,469,BULL,1,WESLEY.BULL@sakilacustomer.org,474,2006-02-14 22:04:37,388,2,
14122,434 Ourense (Orense) Manor,562370137426,GORDON,Hodeida,470,ALLARD,1,GORDON.ALLARD@sakilacustomer.org,475,2006-02-14 22:04:37,206,1,
9668,270 Tambaram Parkway,248446668735,DEAN,Gauteng,471,SAUER,1,DEAN.SAUER@sakilacustomer.org,476,2006-02-14 22:04:37,244,1,
66546,1786 Salinas Place,206060652238,GREG,Nam Ha,472,ROBINS,1,GREG.ROBINS@sakilacustomer.org,477,2006-02-14 22:04:37,359,1,
69221,1078 Stara Zagora Drive,932992626595,JORGE,Aceh,473,OLIVARES,1,JORGE.OLIVARES@sakilacustomer.org,478,2006-02-14 22:04:37,301,2,
42123,1854 Okara Boulevard,131912793873,DUSTIN,Drenthe,474,GILLETTE,1,DUSTIN.GILLETTE@sakilacustomer.org,479,2006-02-14 22:04:37,158,2,
11363,421 Yaoundé Street,726875628268,PEDRO,Sumy,475,CHESTNUT,1,PEDRO.CHESTNUT@sakilacustomer.org,480,2006-02-14 22:04:37,385,2,
20336,1153 Allende Way,856872225376,DERRICK,Québec,476,BOURQUE,1,DERRICK.BOURQUE@sakilacustomer.org,481,2006-02-14 22:04:37,179,1,
41060,808 Naçala-Porto Parkway,553452430707,DAN,England,477,PAINE,1,DAN.PAINE@sakilacustomer.org,482,2006-02-14 22:04:37,500,1,
73085,632 Usolje-Sibirskoje Parkway,667648979883,LEWIS,Ha Darom,478,LYMAN,1,LEWIS.LYMAN@sakilacustomer.org,483,2006-02-14 22:04:37,36,1,
88749,98 Pyongyang Boulevard,191958435142,ZACHARY,Ohio,479,HITE,1,ZACHARY.HITE@sakilacustomer.org,484,2006-02-14 22:04:37,11,1,
28165,984 Novotšerkassk Loop,435118527255,COREY,Gaziantep,480,HAUSER,1,COREY.HAUSER@sakilacustomer.org,485,2006-02-14 22:04:37,180,1,
25145,64 Korla Street,510383179153,HERMAN,Mwanza,481,DEVORE,1,HERMAN.DEVORE@sakilacustomer.org,486,2006-02-14 22:04:37,347,1,
71182,1785 São Bernardo do Campo Street,684529463244,MAURICE,Veracruz,482,CRAWLEY,0,MAURICE.CRAWLEY@sakilacustomer.org,487,2006-02-14 22:04:37,125,1,
2596,698 Jelets Boulevard,975185523021,VERNON,Denizli,483,CHAPA,1,VERNON.CHAPA@sakilacustomer.org,488,2006-02-14 22:04:37,142,2,
11839,1297 Alvorada Parkway,508348602835,ROBERTO,Ningxia,484,VU,1,ROBERTO.VU@sakilacustomer.org,489,2006-02-14 22:04:37,587,1,
88513,1909 Dayton Avenue,702955450528,CLYDE,Guangdong,485,TOBIAS,1,CLYDE.TOBIAS@sakilacustomer.org,490,2006-02-14 22:04:37,469,1,
8268,1789 Saint-Denis Parkway,936806643983,GLEN,Coahuila de Zaragoza,486,TALBERT,1,GLEN.TALBERT@sakilacustomer.org,491,2006-02-14 22:04:37,4,1,
23661,185 Mannheim Lane,589377568313,HECTOR,Stavropol,487,POINDEXTER,1,HECTOR.POINDEXTER@sakilacustomer.org,492,2006-02-14 22:04:37,408,2,
94239,184 Mandaluyong Street,488425406814,SHANE,Baja California Sur,488,MILLARD,1,SHANE.MILLARD@sakilacustomer.org,493,2006-02-14 22:04:37,288,2,
46400,591 Sungai Petani Drive,37247325001,RICARDO,Okayama,489,MEADOR,1,RICARDO.MEADOR@sakilacustomer.org,494,2006-02-14 22:04:37,376,1,
19489,656 Matamoros Drive,17305839123,SAM,Boyac,490,MCDUFFIE,1,SAM.MCDUFFIE@sakilacustomer.org,495,2006-02-14 22:04:37,487,1,
22358,775 Šostka Drive,171973024401,RICK,al-Daqahliya,491,MATTOX,1,RICK.MATTOX@sakilacustomer.org,496,2006-02-14 22:04:37,337,2,
96203,1013 Tabuk Boulevard,158399646978,LESTER,West Bengali,492,KRAUS,1,LESTER.KRAUS@sakilacustomer.org,497,2006-02-14 22:04:37,261,2,
26101,319 Plock Parkway,854259976812,BRENT,Istanbul,493,HARKINS,1,BRENT.HARKINS@sakilacustomer.org,498,2006-02-14 22:04:37,504,1,
63667,1954 Kowloon and New Kowloon Way,898559280434,RAMON,Chimborazo,494,CHOATE,1,RAMON.CHOATE@sakilacustomer.org,499,2006-02-14 22:04:37,434,2,
98030,362 Rajkot Lane,962020153680,CHARLIE,Gansu,495,BESS,1,CHARLIE.BESS@sakilacustomer.org,500,2006-02-14 22:04:37,47,2,
72349,1060 Tandil Lane,211256301880,TYLER,Shandong,496,WREN,1,TYLER.WREN@sakilacustomer.org,501,2006-02-14 22:04:37,432,2,
57197,1515 Korla Way,959467760895,GILBERT,England,497,SLEDGE,1,GILBERT.SLEDGE@sakilacustomer.org,502,2006-02-14 22:04:37,589,2,
