cliente_id,negozio_id,nome,cognome,email,attivo,data_creazione,indirizzo_id,indirizzo,indirizzo2,distretto,città_id,codice_postale,telefono
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,1,2006-02-14 22:04:36,272,1762 Paarl Parkway,,Hunan,298,53928,192459639410
66,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,2006-02-14 22:04:36,70,1150 Kimchon Manor,,Skne ln,321,96109,663449333709
152,1,ALICIA,MILLS,ALICIA.MILLS@sakilacustomer.org,1,2006-02-14 22:04:36,156,1963 Moscow Place,,Assam,354,64863,761379480249
27,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,1,2006-02-14 22:04:36,31,217 Botshabelo Place,,Southern Mindanao,138,49521,665356572025
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,1,2006-02-14 22:04:37,369,817 Laredo Avenue,,Jalisco,188,77449,151249681135
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,1,2006-02-14 22:04:37,377,154 Oshawa Manor,,East Java,415,72771,440365973660
118,1,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,1,2006-02-14 22:04:36,122,333 Goiânia Way,,Texas,185,78625,909029256431
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,2006-02-14 22:04:37,599,1895 Zhezqazghan Drive,,California,177,36693,137809746111
112,2,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,2006-02-14 22:04:36,116,793 Cam Ranh Avenue,,California,292,87057,824370924746
39,1,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,1,2006-02-14 22:04:36,43,306 Antofagasta Place,,Esprito Santo,569,3989,378318851631
215,2,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,1,2006-02-14 22:04:36,219,1229 Valencia Parkway,,Haskovo,498,99124,352679173732
34,2,REBECCA,SCOTT,REBECCA.SCOTT@sakilacustomer.org,1,2006-02-14 22:04:36,38,61 Tama Street,,Okayama,284,94065,708403338270
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,1,2006-02-14 22:04:37,360,619 Huánuco Avenue,,Shimane,331,81508,142596392389
109,2,EDNA,WEST,EDNA.WEST@sakilacustomer.org,1,2006-02-14 22:04:36,113,682 Junan Way,,North West,273,30418,622255216127
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,1,2006-02-14 22:04:37,402,616 Hagonoy Avenue,,Krasnojarsk,39,46043,604177838256
144,1,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,1,2006-02-14 22:04:36,148,1027 Songkhla Manor,,Minsk,340,30861,563660187896
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,1,2006-02-14 22:04:37,387,401 Sucre Boulevard,,New Hampshire,322,25007,486395999608
180,2,STACY,CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,1,2006-02-14 22:04:36,184,1410 Benin City Parkway,,Risaralda,405,29747,104150372603
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,2006-02-14 22:04:37,413,692 Amroha Drive,,Northern,230,35575,359478883004
33,2,ANNA,HILL,ANNA.HILL@sakilacustomer.org,1,2006-02-14 22:04:36,37,127 Purnea (Purnia) Manor,,Piemonte,17,79388,911872220378
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,1,2006-02-14 22:04:36,270,682 Halisahar Place,,Severn Morava,378,20536,475553436330
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,1,2006-02-14 22:04:36,265,1158 Mandi Bahauddin Parkway,,Shanxi,136,98484,276555730211
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,2006-02-14 22:04:37,397,614 Pak Kret Street,,Addis Abeba,6,27796,47808359842
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,2006-02-14 22:04:37,553,1421 Quilmes Lane,,Ishikawa,260,19151,135407755975
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,1,2006-02-14 22:04:37,452,207 Cuernavaca Loop,,Tatarstan,352,52671,782900030287
457,2,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,1,2006-02-14 22:04:37,462,1485 Bratislava Place,,Illinois,435,83183,924663855568
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,2006-02-14 22:04:36,64,81 Hodeida Way,,Rajasthan,231,55561,250767749542
251,2,VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,1,2006-02-14 22:04:36,255,1966 Tonghae Street,,Anhalt Sachsen,198,36481,567359279425
196,1,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,1,2006-02-14 22:04:36,200,1074 Binzhou Manor,,Baden-Wrttemberg,325,36490,331132568928
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,1,2006-02-14 22:04:37,519,962 Tama Loop,,,583,65952,282667506728
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,1,2006-02-14 22:04:37,535,635 Brest Manor,,Andhra Pradesh,75,40899,80593242951
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,1,2006-02-14 22:04:37,338,431 Székesfehérvár Avenue,,Baki,48,57828,119501405123
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,1,2006-02-14 22:04:37,512,1269 Ipoh Avenue,,Eskisehir,163,54674,402630109080
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,2006-02-14 22:04:37,454,956 Nam Dinh Manor,,Kerman,481,21872,474047727727
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,1,2006-02-14 22:04:37,325,1892 Nabereznyje Tšelny Lane,,Tutuila,516,28396,478229987054
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,2006-02-14 22:04:37,557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21,26284,380077794770
250,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,1,2006-02-14 22:04:36,254,786 Stara Zagora Way,,Oyo & Osun,390,98332,716256596301
49,2,JOYCE,EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,1,2006-02-14 22:04:36,53,725 Isesaki Place,,Mekka,237,74428,876295323994
244,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,1,2006-02-14 22:04:36,248,582 Papeete Loop,,Central Visayas,294,27722,569868543137
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,2006-02-14 22:04:37,365,1009 Zanzibar Lane,,Arecibo,32,64875,102396298916
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,1,2006-02-14 22:04:37,324,1145 Vilnius Manor,,Mxico,451,73170,674805712553
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,2006-02-14 22:04:37,434,1404 Taguig Drive,,Okayama,547,87212,572068624538
88,2,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,1,2006-02-14 22:04:36,92,1942 Ciparay Parkway,,Cheju,113,82624,978987363654
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,1,2006-02-14 22:04:37,407,1346 Mysore Drive,,Bretagne,92,61507,516647474029
236,1,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,1,2006-02-14 22:04:36,240,1479 Rustenburg Boulevard,,Southern Tagalog,527,18727,727785483194
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,1,2006-02-14 22:04:36,263,532 Toulon Street,,Santiago,460,69517,46871694740
114,2,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,1,2006-02-14 22:04:36,118,442 Rae Bareli Place,,Nordrhein-Westfalen,148,24321,886636413768
2,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,2006-02-14 22:04:36,6,1121 Loja Avenue,,California,449,17886,838635286649
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,2006-02-14 22:04:37,526,617 Klerksdorp Place,,Khanh Hoa,366,94707,574973479129
6,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,1,2006-02-14 22:04:36,10,1795 Santiago de Compostela Way,,Texas,295,18743,860452626434
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,1,2006-02-14 22:04:37,399,331 Bydgoszcz Parkway,,Asturia,181,966,537374465982
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,1,2006-02-14 22:04:37,498,319 Plock Parkway,,Istanbul,504,26101,854259976812
398,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,1,2006-02-14 22:04:37,403,1190 0 Place,,Rio Grande do Sul,44,10417,841876514789
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,1,2006-02-14 22:04:37,446,1924 Shimonoseki Drive,,Batna,59,52625,406784385440
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,1,2006-02-14 22:04:37,342,124 al-Manama Way,,Hiroshima,382,52368,647899404952
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,1,2006-02-14 22:04:36,32,1425 Shikarpur Manor,,Bihar,346,65599,678220867005
102,1,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,1,2006-02-14 22:04:36,106,659 Vaduz Drive,,Ha Darom,34,49708,709935135487
168,1,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,1,2006-02-14 22:04:36,172,475 Atšinsk Way,,Gansu,240,59571,201705577290
4,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,1,2006-02-14 22:04:36,8,1566 Inegöl Manor,,Mandalay,349,53561,705814003527
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,1,2006-02-14 22:04:37,303,898 Jining Lane,,Pohjois-Pohjanmaa,387,40070,161643343536
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,1,2006-02-14 22:04:37,482,808 Naçala-Porto Parkway,,England,500,41060,553452430707
262,2,PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,1,2006-02-14 22:04:36,267,816 Cayenne Parkway,,Manab,414,93629,282874611748
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,1,2006-02-14 22:04:37,386,1368 Maracaíbo Boulevard,,,493,32716,934352415130
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,1,2006-02-14 22:04:37,366,114 Jalib al-Shuyukh Manor,,Centre,585,60440,845378657301
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,2006-02-14 22:04:37,494,591 Sungai Petani Drive,,Okayama,376,46400,37247325001
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,1,2006-02-14 22:04:37,374,433 Florencia Street,,Chihuahua,250,91330,561729882725
208,1,LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,1,2006-02-14 22:04:36,212,624 Oshawa Boulevard,,West Bengali,51,89959,49677664184
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,1,2006-02-14 22:04:36,191,140 Chiayi Parkway,,Sumy,506,38982,855863906434
75,2,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,2006-02-14 22:04:36,79,1551 Rampur Lane,,Changhwa,108,72394,251164340471
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,1,2006-02-14 22:04:37,525,1949 Sanya Street,,Gumma,224,61244,132100972047
113,2,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,1,2006-02-14 22:04:36,117,1079 Tel Aviv-Jaffa Boulevard,,Sucre,132,10885,358178933857
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,1,2006-02-14 22:04:37,376,1061 Ede Avenue,,Southern Tagalog,98,57810,333390595558
176,1,JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,1,2006-02-14 22:04:36,180,757 Rustenburg Avenue,,Skikda,483,89668,506134035434
188,1,MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,1,2006-02-14 22:04:36,192,1166 Changhwa Street,,Caraga,62,58852,650752094490
77,2,JANE,BENNETT,JANE.BENNETT@sakilacustomer.org,1,2006-02-14 22:04:36,81,1692 Ede Loop,,São Paulo,30,9223,918711376618
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,2006-02-14 22:04:37,581,186 Skikda Lane,,Morelos,131,89422,14465669789
90,2,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2006-02-14 22:04:36,94,1952 Chatsworth Drive,,Guangdong,332,25958,991562402283
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,1,2006-02-14 22:04:37,298,44 Najafabad Way,,Baskimaa,146,61391,96604821070
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,1,2006-02-14 22:04:36,197,447 Surakarta Loop,,Nyanza,271,10428,940830176580
261,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,1,2006-02-14 22:04:36,266,862 Xintai Lane,,Cagayan Valley,548,30065,265153400632
17,1,DONNA,THOMPSON,DONNA.THOMPSON@sakilacustomer.org,1,2006-02-14 22:04:36,21,270 Toulon Boulevard,,Kalmykia,156,81766,407752414682
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,1,2006-02-14 22:04:37,381,1618 Olomouc Manor,,Kurgan,285,26385,96846695220
257,2,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,1,2006-02-14 22:04:36,262,771 Yaoundé Manor,,Sofala,64,86768,245477603573
52,1,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,1,2006-02-14 22:04:36,56,939 Probolinggo Loop,,Galicia,1,4166,680428310138
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,2006-02-14 22:04:37,582,1568 Celaya Parkway,,Kaohsiung,168,34750,278669994384
110,2,TIFFANY,JORDAN,TIFFANY.JORDAN@sakilacustomer.org,1,2006-02-14 22:04:36,114,804 Elista Drive,,Hubei,159,61069,379804592943
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,2006-02-14 22:04:37,545,163 Augusta-Richmond County Loop,,Carabobo,561,33030,754579047924
30,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,1,2006-02-14 22:04:36,34,1668 Anápolis Street,,Taipei,316,50199,525255540978
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,2006-02-14 22:04:37,449,1289 Belém Boulevard,,Tartumaa,530,88306,237368926031
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,2006-02-14 22:04:37,347,1293 Nam Dinh Way,,Roraima,84,71583,697656479977
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,2006-02-14 22:04:37,560,1447 Imus Place,,Gujarat,426,12905,62127829280
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,2006-02-14 22:04:37,427,1557 Cape Coral Parkway,,Hubei,293,46875,368284120423
82,1,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,1,2006-02-14 22:04:36,86,927 Bahía Blanca Parkway,,Krim,479,9495,821972242086
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,1,2006-02-14 22:04:37,351,1157 Nyeri Loop,,Adygea,320,56380,262744791493
3,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,2006-02-14 22:04:36,7,692 Joliet Street,,Attika,38,83579,448477190408
80,1,MARILYN,ROSS,MARILYN.ROSS@sakilacustomer.org,1,2006-02-14 22:04:36,84,1888 Kabul Drive,,Oyo & Osun,217,20936,701457319790
56,1,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,1,2006-02-14 22:04:36,60,1668 Saint Louis Place,,Tahiti,397,39072,347487831378
111,1,CARMEN,OWENS,CARMEN.OWENS@sakilacustomer.org,1,2006-02-14 22:04:36,115,1378 Alvorada Avenue,,Distrito Federal,102,75834,272234298332
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,2006-02-14 22:04:37,295,544 Tarsus Boulevard,,Gurico,562,53145,892523334
286,1,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,1,2006-02-14 22:04:37,291,1155 Liaocheng Place,,Oyo & Osun,152,22650,558236142492
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,1,2006-02-14 22:04:37,400,1152 Citrus Heights Manor,,al-Qadarif,15,5239,765957414528
54,1,TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,1,2006-02-14 22:04:36,58,1964 Allappuzha (Alleppey) Street,,Yamaguchi,227,48980,920811325222
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,1,2006-02-14 22:04:37,322,1359 Zhoushan Parkway,,Streymoyar,545,29763,46568045367
281,2,LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,1,2006-02-14 22:04:37,286,1308 Sumy Loop,,Fujian,175,30657,583021225407
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,1,2006-02-14 22:04:36,235,954 Kimchon Place,,West Bengali,559,42420,541327526474
106,1,CONNIE,WALLACE,CONNIE.WALLACE@sakilacustomer.org,1,2006-02-14 22:04:36,110,1867 San Juan Bautista Tuxtepec Avenue,,Ivanovo,225,78311,547003310357
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,1,2006-02-14 22:04:37,330,981 Kumbakonam Place,,Distrito Federal,89,87611,829116184079
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,1,2006-02-14 22:04:37,466,118 Jaffna Loop,,Northern Mindanao,182,10447,325526730021
36,2,KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,2006-02-14 22:04:36,40,334 Munger (Monghyr) Lane,,Markazi,31,38145,481183273622
160,2,ERIN,DUNN,ERIN.DUNN@sakilacustomer.org,1,2006-02-14 22:04:36,164,1623 Bahía Blanca Manor,,Moskova,310,81511,149981248346
216,1,NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,1,2006-02-14 22:04:36,220,1201 Qomsheh Manor,,Gois,28,21464,873492228462
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,1,2006-02-14 22:04:37,431,1596 Acuña Parkway,,Jharkhand,418,70425,157133457169
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2006-02-14 22:04:37,587,760 Miyakonojo Drive,,Guerrero,246,64682,294449058179
163,1,CATHY,SPENCER,CATHY.SPENCER@sakilacustomer.org,1,2006-02-14 22:04:36,167,1287 Xi´angfan Boulevard,,Gifu,253,57844,819416131190
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,1,2006-02-14 22:04:37,401,168 Cianjur Manor,,Saitama,228,73824,679095087143
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,2006-02-14 22:04:37,311,715 São Bernardo do Campo Lane,,Kedah,507,84804,181179321332
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,1,2006-02-14 22:04:37,283,457 Tongliao Loop,,Bursa,222,56254,880756161823
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,2006-02-14 22:04:37,353,381 Kabul Way,,Taipei,209,87272,55477302294
198,2,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,1,2006-02-14 22:04:36,202,955 Bamenda Way,,Ondo & Ekiti,218,1545,768481779568
81,1,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,1,2006-02-14 22:04:36,85,320 Baiyin Parkway,,Mahajanga,319,37307,223664661973
149,1,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,1,2006-02-14 22:04:36,153,782 Mosul Street,,Massachusetts,94,25545,885899703621
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,1,2006-02-14 22:04:37,435,740 Udaipur Lane,,Nizni Novgorod,150,33505,497288595103
68,1,NICOLE,PETERSON,NICOLE.PETERSON@sakilacustomer.org,1,2006-02-14 22:04:36,72,57 Arlington Manor,,Madhya Pradesh,475,48960,990214419142
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,1,2006-02-14 22:04:37,288,226 Halifax Street,,Xinxiang,277,58492,790651020929
21,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,1,2006-02-14 22:04:36,25,262 A Coruña (La Coruña) Parkway,,Dhaka,525,34418,892775750063
173,1,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,1,2006-02-14 22:04:36,177,1010 Klerksdorp Way,,Steiermark,186,6802,493008546874
55,2,DORIS,REED,DORIS.REED@sakilacustomer.org,1,2006-02-14 22:04:36,59,1697 Kowloon and New Kowloon Loop,,Moskova,49,57807,499352017190
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,1,2006-02-14 22:04:37,503,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,444,50592,144206758053
10,1,DOROTHY,TAYLOR,DOROTHY.TAYLOR@sakilacustomer.org,1,2006-02-14 22:04:36,14,1531 Salé Drive,,Esfahan,162,53628,648856936185
175,1,ANNETTE,OLSON,ANNETTE.OLSON@sakilacustomer.org,1,2006-02-14 22:04:36,179,431 Xi´angtan Avenue,,Kerala,18,4854,230250973122
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,2006-02-14 22:04:37,513,758 Korolev Parkway,,Andhra Pradesh,568,75474,441628280920
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,2006-02-14 22:04:37,549,454 Qinhuangdao Drive,,Tadla-Azilal,68,25866,786270036240
70,2,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,1,2006-02-14 22:04:36,74,1124 Buenaventura Drive,,Mekka,13,6856,407733804223
218,1,VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,1,2006-02-14 22:04:36,222,1168 Najafabad Parkway,,Kabol,251,40301,886649065861
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,1,2006-02-14 22:04:37,287,1405 Chisinau Place,,Ponce,411,8160,62781725285
465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,1,2006-02-14 22:04:37,470,1088 Ibirité Place,,Jalisco,595,88502,49084281333
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,1,2006-02-14 22:04:37,361,45 Aparecida de Goiânia Place,,Madhya Pradesh,464,7431,650496654258
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,2006-02-14 22:04:37,598,42 Fontana Avenue,,Fejr,512,14684,437829801725
223,1,MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,1,2006-02-14 22:04:36,227,1820 Maringá Parkway,,Punjab,324,88307,99760893676
161,1,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,1,2006-02-14 22:04:36,165,97 Shimoga Avenue,,Tel Aviv,533,44660,177167004331
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,2006-02-14 22:04:37,412,1639 Saarbrücken Drive,,North West,437,9827,328494873422
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,1,2006-02-14 22:04:37,364,1623 Kingstown Drive,,Buenos Aires,20,91299,296394569728
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,1,2006-02-14 22:04:37,380,1519 Santiago de los Caballeros Loop,,East Kasai,348,22025,409315295763
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,2006-02-14 22:04:37,552,390 Wroclaw Way,,Hainan,462,5753,357593328658
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,1,2006-02-14 22:04:37,558,904 Clarksville Drive,,Zhejiang,193,52234,955349440539
154,2,MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,1,2006-02-14 22:04:36,158,798 Cianjur Avenue,,Shanxi,590,76990,499408708580
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,2006-02-14 22:04:37,569,1342 Abha Boulevard,,Bukarest,95,10714,997453607116
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,1,2006-02-14 22:04:37,317,780 Kimberley Way,,Tabuk,515,17032,824396883951
138,1,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,1,2006-02-14 22:04:36,142,1587 Sullana Lane,,Inner Mongolia,207,85769,468060467018
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,1,2006-02-14 22:04:37,415,432 Garden Grove Street,,Ontario,430,65630,615964523510
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,2006-02-14 22:04:37,597,32 Liaocheng Way,,Minas Gerais,248,1944,410877354933
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,1,2006-02-14 22:04:37,384,97 Mogiljov Lane,,Gujarat,73,89294,924815207181
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,2006-02-14 22:04:37,551,182 Nuku´alofa Drive,,Sumy,275,15414,426346224043
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,1,2006-02-14 22:04:37,533,556 Asunción Way,,Mogiljov,339,35364,338244023543
124,1,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,0,2006-02-14 22:04:36,128,848 Tafuna Manor,,Kütahya,281,45142,614935229095
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,2006-02-14 22:04:37,378,1191 Tandil Drive,,Southern Tagalog,523,6362,45554316010
42,2,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,2006-02-14 22:04:36,46,1632 Bislig Avenue,,Nonthaburi,394,61117,471675840679
162,2,LAUREN,HUDSON,LAUREN.HUDSON@sakilacustomer.org,1,2006-02-14 22:04:36,166,1740 Le Mans Loop,,Pays de la Loire,297,22853,168476538960
7,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,1,2006-02-14 22:04:36,11,900 Santiago de Compostela Parkway,,Central Serbia,280,93896,716571220373
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,2006-02-14 22:04:37,421,966 Arecibo Loop,,Sind,134,94018,15273765306
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,2006-02-14 22:04:37,548,1658 Cumaná Loop,,Sumatera Selatan,396,51309,784907335610
18,2,CAROL,GARCIA,CAROL.GARCIA@sakilacustomer.org,1,2006-02-14 22:04:36,22,320 Brest Avenue,,Kaduna,252,43331,747791594069
65,2,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,2006-02-14 22:04:36,69,698 Otsu Street,,Cayenne,105,71110,409983924481
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,2006-02-14 22:04:37,299,32 Pudukkottai Lane,,Ohio,140,38834,967274728547
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,2006-02-14 22:04:37,561,1497 Fengshan Drive,,KwaZulu-Natal,112,63022,368738360376
