AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
Cos4578,5.0,0.0,Sudbury,747.0,720629.0,,O,5.0,30301,Elton,Costen,O,13456 stan hope upper,,IL
EIN4579,4.0,0.0,Yellow Knife,,1334065.0,F,O,2.0,85233,ROSENE,EINARSSON,,1182 belladonna drive,,Prince Edward Island
Osg4580,2.0,5.0,Phoenix,,2724313.0,,O,3.0,23246,HYNEK,Osgood,,10386 bellflower upper,,AL
SIN4581,1.0,2.0,Concord,807.0,154434.0,M,O,5.0,32304,Alanna,SINNETT,,13932 YAMATO WAY,,MN
SHO4582,3.0,5.0,Garden Grove,597.0,3099684.0,m,O,4.0,36690,BETHENA,SHONUCK,,9247 kinland lane,,Saskatchewan
SHI4583,4.0,1.0,Dawson City,591.0,1206782.0,f,U,6.0,v6e 1u1,bess,SHIER,,19435 montfort road,,WY
Hos4584,3.0,4.0,Montgomery,512.0,1331990.0,,O,9.0,V6q 1u4,Christiana,Hosang,W,11318 pelan drive,,WY
Bou4585,2.0,4.0,Elizabeth,727.0,2028569.0,,O,7.0,t6d 1f6,SOTOS,Bourget,,9804 stratton court,,Ontario
Wil4586,5.0,5.0,Salinas,804.0,1406026.0,,O,2.0,t5c 1u9,Amandip,Wilcox,H,8188 CANDLELIGHT NORTH,,MD
Rod4587,4.0,4.0,Lubbock,582.0,1480698.0,,R,6.0,10291,joelle,Rodriques,,20031 crumley south,,WI
New4588,4.0,4.0,Lancaster,697.0,613349.0,F,O,0.0,V6y 1w6,alissa,Newcomb,,5675 cone south,,TN
eis4589,3.0,3.0,Peoria,730.0,497821.0,,O,8.0,02109,Lowry,eisen,F,8680 bagby court,,MA
OES4590,3.0,2.0,Warren,710.0,1425550.0,,O,1.0,36615,thinh,OESTREICH,Y,8974 courtland avenue,,WY
bel4591,,4.0,Syracuse,,2569672.0,m,R,10.0,90245,Poulos,beland,,7163 cherokee lane,,Saskatchewan
ALL4592,4.0,0.0,Tacoma,544.0,2276708.0,f,R,4.0,T5b 1s7,Cherilyn,ALLES,,21752 FLYNN CRESCENT,,AL
Gra4593,5.0,3.0,Cheyenne,,2838041.0,F,O,7.0,78251,LARISSA,Grandbois,X,4824 sheppard way,,KS
Bra4594,2.0,0.0,Concord,323.0,3534212.0,,U,10.0,40502,DUSAN,Bradford,,12161 balmoral lane,,Ontario
OLD4595,3.0,0.0,Bridgeport,474.0,334199.0,m,O,4.0,T5c 1x4,Jean-francois,OLDER,,7490 curtis crescent,,WI
Mcp4596,0.0,4.0,Edmonton,388.0,3962433.0,f,O,,m5g 1u2,farrand,Mcpherson,B,16592 CREEKBEND STREET,,UT
Hed4597,1.0,3.0,Eugene,729.0,2655823.0,,O,7.0,33705,Josey,Hedin,,2712 madison street,,AR
Sme4598,3.0,4.0,Santa Fe,844.0,1402780.0,F,O,5.0,29207,sonya,Smelters,B,10915 charleville lane,,NJ
imm4599,2.0,4.0,Boston,732.0,2393367.0,,,6.0,91189,Viv,imming,,167 SPRING RUE,,Manitoba
Kap4600,5.0,5.0,Provo,357.0,429639.0,f,O,,V6K 1S1,reinhard,Kapsa,,303 montfort way,,IL
SCH4601,2.0,0.0,Sandy,651.0,479290.0,,U,,M5a 1v1,clarey,SCHAEFERNTMVAA,O,11976 halms upper,Apt. 34,ME
Loc4602,2.0,0.0,Detroit,821.0,3162640.0,M,O,2.0,M6u 1h9,DEONNE,Lockwood,P,13094 boquet south,,MI
KAW4603,0.0,1.0,Abilene,564.0,437040.0,f,O,10.0,v6p 1r5,elna,KAWAGUCHI,,14543 laredo south,,NE
Mcn4604,3.0,1.0,Tampa,325.0,1602611.0,,O,10.0,48153,sinh,Mcnabb,U,1899 malden way,,SD
Hos4605,4.0,,Iqaluit,714.0,21930.0,f,U,4.0,64107,Parham,Hoscheid,Z,21370 king rue,,SD
HIP4606,2.0,0.0,Virginia Beach,492.0,1739233.0,,R,3.0,40504,CAROLYNE,HIPSON,,2761 trafalgar east,,NV
AVA4607,,,Aurora,731.0,2356862.0,,O,5.0,99575,ANABAL,AVARD,,14054 sweetgum drive,,TX
Der4608,2.0,5.0,Fort Smith,561.0,976351.0,F,O,3.0,70825,woody,Derbyshire,,6625 charleville upper,,Quebec
TRE4609,3.0,0.0,Fort Wayne,535.0,3276943.0,m,O,4.0,06501,lauralee,TREMAINE,,22577 international crescent,,MA
Hea4610,1.0,0.0,Houston,332.0,2386788.0,M,R,5.0,80121,yogi,Heaton,,7474 washington park,,MN
sho4611,5.0,1.0,Little Rock,548.0,563570.0,,O,,v6f 1q7,Rafaela,shop,W,3135 FARMERS LANE,,OH
Bur4612,1.0,3.0,Alexandria,834.0,2878889.0,,O,2.0,28208,Camala,Burbage,J,21386 landera avenue,,MI
DIN4613,4.0,2.0,Charlottetown,691.0,1521035.0,M,O,6.0,T5A 1Z4,MANAS,DINKEL,,21761 roswell lower,,FL
Lin4614,1.0,4.0,Elizabeth,770.0,2858110.0,M,O,3.0,76705,Tamra,Linebarger,V,20774 tartan west,,Quebec
STE4615,3.0,1.0,Coral Springs,459.0,264154.0,f,O,8.0,48207,Hennrietta,STEFFENS,,20775 shelter west,,DE
Row4616,2.0,,Lexington,547.0,128505.0,,O,4.0,21284,BOBBE,Rowhani,,12197 GLENCHESTER AVENUE,,KY
Mos4617,0.0,1.0,Montreal,673.0,1176845.0,F,O,10.0,77023,walter,Moseby,,18126 commerce upper,,MS
FAU4618,0.0,1.0,Missoula,718.0,2774488.0,,O,10.0,V6l 1t8,Sheena,FAUBERT,C,4816 venice court,,AL
Eis4619,2.0,1.0,Moreno Valley,541.0,903175.0,,,5.0,25330,SHYOKO,Eisen,O,909 sienna drive,,RI
Wei4620,4.0,3.0,Santa Rosa,651.0,1212744.0,,,10.0,95219,elset,Weil,,13099 barberry west,,NV
Max4621,4.0,4.0,Escondido,829.0,527536.0,F,O,6.0,19141,Amos,Maxsom,,22776 canoas lower,,Newfoundland
Dyb4622,5.0,2.0,Anchorage,316.0,1107522.0,,O,2.0,H7H 1U5,ANDRE,Dybenko,I,1701 drexel drive,,AZ
MAC4623,2.0,1.0,Erie,305.0,194069.0,,O,7.0,90091,jennee,MACIEJEWSKI,,8478 green avenue,,KY
pro4624,5.0,4.0,Albuquerque,659.0,459098.0,,O,1.0,m5e 1x8,Mallory,projofc,,4966 westpark south,,New Brunswick
wes4625,2.0,5.0,El Monte,375.0,1982210.0,,R,2.0,89108,Leisha,wesselman,,3670 oasis street,,WV
FRI4626,4.0,5.0,Pittsburgh,,2593615.0,m,O,7.0,v6q 1r2,Bobine,FRISK,,3375 sakowitz lane,Suite 152,UT
Gha4627,1.0,2.0,Fontana,601.0,3065882.0,,O,6.0,55167,YAU-FUN,Ghangurde,,8487 SOUTH COURT,,MT
HIR4628,2.0,5.0,Yellow Knife,357.0,153856.0,,R,3.0,X1g 1s4,JANAYA,HIRAKI,J,10698 charlestown boulevard,,CA
KOZ4629,0.0,4.0,Knoxville,504.0,,,R,7.0,06517,Chun,KOZIOL,,20774 tartan west,,TN
kar4630,3.0,0.0,Waterbury,593.0,3968019.0,,O,7.0,80098,HITOSHI,karunaratne,H,21759 woolridge north,,TX
Bub4631,0.0,2.0,Montreal,843.0,2160132.0,f,U,9.0,M5A 1V4,hideo,Bubel,B,21018 green avenue,,NM
DES4632,1.0,,Las Vegas,806.0,3495274.0,M,O,,80227,Esma,DESMARAIS,E,19568 EUCLID SOUTH,,OR
Mou4633,0.0,2.0,Saskatoon,828.0,774819.0,,O,8.0,v6q 1v2,ROBERT,Moubarak,,1364 summer rue,,Quebec
MEF4634,0.0,4.0,Tulsa,460.0,523135.0,m,O,3.0,m8b 1v9,eliza,MEFFE,J,17752 6th south,,MN
Yar4635,3.0,4.0,Savannah,492.0,1463904.0,m,O,2.0,72906,CARMELINA,Yarbrough,F,23148 willowlake lower,,Manitoba
ROB4636,4.0,2.0,Saint John,670.0,83702.0,m,O,3.0,90028,Arline,ROBB,O,4302 HANCOCK LOWER,,VT
Koh4637,3.0,5.0,Toronto,843.0,2856178.0,F,O,5.0,29419,Lucina,Kohm,Y,13653 collier avenue,,MO
WUN4638,,1.0,Rockford,569.0,1959815.0,,O,8.0,48151,Hilde,WUN,I,24283 mesa avenue,,AR
cap4639,2.0,,Boston,623.0,2389534.0,F,O,1.0,V6H 1S5,Irv,caple,,22712 PRAIRIE CRESCENT,,Newfoundland
sal4640,4.0,4.0,Jersey City,813.0,2716843.0,m,O,5.0,74134,SKIPPY,salazar,H,11683 basswood north,,ME
fen4641,4.0,1.0,Augusta,685.0,29240.0,W,U,7.0,92038,HANS,fennell,,8357 BUCKEYE WEST,,KS
Sta4642,2.0,1.0,Boston,734.0,3231314.0,F,O,4.0,94161,stew,Stackpole,W,5524 frostwood court,,MA
Lam4643,,1.0,Chicago,554.0,461667.0,M,O,7.0,19060,Shya-yun,Lamm,V,2939 chadbourne way,,HI
MUN4644,5.0,,Dayton,571.0,806878.0,,O,9.0,19128,jawaid,MUNN,,22186 viking street,,LA
Del4645,2.0,4.0,Lafayette,846.0,2926312.0,m,R,6.0,90337,Shaina,Delorenzi,T,3867 ashley road,,CA
Hen4646,3.0,4.0,Toronto,622.0,1332645.0,F,O,3.0,M6u 1i1,janaya,Henein,,12767 garson court,,NV
Wes4647,4.0,3.0,Dawson City,701.0,2640301.0,,O,2.0,45201,Deirdre,Westfall,,18791 candlelight road,,ID
MUS4648,3.0,1.0,Inglewood,373.0,3078167.0,m,O,4.0,77208,gilli,MUSSELWHITE,K,6281 TRACE CREEK PARK,,SC
Mut4649,5.0,3.0,Paterson,679.0,3581287.0,f,O,3.0,60780,Mayasandra,Muttaqi,U,1573 BRIGHTON WEST,,DE
Mot4650,2.0,5.0,Columbia,744.0,2234805.0,,R,5.0,E4a 1r2,Daphna,Motashaw,,3730 HUTTON LOWER,,IN
COP4651,4.0,2.0,Irving,695.0,1340127.0,M,R,5.0,x1g 1t3,rowe,COPELLO,,4008 winifred way,Apt. 897,HI
cso4652,1.0,2.0,Newport News,536.0,966021.0,,O,1.0,H5L 1O5,Catrina,csop,,18978 mulberry road,apt. 527,MD
DIS4653,3.0,4.0,Huntington,325.0,3533571.0,m,O,0.0,V6j 1s2,Scarlet,DISCOVER,O,8438 century lane,,Quebec
DAD4654,1.0,4.0,Irvine,431.0,2699369.0,m,O,6.0,H7E 1S2,Alysia,DADALT,,12971 atlantic lower,,British Columbia
Pro4655,5.0,2.0,London,,2139660.0,m,O,9.0,S3A 1F2,BETTINA,Procter,,8282 WILLS STREET,,Alberta
cro4656,0.0,0.0,Flint,752.0,2264007.0,m,O,8.0,89137,Foster,crompton,,9659 sakowitz west,,Ontario
hes4657,4.0,5.0,Chula Vista,527.0,974227.0,,U,1.0,45237,JACINTHA,hesche,,7204 katherine boulevard,,TX
cal4658,2.0,4.0,Ottawa,847.0,2620328.0,,,6.0,46216,Valene,caldwell,,21820 PAMPAS LOWER,,Nova Scotia
GAL4659,1.0,4.0,Independence,306.0,2155388.0,,R,7.0,V6B 1U7,Laser,GALLMAN,,10117 college upper,,MA
Val4660,5.0,1.0,Yonkers,,2779418.0,,O,,92504,sibyl,Vallozzi,,3242 whistler park,,DC
Hib4661,,0.0,Savannah,777.0,1303647.0,F,U,0.0,M7n 1a2,CHRISTIN,Hibberd,C,8702 harrington crescent,,NV
Bar4662,5.0,4.0,Warwick,385.0,1321326.0,m,O,2.0,x7i 1r3,Beitris,Barentsen,,24766 braeswood court,,PA
Elc4663,0.0,3.0,Oklahoma City,361.0,1629124.0,,U,6.0,85036,Veleta,Elchakieh,,19058 HORTON WEST,,OK
Dig4664,0.0,0.0,Stockton,748.0,1663204.0,,O,1.0,20003,Krissy,Dignam,,21049 chadbourne avenue,,MT
Bab4665,3.0,5.0,Baton Rouge,475.0,1693312.0,,O,6.0,59103,SALLIE,Babione,,20657 westella way,,British Columbia
tru4666,5.0,2.0,Chattanooga,675.0,3753854.0,f,,7.0,99664,mahlon,truong,,24127 grandview court,Apt. 286,MN
mog4667,0.0,5.0,Windsor,465.0,2281340.0,,R,1.0,60752,RODIE,moghis,,17501 copenhill park,,HI
day4668,3.0,,Fontana,371.0,3900028.0,,O,5.0,44146,Eartha,dayal,J,440 south court,,TX
Pha4669,4.0,,Aurora,444.0,2725907.0,,U,3.0,39532,Elza,Pham,,21088 murie street,,AL
raf4670,1.0,4.0,Iqaluit,345.0,2238450.0,F,R,9.0,b8a 1y4,Tracy,rafflin,,24954 northland drive,,British Columbia
FUC4671,4.0,0.0,Lansing,460.0,2912498.0,M,R,8.0,95173,Melvin,FUCHS,,24836 loring upper,,ID
GAD4672,3.0,1.0,El Monte,309.0,2382865.0,,R,2.0,V6p 1v8,Gerianna,GADOUCHIS,,10947 ARDMORE RUE,,MO
nor4673,3.0,1.0,Yonkers,765.0,390874.0,F,R,8.0,M5D 1Y4,demetre,northcott,,458 cormorant road,,WI
Cro4674,2.0,0.0,Birmingham,665.0,3510499.0,F,R,9.0,55402,grame,Crowle,,13741 durand street,,Saskatchewan
tan4675,1.0,1.0,Carrollton,631.0,3493042.0,M,U,,V6m 1r9,fred,tanner,S,9633 hawkins street,,NY
pic4676,2.0,1.0,Pembroke Pines,774.0,168914.0,,U,2.0,94293,vinh,piche,,13388 marcus way,,Quebec
Bor4677,,1.0,Billings,666.0,809087.0,,O,2.0,44108,viki,Borson,,24427 bay lower,,DE
ENG4678,3.0,0.0,Jackson,616.0,3858293.0,,U,3.0,72238,ELLA,ENG,,12873 CORDOVA LANE,,NV
Win4679,5.0,0.0,Macon,493.0,1344826.0,,O,6.0,M7n 1c9,WITOLD,Winslow,,10790 bonita crescent,,LA
Men4680,4.0,2.0,Montgomery,684.0,3928512.0,f,O,4.0,m9e 1t6,Edmund,Mendez,A,5608 COUNTRY CRESCENT,,WV
Dip4681,0.0,1.0,London,846.0,1403015.0,,R,8.0,37238,Wylma,Dipace,,13250 monroe road,,NJ
BAL4682,0.0,1.0,McAllen,371.0,350661.0,F,O,5.0,93742,JANA,BALCOM,X,6456 ashford hollow south,,LA
DES4683,1.0,5.0,Lewiston,468.0,1015153.0,m,R,10.0,99605,Tera,DESCH,P,254 cartwright street,Suite 14,Nova Scotia
Chi4684,4.0,5.0,Chandler,635.0,2254659.0,,O,9.0,91157,Corabel,Chisolm,,20682 scotch court,,SD
FAN4685,5.0,,Overland Park,369.0,169014.0,,O,8.0,90091,Blanche,FANI,,14979 clara lower,,HI
mcc4686,0.0,1.0,St. Catharines,508.0,3561494.0,,R,8.0,99755,Yihban,mcclintock,,196 BELLAIRE CRESCENT,,MO
Esg4687,5.0,0.0,Albuquerque,793.0,3375757.0,,R,1.0,27622,JACOB,Esguerra,N,14930 griffin upper,,Prince Edward Island
Bar4688,0.0,2.0,North Las Vegas,669.0,2650430.0,m,,4.0,92031,DYNA,Barkhouse,,18993 furth street,,Saskatchewan
BUR4689,5.0,3.0,St. Catharines,542.0,1592816.0,F,O,10.0,E4b 1s7,Misha,BURGER,,6488 avalon north,,FL
Lap4690,4.0,2.0,Sacramento,427.0,1837496.0,R,O,5.0,T5b 1m8,Ken,Laplante,W,15260 selma court,,DC
Max4691,1.0,3.0,Overland Park,841.0,119434.0,F,U,0.0,20002,Nitin,Maxey,R,4435 tahoe south,,OR
Cre4692,4.0,0.0,Moncton,709.0,1795811.0,M,R,7.0,V6l 1p9,Elio,Creech,,19748 alexis upper,,SC
pil4693,5.0,1.0,Santa Ana,339.0,663574.0,,,6.0,91185,kordula,pilipchuk,,8453 BURNETT STREET,Suite 474,CA
kop4694,5.0,5.0,Las Vegas,807.0,1140761.0,,O,10.0,v6d 1w2,ULRIKE,kopke,M,15868 dewdrop park,,MN
ING4695,3.0,3.0,Lansing,316.0,370111.0,f,O,3.0,10108,Celle,INGREY,,2755 rodeo court,,KY
MIO4696,4.0,3.0,New Orleans,596.0,3243357.0,,O,0.0,v6f 1v8,ardelis,MIOR,U,16699 sanders south,,AR
Rob4697,0.0,3.0,Anaheim,646.0,2626529.0,,,1.0,93806,eada,Robb,,15431 josey way,,VA
Prz4698,4.0,3.0,Cleveland,310.0,2924585.0,F,R,2.0,v6i 1s9,CATHIE,Przewlocki,,23783 grassland east,Apt. 549,FL
sar4699,0.0,3.0,Los Angeles,,3051787.0,F,O,,59112,rafi,saravanos,,4608 GESSNER UPPER,,AL
bre4700,3.0,3.0,Evansville,780.0,1961762.0,,R,0.0,91312,CHICKY,breisch,,23755 frostwood lower,,AL
Hel4701,4.0,2.0,Santa Fe,829.0,2483520.0,,R,4.0,19109,Toinette,Heller,Q,6822 manor lower,,Newfoundland
edm4702,0.0,1.0,Cincinnati,392.0,434783.0,M,O,8.0,93846,Alejandra,edmison,,11886 QUENTIN WEST,,British Columbia
Per4703,3.0,5.0,Vancouver,695.0,3680866.0,f,O,7.0,22209,GIZELA,Perryman,,21891 dewey street,,TX
Tal4704,0.0,4.0,New York,427.0,1273612.0,,U,2.0,77167,Perl,Talbott,,13215 CLARA LANE,,DC
Kon4705,3.0,4.0,Sioux Falls,767.0,43466.0,m,U,,T6b 1k1,levy,Konarski,W,15960 worley court,,NH
bla4706,0.0,2.0,Cedar Rapids,585.0,2349002.0,,O,6.0,46230,VALENE,blazer,X,6907 ferncliff crescent,,RI
Hic4707,1.0,0.0,Halifax,519.0,1463957.0,,O,2.0,28304,SIMONNE,Hickox,,16104 bedford boulevard,,NM
ing4708,2.0,0.0,Hialeah,539.0,574807.0,M,O,3.0,H5L 1P9,Hing,ingram,R,13652 westerley drive,,Saskatchewan
Mcq4709,4.0,2.0,Montreal,422.0,3995431.0,M,O,5.0,10133,Faizal,Mcquaid,,20916 california north,Apt. 245,Manitoba
Kro4710,5.0,3.0,Salem,460.0,2662962.0,,O,10.0,94617,Beatrix,Krowlek,M,20902 ashley avenue,,SC
Adi4711,4.0,1.0,Yonkers,368.0,2174828.0,,O,6.0,T5D 1Y4,Elza,Adimari,J,2023 reynolds street,APT. 653,ME
Sal4712,0.0,1.0,Fargo,394.0,2202798.0,,O,10.0,61112,katrina,Salkok,Z,17536 frostwood crescent,,MT
gor4713,1.0,,Reno,390.0,2204720.0,,R,0.0,75046,Blondell,goricanec,,8104 BARBERRY LANE,,DC
Bos4714,2.0,4.0,Long Beach,,1683738.0,f,O,10.0,t5c 1r7,MATELDA,Bosch,,23402 miller court,,MO
cal4715,,4.0,Grand Prairie,764.0,2877060.0,f,O,0.0,V6B 1U6,Halie,calva,,19188 halliswood west,,MD
Did4716,0.0,0.0,Chattanooga,304.0,3399919.0,f,O,8.0,93800,Rchisn,Diduch,L,4861 cartlett south,,Alberta
Lie4717,5.0,4.0,Sudbury,663.0,3180402.0,,O,3.0,V5b 1p6,Michiel,Lieure,,2284 northshore boulevard,,FL
Mcq4718,5.0,,Lubbock,308.0,80853.0,,R,0.0,78779,Maryanne,Mcqueen,,17148 jay court,,NE
BRI4719,1.0,0.0,Iqaluit,555.0,3911207.0,,U,0.0,H5L 1R7,Dorolisa,BRINDLEY,W,15404 queen street,,MS
dia4720,5.0,1.0,Pueblo,597.0,1851265.0,,U,,T6a 1g4,Pankaj,diaconu,,6920 cherokee north,,WY
RAP4721,3.0,3.0,Frederick,821.0,3282292.0,,O,3.0,M5E 1W2,FAUN,RAPHAEL,,14930 GRIFFIN UPPER,,HI
RIC4722,1.0,5.0,Lewiston,507.0,1560734.0,,O,1.0,B1c 1w7,Quon,RICKETSON,,23128 ROSWELL CRESCENT,,ID
Dou4723,3.0,,Fontana,674.0,3542659.0,M,O,2.0,48907,Earl,Doublesin,L,18651 spicebrush rue,,Quebec
mec4724,2.0,5.0,Albuquerque,653.0,2608558.0,m,O,10.0,10236,mitsuko,meckler,,4382 WISTERIA AVENUE,,ID
gla4725,0.0,,Topeka,516.0,244929.0,f,O,1.0,99687,Jeremy,glast,,11618 JACK NORTH,,SD
Dur4726,0.0,2.0,Kitchener,769.0,2102294.0,,R,9.0,94163,Ginn,Duran,U,14675 kiel west,,OK
WHA4727,0.0,4.0,Lewiston,825.0,582135.0,,O,5.0,90145,CELINA,WHATLEY,,14656 COFFEY RUE,,MO
Qaq4728,2.0,5.0,Lancaster,371.0,3330147.0,f,O,5.0,oartzgnma,Lbfio,Qaqpwdhmtp,c,RTNIPNRFHPBJDDTGERKVHBBVUMKQYMZJNCBATKUHXIDZPXZK,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar,MA
Kog4729,4.0,1.0,New York,524.0,857365.0,f,R,5.0,Xvxca,pxxxaiezsk,Kogzdompevtemitcfbpmepjjkcxgy,A,,LMOJZGZCQNPQPHIIGIOPEWCKS,MS
XNP4730,0.0,4.0,Warren,728.0,1470636.0,F,O,10.0,Sbbhkowpnpa,KWJNLXBBJZTVFSZMWBCZPP,XNPKYSCFWJEX,,bwfuvsactkyxgvnpbbigymbmiewelfliemkudmnacszmuymshpfmgegvecb,Ebwuxsajvnvfczp,WY
Gtd4731,2.0,2.0,Hay River,351.0,2010885.0,,O,3.0,Ppqubfeuww,QZEXC,Gtdhqgnaderbkhzhipy,,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,Kvwlkoqdrwxcpgntcuztnzpg,AZ
PTB4732,1.0,5.0,Brownsville,467.0,1220348.0,,R,5.0,xmlnuqb,GTNIW,PTBQBPANEIIHFFTFQMEBN,,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,Iombaqavaazhdozk,Prince Edward Island
BBK4733,4.0,5.0,Miami,833.0,3688332.0,,O,5.0,HBESVDT,TQWEXPNPTZJPAFRUJ,BBKNOJJMKTYHYPGE,C,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,DYQXVTEXAVEUIDWOAYFPLNELMYOC,WA
Tth4734,0.0,5.0,Burlington,483.0,2878257.0,,R,1.0,tucejqcf,Zwurzqqwhno,Tthsocfykdaesk,Q,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,Vgotvajucsipqwgetehksl,KY
Olf4735,1.0,0.0,Seattle,478.0,2549473.0,,O,,eepkjls,vipetlc,Olfrvaqxoabccgqaewmrryfbka,,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,IA
Rjv4736,4.0,3.0,St. Catharines,767.0,433506.0,f,O,6.0,TEFRQKN,Jvihmkmpsvdmqkgnzwkhpvdgr,Rjvooicbxegkmjlnaccxeumxdsujfv,,chdxkvytntfhqjfqugzbukbonpndnh,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,NH
her4737,1.0,1.0,Dawson City,482.0,1847526.0,f,O,8.0,PWXIE,Upewrw,hercfzpaurhswt,,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,RI
QWM4738,3.0,5.0,Flint,319.0,565304.0,F,U,6.0,,Ylojswilyeemtiqyy,QWMWXHJLQ,,Zixujdcpiyljgadhpckjfodenflisydfvxk,QVRJIWQBIKG,WV
XLN4739,3.0,2.0,Huntington Beach,400.0,2607514.0,F,O,4.0,Rmpsfwcig,AIHXVAIDQVTZWETTDU,XLNUMB,M,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,PQJUCDAKSVANESUAZNMOYFKCFZ,NJ
VRH4740,5.0,,Fullerton,615.0,1982496.0,,O,,njwijgs,Aefbqml,VRHOAUBREZPXJTUPJQWYDXMQCN,J,CVCGDGYBJT,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,MN
WGZ4741,,0.0,Berkeley,581.0,3762913.0,,O,2.0,Ywulf,Fcwnhevbudrmewlhgnqbdf,WGZGWYIINQQXQAD,W,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,NH
MTO4742,4.0,1.0,Irvine,799.0,2408355.0,M,,8.0,SXZMCLCHJ,Tkrdsgrogpwdypvglydwmtqor,MTOFV,B,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,AL
Bci4743,1.0,1.0,Washington,768.0,1606307.0,,R,10.0,Xgtpwzpafboa,dzoxdswekktufa,Bcimif,y,gsybvbtl,euiorionjhogyappcdamm,IL
mpe4744,4.0,,Sioux Falls,773.0,3354250.0,,,3.0,cvkcxvisqh,Zmuwosc,mpemseo,,gqebwtwrhhnerwzeovmkbgbbhera,Xssadkcwnnzquwsjjwbbispoanqd,CA
Xbq4745,3.0,1.0,Coral Springs,638.0,3382716.0,m,O,3.0,Gtjvcdqqtp,HDFQYHUGTRRQBFVEGSDCBKU,Xbquymuzkcmc,,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,NE
Bqe4746,2.0,1.0,Hamilton,517.0,1902346.0,m,O,3.0,,dffstfpnkregclxx,Bqeltb,,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,RSPQAYDIOLRMYYMCNQXBLZFX,Manitoba
jif4747,1.0,5.0,Lancaster,721.0,2194210.0,,R,3.0,Ionbt,Ikghxbumijtroqwzeeap,jifxknvlu,j,Dqtjctalngisjyqiyuqsecamjdpmpuox,OMVTVZOKRKESJGDXGASXKMXCHAC,New Brunswick
SKI4748,0.0,2.0,Fullerton,301.0,32639.0,,O,5.0,kmfhiotzok,Qzxecnokzncy,SKIRDW,b,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,SCNHUCZFAW,WI
Qda4749,2.0,1.0,Independence,557.0,2440934.0,,O,8.0,ABEOU,FCMDGBFKXMTJPBLDQTVKKMNW,Qdatzjvlfoynuynsxpcleck,,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,MA
rlm4750,2.0,4.0,Henderson,345.0,3643159.0,f,O,3.0,,ruqlinygssewsaxrleipafe,rlmudsen,,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,Vcuowqiesisgpufuazjyaiagvygewxab,PA
czc4751,0.0,,Laredo,651.0,1342979.0,,O,8.0,KJDWIQHWUO,Rcqbiwqbkdhmetuloiqcxulrr,czccymsz,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,SNTBAXIVPMRCGSFT,New Brunswick
GGV4752,3.0,5.0,Oklahoma City,324.0,2652575.0,,R,0.0,Lmlagmua,qblxdfxdlzfznpwmofmcfodasvc,GGVPYSPJNHHZBALQGLKXLEVSK,U,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,WV
xzv4753,0.0,5.0,Sandy,369.0,2649494.0,m,,1.0,DHWUDQMFEDTT,LSUOTXPFJEP,xzvprahrgexxcdzhmcgcoklksseb,s,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,KIEOD,RI
