first_name,active,store_id,create_date,address_id,customer_id,email,last_name
DUANE,1,2,2006-02-14 22:04:37,519,513,DUANE.TUBBS@sakilacustomer.org,TUBBS
FRANKLIN,1,2,2006-02-14 22:04:37,520,514,FRANKLIN.TROUTMAN@sakilacustomer.org,TROUTMAN
ANDRE,1,1,2006-02-14 22:04:37,521,515,ANDRE.RAPP@sakilacustomer.org,RAPP
ELMER,1,2,2006-02-14 22:04:37,522,516,ELMER.NOE@sakilacustomer.org,NOE
BRAD,1,2,2006-02-14 22:04:37,523,517,BRAD.MCCURDY@sakilacustomer.org,MCCURDY
GABRIEL,1,1,2006-02-14 22:04:37,524,518,GABRIEL.HARDER@sakilacustomer.org,HARDER
RON,1,2,2006-02-14 22:04:37,525,519,RON.DELUCA@sakilacustomer.org,DELUCA
MITCHELL,1,2,2006-02-14 22:04:37,526,520,MITCHELL.WESTMORELAND@sakilacustomer.org,WESTMORELAND
ROLAND,1,2,2006-02-14 22:04:37,527,521,ROLAND.SOUTH@sakilacustomer.org,SOUTH
ARNOLD,1,2,2006-02-14 22:04:37,528,522,ARNOLD.HAVENS@sakilacustomer.org,HAVENS
HARVEY,1,1,2006-02-14 22:04:37,529,523,HARVEY.GUAJARDO@sakilacustomer.org,GUAJARDO
JARED,1,1,2006-02-14 22:04:37,530,524,JARED.ELY@sakilacustomer.org,ELY
ADRIAN,1,2,2006-02-14 22:04:37,531,525,ADRIAN.CLARY@sakilacustomer.org,CLARY
KARL,1,2,2006-02-14 22:04:37,532,526,KARL.SEAL@sakilacustomer.org,SEAL
CORY,1,1,2006-02-14 22:04:37,533,527,CORY.MEEHAN@sakilacustomer.org,MEEHAN
CLAUDE,1,1,2006-02-14 22:04:37,534,528,CLAUDE.HERZOG@sakilacustomer.org,HERZOG
ERIK,1,2,2006-02-14 22:04:37,535,529,ERIK.GUILLEN@sakilacustomer.org,GUILLEN
DARRYL,1,2,2006-02-14 22:04:37,536,530,DARRYL.ASHCRAFT@sakilacustomer.org,ASHCRAFT
JAMIE,1,2,2006-02-14 22:04:37,537,531,JAMIE.WAUGH@sakilacustomer.org,WAUGH
NEIL,1,2,2006-02-14 22:04:37,538,532,NEIL.RENNER@sakilacustomer.org,RENNER
JESSIE,1,1,2006-02-14 22:04:37,539,533,JESSIE.MILAM@sakilacustomer.org,MILAM
CHRISTIAN,0,1,2006-02-14 22:04:37,540,534,CHRISTIAN.JUNG@sakilacustomer.org,JUNG
JAVIER,1,1,2006-02-14 22:04:37,541,535,JAVIER.ELROD@sakilacustomer.org,ELROD
FERNANDO,1,2,2006-02-14 22:04:37,542,536,FERNANDO.CHURCHILL@sakilacustomer.org,CHURCHILL
CLINTON,1,2,2006-02-14 22:04:37,543,537,CLINTON.BUFORD@sakilacustomer.org,BUFORD
TED,1,2,2006-02-14 22:04:37,544,538,TED.BREAUX@sakilacustomer.org,BREAUX
MATHEW,1,1,2006-02-14 22:04:37,545,539,MATHEW.BOLIN@sakilacustomer.org,BOLIN
TYRONE,1,1,2006-02-14 22:04:37,546,540,TYRONE.ASHER@sakilacustomer.org,ASHER
DARREN,1,2,2006-02-14 22:04:37,547,541,DARREN.WINDHAM@sakilacustomer.org,WINDHAM
LONNIE,1,2,2006-02-14 22:04:37,548,542,LONNIE.TIRADO@sakilacustomer.org,TIRADO
LANCE,1,1,2006-02-14 22:04:37,549,543,LANCE.PEMBERTON@sakilacustomer.org,PEMBERTON
CODY,1,2,2006-02-14 22:04:37,550,544,CODY.NOLEN@sakilacustomer.org,NOLEN
JULIO,1,2,2006-02-14 22:04:37,551,545,JULIO.NOLAND@sakilacustomer.org,NOLAND
KELLY,1,1,2006-02-14 22:04:37,552,546,KELLY.KNOTT@sakilacustomer.org,KNOTT
KURT,1,1,2006-02-14 22:04:37,553,547,KURT.EMMONS@sakilacustomer.org,EMMONS
ALLAN,1,1,2006-02-14 22:04:37,554,548,ALLAN.CORNISH@sakilacustomer.org,CORNISH
NELSON,1,1,2006-02-14 22:04:37,555,549,NELSON.CHRISTENSON@sakilacustomer.org,CHRISTENSON
GUY,1,2,2006-02-14 22:04:37,556,550,GUY.BROWNLEE@sakilacustomer.org,BROWNLEE
CLAYTON,1,2,2006-02-14 22:04:37,557,551,CLAYTON.BARBEE@sakilacustomer.org,BARBEE
HUGH,1,2,2006-02-14 22:04:37,558,552,HUGH.WALDROP@sakilacustomer.org,WALDROP
MAX,1,1,2006-02-14 22:04:37,559,553,MAX.PITT@sakilacustomer.org,PITT
DWAYNE,1,1,2006-02-14 22:04:37,560,554,DWAYNE.OLVERA@sakilacustomer.org,OLVERA
DWIGHT,1,1,2006-02-14 22:04:37,561,555,DWIGHT.LOMBARDI@sakilacustomer.org,LOMBARDI
ARMANDO,1,2,2006-02-14 22:04:37,562,556,ARMANDO.GRUBER@sakilacustomer.org,GRUBER
FELIX,1,1,2006-02-14 22:04:37,563,557,FELIX.GAFFNEY@sakilacustomer.org,GAFFNEY
JIMMIE,0,1,2006-02-14 22:04:37,564,558,JIMMIE.EGGLESTON@sakilacustomer.org,EGGLESTON
EVERETT,1,2,2006-02-14 22:04:37,565,559,EVERETT.BANDA@sakilacustomer.org,BANDA
JORDAN,1,1,2006-02-14 22:04:37,566,560,JORDAN.ARCHULETA@sakilacustomer.org,ARCHULETA
IAN,1,2,2006-02-14 22:04:37,567,561,IAN.STILL@sakilacustomer.org,STILL
WALLACE,1,1,2006-02-14 22:04:37,568,562,WALLACE.SLONE@sakilacustomer.org,SLONE
KEN,1,2,2006-02-14 22:04:37,569,563,KEN.PREWITT@sakilacustomer.org,PREWITT
BOB,1,2,2006-02-14 22:04:37,570,564,BOB.PFEIFFER@sakilacustomer.org,PFEIFFER
JAIME,1,2,2006-02-14 22:04:37,571,565,JAIME.NETTLES@sakilacustomer.org,NETTLES
CASEY,1,1,2006-02-14 22:04:37,572,566,CASEY.MENA@sakilacustomer.org,MENA
ALFREDO,1,2,2006-02-14 22:04:37,573,567,ALFREDO.MCADAMS@sakilacustomer.org,MCADAMS
ALBERTO,1,2,2006-02-14 22:04:37,574,568,ALBERTO.HENNING@sakilacustomer.org,HENNING
DAVE,1,2,2006-02-14 22:04:37,575,569,DAVE.GARDINER@sakilacustomer.org,GARDINER
IVAN,1,2,2006-02-14 22:04:37,576,570,IVAN.CROMWELL@sakilacustomer.org,CROMWELL
JOHNNIE,1,2,2006-02-14 22:04:37,577,571,JOHNNIE.CHISHOLM@sakilacustomer.org,CHISHOLM
SIDNEY,1,1,2006-02-14 22:04:37,578,572,SIDNEY.BURLESON@sakilacustomer.org,BURLESON
BYRON,1,1,2006-02-14 22:04:37,579,573,BYRON.BOX@sakilacustomer.org,BOX
JULIAN,1,2,2006-02-14 22:04:37,580,574,JULIAN.VEST@sakilacustomer.org,VEST
ISAAC,1,2,2006-02-14 22:04:37,581,575,ISAAC.OGLESBY@sakilacustomer.org,OGLESBY
MORRIS,1,2,2006-02-14 22:04:37,582,576,MORRIS.MCCARTER@sakilacustomer.org,MCCARTER
CLIFTON,1,2,2006-02-14 22:04:37,583,577,CLIFTON.MALCOLM@sakilacustomer.org,MALCOLM
WILLARD,1,2,2006-02-14 22:04:37,584,578,WILLARD.LUMPKIN@sakilacustomer.org,LUMPKIN
DARYL,1,2,2006-02-14 22:04:37,585,579,DARYL.LARUE@sakilacustomer.org,LARUE
ROSS,1,1,2006-02-14 22:04:37,586,580,ROSS.GREY@sakilacustomer.org,GREY
VIRGIL,1,1,2006-02-14 22:04:37,587,581,VIRGIL.WOFFORD@sakilacustomer.org,WOFFORD
ANDY,1,2,2006-02-14 22:04:37,588,582,ANDY.VANHORN@sakilacustomer.org,VANHORN
MARSHALL,1,1,2006-02-14 22:04:37,589,583,MARSHALL.THORN@sakilacustomer.org,THORN
SALVADOR,1,2,2006-02-14 22:04:37,590,584,SALVADOR.TEEL@sakilacustomer.org,TEEL
PERRY,1,1,2006-02-14 22:04:37,591,585,PERRY.SWAFFORD@sakilacustomer.org,SWAFFORD
KIRK,1,1,2006-02-14 22:04:37,592,586,KIRK.STCLAIR@sakilacustomer.org,STCLAIR
SERGIO,1,1,2006-02-14 22:04:37,593,587,SERGIO.STANFIELD@sakilacustomer.org,STANFIELD
MARION,1,1,2006-02-14 22:04:37,594,588,MARION.OCAMPO@sakilacustomer.org,OCAMPO
TRACY,1,1,2006-02-14 22:04:37,595,589,TRACY.HERRMANN@sakilacustomer.org,HERRMANN
SETH,1,2,2006-02-14 22:04:37,596,590,SETH.HANNON@sakilacustomer.org,HANNON
KENT,1,1,2006-02-14 22:04:37,597,591,KENT.ARSENAULT@sakilacustomer.org,ARSENAULT
TERRANCE,0,1,2006-02-14 22:04:37,598,592,TERRANCE.ROUSH@sakilacustomer.org,ROUSH
RENE,1,2,2006-02-14 22:04:37,599,593,RENE.MCALISTER@sakilacustomer.org,MCALISTER
EDUARDO,1,1,2006-02-14 22:04:37,600,594,EDUARDO.HIATT@sakilacustomer.org,HIATT
TERRENCE,1,1,2006-02-14 22:04:37,601,595,TERRENCE.GUNDERSON@sakilacustomer.org,GUNDERSON
ENRIQUE,1,1,2006-02-14 22:04:37,602,596,ENRIQUE.FORSYTHE@sakilacustomer.org,FORSYTHE
FREDDIE,1,1,2006-02-14 22:04:37,603,597,FREDDIE.DUGGAN@sakilacustomer.org,DUGGAN
WADE,1,1,2006-02-14 22:04:37,604,598,WADE.DELVALLE@sakilacustomer.org,DELVALLE
AUSTIN,1,2,2006-02-14 22:04:37,605,599,AUSTIN.CINTRON@sakilacustomer.org,CINTRON
