AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
Fnh12128,1-197-827-8106,2209434.0,imiblpamudntfltmrnzuesoubfrbcgzqudqrfrvjgmrdtvccsfzjobnqpvlqeqadcwmsixkrwupqrj,4.0,S,1.0,Waco,Upyxgp,,f,63475.0,OR,72.0,United States of America,2.0,,O,Mercury General
Unr12129,,2414926.0,xubasykvuaktnjyxixdasuvmkgzstqxbnenrgywfsfdnkfthvpxtjokahlmxovxtaceukbcjojoqya,4.0,M,,Kitchener,xuqyeg,Itnktlsi,,311880.0,GA,99.0,,2.0,373.0,O,Spartan Stores
WKI12130,1-401-861-1239,2907681.0,MBKUCKMRSHAWAKDRKKJJCFEL,3.0,W,0.0,Ottawa,Yamedqcfoqbzjgjcvilwbkxpqa,Njlxlqgbkk,,315343.0,Quebec,78.0,United States of America,3.0,398.0,,eBay
nwp12131,1-381-289-0385,1291166.0,LALVDMCIGKRLCJNNSKMGNBZQWT,8.0,U,4.0,Dawson City,Nfnjokescimrxlrbnmxd,Hswngvdpqkm,,259887.0,KS,54.0,United States of America,5.0,339.0,O,Smurfit-Stone Container
Rlg12132,,2484005.0,ZHLDHWLDLIWMKPOGMC,7.0,U,4.0,Ontario,Kdvufqhtndwwwxrwcehljxt,dhkts,f,325001.0,RI,83.0,United States of America,3.0,405.0,O,Owens & Minor
Zrw12133,1-260-986-8550,2396834.0,,9.0,M,5.0,Columbus,PTQCHAZIDZGTHHFFIBTUKDQN,qmexomzuidv,m,247507.0,GA,6.0,United States of America,5.0,816.0,O,Public Storage
Pph12134,1-434-971-1193,2652096.0,jsypzxvrctrboqoulhqf,9.0,M,3.0,Dallas,Cannbbbnhlgekarehkxp,Xewaxmnqv,,253224.0,WY,100.0,United States of America,4.0,476.0,R,Enterprise GP Holdings
alj12135,1-517-900-6192,1125088.0,OUEBSFLENIAICKFZOFFKLBEOBQTUKXHUQNGJRHIPZWHRXH,6.0,D,4.0,Santa Clara,Rdpkgummtrpalqewmi,XKJVCPO,,177585.0,KY,44.0,United States of America,0.0,363.0,O,Mosaic
Fyi12136,1-964-437-1901,854877.0,tecbxggwmsdsqzyspozdwopjvvlmalwqvpctmepwxhtsibqsszvoajbtbcyomrhpnncxpwfzda,6.0,D,2.0,Springfield,Csfipnaudtqlwyloaoohlpco,Jcsokcqg,,463742.0,TX,52.0,United States of America,4.0,671.0,O,StanCorp Financial
Fkw12137,1-982-643-5269,862001.0,Ibnclapsbtlzqcdfowdadzowmdbl,2.0,M,1.0,Grand Rapids,QVSRTMHBJZHURAEJNLGHRBRDANVG,Lwijvbekuy,f,164698.0,WI,64.0,United States of America,5.0,583.0,O,Sun Healthcare Group
TFX12138,1-420-731-9523,2588680.0,wbstwxpawktbhnhuzjniarhnctkobgvicouwhybndivcjvofkpfcoobridafbyjr,9.0,W,3.0,Victoria,Erhwcxvpqtifnrkyil,Zhbrypaqnjt,,228318.0,KY,7.0,United States of America,3.0,300.0,O,CME Group
Adm12139,1-781-250-1042,1892012.0,Icjuirjujzxjqsjigdgttftuqlslxnqiptjmwkihjxuniz,,D,0.0,Colorado Springs,MMCOEZOULPUARYPHAGKZRNOB,Miivmiobnvvb,,169050.0,AR,71.0,United States of America,3.0,474.0,O,Illinois Tool Works
uuo12140,,801567.0,TUWSA,4.0,M,3.0,Fort Lauderdale,lmnlqabojqmwuppxipkrgs,CUBAPC,F,292150.0,Alberta,47.0,United States of America,0.0,538.0,O,Airtran Holdings
sgm12141,1-842-162-6896,3287721.0,ryisbrsfankaynypwqqfsqhgmsrhignadsjkpnrjwhixwmgchjmedxtyuyggqwzbukqiiabgvnqpi,4.0,W,2.0,Las Cruces,RBYHVLWWVNQUXUCAUMV,Ipnmdmyrd,M,151913.0,WY,88.0,United States of America,,436.0,O,Quest Diagnostics
Kjm12142,1-719-706-9782,88021.0,GJELJZFQVFEPLCBFQNPBNMWHPRHYCXACCSQQFLCPVFCDTXROMDWXX,5.0,D,4.0,Livonia,mhkgjtsoewjy,Kiagizkscx,,364796.0,Prince Edward Island,94.0,United States of America,4.0,748.0,O,Cytec Industries
GXG12143,1-352-053-7203,568032.0,BQSRXXALMRNZXZOQTGNFNADRDTJCAHASLKPGCPSMIP,6.0,M,4.0,Lincoln,Hwhshjc,abrytw,,429821.0,MA,18.0,United States of America,5.0,565.0,O,Office Depot
Sdj12144,1-855-550-0447,2735974.0,JVZFMYFCEAOGQLXKBDFKAVYKORCLUHUUTARTKPJHUOESCOIKREOOUPJANNMDGFPRSSQWSFVHWXB,10.0,U,3.0,Erie,PLBHIJRZWDMJXXFNXR,Tnjcczcu,,449214.0,KY,46.0,United States of America,5.0,705.0,O,UGI
Loz12145,1-137-299-0371,696134.0,Ezjlxapquuobwpjhxudlaxmqdcnhwfzikcxadjfjebykg,5.0,W,4.0,San Francisco,Afknmszddbwfv,Dszixjhxodl,f,339610.0,UT,20.0,Canada,5.0,380.0,R,Western Digital
Nac12146,1-427-546-9288,88412.0,TCOAVGYGKILXGFMTTUTSQTTRXPLXJFYIDWQDLSKJCSRR,9.0,S,5.0,Baltimore,Jbgaciovowmiyuxxgqik,,,237377.0,AR,,Canada,4.0,345.0,O,Harsco
Fqi12147,1-504-699-8459,1454138.0,Xjxdsvvicbfkiudleuqymtrwstnkoewiwilccehloojkgrowwofnzhbgpewtrvygxczifqcnkttmd,5.0,S,4.0,Memphis,mdmmdmcidezqevft,uvooegn,,475686.0,KS,,Canada,1.0,645.0,O,JohnsonDiversey
CRQ12148,1-388-829-8256,1428639.0,Upfvayisiskatkdqftnmelcmjnhruhzovdtdqlgaolfplfiftqrvgsgelbgnjbezfmpertye,8.0,M,3.0,Chattanooga,MUPRZFZTJ,DTWYTA,F,191091.0,Manitoba,,United States of America,,352.0,R,Tenet Healthcare
Tzc12149,1-141-692-3611,2304481.0,Kvsyvgshrhojzrcmmtfthxvcpbgqdjfwlheetvgnxyisja,,S,3.0,Raleigh,Xcvdmilbavgwdlenhnnenpixwsbfzn,OENEYJMR,M,220348.0,Manitoba,,United States of America,3.0,567.0,O,Expeditors International
Jak12150,1-026-287-3810,3893183.0,Jfwogktgwqajtbxclawp,10.0,,1.0,Wichita,misjd,Drtovw,,435505.0,NJ,17.0,United States of America,2.0,313.0,O,National Fuel Gas
Jgd12151,1-306-925-6057,1607865.0,Wbtxlnbzrxydmwtiaoxvbsroqwxrhlvmmvyrus,5.0,U,4.0,Moncton,Liyrnvaivujbvxdvgipicm,Enhcrowjricj,,280932.0,CT,68.0,United States of America,1.0,807.0,R,Weis Markets
Dvm12152,1-467-400-4081,3414101.0,Bbqqbqislhjqsnlefidbqzmhsuohyewaicyktfvvayssqe,0.0,M,2.0,Grand Prairie,Yorgcobajulmnwgcojl,ONFOVKR,,327810.0,PA,85.0,United States of America,3.0,466.0,R,Wendy's/Arby's Group
PUR12153,1-050-793-7970,2867011.0,ihkpfeisyqseyqeqpzzqwafmuuacdmdpcihjndmiuqcdotkmxqcbwcqxwpfacyisvjvnedduudv,5.0,M,3.0,Burlington,Srnbvmshsjydkriotpnxqpytbvb,VMFQMJZJLPMX,,75821.0,OR,97.0,United States of America,3.0,647.0,O,BJ Services
MMJ12154,1-553-034-5903,1645548.0,coeqohnpsswprjgtc,9.0,S,3.0,North Las Vegas,Dfnfhypvukx,inmtnx,f,119582.0,NY,75.0,United States of America,1.0,355.0,,Micron Technology
Csg12155,1-817-126-8157,2377996.0,Bhmlzkhfyepryohuttbtphgaopj,4.0,U,2.0,Idaho Falls,umoziiqjxnspaaqwigunvdwdjalxs,Lfrbtxwbww,,313216.0,TN,36.0,United States of America,3.0,706.0,R,Itron
Cvj12156,1-003-471-9749,3125159.0,Wodhvxprhsgjgbqosdmggyzlbmqvkrjoqjfrm,0.0,U,5.0,Torrance,Olhdivjpyntfb,zwcmgftpwp,,424113.0,WA,41.0,Canada,2.0,443.0,O,Ryder System
Lnk12157,1-248-716-8827,826741.0,ZNULWVLNFO,1.0,M,4.0,Tacoma,Xlrpfbmrponfelilvo,Ullofphqslxv,f,417431.0,MO,89.0,United States of America,,700.0,O,Amerco
UAM12158,1-819-424-5965,3128957.0,JMRXJMUCIXKRYGPSPRYAHCIXQVSETQSWXV,8.0,,0.0,Kitchener,Mtkiijsdltkznaxirtgsgbzlnv,xerqwv,f,378283.0,DC,22.0,United States of America,5.0,512.0,R,Genworth Financial
ctr12159,1-620-431-4668,,Zbjdu,5.0,M,0.0,Mobile,skajprkijifuvpud,JUZVHUUPS,,13373.0,NH,95.0,United States of America,3.0,697.0,O,Volt Information Sciences
FGJ12160,1-498-800-0740,3061874.0,Usorswanlvbzhwvbyypsxubpjuyfuuxamduzldemyqvwdiyxurfajn,5.0,D,3.0,Hull,Xqkidxgtlsunyrmwqroyfq,arkqi,,359390.0,VA,95.0,United States of America,5.0,692.0,U,Hub Group
EBP12161,1-574-121-9163,1707138.0,Gdkkxiyajatcmhynzwtotioivxgdghulmnvltmxzxbumsn,7.0,S,1.0,Tallahassee,ywbzctehbjdkpznagzngro,QQJRD,m,448200.0,NY,70.0,United States of America,,581.0,O,Synnex
MOC12162,1-349-832-1674,2725590.0,yzjplejdfwqykfphfiqzph,1.0,U,3.0,Livonia,Qyqmzkcbxbtjakuhyacrxvs,tentrjenu,,41787.0,MD,81.0,Canada,4.0,606.0,O,Newmont Mining
Bfi12163,1-831-173-9794,3664671.0,pmuwuooabafgcepvcbgmbugdcsjicrcaglgtwwkcfgyiiixhszxgplncycopp,6.0,S,0.0,Charleston,lrkskdrrgooifbeknwbmlrorafdta,OWVHDBE,m,439628.0,British Columbia,99.0,United States of America,2.0,841.0,O,Broadridge Financial Solutions
ifd12164,1-767-162-5204,2954390.0,Hiqolqluiojobsqaroekwhexlcsaikjen,3.0,S,1.0,Oklahoma City,Ppehjjvhqjnw,Ynsybjq,,226497.0,Saskatchewan,14.0,United States of America,1.0,345.0,O,Loews
Ppo12165,1-034-435-7817,3320686.0,Nsndsqlowngymflrhekijhagqlcaideexpfuwjfworjwsphqtcwfvztgldwnubkbqlayhspmsw,7.0,U,1.0,Fargo,Fmhgyrayswlxzpnegzsialrxyduwqk,PENOAYNTHF,,419362.0,DC,61.0,United States of America,4.0,815.0,,Westlake Chemical
VAW12166,1-759-853-2502,2510644.0,LZSXEVILCFEWIEHYMTSZNOWUCQNFRTEGVWZLXDTGVPDYRFKGT,4.0,W,0.0,Lewiston,cshtilyzpzpekubhqquyfrls,JJVUEU,a,,ID,4.0,United States of America,0.0,493.0,,Knight
jfk12167,1-524-581-5528,3385082.0,Tyuxsdjjq,10.0,M,5.0,Shreveport,qckenlsjbkmgakrbtznfpyk,Xexjvzbyb,N,392174.0,IA,36.0,Canada,5.0,410.0,O,Sanmina-SCI
Ypb12168,1-814-294-4284,1044167.0,zlsigcjflipmscvafggqwovzvuwuheoauablpjweztvuwekdpaqtiihdsayaiamtvjudcdpzuqvixnox,9.0,S,0.0,Mount Pearl,EZDKMI,EVCSEQQUXXV,,398086.0,MD,,United States of America,3.0,654.0,O,Pfizer
Pwg12169,1-788-442-1263,2053401.0,OFZEHFGTDJTINBABQDCCXMGSRJWNIMNAFJQR,1.0,,3.0,Paterson,Pcrhxl,xavkogot,F,140074.0,AK,74.0,United States of America,4.0,313.0,O,NVR
mjl12170,1-305-155-2326,3998395.0,Dxxynkofkmubvtskilhgpovkzhonvkbzhjyoounflhgvpplpnfgju,6.0,M,1.0,Springfield,rtffajogswdfc,Mhfhofccvjdc,M,260257.0,NH,48.0,United States of America,0.0,450.0,O,Flowers Foods
rij12171,1-008-071-9759,687154.0,WXFDRJLRSDZZVTCKZSMILJDWUWFWTIHSYXHASWEAWSGLXLRFSAEAAISVHNLTZII,9.0,D,0.0,Chicago,magwhqxtfhmsgbaqnwcwbt,KKSYJWAGHYPN,M,4449.0,ND,100.0,United States of America,1.0,530.0,,Hershey
giv12172,1-138-504-2450,3197576.0,,10.0,M,3.0,Amarillo,Skqzrarkig,Jarogruldykl,f,467856.0,ME,74.0,United States of America,3.0,320.0,O,IDT
jji12173,1-729-923-1333,1726254.0,Cbhvtzihlhhxuodtycpjokvjxepotpvfmjywzqgbbrkpjccxuvpz,9.0,W,5.0,Halifax,Dyvro,Mrrbdrm,,,UT,,United States of America,0.0,341.0,O,Amerigroup
JIQ12174,1-639-229-2818,1486212.0,pwafzfusqmkp,1.0,M,4.0,Garland,Nvnbsmfdvoeynhcmkn,CBLOFJSLQ,f,19579.0,IN,59.0,United States of America,5.0,677.0,O,GMAC
hvb12175,1-767-093-3943,1602219.0,Facgfqrimtxgaimgzftjwbdupagpnkucvkcyblslnfaicwysgbi,8.0,M,3.0,Las Vegas,Klpspdbhhulvjxnrzuoliq,Lljdjwdanok,,245205.0,OH,99.0,United States of America,1.0,308.0,O,PHH
AFL12176,1-810-988-8153,122043.0,Gkkeijkckxmaztfyetmpxgbljxdmkiexbaqcmptsmngxyadlv,,W,0.0,Hampton,caaapzatnvht,JOAUYJRTQ,m,,Prince Edward Island,86.0,United States of America,2.0,634.0,O,Sally Beauty Holdings
VMA12177,1-769-486-5691,440671.0,,3.0,W,0.0,Tampa,ZHMPPDAWSX,Jomsgjwfiibu,,40659.0,British Columbia,89.0,United States of America,1.0,777.0,O,Pulte Homes
fil12178,1-496-917-2301,442887.0,sooolxmqjjoijzimatpxvyjtgugalgmysrpregsglpogx,6.0,D,2.0,Bakersfield,aeihbwxaivxbbyqtjkrvsntxzk,Eespef,f,154901.0,Nova Scotia,84.0,United States of America,1.0,626.0,U,General Electric
Gec12179,1-445-362-4479,904205.0,Rhrsoyabwqayzhjlakejpen,5.0,D,0.0,Santa Clarita,Nwgsjo,arenym,M,,AK,10.0,United States of America,5.0,568.0,O,Emcor Group
ECW12180,1-658-301-5633,1492878.0,oqwhbccthiuesjgxzhhdzvvmncljwponorgfyddeajguzqt,10.0,S,3.0,Idaho Falls,HJJDVDQFODVXASRGQQGTSRZ,Zqvffkesckz,M,193974.0,AZ,6.0,United States of America,2.0,759.0,O,Southern
Hep12181,1-569-944-9830,,TZDSGNHMCREONHXBSSLIEKJUTHVSCYUSQCORXKBEQYTPHRESMGQQEAILGICYOQZRDNPDJNGZMPFMG,0.0,M,4.0,Casper,hrcpzbusuvaodmqsd,,f,201912.0,PA,,United States of America,3.0,411.0,U,Sonoco Products
IDI12182,1-787-301-7176,258320.0,Mqkommzbprwjijnrnnjweawvvpmdcvmzaqgzbgcmj,8.0,U,2.0,New Haven,YHXTQBOVLIQMMKQICX,qbymve,M,166582.0,WY,38.0,United States of America,1.0,420.0,U,Chesapeake Energy
elj12183,1-605-496-0661,156148.0,oromxfqrulgjgjppdiqltovanbpuwdazykcrfinprttof,9.0,M,,Sherbrooke,Agfgexnznvupehkfsjgcqaga,Dykmqxb,,483696.0,OH,96.0,United States of America,0.0,811.0,O,National Fuel Gas
Jwf12184,1-175-541-6752,3787797.0,NMIVNMQA,8.0,M,,Edmonton,shzol,gfhrm,m,466472.0,NV,18.0,United States of America,2.0,779.0,O,
bzy12185,1-908-821-3278,3047892.0,Dmtforoqauvzwgbgenkikynekocohy,5.0,D,2.0,Missoula,vkkdtuv,Oydajska,M,248579.0,UT,10.0,United States of America,0.0,505.0,U,MasterCard
Npc12186,1-062-219-3780,710939.0,eoihrimqeuafxxkwodjlfxqcnrdozstmeepfchokpcwauvntcskeogfofbs,10.0,M,2.0,Yellow Knife,mxrkzcxpxvgpeiekkzwvpjjfgote,RKHHVQHE,f,362974.0,CO,3.0,United States of America,0.0,633.0,O,Insight Enterprises
Ewj12187,1-133-713-6636,689307.0,xehfvjpictduejlbxymucrrwilfgdzqofveotiytydrvlcbcgudwtsckmfqiimtwppkskihc,2.0,M,1.0,Richmond,EPEGHHYDQHKWEZMVXPPCYATAODE,ucwhld,M,291750.0,New Brunswick,33.0,Canada,0.0,775.0,O,Key Energy Services
YZQ12188,1-977-342-6400,1541557.0,UQCXRDUBURWYNPSBDDJLYJUJOATZMZQ,5.0,M,5.0,Fresno,Tdwebgtvdyhnaatjsrdfx,Fgwjyvvelbwg,M,493867.0,UT,,Canada,2.0,561.0,O,Sonic Automotive
Evc12189,1-616-307-1026,3095532.0,rzwnanzpmzvjxvgblzzjssevgdxaamjrvdfaetmrieojcrxrkmermozb,4.0,M,3.0,Louisville,WVQAZTVPPJLXBY,UBTMIR,b,434880.0,NH,,United States of America,5.0,740.0,O,Western Refining
cuh12190,1-423-456-7282,2802031.0,Wwihwwfqscdppdspheoczcrvognivofayfdpjvsvffzwjkgbzbp,2.0,M,,Peoria,Weyfjejzajsehyogvjceuox,fcupnguy,,,CO,54.0,United States of America,1.0,627.0,R,Marshall & Ilsley Corp.
Dgw12191,1-662-169-7332,2117482.0,Qlmfkdqpxownudqqlsyeaezipaewspbbmonryrabmhkbduidafhzctjovzjxozitotxialgqiqtsped,3.0,U,1.0,Yonkers,Uryaafgxbovwaix,Gplxyredj,,198845.0,Quebec,21.0,Canada,1.0,405.0,R,Church & Dwight
CVC12192,,1585706.0,Lfcgakolnkrgcynetlmkypkwshmpvejvwkxcsflfpytmhtxebqddxizx,,,0.0,Manchester,Dynvwtngkjixib,Khogmkq,m,135611.0,ID,,United States of America,3.0,593.0,O,W.R. Berkley
Jse12193,1-209-681-6651,229594.0,Fhodtcqpeeqokhnneuocecvvuvqfbbawdnlntzce,6.0,W,0.0,El Monte,lswcchmgqvkhnsnnlrrsqkz,WJVBAVVTBLJ,F,479777.0,HI,34.0,United States of America,5.0,579.0,R,Tenneco
Tar12194,1-346-208-2462,2713681.0,Gubghntkqvhtzrsogronilshhuzakvuyqgzdqsukcshwzsbnbhbiiba,10.0,,1.0,Irving,nycvdrruylszaczvgesblwjnlyak,Ggfoyarqeup,,373698.0,HI,48.0,United States of America,,479.0,U,Pacer International
Nad12195,1-455-945-8060,247096.0,TMIAETTGBUOPD,7.0,U,3.0,Plano,Pjawii,MWAQS,,52668.0,MN,42.0,United States of America,1.0,557.0,R,Warnaco Group
rib12196,1-604-951-7616,31180.0,Zcteekpmqvzfpfnmrkowxpysjmkqdypmtzbibuctquznwkglwnuumrusinurxlhzqratgzxlom,10.0,M,1.0,El Monte,xefpdiq,bvuisxfqm,F,172102.0,MT,96.0,United States of America,5.0,460.0,U,Kla-Tencor
wqs12197,1-541-931-8731,2226899.0,Mwvdmvlrmcxdsyxbwzjdfujllewrwlwikugxeaifnqht,5.0,U,0.0,Moncton,LOUMPFMSKRER,,F,53762.0,CT,40.0,United States of America,2.0,676.0,O,Thomas & Betts
Qxf12198,1-521-807-6924,2919511.0,Iubqdtvwodekpvspshutadeitdxwhvweejxjukravpnjlehkqmqibzpizf,2.0,U,4.0,Henderson,Txhdtsjrnaogrzsk,BTAIRSQIDAWQ,,103196.0,SD,0.0,United States of America,3.0,588.0,U,Broadridge Financial Solutions
Igm12199,1-166-243-0923,,Ytuoihwvddracdaggdncubctbjowssgxeoiyekslxzktlcynkdgvzkotirnency,3.0,W,2.0,Washington,AFDYOOYCXVMI,RCCUIDQH,f,337137.0,WY,5.0,United States of America,1.0,318.0,O,Polaris Industries
HOW12200,1-906-368-4130,2334594.0,fwmywfybedsfzwolvapfhxkvxeropcra,0.0,W,5.0,Anchorage,dfyilojzgebnsvaerfbhjgqcg,pabggxle,M,38753.0,IA,,United States of America,2.0,,O,Archer Daniels Midland
JRA12201,1-691-985-0241,,Hdltooerawuiw,10.0,U,2.0,Flint,rvckglilespertjhca,NPJCCE,m,368769.0,TN,76.0,United States of America,4.0,577.0,O,Advanced Micro Devices
NES12202,1-741-680-0780,3793160.0,Xtptcpjdbvxhxrpwyciimzuskmppgocrry,4.0,U,1.0,Reno,Heakkeulr,OPDQICYBHVKJ,f,379183.0,AR,24.0,United States of America,3.0,583.0,R,Greif
iwv12203,1-881-425-5854,1116481.0,Xnkaoepejbvjyzunnbtdijlj,6.0,M,3.0,Grand Prairie,Pjrocmvqlsbbpo,Tsmwxabafkcg,,13484.0,GA,4.0,United States of America,2.0,745.0,R,Carpenter Technology
Kgb12204,1-148-334-7958,2405635.0,Yleqzttgipkmjaeojpjqianqyqiajztetmnjvgaokjgnpugdsmajbhppcwxwhnj,8.0,U,0.0,Simi Valley,Uljtoe,Kukqu,m,250104.0,WA,80.0,United States of America,3.0,,O,Cinemark Holdings
vqn12205,,1345430.0,Wqlecgjjnwgbrfxpaoxfyoz,9.0,D,2.0,Waterbury,adpufe,UXCWP,F,317017.0,CO,72.0,Canada,2.0,792.0,O,Popular
WIP12206,1-743-909-0960,1414682.0,,9.0,M,0.0,Saskatoon,TJALDBWUFDFHXFO,Dqqltigow,,408026.0,WY,77.0,United States of America,5.0,423.0,O,Humana
veq12207,1-790-995-2210,761024.0,zohmhlqxfptgzzdcaqmzhikndiupxdmqgsukojkwxacupxfclosgmhvmnxlnzbbckqpsitndxc,7.0,W,2.0,Lansing,NBTCTUSJXF,,,72785.0,British Columbia,66.0,United States of America,2.0,699.0,R,Moog
Eub12208,1-424-029-3950,3529716.0,Entbluekmbqunrwecwgcahhwwmascogprykprqbcoueatjonlselfbsupkvb,5.0,U,3.0,Lincoln,ellwgaceavr,VXSJIZDX,F,344200.0,LA,57.0,United States of America,0.0,793.0,R,Coca-Cola Enterprises
xau12209,1-663-737-8437,402551.0,,5.0,S,3.0,Hilo,Mjbjxtjsqkhzxalegpvwjlhegirrl,qjfxg,M,163287.0,WI,39.0,United States of America,1.0,708.0,O,Fannie Mae
Ezk12210,1-284-847-8516,2383975.0,GSXUESRXRQADIEOKIYRAXBKCZURDVPZEULGGDYROBHJJGAHFUZRY,3.0,S,2.0,Fairbanks,Xptypqejrmtucyosirsqfkcnivlkf,bujmjyvyxs,,476546.0,AK,66.0,United States of America,2.0,524.0,O,Noble Energy
Rwz12211,1-932-002-4006,156372.0,Qvddbiywvilmffawahrrqzzmjcadycrlslkgdnth,5.0,S,3.0,Grand Rapids,Xbmlfslnunehiwlkcwhf,Ugicmuoap,,351197.0,OR,6.0,United States of America,1.0,475.0,R,
Jqi12212,1-458-552-3785,1925871.0,Wpdpigakjxnlenwouhvmmjjsqcvuhwfworkwzwdlryhzrd,3.0,U,4.0,Bakersfield,kncgvlyixgdt,UZTFYGVSK,,410685.0,WY,47.0,United States of America,5.0,621.0,,Watson Wyatt Worldwide
Fqk12213,1-573-635-0257,1200732.0,LLVQCWVJNTNZSUFYRUDAPTKAKUOVVYOVNCKRMPMGQWMGOTRPFLWOFMNQCIGSLLTNILXCIMDPV,0.0,S,5.0,Erie,Afryeczsdk,KXIETWXJASCX,F,163033.0,NV,27.0,United States of America,0.0,364.0,O,Goldman Sachs Group
OYA12214,1-845-177-6270,580859.0,Rfhancjygpwraccchitrtxjtniibdhdrafnbsiawqnfvmayltbgwhso,1.0,M,3.0,Gary,DLBDUEZBFAYQULJDODDZRNGRKKW,sulqmbipsyg,F,383409.0,KY,65.0,United States of America,2.0,406.0,O,Alcoa
Mua12215,1-526-761-6481,3584219.0,Ucrckqdffnvrsxpbuu,6.0,U,5.0,Scottsdale,Bivgrgyovfudytonqaihxorxtau,Awbauazogvli,f,443283.0,UT,5.0,United States of America,2.0,829.0,U,Boston Scientific
HPT12216,1-425-424-9711,1945249.0,Bkuqbzdyrvquefusoredmfj,8.0,D,2.0,Iqaluit,Vfukciddzwverhamtz,Whoyja,,,WV,23.0,United States of America,1.0,643.0,O,CBS
QIA12217,1-974-606-8078,,Whqwbyjnztxmnlnzkmdwtdsvpahulcqkciwg,0.0,M,5.0,Nashville,ipdyrij,Eihnsymvzup,,,MT,68.0,United States of America,5.0,416.0,O,Ingram Micro
Wti12218,1-308-988-8179,2796483.0,Kbvah,5.0,M,3.0,Charlotte,swafsqogrwdzqoaoaatqmhqxlfykwy,XCLLQBGWG,,66752.0,WY,31.0,United States of America,3.0,473.0,U,Expedia
NMV12219,1-864-604-8548,,BBWGYORLAWXXIFADMLWFXHYLLBGMAOUCDASKMVWFUQPITRBCFUSZ,10.0,M,5.0,Escondido,SZIGDVVGAATQOVFIGKSAVW,Wrokdatdch,,332456.0,NV,33.0,United States of America,5.0,591.0,O,OfficeMax
Yxd12220,1-421-065-9548,775100.0,AEXHCAMUAAZUMTGWCPNTH,8.0,D,4.0,Irvine,drfzwjgcncpwprymyqndooc,WCONQVO,F,473033.0,IL,97.0,Canada,3.0,804.0,O,Loews
Fve12221,1-012-750-3367,2367113.0,wrfwtelpoxjljrdtfbamwolgwcyfxfcilcsxduziyk,0.0,W,0.0,Fullerton,Oyywxjqcnfxsrkrdt,fspqxfedlcpt,f,324615.0,Alberta,38.0,Canada,5.0,,U,Conseco
bqo12222,1-416-154-8007,1302714.0,Styyiudyqitldbsvihgeqtoepfzgcbcnbwkavabqwj,4.0,M,5.0,Huntington Beach,ELGZIRW,pdbdgkvii,m,118303.0,VT,78.0,United States of America,1.0,685.0,O,Schering-Plough
isg12223,1-571-624-5476,2084749.0,Htwpfhubc,7.0,D,1.0,Warren,Zadbfnijltnxscltrrsllrd,Rdvfopdhhv,,164382.0,MA,88.0,Canada,3.0,499.0,R,Alliance Data Systems
Sii12224,1-686-563-1927,923312.0,Uabwejacqzsvsiwnxblgdqtpuosuifjfzfamcimupzrwcyaaruycbpiamdmnvobnkrcjcnfojfhp,8.0,D,5.0,North Las Vegas,qkjimnwokakcgeoszhcx,MNEXMWSSPSO,,248149.0,IL,91.0,United States of America,4.0,417.0,R,Polo Ralph Lauren
Jca12225,1-725-337-9751,2432430.0,Jdlvbnsokoacpwrqekciiddvupaxnknsjumqg,6.0,,5.0,Sandy,Vgdixkoawacfg,Tcwzfqvon,,45831.0,MI,50.0,Canada,1.0,714.0,O,Best Buy
joa12226,1-944-556-7766,507864.0,Rltiksskkaehaitlkzzjhnvliyntj,4.0,S,2.0,Laredo,IUOEVNLOZCBPIDKCOECFBNPVWOZTD,Btljvsrgvpg,F,317525.0,AR,4.0,United States of America,4.0,336.0,R,BlackRock
Mvh12227,1-637-305-5361,3519269.0,Djhox,10.0,D,5.0,Augusta,IBBOAPI,Opsouzs,,422793.0,NM,39.0,United States of America,1.0,,,Jones Financial
Hcg12228,1-790-693-7865,1883644.0,JCOHVUIMYJIYTDXQFEJSKLXNPGNYPHASBQXNQHJGVRHQEQGWGQ,3.0,S,0.0,Santa Ana,KYSQVPSPAVFWUEMCJEQDBNL,Amrxjhpfozic,F,244919.0,MN,40.0,,4.0,784.0,O,Regis
Chx12229,1-085-597-7614,3071518.0,WUCCYYJIJGTTCLWLAAXPFDWPPUJ,9.0,M,5.0,Berkeley,Dycnthikqdjxqtbwg,wmzeuo,,175758.0,MD,50.0,United States of America,0.0,475.0,O,DST Systems
XCN12230,1-735-425-1545,1416770.0,Qdsvmzqscxaxhlqjwxrscigounhzjpoghavcwxclctyzqdblsgyhiemeymfcrwoabstwunmqgwkqewnt,0.0,M,3.0,Seattle,Vpumeba,WVOTPWVTAC,F,158835.0,HI,42.0,Canada,2.0,847.0,R,Radian Group
Mly12231,,2552930.0,Anljuglptbvmfowuickluhsxgkf,6.0,U,0.0,Rancho Cucamonga,Umqoetmup,rjegpgkppvek,,111717.0,DC,86.0,United States of America,,634.0,O,Simon Property Group
ZIC12232,1-321-399-0166,2734980.0,Viuinaunavhvstswnlwbgstjoesooubwqgxkqeepomjyhgwglplj,7.0,S,0.0,Reno,Nonfcxrwebytwxqdhwfek,Rqlwowunqxww,,,AR,27.0,United States of America,3.0,759.0,R,Constellation Brands
