AgencyID,Gender,MiddleInitial,Employer,State,Age,AddressLine2,OwnOrRentFlag,Income,City,NumberCars,NumberCreditCards,NetWorth,MaritalStatus,FirstName,LastName,AddressLine1,PostalCode
yet7303,f,l,SLM,NM,56.0,Gzgibeapj,O,131734.0,Colorado Springs,3.0,7.0,2898806.0,M,Suawyjcxbmrxxtt,yetqcqazzywnnvfacvfou,GFWRUDWJUIGIBPLTDKKBLPQNSRGYFHBCVDAHICZEHATUWVVTQKFHWVJEMUFL,Acfavp
OVP7304,F,i,Nicor,NM,79.0,Aaagdrmjwptzmkjwrcyfstguacccgtsunitmlhgvdqjkwzga,O,400684.0,Salem,4.0,5.0,1589706.0,S,fqshyskxatwnodozdwjpldrr,OVPBYVUSTGJXHRNHUWC,DLBMACVJAVLWFGEQTWSBREFDVKCIFMQWBDUPADCBUFVEOKIUZCQYHSNIEWPUYXIFVZEJBGHCY,Gkdckfw
Rey7305,f,k,NiSource,NE,60.0,Jhuenlymtodxvszwymephnkuoyvewuqglf,U,193856.0,Casper,0.0,5.0,3431226.0,D,Tswrstnhggdgzkqmx,Reyarhxjreuihc,Lucambzpqbbtnqdfomgubrbqdbvdgpoipegyw,mrpte
Gif7306,,,ENSCO International,Manitoba,61.0,Dsxcbgdujivarrwcqxfgsjgxrsmmklukssjgkedwjjnrlajujwkkktzdgzoyobtt,O,359466.0,Chattanooga,,1.0,1183224.0,M,BLFYZAJWW,Gifer,VZFGMJHAVVBCSHQOTVHAJXDZRXBVFCJCSUGQ,Ieazidzucqjo
TIJ7307,,,,WY,21.0,taluiuvcuhmzemzarkdffdnxqxscyinyyszutsfcwhivkl,O,32256.0,Las Cruces,4.0,3.0,1292137.0,W,lubboaxirerpegtn,TIJGXHWJXPJQY,Fixnszjhwkxkicwlxqwguphlxypqqbxorfrhwiyuyodkkhqzltoswouqp,
GEN7308,,,Worthington Industries,CO,77.0,OBKMXFTXJWUMEJEAQJTEJDPL,R,266248.0,St. Petersburg,4.0,7.0,3017321.0,D,GROFUCMNRFLXTTRKIUG,GENMVPPGEZTGML,vvesphtmjfbikszoioaruqqx,yrjgnhxlrsl
Llw7309,,Q,Penn National Gaming,TN,74.0,Gpieicomjtynybqqovfablnhhxwnlzrykaejqolsgvspenfmmttdsupeso,,173591.0,Cheyenne,0.0,0.0,657891.0,S,zeuvwskeuojfwc,Llwatwagplldckejemrg,Aijjhqrjnxjbmjjmmfftqatvwhhcadpargmkh,QHTHTBWIFM
Jph7310,F,S,,ND,97.0,YOJEGDTFJXAPIHELJUSOFHTEJWSNALVPUZBIEAGYIDJINHXSA,R,247438.0,Hialeah,4.0,4.0,3911713.0,S,Quyldsahkuhrmcgmqtklq,Jphoqkjweembtcmnhl,,Rrurnnygmim
Nkk7311,,S,Complete Production Services,IN,74.0,HZEAELCFSYQCFSDLEWIIETAYRAOSSRETTZ,O,88628.0,El Monte,0.0,7.0,3289655.0,M,Fhjurlqyiskhxutgqifq,Nkkhdbfedvlpqvuscl,DBQVZNCBZDLNRERUMKFHMPBHRGGZJZBJWAJSEFMRFZHBPRUFYRBZBMMV,TMKOZUGIUFF
Yaq7312,f,h,EOG Resources,WA,90.0,HBMBLNQGGHNFWVQSTHEVBQTSYBHOZPGPFNCTBOHFEJGWGKPZHBTNREFIMENVELT,O,122176.0,Augusta,,2.0,1727971.0,M,Hejosipmqtedhbopvxggi,Yaqivglrlljs,VVERBQCKIHQEDBIPGGXNZPTDQJ,GPMSNJ
Hbe7313,,G,Reliant Energy,AL,33.0,Qbqlfdxfqsgrpwualguknjhvovbxnrwrinaqxijbvgzkbftelhmhjcgigkxbmtgkklk,O,18038.0,Bridgeport,2.0,2.0,1513078.0,M,khupsscdhj,Hbentskvbuznalkulmndwtqxsiwnc,Cpixznzihfmthrchsoosxpwdcxgcrahaglpualssmhrahoadrmcojdzmustuhijcysbyh,SFQCMUNZOW
Vbd7314,f,,Baker Hughes,VA,48.0,Ykgkhsvkbqapbbbebltcyyathgwokfutctnegjyuqabvbu,O,290011.0,Portland,4.0,0.0,3312697.0,S,Qhidnuxqdpudwtfki,Vbduffjehctbgirxqfsmjxpedku,Gdliivznbqvlozfbfglogpkdqab,Fjudqvaae
Wsr7315,,s,First American Corp.,New Brunswick,90.0,Rbpshvoujcouysztwtgofxvuhxmkcswpejztzhbtfdoge,O,23390.0,Yonkers,2.0,9.0,2785772.0,S,Ukseraermibm,Wsrexf,KNTWSYSABJMNNSRAPQBSGOSKLDKOGIBOWBPFUVJ,DSHABJO
Dji7316,,m,Principal Financial,OK,80.0,Jynjexntzxvduomauhjfsvfloxcwdvlseppmqxdzdaufigbpbecvsq,O,279011.0,Virginia Beach,5.0,6.0,3241547.0,U,Cxyzjjcwmugensrt,Djici,iojlebeyawncumiaprkxwp,XYTPHRHJB
Sxa7317,m,P,,DE,85.0,Bqwwacbkvlicqkpuezmykcpwprnbrnfggiqytqivjpstidq,O,351285.0,New Orleans,3.0,2.0,363572.0,M,QBTDQSADUM,Sxawxgidstqzqbuhtehf,HKPULTXOOWWPLBSKSHVDXWABOACHRPLPLTGIOWKTF,JLDZECSJTVYH
vuc7318,,R,OfficeMax,AZ,5.0,amjeudkxbmsrphvymhmigbdzwsuemswlawcxqatqljslemsfzhxtqunhzjtbjjmf,O,346206.0,Billings,3.0,,2175928.0,M,qzmmcxwcjliczddkj,vucrytje,zkrxucbgudwzjbdi,ZVZAB
SIF7319,m,,Morgan Stanley,SD,83.0,ZNHSNDISOSPMASUMNXRAOSERSUGHXJJIVJPAZOMMIOZSNSOCFKQFLEZOOLLOA,O,432665.0,Pueblo,0.0,8.0,3405629.0,U,MMMKQWIAVYBZTYTKEWEPUXXJXZATDE,SIFUEBGLRXFAITIUGJOYS,nscsqyxtzcruevaqgpazhmynwodfmfiqdcntirljfzwetyaaj,AVLDDI
lwp7320,m,W,Teleflex,CT,77.0,Criqkpzrahsemijccwbvtusuvliecxymtyncwjvzbxkoopswctuefwjxzxn,O,349239.0,Oklahoma City,2.0,10.0,3925897.0,D,KIVQRZBRETPYPGEHHE,lwpsd,Gcvvdrqqvmuvymnlcmpmil,Uyavld
Teq7321,F,,Universal Forest Products,UT,92.0,Mxippizfbpslaviucozxqmaneejbwcdjxw,O,54892.0,Concord,1.0,8.0,70948.0,M,Rnqsflveuyowoaiklbzfnt,Teqzzzmdmuwnkiaqputcdlsk,upuuoorjbhlpwbwpzxiefuvtgaceiborsqsjqthkhgnddrpanyggwbxrvmqixkmwamear,gbzyp
IPA7322,,,,AK,82.0,Dfwqdlfdkpkvuuuiaazaq,O,227800.0,Rockford,0.0,9.0,2578419.0,U,DMBQXQEJAIBPQCHVPA,IPANLAMA,Uebyppgvgklowaqmiesudorcjufrguytblvmebvmelpronuzsbfxjaxlqwuholrczeeqlmlccvu,Ufssod
Ezs7323,F,L,Regal-Beloit,KS,,Nsczavtcpliidbxqeairfnnoaigmgrrkrjgnwamqennxvljj,O,439138.0,Cheyenne,1.0,3.0,2210705.0,M,XUWUNCJAYSCRBBVEVCLWTCHGKJM,Ezsndzxckffxjtoynrcu,KZXBYVWOPWKMRKBTQSHFSVOOZVCJFAVFGWIJACEKMGUOZEBMQWQMARUUNB,Mxpwcnm
Tye7324,m,,JetBlue Airways,UT,23.0,dehfhwfoiuyjlxdipncdqnbihbvyy,O,256827.0,Charlottetown,5.0,,2780430.0,M,syxuhgmuudnysqosh,Tyecnbttlshcmqaptfxd,Bjgmbqxpbaqwprqzafksgdgnznhhrcpgconbvisgxpytpimqnfmrgcbovmyvqwib,OKPRJEKQYDW
Skw7325,F,,JohnsonDiversey,NE,29.0,Crhqxdvoxvvljbpjyaxinmrlrwgoiaegganf,O,183971.0,Mesquite,1.0,0.0,253067.0,M,KDTURZGNTXAVKIASTWGJHLJ,Skwuvxn,yagqzwvjr,SMTXIBV
cjg7326,f,M,Phoenix,WI,12.0,,R,296577.0,Overland Park,1.0,10.0,583131.0,U,Jystyvsdjerlxzhopwjcfhfjallsb,cjgshjsyaul,HOFPJPMBKAJVTNLXZPDN,Dedaljae
Zlt7327,,n,Lennox International,VA,52.0,hldhsypbljsblcdpeydyuqbqhh,O,454106.0,Akron,0.0,7.0,833892.0,M,jhpvgffoinzkctkgj,Zltdfnqhplhbwpnmoggjoeakdne,vkjtafxnyfwavyeeepasargtli,iuwcofghos
Lsb7328,,,Exide Technologies,OR,16.0,SQFNDSPMVPYETUMPPBWIBDS,O,229046.0,Santa Clara,2.0,10.0,316863.0,D,Cunwftczxnqekzyhv,Lsbzsbuzbunzkvmfcila,Wuxccgjgwdahvvrljqnvoqrsmfawigyiiiissqvhzvmlkstanfsxaxrkqfbpq,Jtjhv
uvw7329,,,Ecolab,AZ,70.0,OOQUJVHKJVTRVEVSTMRJTEPKFJUHAUOSWQOPEAIZAGWASP,O,409494.0,Albuquerque,0.0,1.0,3069405.0,M,Ysykxclbgcpwvpkhnykwfafvia,uvwxb,QSJYPHFS,CSZRRJCG
Piq7330,,P,New York Times,ME,8.0,Htldkmiaahsvbml,O,283457.0,Milwaukee,3.0,7.0,3326323.0,D,XJFYAJU,Piqfofakwlbrhjs,Btnueinmdosdxwpslmjoyhcmuerzrcnzxyvfznfjyamev,twabwh
Xne7331,,j,Unisys,NV,29.0,Yaeuldpqbmyzrncnmwmuujijzmibirswgluqipghjfefjsdpecglfutzcoxgnuetmysvonp,,409921.0,Buffalo,5.0,3.0,2488789.0,U,wedcjr,Xneyyljmvg,sdspkvxkqrznewzxkxlzgrroredvieykhrlfsnc,mctxumuleaz
Gev7332,m,A,Telephone & Data Systems,IN,30.0,,O,350756.0,Fort Worth,2.0,6.0,168023.0,M,Ksmimggk,Gevhumpjwxc,Zlsxnfxyqdvfllhviddkosulneqekaejg,RDSGFFWFSLLW
UHL7333,M,T,Pride International,Manitoba,41.0,Afifkjtsrbvhbdgqaiqewhquvfqtqrkaopdrlcubfgnietnuyuzssbztuiihjtqolgacbfs,O,475440.0,Coral Springs,1.0,5.0,2418729.0,U,JXDYFBYUZBEHXJXDEEVTLAWYS,UHLXGHHZRHKRWHDGYWQY,ONFNLOEFNEOBBKKDFWJACNVN,SUKCX
kjg7334,f,H,Interstate Bakeries,VT,12.0,bpfstlrwzaxgusoxzuwgjriiwcgezzpfbntkhdxnjkuogukvcfymqtlfaivkjntnfr,O,382708.0,Providence,3.0,4.0,3705197.0,S,Grosiqzrkratsyadevufxamjckpnnq,kjgpbnu,Yykflcmzrxc,Quhnmi
Vmz7335,F,,Qwest Communications,ME,43.0,KVSFDXITKKIKLLEFXAGYCNVHFTKAGDSGOMHWUFWMQASJCNMTGADBW,,140960.0,Amarillo,0.0,10.0,1288850.0,M,Ehggnelkhpzesmnammjnlzu,Vmzlzkchv,tdbeysby,yqezbdtn
Zqp7336,,,Adams Resources & Energy,UT,15.0,SHJNLUMQHMSIHEKHTDVUYTKHFGKTIWPKVFOJUPZEDMY,R,235374.0,Edmonton,3.0,5.0,1624274.0,M,jlfadgdqudpkcegtaawulxfp,Zqpczvstyphkdmyi,TRKTHMVEKBDBI,Marxhuqmx
Rlj7337,,,,NC,61.0,Dsqirewxgajcuqmgwbkywmgloisvfgxtnxigbgydcmwhvmkbbubzvy,O,4235.0,Beaumont,5.0,5.0,643752.0,M,Ygbfaufxyvydeckirgcqw,Rljkueonpmmcbbvofundxfnnfvj,Ayjjfsedcitjgpmtcqnmsfppxet,olpap
WJK7338,M,,W.R. Berkley,Manitoba,76.0,IZAVFHMBULMRMWJPLEU,O,276390.0,Coral Springs,5.0,9.0,3019777.0,M,ZAZADIDRJIFDNBJNYFPWHE,WJKIM,jnfhsiuefbwgzamycucknuoplmryjwzcwweluuzpfqrnjwizofaisfjzbdfaevffak,Vpctvc
jdu7339,F,Q,Circuit City Stores,OH,94.0,Ezgaehij,O,498014.0,Virginia Beach,3.0,0.0,2367021.0,W,ETUSTKAWFWEBHYCMTQNEDO,jdusrjha,Nlugitbtqwdqeiulwrdmfqbxl,dcshd
Ool7340,m,,E*Trade Financial,TX,45.0,vwhebbhppaysikvstugvdxsukbbmwqfltarxtactotjitebgjjkcqvhbuladcjqeqcxgtriu,O,154915.0,Scottsdale,4.0,7.0,2708087.0,M,Vohiojteb,Oolqqoswkvhuhlrvgftjmurtkg,Ffhrujxpogxyfskvxtuqvuardmttryzxosjxkvkoudjhyfwsuxjkvhwjxloqmhtssdxtntbiv,Ykewh
Kak7341,m,,First Data,KS,40.0,Mbitddl,O,351755.0,Regina,,10.0,3335257.0,D,Adjqvanjhtojo,Kakhonmdgwpnvaqjkxjevyyapl,,ydfusavdwbm
gaf7342,M,,Piedmont Natural Gas,British Columbia,80.0,Tcxrqxmnzrwnb,O,263849.0,Biloxi,1.0,7.0,739623.0,M,Jilmkikjgszrfspqdbsacfgpt,gaflxqietixvtcoeradefuhmxvpsdo,Tnhxniwqwmmatnnvlgjljxjeritjnhajxfrlmfjgamijvd,UZWTU
Rrt7343,,n,Harman International Ind.,NV,87.0,Njvsodxqvfssinqgmrlf,O,185669.0,Livonia,2.0,5.0,588673.0,S,Awrvtsardxwhrahaoirtt,Rrtdmgsqlmprqmvxvdzpwqi,ICMMAOFDDZXDCHOAQNTCPKHQSYRYXVHYEEUTWEWCBPEZNFJKDHEIPJWIENPYDCUJPC,Zmsexiu
Rkx7344,,,KAR Holdings,KS,83.0,VRCQMZUZEWUPEPQFUSXTNPIVVMLCLGIBRWDZIRUONJEOJBENOSIMOIOQLVAHIMWMXRFKAD,O,340690.0,Oklahoma City,1.0,8.0,13482.0,S,nxgguxhjleqzkf,Rkxeyzyuqwprnkikpogzwoxuqbjt,DKUCSAFJISKHSUNMCOIKKTD,
Bek7345,f,z,Delta Air Lines,AR,19.0,Fvydhdwiqaehbiufstumojeouuwjuhrahsrbt,O,67142.0,Garland,1.0,10.0,2244698.0,M,stxrnjjnfnv,Bekkphomftkdpzwvuogwmddpatu,HZGMRWKOMBEH,mpxkxivwz
ywv7346,,,General Growth Properties,Prince Edward Island,50.0,olebugpqmfzggiyhoquxmbcyrbqtohatqoypnnoriuoozhiuuzczsrrxbtbncvxqsirkq,U,311095.0,Las Cruces,2.0,1.0,2172263.0,D,etgdamsmct,ywvnlwstsjgrunht,ADQMHKQAAYNJLTBMTRDLQAKDOSE,Tpwtovsi
Emr7347,f,,Ferro,CO,70.0,Ubuvsyebkbumbeszglfkudmdnpfwlrzxudyaewjoyrik,O,161607.0,Mount Pearl,5.0,10.0,3964580.0,M,Mrwvgrcuuxoifnffkrsi,Emrefupdpympj,CKEBTIUPHHGDGFZMILOWVCIVQBHKRPYWYZTHINYUROTFBBPLEMFZPWYJU,Ckaxgritmydj
NYO7348,m,,Consol Energy,UT,73.0,Bgqydkwvjkfkzvfrcqllvffcllvlpnlbcqxnrlsrnfgf,,62881.0,Columbia,0.0,4.0,1234051.0,M,Fkdvsswhlf,NYOEMKLUCRNXCENHEYIGPZPGNLUD,Ezuimxobfqgitnevmvsxvfhfpxnatznmbut,STBMAS
rmf7349,,,AMC Entertainment,ND,98.0,pqcgxwjtlbtbvqpagz,O,461268.0,Chicago,4.0,,,M,Dinbfhdebzbcyhkvj,rmfyfulxmgveqvtutdrkuiqvuh,,Xmwij
Jba7350,m,,CC Media Holdings,Newfoundland,17.0,Bactqghesn,O,16197.0,Lubbock,0.0,6.0,2326959.0,D,usfkvqdmfpddcy,Jbavktmaiibuss,onijmbygjhloiiidkghqamgcwuhiddsgjicfnuswimcbrhlmujxnlzlvszvpkcnmbqtka,Cjtfi
Www7351,f,U,Avnet,DE,63.0,Iinotofikgbxlbvlhgicapcizxictrzehpqewco,R,228746.0,London,4.0,10.0,818663.0,M,BCRHKEKGDVUGNWBMMJECT,Wwwpeaigcbq,dvlfwjdsrusupohnoscnkzxctcieehejgifdojvbrzusnaotvtgpmzcfrgnxijauqnglkciyjbxz,ULHEBW
xgk7352,,,International Assets Holding,PA,10.0,uhsstdlguefbgmrurwhesfzg,O,261556.0,Rancho Cucamonga,0.0,0.0,1465731.0,U,Mncqfcddsafobodtgzjszcjb,xgkdnoxtkivyugvqaihdnueqt,Eydgxjrevvpsazxrnkcjxrwvgrvwqdcicaskwveqxmlhfomkwjovanopqeeytmgmrbzqmrsqblvjjtts,VPEUMCGB
Osw7353,,J,Medco Health Solutions,SD,69.0,Dpxamrdthxoccuxiziwvrozqenwpgilsrwruexkbngypjtlahdvihntnevnqmojriowb,O,390524.0,Sunnyvale,0.0,9.0,2198966.0,M,ICUAZUXJCHXNASZGOQIISSOWBCPDOK,Oswtbqm,Obylpitkctiqjtijxwpubrueyryfgkflqeaornmcgwpvijkamjpkgugq,Fvflpys
Emd7354,,O,NV Energy,Ontario,52.0,BPUOVGGNGPETWUXYDGJGNSKSVQXPJZUWPLBVNKTSPTMWAPCNNL,O,182982.0,Columbus,3.0,6.0,606009.0,M,fqrwstn,Emdynokbvmwomwjicqfnxq,Bvgpyxjrpnbaavgdu,Ativbq
PMH7355,M,,General Dynamics,MD,54.0,dvnxolmecnmkaajfvafbtuerjomvrempnmsbwnxmmxfivuyjvwi,R,172334.0,Lansing,2.0,3.0,2978313.0,S,Ztuaferoahkaijwoardvjubad,PMHXWUPI,Jaffgkawzapglxscjlbcimceyohgfnopbscxx,Tjvoajpvhhh
Hxs7356,,K,McGraw-Hill,RI,22.0,Hoheayebmwzswtxhahqzmbnbonzlzngllggv,U,93997.0,Anaheim,3.0,1.0,2030025.0,M,ddbtfeughgpuadouxcpqbkxtcfat,Hxskuxpxrb,HZBHRSEMQBNRAJIOECVOORLHPDTZGUAYFXBESGLAKZIQULJI,Fxexufuw
jhi7357,,T,CSX,PA,8.0,jwcottrhlbqrnizhcqsfipyrlwnjtcmkk,O,465155.0,San Diego,5.0,10.0,900491.0,U,MOFUNCLZFUJSPVGNXH,jhisox,KLYDTUNQBWGKFMKUQGIDMADNVYMIUOEZNAMFCIVGBSFNE,Xzufg
Sfk7358,,x,Celgene,AL,50.0,RBYBUCHODFBRIPVRLOVUPLBAOQIUGHXNCJAPKMNYXJTU,O,63357.0,Regina,2.0,5.0,3605052.0,W,zsbrikcw,Sfkukt,Qxzbsoqybbtjuupgwobcbtjiymxlb,Wbsec
Bmy7359,,T,Gannett,NY,24.0,Akjvulnttbfjeuwlmyaxrixtrgoymwyedoimdydnxoogdvxs,U,447511.0,Reno,4.0,9.0,1977027.0,M,Cnfgmgokimaxpxfpfnqbpjcovn,Bmydfmymzruhvtovhzudazetkcyhbv,dznretgqgwqzqtthtjlunboihnirkrggtyxjpxnlqzotyslidoz,teyizbwjb
VEK7360,,,Watson Pharmaceuticals,OK,84.0,tudeuoxmulmcocmnw,O,459285.0,Saint John,3.0,7.0,1445666.0,U,Sadnrkkpxnjvhxdbbuthunvmefw,VEKLRFAHWESLPQTJEHIX,MICQDRMDJXGP,Jhfwvidobjv
Xas7361,,t,Watson Wyatt Worldwide,CO,5.0,Qvaloehnnniancpnznxorkbyaowpjvsdvmmkoxps,R,428086.0,Berkeley,3.0,10.0,910714.0,,Pvojyuijdkifcvxtsx,Xasvbxjhohvpnzauogv,PYZTCJLFLIJMJAZMSNIYLGOJKWOAUPZXGLOBZPYLV,FXNWIQS
Nah7362,M,,Staples,Nova Scotia,69.0,jwfqjqkgzyzbkfdnqtbblwpoevhbdsmosvncwsrehn,O,293331.0,Huntsville,4.0,10.0,2220293.0,D,vofzbcdj,Nahhtbgsew,Rvximyvymhzrasxshpjfkwacatfxsiyupl,xxnlm
Pnh7363,,d,Ryland Group,HI,93.0,Ivcphsdrrzcwdkobgdnavsdpjlspmbeqmtoaxdaolooaqtpqwm,O,372504.0,Toledo,5.0,9.0,2352469.0,M,cmsnouounhqdtkzn,Pnhsmyzmididduzm,zdlvvlpnuellhxkfqvzunkrmtzvefvuqcewdjlwqynxzhrhglzyro,Fqwmy
Frs7364,f,u,Smith International,Saskatchewan,33.0,shjmghoroxbdjmldycwcpykchrlpghhb,O,,Hialeah,4.0,5.0,3734966.0,S,barlotabyctfkilvxw,Frszltfmmvfjuhaopikuxtjfgywk,dxmdozkczjlqyjsswnwaqhifrhhwi,DLARLBBFAX
UHU7365,,,CarMax,OK,43.0,mblceinzxoodsuufsycmgcuuyvambinsclaxfukcjwkxxpykedtppho,U,266940.0,Palmdale,3.0,0.0,3971530.0,M,WGJXKGQUNDTIN,UHUGDLYERPGQMYZLQSNNALJO,EELOOOILVBZDFQJAF,nsclnqeznroy
OMA7366,f,,,MD,,VNUQOVSUTMLQBWQBAK,O,316860.0,Plano,5.0,9.0,1263086.0,M,Rlgoitbcrzvy,OMAUETVNFELWJU,Ixaidf,Wfapvvz
Swo7367,M,I,Teleflex,FL,89.0,Qiwgd,O,105378.0,Peoria,4.0,0.0,3659862.0,,Ivaxidtphibgrtehwkjzwwagufwxe,Swotdktgbecvgakhcwqfvltznvi,BKRMDYVZRFYGSOEQQFXDASRHSTGMLPJYYBKIUELSHVHSQEKCDROWMQDCILSRAD,
XKX7368,,,CF Industries Holdings,CT,15.0,GQGCXUHAWAFINMELGYQLCAJPXKSSMCFYEBRPWEKXXTOCYSSKLPYCJLIJFIYLNFKEPIIGHEQUIGNTVGA,O,398280.0,Berkeley,2.0,8.0,3680886.0,M,cqxnwk,XKXWAC,sbpxfquvstdxeslcmsibkas,Hmvukd
Hzz7369,f,,American Eagle Outfitters,RI,,gkuqnzogklgbuudblknlhxyyjaqxpfwwoowepoeonynxzykwmwtxlrfmqstdjpdoipsinuk,R,496176.0,Brownsville,5.0,7.0,803069.0,M,Qsrvvoggfpcpakyogfstpnvysmxmea,Hzzkczqwgjhwif,BJXEEJIXKOWVOMTIHYTZONTSXLHBQIVZELZXOJXPESSNE,Zcxqzn
IMH7370,,,United Technologies,FL,6.0,Upqjcfaumuwbp,U,243301.0,El Monte,1.0,1.0,1486463.0,M,OSDHBN,IMHYJQTBXEPSSAFM,HUBPNAIFYQEKMBRIERFJPIAK,RKTWTIHZ
Juv7371,,X,Cliffs Natural Resources,HI,21.0,Uelzofrqoqffclfgjkssngrfwmacerneeflckjdimlxbzbnzzpcfdvgmimxrbfkcdlnvkkvcw,O,343492.0,Jackson,3.0,3.0,37755.0,W,Zoyagtwvyylj,Juvnnvu,ujwdmzdxszrzkutbgqssmxgqydfeiniohmgrijwvuda,HMUESZRKDI
wps7372,,H,American International Group,MD,10.0,Cwntchgfpqfdmbferewaqmgdsqqtozvbokzhqlrcnwwwhgqbmxiucabhrdhq,O,176051.0,Oklahoma City,,6.0,3376136.0,,zyjbcpjkxnil,wpswpdsuavhifbrlflkfhsw,IWDBOFRJPZVIIDVHUDDGBZSBJYPCKWDBJPP,zxflz
EQS7373,,l,DirecTV Group,WV,0.0,QQQVBOMPWHSDUZHQOMXJUSKJLTEWLHQOIZCEUVICNXRYHXGFYUBTOUFWXYOSDYRAUJDNTAIU,O,91501.0,Newark,5.0,8.0,2546611.0,M,iyentetrbekjoqvykaat,EQSHAWVULJNOKRZSIGI,Hgqcwlblxssqrvjlycpgtsqkwzxbmfkbjlwnucrkjilbugkqzcfkancqymda,
QGX7374,,,Bank of America Corp.,MD,9.0,RSSMETFZPIUAENWSMNGGWXKFIID,O,88927.0,New Haven,0.0,10.0,2616643.0,D,Edrtopxilojvuxcp,QGXRNETBNXFYEVPITQYYONYPC,tarirosvravbshjiwxataaeywlqoergvrcwr,UXONXBLNTNKX
RLD7375,f,,Charter Communications,ID,98.0,Hesdnwhibkuhchhnjiufhc,O,273270.0,Lewiston,3.0,7.0,162508.0,U,RDGWTNRJNBJIGNRU,RLDDFNZFNNHIJBUBZR,Exuaebgsfycumiameunqgwou,Xeicyowf
Bnr7376,,z,Itron,NC,26.0,ELHURWXDSCILJEJVGQLSOWAKHHEOU,R,,Tempe,0.0,3.0,3612856.0,M,CLAONWQJHY,Bnrqajmduvwxb,,Bccqiwk
Rkt7377,,,BMC Software,ID,95.0,Urfqspegxyljzgnezwpzoikuxjmvelrcgihbzqgjuunoncdxviubwhclvkcxvbwxesmctkxpcxjcppwj,O,127180.0,Irvine,4.0,5.0,2027039.0,M,rcmbvwcchuxubpbozecxjqio,Rktdvilzxrl,HKVVGYSOTTNIYTMXFWBLXNBKSJAMRGXODWAEITVFP,Drpqasxbakd
ALV7378,m,b,Dresser-Rand Group,WI,25.0,qbhjvrippdg,O,116484.0,Hampton,0.0,5.0,2741098.0,M,hkflbolm,ALVUWPVDXPNFLDZBOYOAO,Elefgvwasfoogntjw,EEXTBEOORZ
Ghh7379,M,i,Lam Research,VT,99.0,Iidulz,O,484812.0,Salem,2.0,3.0,,M,KHLVSJXUXQ,Ghhennsxtetjnkklldmsxtrwg,ABTOUAVGPBHJHJTWRONTJQOMKKUNFXLSSVSLIHIBBCLATDXMDDIA,
Sss7380,,X,Modine Manufacturing,Alberta,70.0,QBUBUDAUHIMSBWHNWFHWOLGOAUOKCCNTYFTMHUXIAFBKMZDUXQRXHWQQNOFSRUEI,R,,Stamford,5.0,5.0,897754.0,M,gkgjyqpejwhjlwkyhbijo,Sssyukxdwwiybotbvzm,Rcucmpctc,XSEPIUFLE
aic7381,M,L,Catalyst Health Solutions,OH,55.0,Vfnitfdlyaaxmpmvppigomrr,,174113.0,Dayton,1.0,6.0,3359299.0,W,Cuizluprry,aicjvnfhntyyhohsetn,crjedjiuhw,jldpw
Udj7382,F,,Sherwin-Williams,CA,4.0,UEUSASCDDKTSLCBOEVGOGYILFVXJHKZQGCCNJESDRHYPWRSAEVNNDCVMZLSFXECFYLDUJKN,U,496504.0,Gary,4.0,2.0,3096389.0,U,Fyzelvwpk,Udjgjpuhvzvoayxeesmfqwh,GMUYIMTRQKQMDDWLS,nehgjesd
avj7383,M,W,United Stationers,OH,51.0,Wawixwkkfkjpaojajedeacd,O,393921.0,Spokane,5.0,0.0,251066.0,S,NXKDHIONQSXCRKLQIGFGMKGUJBHIAI,avjpnze,Gfvxpesfnafsodhbzpouqloojmjvnlbwgylhfzxghjcujsmvjfhpfefdoixamvcccfml,Qnwcubkeuc
Phw7384,,,Virgin Media,OH,97.0,Kmeneqsxxgiimgtutpjspypolmsoqswgoolqpbyyjvumalxgbkrlxtoqqlumngvbo,R,483730.0,Pasadena,2.0,3.0,443462.0,S,nthffhxptvgccmsyvzq,Phwnyjwxyxstcetumk,PKCGWOLAHCTQKHSQRZSTNPYXKWWJYRPLCBSYMLFKYTJNGHOOAVRSIFYBMUKDHX,iglbfjzgo
ujq7385,,M,ProLogis,WI,87.0,Trpqurbpoijtzlnjexgptjqgmmqgukvvzxkpezamyabbnj,,,Durham,2.0,9.0,1228161.0,S,Lxnoa,ujqhddbvvqoncibc,Rfssiayfwvkvwnucjaruttun,Rikxkfuyyt
Tlj7386,,s,Lear,Quebec,64.0,Echwbaebdwvnwgfodncpvpzphcjebbhpqvbsakrsfytdefxwxmflrjldp,O,174675.0,Fontana,4.0,1.0,1984675.0,U,Bjnojklwectspqcdusclqskpghjrs,Tljetqdlp,cysdywitotniyjupzpitfirswaxqunao,ymksilggut
Gmq7387,m,,Boise Cascade Holdings,WY,85.0,OPOVRXADBUFNESATMZLWHVAPCVIMWONNINJEDRPVLTWFDJBXNVIMCOMYYAVQJQXMC,O,198273.0,Long Beach,2.0,5.0,2500442.0,U,Mhxyaeumi,Gmqsiregoyxsxwxhoeoylyxnolac,qmfnfdzrdkwlwvrzhucilmswswnmirjdrafokneuwgrluqklgpuwss,zjdqposnccz
Axu7388,M,,AGL Resources,HI,0.0,ivhtjcykotqfpsbjlxggqrujxwnnglbedqn,O,474105.0,St. Paul,2.0,1.0,1082435.0,M,Wceixamirldkwfokpfrdpofutmsgcu,Axuhudlukjfmayimtpvuybxcizv,LQYLSHPJCUK,Gwbomjkzvc
