AgencyID,NetWorth,LastName,AddressLine1,NumberCars,OwnOrRentFlag,FirstName,MiddleInitial,Gender,AddressLine2,PostalCode,City,State,Country
BAL3608,3012910.0,BALDOCK,2308 BALTIC ROAD,5.0,O,Elizabet,E,F,,33016,Saskatoon,CO,United States of America
Cha3609,2466039.0,Chang,214 nolan road,5.0,O,Sib,,f,,78719,Ann Arbor,TX,United States of America
bro3610,336001.0,brodgen,19483 franz boulevard,3.0,O,angelita,E,F,,21255,Iqaluit,CO,United States of America
Rut3611,75929.0,Rutledge,8767 graves boulevard,3.0,O,Valaria,,m,,X7I 1R6,Saint John,MA,Canada
Kol3612,2121700.0,Kolodziej,5975 WINSTON PARK,0.0,O,MADELENA,,f,,98179,Naperville,DC,United States of America
Fer3613,2130983.0,Ferriera,4895 PARKVIEW COURT,2.0,O,NARA,A,F,Apt. 264,T5c 1s8,Topeka,OK,United States of America
HOT3614,982587.0,HOTLINE,16264 sanders east,4.0,O,maurice,M,f,Apt. 309,23283,Las Vegas,TX,United States of America
KOO3615,,KOOHI,6177 hunter crescent,0.0,O,samara,,,,90089,Missoula,RI,Canada
Cin3616,765662.0,Cinicolo,17739 summit rue,4.0,U,Victor,,,,V6F 1P8,Huntington Beach,MA,United States of America
Rey3617,,Reynolds,19219 cape drive,0.0,O,luciano,,,,45228,Fargo,VT,United States of America
Edk3618,1557966.0,Edkins,17489 WHISTLER ROAD,1.0,O,Georgeanne,,F,,77503,Topeka,CA,Canada
ARG3619,3920948.0,ARGENTO,17936 memorial road,5.0,O,Devinne,,,,90100,Springfield,OK,United States of America
Sch3620,3879341.0,Scholman,20644 BIRCHWOOD WAY,2.0,U,DJORDJE,U,M,,30344,Fairbanks,AZ,United States of America
Dur3621,1638306.0,Durovic,15581 ingersoll avenue,3.0,O,Newton,T,,,v6o 1u6,Bakersfield,LA,United States of America
Lan3622,1963821.0,Langton,23923 potomac road,2.0,O,tiena,I,M,,23271,Hilo,AK,United States of America
Wie3623,1072847.0,Wieland,7697 brinkman court,0.0,O,Ramakant,,,,63163,Vallejo,NM,United States of America
Adc3624,3169485.0,Adcox,15258 winter oaks boulevard,4.0,O,tish,,m,,23287,Anaheim,AR,United States of America
ven3625,1894188.0,veness,7409 lexington lane,4.0,O,franky,D,F,,36139,Hampton,MO,United States of America
Pcs3626,3440252.0,Pcsupport,17976 JACK AVENUE,4.0,O,afton,C,,,H2g 1w6,Grand Rapids,WI,United States of America
cha3627,,channen,18351 COOPER ROAD,2.0,O,Harpreet,,,,87125,Stamford,KY,United States of America
Boe3628,1981149.0,Boersma,2172 LEON LOWER,1.0,R,NATALYA,,,,E7n 1k7,Santa Rosa,Newfoundland,Canada
Vah3629,,Vahdat,11414 JAY STREET,5.0,O,sallie,,,,M5G 1U9,Cleveland,Prince Edward Island,United States of America
CAL3630,2037692.0,CALIS,23073 wagner crescent,3.0,,Cristi,,,,T5d 1p6,Newport News,Newfoundland,United States of America
Mel3631,2743338.0,Melkild,3504 regency avenue,1.0,R,Zarella,,F,,77267,Akron,DC,United States of America
Ske3632,1002762.0,Skelly,16218 WAKEFOREST EAST,,O,Benjamin,A,M,,R3a 1m9,Memphis,NJ,United States of America
Paq3633,3547746.0,Paquette,19015 chennault lane,0.0,O,sukhendu,,,,M6S 1G8,North Las Vegas,ND,Canada
See3634,999753.0,Seegobin,8481 KIRKWOOD SOUTH,1.0,O,Ehab,,,,73148,Mobile,NV,Canada
Bra3635,,Brantley,14050 burnett lane,2.0,O,Maxy,V,f,,R5g 1l8,Brownsville,NC,United States of America
Tow3636,1945327.0,Towers,15633 landmark park,0.0,O,Real,,,,40515,San Antonio,NV,United States of America
Cro3637,,Crompton,22820 wilshire boulevard,5.0,U,sunny,,f,,76144,Milwaukee,NH,United States of America
Lud3638,65194.0,Ludwig,3503 thorndale court,0.0,U,Nadir,,f,,m9e 1u5,Saskatoon,Prince Edward Island,United States of America
Fro3639,2218719.0,Frosst,20020 knipp way,2.0,O,Ernest,,M,,V6s 1w8,Billings,NH,United States of America
Cre3640,1926848.0,Creighton,12873 cordova lane,5.0,O,ZOLTAN,,,APT. 152,V6e 1p3,Fremont,OK,United States of America
Bla3641,3775784.0,Blackley,16181 foster park,5.0,O,Dian,C,M,,23254,Halifax,FL,Canada
WYB3642,3327429.0,WYBLE,2031 ross road,2.0,O,MIKELIS,,,,73126,Frederick,SD,United States of America
Liv3643,1680433.0,Livek,12232 drexel crescent,3.0,R,jesselyn,,M,,92107,Frederick,TX,United States of America
Zou3644,1968052.0,Zou,19295 sweeney road,2.0,O,Ferne,,m,,77112,West Covina,NY,United States of America
HER3645,3676260.0,HERRMANN,11516 TANNER STREET,3.0,O,jerald,J,F,,t5a 1p5,Palmdale,WV,United States of America
Wsa3646,641271.0,Wsadmin,16511 YAMATO LOWER,4.0,O,DORALYN,W,,,93688,Charleston,KY,Canada
MAY3647,931479.0,MAYHUGH,7054 SOUTHLAKE UPPER,2.0,O,MARGI,,,Apt. 577,x1h 1s8,Torrance,GA,United States of America
Mor3648,616621.0,Moritz,3967 bedford crescent,3.0,O,TUESDAY,,,,95291,Hollywood,SC,United States of America
she3649,2908755.0,shein,14362 reilly boulevard,1.0,O,Danyelle,,F,,v6n 1w4,Aurora,SD,United States of America
hot3650,2752442.0,hotlist,280 elle lee lower,1.0,R,Hernandez,,,,V5d 1o2,Eugene,ME,United States of America
Dea3651,3234310.0,Dearaujo,4433 fillmore avenue,1.0,O,Noellyn,R,F,,t6d 1j2,Mesquite,MA,United States of America
sto3652,3474199.0,storey,23261 long way,2.0,O,An,,,SUITE 97,33302,Hilo,SC,Canada
ZEN3653,2956140.0,ZENG,1417 parkwood north,4.0,R,Catharine,,F,,19807,Birmingham,CA,Canada
dyn3654,3260019.0,dynie,19649 CARNATION NORTH,4.0,O,Anthia,,C,,t5c 1t1,St. Johns,SC,Canada
Mla3655,1790297.0,Mlacak,2335 san felipe east,1.0,O,Timm,,m,,78250,Oxnard,AZ,United States of America
Mcc3656,3349273.0,Mccaffrey,15868 dewdrop park,5.0,O,Alikee,,F,,95221,Elizabeth,AK,United States of America
Bro3657,1255578.0,Brouillette,8622 brownway park,0.0,U,adam,,,apt. 301,63105,Torrance,VA,United States of America
Sil3658,3348858.0,Silverthorn,20020 KNIPP WAY,2.0,R,Cubical,U,m,,y5d 1m2,Stockton,PA,United States of America
cor3659,651020.0,corbett,3760 dearborn east,2.0,O,gloriana,,,,T5B 1Q4,Anaheim,DE,United States of America
Lar3660,3650619.0,Lariviere,20664 ross upper,4.0,R,Malcolm,,,,80052,Dayton,OK,United States of America
WAL3661,2504474.0,WALTA,12985 camp bowie south,5.0,O,albertine,G,M,,44303,San Diego,OH,United States of America
Rez3662,2511190.0,Rezzik,18231 flint river lane,,O,Yolanthe,,,Apt. 288,V5C 1P6,Brownsville,VT,United States of America
Smy3663,3475664.0,Smyth,14255 EUCLID DRIVE,2.0,O,BENJAMIN,,M,,H6d 1y2,Richmond,CO,United States of America
Wes3664,2884513.0,Wessel,8216 oaklawn way,3.0,R,man,D,m,,78279,Columbus,New Brunswick,United States of America
ing3665,2937205.0,ing,7574 berry road,0.0,U,Imtiaz,,M,,V6X 1T5,Allentown,Newfoundland,United States of America
BRI3666,3752928.0,BRIERLEY,23181 CANTEY COURT,4.0,U,NITA,,,,E7O 1O5,St. Louis,PA,United States of America
GRI3667,443032.0,GRIMES,22703 DURAND RUE,4.0,O,NANI,,,,02110,Irvine,VT,United States of America
mcb3668,3193944.0,mcbeth,15962 TAMARIND PARK,,O,empdb,,,apt. 136,80912,Newark,WA,United States of America
Shi3669,292761.0,Shi,17727 ashbrook lane,3.0,U,Brianna,J,m,,44138,Salt Lake City,Newfoundland,Canada
hys3670,473062.0,hyslop,13385 colby park,5.0,R,EDITH,M,,,91186,Missoula,SC,United States of America
Hug3671,3760817.0,Hugo,23750 bellaire lower,0.0,,RUDOLPH,I,,,90841,Virginia Beach,HI,United States of America
Bou3672,,Boutot,7837 HOWELL COURT,1.0,O,Cynthie,,M,,90772,Columbus,VT,United States of America
Hsi3673,3327102.0,Hsieh,15013 harris road,5.0,O,Gwynith,,m,,45261,Columbus,CA,United States of America
Wol3674,2291685.0,Wolfenbarger,22649 weyland rue,3.0,O,Mahshad,,,,97208,Mount Pearl,Saskatchewan,Canada
Fre3675,1857270.0,Fretz,17129 kalani east,,O,illa,,,,V6u 1p2,Mobile,NM,United States of America
shi3676,2668741.0,shirey,13388 el monte rue,5.0,R,Geir,C,F,,91171,Cheyenne,DE,United States of America
kem3677,2657145.0,kemppainen,20901 ashley north,4.0,U,Gnni,,,,X5e 1u1,Pembroke Pines,ME,United States of America
vaf3678,2509398.0,vafaie,22325 spanish river rue,1.0,U,Hildegarde,,,APT. 895,60732,Irvine,TX,United States of America
Str3679,533620.0,Strauss,10479 WHITTINGTON RUE,2.0,O,Enis,A,,,98128,Missoula,SD,United States of America
FER3680,,FERGUSSON,2951 ennis west,0.0,R,BREE,,m,,H7f 1v7,Laredo,NY,United States of America
ash3681,3930263.0,ashton,24697 FLORENCE WEST,2.0,O,Sandy,,,Suite 114,M4j 1o2,Huntington Beach,MD,United States of America
NEA3682,1714740.0,NEARING,17991 chamberlin way,,O,kaycee,,,,23218,Escondido,VT,United States of America
cha3683,3372519.0,chapmond,24701 PEMBROOK CRESCENT,4.0,O,NAMRATA,,,,70837,Raleigh,ND,Canada
NAH3684,587291.0,NAHATA,22785 peachtree boulevard,1.0,O,neile,,,Apt. 387,93379,Chesapeake,NJ,United States of America
BAI3685,2621848.0,BAILLARGEON,7936 altamesa lane,1.0,O,Madonna,,F,,33198,Baton Rouge,Saskatchewan,United States of America
POM3686,2068957.0,POMA,2167 mockingbird drive,,O,Jodie,,F,,23253,Halifax,VT,United States of America
bun3687,397855.0,bunner,11941 maywind crescent,5.0,U,MOHAMMED,,,,78724,Grand Rapids,NV,United States of America
Dav3688,1613178.0,David,21952 sabine drive,5.0,O,Kordula,,f,,h5l 1q7,Billings,CT,Canada
KAS3689,3209847.0,KASPRZAK,16606 skillman west,2.0,O,MAMORU,,M,,35869,Great Falls,UT,Canada
lei3690,3325636.0,leibich,6528 PEMBROOK NORTH,3.0,O,may,,,,23275,Houston,IL,United States of America
RUS3691,3061317.0,RUSHING,2103 campbell boulevard,4.0,O,HALIE,,F,,91353,Sacramento,CT,United States of America
Bor3692,1625727.0,Bortolussi,3570 reynolds upper,1.0,R,di,V,f,,h6c 1z1,Hay River,Prince Edward Island,United States of America
war3693,3208377.0,warun,1726 clearwater drive,2.0,O,Erinna,,f,,92182,Montgomery,AL,United States of America
van3694,332233.0,van loon,6320 wagner drive,2.0,R,Synful,W,f,,89160,Reno,RI,United States of America
Moo3695,1618911.0,Moorer,8989 spicebrush street,2.0,O,Rakel,,m,,T5A 1W6,Huntington Beach,NV,United States of America
CAL3696,19785.0,CALMENSON,21944 richardson upper,3.0,O,evelien,,f,,30333,Torrance,WY,Canada
HOQ3697,3024604.0,HOQUE,18972 elm lower,1.0,O,Access,,M,,80075,Worcester,WV,United States of America
ope3698,1040806.0,operators,20494 ross west,5.0,O,SIDONEY,,F,SUITE 420,43603,Akron,SC,United States of America
clo3699,3386869.0,clow,16956 bellwood rue,1.0,O,kamal,X,,,T5B 1L3,Flint,SD,United States of America
Ano3700,1506608.0,Anolik,22480 lenwood street,4.0,O,kacey,,f,,E7N 1N6,Biloxi,NV,United States of America
Hol3701,602576.0,Holloway,17514 payne park,1.0,O,Thia,,m,,B1c 1w9,Portland,ID,Canada
BUR3702,2062313.0,BURKERT,8729 halle street,,,juline,,M,,T5d 1j2,Berkeley,Newfoundland,Canada
Sel3703,516813.0,Selby,5142 bramblewood avenue,0.0,O,Nady,,m,,M5b 1u1,Mount Pearl,AK,United States of America
Ser3704,904658.0,Sergi,9941 ROYALTON DRIVE,3.0,U,arleyne,,f,,96825,Bellevue,MA,United States of America
BRY3705,1164476.0,BRYDGES,20857 howard park,0.0,O,angeles,Z,m,,98197,Las Cruces,CA,United States of America
van3706,424337.0,van weringh,5680 powers drive,3.0,,MAURITA,,M,,93350,Great Falls,Quebec,United States of America
Dea3707,,Dearaujo,23477 havenridge rue,0.0,R,DRAGO,,M,,V6d 1v3,Flint,RI,United States of America
Neu3708,270781.0,Neumeister,14482 kirby south,2.0,O,Bette-ann,,M,,m4j 1o6,Rancho Cucamonga,RI,United States of America
Cof3709,49208.0,Coffey,11593 stonehill rue,3.0,,Lorilyn,,M,,77283,Huntington,WA,United States of America
Pri3710,728772.0,Prikkel,24178 turtle creek street,3.0,O,Emylee,,,,89137,Huntington Beach,New Brunswick,United States of America
Ahm3711,1259871.0,Ahmad,2461 vista park,1.0,,netty,U,,,t6b 1c4,Tallahassee,Newfoundland,Canada
Fre3712,565999.0,French,10070 glenview boulevard,5.0,O,Carolien,,,,V6C 1T6,Greensboro,AL,United States of America
dem3713,642512.0,demeulemeester,9902 altamesa park,2.0,R,Tammy,D,f,apt. 384,06116,Tempe,SC,United States of America
Del3714,3592841.0,Deliva,23434 ashbrook boulevard,4.0,O,Betty-anne,,,apt. 714,44111,Tacoma,NH,United States of America
Roe3715,3418129.0,Roelofs,2246 rexford avenue,0.0,R,Harold,,,,28220,Fontana,Manitoba,United States of America
PEL3716,2305807.0,PELLAND,17552 SAVANNAH NORTH,5.0,U,Thanh-ha,K,,apt. 678,t5a 1s5,Sacramento,TX,United States of America
row3717,154974.0,rowatt,16552 FRESCO SOUTH,5.0,R,Addie,,,,M5f 1v5,Savannah,CO,United States of America
fra3718,315900.0,franze,11065 CANDLELIGHT WAY,2.0,O,KAS,,m,apt. 989,H6C 1X3,Kansas City,MI,United States of America
KAS3719,2028359.0,KASSAM,14518 westheimer avenue,4.0,O,pedro,F,m,,h2a 1w9,St. Petersburg,ND,United States of America
che3720,3401242.0,chenier,18417 voss park,1.0,O,ailina,I,,,02120,Salt Lake City,Prince Edward Island,United States of America
UGU3721,276197.0,UGUCCIONI,21434 robertson south,5.0,U,selim,I,M,Apt. 915,66112,Charlotte,MT,United States of America
MAR3722,977908.0,MARMEN,5755 bluff road,2.0,O,Blancha,Q,m,,V6e 1s1,Las Cruces,OK,United States of America
TYS3723,3116089.0,TYSON,3824 8th east,3.0,,Mal,U,,apt. 407,36642,Windsor,VA,United States of America
KAH3724,820385.0,KAHAN,11835 allen drive,3.0,O,Rong-chin,K,M,,30907,Vancouver,PA,United States of America
Zvo3725,1963389.0,Zvonar,16775 pike east,0.0,O,Chabert,G,,,94319,Costa Mesa,GA,United States of America
LET3726,2079552.0,LETCHWORTH,8550 BRIGGS AVENUE,0.0,O,ARLETA,T,m,Apt. 513,91764,Virginia Beach,AL,United States of America
Keh3727,995478.0,Kehoe,4941 beardsley north,1.0,O,jean-louis,,,,94388,Independence,AZ,Canada
bra3728,958655.0,brannon,2412 bonita lane,5.0,O,Ext,,F,,90269,Houston,Ontario,United States of America
HOL3729,2563060.0,HOLTON,5668 watts crescent,5.0,R,Elyn,,,,80923,Toronto,IA,United States of America
Hop3730,432528.0,Hopkins,1253 kingsbridge upper,5.0,O,stclair,,,,R5g 1m1,Cincinnati,New Brunswick,United States of America
Kor3731,3655820.0,Korea,375 austin boulevard,0.0,O,JONIE,,f,,93780,Lansing,LA,United States of America
Gro3732,3917267.0,Groulx,1238 westwick west,5.0,O,hermia,,,,19903,Tulsa,TN,United States of America
Gog3733,1276796.0,Goggin,12417 airport drive,4.0,O,LORELLE,,,,V6h 1p6,West Valley,SD,United States of America
Bor3734,1066355.0,Borthwick,3327 buckline court,,O,Mignonne,,,,33127,Scottsdale,ME,United States of America
Arn3735,3779442.0,Arnon,20744 gene way,1.0,O,Ioan,,f,,43617,Saint John,MI,Canada
SPO3736,1189522.0,SPOONER,10457 valderra boulevard,2.0,R,BERTIE,,m,,V6N 1P2,Hamilton,Saskatchewan,United States of America
lan3737,1612749.0,landry,17207 wycliffe park,5.0,R,Sudesh,L,,,91349,San Diego,MT,Canada
CAR3738,1716600.0,CARLING,17852 DURAND PARK,5.0,O,cammy,,,,89116,Pembroke Pines,WA,United States of America
NAR3739,3364906.0,NARRAWAY,11645 KIMBERLEY CRESCENT,5.0,O,Whitney,K,,APT. 776,21225,Sandy,CO,United States of America
SCH3740,165857.0,SCHIRTZINGER,11460 briar forest lower,3.0,O,hqs,W,,apt. 224,31215,Raleigh,OH,United States of America
Nek3741,614050.0,Nekueey,232 lyle park,2.0,O,hanny,L,M,,63176,Detroit,Manitoba,United States of America
Dar3742,1065045.0,Dares,3920 EMMONDS BOULEVARD,2.0,O,KONRAD,,M,,35274,Albuquerque,IA,Canada
Dun3743,975974.0,Dunlay,19582 bellevue lane,5.0,O,Cornie,,F,,94196,Plano,MO,United States of America
BAB3744,2336041.0,BABIONE,15246 dunn park,3.0,O,JUDIE,O,F,Apt. 266,76147,Santa Fe,Manitoba,United States of America
pon3745,3847430.0,pon,20025 routh crescent,0.0,O,ALVINIA,I,M,,45438,Paterson,TX,United States of America
Mag3746,1307768.0,Maglione,12232 drexel crescent,1.0,U,EMILY,T,,APT. 440,90081,Windsor,ND,United States of America
Wil3747,1609736.0,Wilkie,16878 plumb park,3.0,O,christal,,,,95258,Cheyenne,WA,United States of America
Hoe3748,1519697.0,Hoeler,2798 1ST EAST,5.0,O,Kelcey,,F,,77003,Oklahoma City,DC,United States of America
Blo3749,1022755.0,Blount,19922 sweetgum upper,1.0,R,lineth,,m,,77154,Baltimore,UT,Canada
Mul3750,858084.0,Mulqueen,1282 baynard lane,5.0,O,BRANDI,,M,,H2d 1y4,Elizabeth,Manitoba,United States of America
VIL3751,2428453.0,VILIS,23423 SAKOWITZ STREET,3.0,O,tybi,,M,APT. 792,91758,Sherbrooke,VT,United States of America
jaz3752,1585407.0,jazanoski,4040 lendon east,5.0,O,Ashly,,,,M5E 1X6,Calgary,Nova Scotia,United States of America
Hla3753,3602781.0,Hlauschek,23485 SINCLAIR UPPER,3.0,O,rhonda,,,,19209,Toronto,NE,United States of America
Net3754,1402256.0,Netlink,23490 FOUR WINDS UPPER,1.0,O,Garry,,f,,83707,Dawson City,Alberta,Canada
MAC3755,2069103.0,MACIEL,14566 WISTERIA ROAD,4.0,R,Fqa,W,,,85712,Warren,Manitoba,Canada
VOG3756,2462374.0,VOGEL,24958 tangle brush upper,5.0,U,Perry,F,,,79906,Springfield,TX,United States of America
Chr3757,3953300.0,Christensen,8293 wayne crescent,4.0,O,anni,,,,T5B 1J1,Portland,VA,United States of America
DES3758,1368050.0,DESHARNAIS,10369 gemini way,3.0,O,marlo,,,,V5c 1p2,Santa Clarita,TX,United States of America
PEE3759,2028581.0,PEETERS,15013 harris road,2.0,U,Tyne,,,,T6A 1F8,Simi Valley,CT,United States of America
Gar3760,2495743.0,Garcia-molina,7364 red willow south,2.0,U,Nashir,B,,,93699,Madison,HI,United States of America
MAR3761,2050419.0,MARCEY,1540 crestmere north,2.0,O,kwok,,M,,78781,Peoria,KY,United States of America
Cli3762,501565.0,Clifton,2761 TRAFALGAR EAST,4.0,O,Yong,,,,06609,Las Vegas,KY,United States of America
SHN3763,2187654.0,SHNAY,18639 artesian boulevard,0.0,O,BEATRIZ,S,,,77140,Dawson City,HI,United States of America
Les3764,108434.0,Lesniak,7377 coventry east,3.0,R,Ruthe,,,,T5c 1o3,Los Angeles,TN,United States of America
Swi3765,844532.0,Swinkels,13963 SPRING DRIVE,0.0,O,Stesha,,f,,70836,Augusta,CO,United States of America
SAM3766,1402583.0,SAMIEIAN,18688 BEATTY BOULEVARD,5.0,R,Suki,J,,,48501,Tulsa,MA,United States of America
HOL3767,955733.0,HOLLEY,5293 MCFARLIN CRESCENT,2.0,O,Gaby,L,m,,79409,Erie,Prince Edward Island,United States of America
HUS3768,2175371.0,HUSAREWYCH,24973 teal rue,0.0,R,ROANNA,,,,93674,Chicago,CA,United States of America
Dal3769,17438.0,Dallas,13276 westella upper,0.0,O,Katharina,,,,V6f 1u2,Fresno,OR,United States of America
GAS3770,342579.0,GASIKOWSKI,11141 waverly south,0.0,O,erma,G,,,H2D 1W3,Scottsdale,GA,United States of America
Jak3771,598877.0,Jakola,10572 KIEL AVENUE,1.0,R,Carolyn,P,,,94505,Little Rock,UT,United States of America
Boe3772,3258701.0,Boeck,5263 wayne drive,5.0,O,hooi-lee,F,,APT. 3,94406,Huntington,OK,Canada
Jer3773,2056890.0,Jervis,22605 deerwood south,0.0,O,Haste,,,,94154,Savannah,IN,United States of America
Hos3774,760673.0,Hosier,3028 spring valley court,4.0,O,Mitchell,B,,,35253,Mount Pearl,NM,United States of America
Lon3775,697721.0,Longpre,22279 gramercy road,3.0,U,DAFFI,G,,Apt. 339,85267,Charlotte,IN,Canada
Vey3776,1717055.0,Veyrat,440 south court,0.0,O,Anissa,K,m,,V6w 1p2,London,MO,United States of America
CAL3777,274958.0,CALCOTE,14963 yaupon road,,O,Briny,T,,Suite 14,44102,Hayward,NV,United States of America
Gah3778,1292597.0,Gahir,12729 GLEN IVY RUE,2.0,O,march,Q,,,79906,Livonia,Quebec,United States of America
don3779,252905.0,donator,4209 wilshire way,5.0,O,Betty-anne,,,,78740,Tulsa,MT,United States of America
MAN3780,871787.0,MANGIONE,20871 DEWDROP STREET,4.0,R,isabeau,,,,99662,Washington,SD,United States of America
gha3781,2410475.0,ghatta,24130 sunscape crescent,4.0,O,young-june,P,m,,71114,Chicago,Alberta,United States of America
AMA3782,1351570.0,AMATO,3730 hutton lower,4.0,R,Mariejeanne,,m,,V6x 1v6,Huntington Beach,GA,United States of America
mar3783,854699.0,marr,1363 HILLTOP PARK,2.0,O,Azhar,X,M,,59105,Grand Rapids,MO,United States of America
Bac3784,2889647.0,Bachner,1063 los altos north,5.0,R,Devora,C,,,93865,San Diego,Manitoba,United States of America
FRA3785,2142015.0,FRANCE,12416 lenwood lane,3.0,R,Esmail,V,F,,V6E 1R7,Fort Lauderdale,NJ,United States of America
Lec3786,3704507.0,Leclair,3556 kerry avenue,3.0,O,LEONIDA,A,,,59106,Paterson,RI,United States of America
Cos3787,3179017.0,Cosburn,16336 norwalk road,5.0,O,KAROLA,,M,,T5a 1t6,Oshawa,NJ,United States of America
dok3788,690194.0,dokuzoguz,22577 international crescent,2.0,O,ANDRE,,f,,91103,Pittsburgh,Alberta,United States of America
man3789,,manwaring,295 pelan way,0.0,U,Brit,,f,,77046,Columbia,UT,United States of America
Sta3790,2574795.0,Starsdps,6488 applewood drive,0.0,O,jud,,,,t5d 1r1,Spokane,New Brunswick,United States of America
wan3791,3854258.0,wandscher,10792 trail lake road,1.0,R,Gaffney,,F,,M1g 1p3,Moreno Valley,ME,Canada
Gru3792,753518.0,Gruszczynski,10513 BARBERRY NORTH,1.0,,Dorothy,,,,V6n 1t5,Memphis,FL,Canada
Man3793,1127820.0,Manolios,12695 westmere crescent,3.0,O,cornelia,,,,m5g 1z2,Idaho Falls,MS,United States of America
Bat3794,93745.0,Battershill,13099 barberry west,5.0,U,muni,,,,06702,Saskatoon,IN,United States of America
LOC3795,3402817.0,LOCKARD,7879 park hill court,0.0,O,Dollie,,f,,77008,Hartford,British Columbia,United States of America
SEI3796,995982.0,SEIZ,4857 smith street,2.0,O,Zygmunt,,,,91162,Tacoma,UT,Canada
Hin3797,409435.0,Hinds,8357 buckeye west,4.0,O,Drusy,,M,,77074,San Antonio,AK,United States of America
Bez3798,3860570.0,Bezanson,295 pelan way,2.0,O,suria,,m,,72227,Greensboro,Alberta,United States of America
Ged3799,2507247.0,Gedeon,12145 IRENE EAST,5.0,O,shailendra,M,f,,02135,Hollywood,NH,United States of America
eav3800,1330805.0,eaves,23669 JACK NORTH,0.0,O,Gerben,H,,,92551,Vallejo,KS,United States of America
Kor3801,287050.0,Korea,20706 DAWNVIEW LOWER,3.0,U,LENEE,,M,,94164,North Las Vegas,IL,United States of America
God3802,3643913.0,Godowsky,6832 ATLANTIC PARK,4.0,O,NANA,,,,M5C 1V3,Pueblo,SD,United States of America
Hic3803,1651840.0,Hicks,4040 lendon east,4.0,R,Heike,,,,V6m 1p4,Santa Fe,OK,United States of America
Mur3804,3708109.0,Murphy-king,1630 lamboll crescent,2.0,R,Karlene,O,,,36121,Albuquerque,WV,Canada
Mck3805,2717434.0,Mckeone,20062 carter court,5.0,O,DAMARA,G,m,,37926,Norfolk,Newfoundland,Canada
PAU3806,2426835.0,PAULETT,11358 elle lee street,3.0,O,danella,,f,,85098,Stamford,TN,United States of America
vel3807,1881660.0,velsher,14362 reilly boulevard,1.0,O,arne,M,F,,52401,Henderson,TN,United States of America
ste3808,2358095.0,stewart-guthrie,18338 bailey park,,O,Marlee,,,,10132,Henderson,WA,United States of America
Stu3809,2610144.0,Stuckey,3146 howser lane,2.0,O,Arjun,,,,94137,Buffalo,NH,United States of America
COR3810,1062171.0,CORPENING,12718 spicebrush street,4.0,O,THERESINA,,F,,44134,Costa Mesa,OR,United States of America
Gri3811,351965.0,Grimshaw,19151 gibbes south,0.0,O,Tamarra,A,F,,66119,Allentown,IL,United States of America
TEL3812,104690.0,TELKE,7168 SPECTRUM ROAD,0.0,U,KIPPY,,,,36191,Seattle,HI,Canada
Vea3813,1536925.0,Veals,24555 REXFORD NORTH,2.0,O,Saswata,,M,apt. 619,V6J 1R3,San Francisco,Saskatchewan,United States of America
Mal3814,,Malta,4679 furr avenue,2.0,,Dagmar,,,,v6p 1p8,Aurora,AK,Canada
Sos3815,,Sos,21811 silver north,5.0,O,NANCY,,M,,h2b 1u9,Torrance,MT,United States of America
Che3816,3221211.0,Chen,14425 edgson drive,4.0,O,solomon,Q,m,,10160,Stamford,UT,United States of America
Bri3817,2264660.0,Brindley,21545 elm rue,3.0,R,Alfie,,m,,79909,Winnipeg,NM,United States of America
Ume3818,3212852.0,Umeeda,12028 pardee rue,5.0,O,caty,A,,,94492,Louisville,Ontario,United States of America
PSU3819,1021685.0,PSUTKA,22943 lee drive,4.0,O,ranga,C,m,,71105,Rockford,Prince Edward Island,United States of America
KOR3820,3791481.0,KORNACHUK,7474 washington park,1.0,O,Felton,,,Apt. 38,72912,New Haven,Saskatchewan,United States of America
Bei3821,3663795.0,Beine,21452 voss boulevard,0.0,O,Xylina,,f,,H7f 1s7,Phoenix,TX,Canada
PIE3822,491135.0,PIERSON,20839 hudson street,2.0,O,alasdair,,f,,30317,Lowell,WV,United States of America
DED3823,2220509.0,DEDAS,1063 los altos north,4.0,O,Woodline,H,,APT. 192,E7O 1H7,Santa Fe,DE,United States of America
PEA3824,3876023.0,PEART,22085 TRAVIS ROAD,5.0,R,MERRILL,,M,,T5c 1s4,West Covina,Nova Scotia,United States of America
MAU3825,1912681.0,MAUNU,15099 harvard lane,1.0,O,carilyn,,,,70818,Peoria,Ontario,United States of America
ROW3826,2805997.0,ROWELL,17026 DURAND NORTH,3.0,O,SADRU,F,F,,99513,Mesquite,TX,United States of America
Sel3827,276419.0,Sellars,21181 2ND RUE,5.0,O,Franklyn,,,,78206,Pueblo,MA,Canada
SIM3828,353027.0,SIMEONE,9815 WITHERS LANE,1.0,O,Katey,B,f,,V6T 1S6,Great Falls,SD,United States of America
cos3829,3723662.0,costadimas,11294 madison crescent,3.0,O,rosalie,,m,,64182,Hollywood,WA,United States of America
Cor3830,2847460.0,Corace,3683 JAY DRIVE,5.0,O,Radames,,F,Apt. 736,M1I 1R7,Plano,MD,United States of America
Did3831,2859405.0,Didio-duggan,3647 crumley boulevard,4.0,O,Emmie,,f,,H5J 1R3,Miami,MN,United States of America
Kec3832,74716.0,Kechichian,23402 MILLER COURT,1.0,O,SALAIDH,,F,APT. 288,H2F 1X5,San Francisco,KS,Canada
Ber3833,3493117.0,Berteau,22823 burgoyne boulevard,4.0,R,Alli,,,Apt. 324,44121,San Jose,NM,United States of America
