address,active,city_id,address_id,first_name,postal_code,phone,address2,customer_id,email,create_date,store_id,district,last_name
1838 Tabriz Lane,1,143,337,STEPHEN,1195,38988715447,,332,STEPHEN.QUALLS@sakilacustomer.org,2006-02-14 22:04:37,1,Dhaka,QUALLS
431 Székesfehérvár Avenue,1,48,338,ANDREW,57828,119501405123,,333,ANDREW.PURDY@sakilacustomer.org,2006-02-14 22:04:37,2,Baki,PURDY
503 Sogamoso Loop,1,505,339,RAYMOND,49812,834626715837,,334,RAYMOND.MCWHORTER@sakilacustomer.org,2006-02-14 22:04:37,2,Sumqayit,MCWHORTER
507 Smolensk Loop,1,492,340,GREGORY,22971,80303246192,,335,GREGORY.MAULDIN@sakilacustomer.org,2006-02-14 22:04:37,1,Sousse,MAULDIN
1920 Weifang Avenue,1,427,341,JOSHUA,15643,869507847714,,336,JOSHUA.MARK@sakilacustomer.org,2006-02-14 22:04:37,1,Uttar Pradesh,MARK
124 al-Manama Way,1,382,342,JERRY,52368,647899404952,,337,JERRY.JORDON@sakilacustomer.org,2006-02-14 22:04:37,1,Hiroshima,JORDON
1443 Mardan Street,1,392,343,DENNIS,31483,231383037471,,338,DENNIS.GILMAN@sakilacustomer.org,2006-02-14 22:04:37,1,Western Cape,GILMAN
1909 Benguela Lane,1,581,344,WALTER,19913,624138001031,,339,WALTER.PERRYMAN@sakilacustomer.org,2006-02-14 22:04:37,2,Henan,PERRYMAN
68 Ponce Parkway,1,201,345,PATRICK,85926,870635127812,,340,PATRICK.NEWSOM@sakilacustomer.org,2006-02-14 22:04:37,1,Hanoi,NEWSOM
1217 Konotop Avenue,1,151,346,PETER,504,718917251754,,341,PETER.MENARD@sakilacustomer.org,2006-02-14 22:04:37,1,Gelderland,MENARD
1293 Nam Dinh Way,1,84,347,HAROLD,71583,697656479977,,342,HAROLD.MARTINO@sakilacustomer.org,2006-02-14 22:04:37,1,Roraima,MARTINO
785 Vaduz Street,1,335,348,DOUGLAS,36170,895616862749,,343,DOUGLAS.GRAF@sakilacustomer.org,2006-02-14 22:04:37,1,Baja California,GRAF
1516 Escobar Drive,1,370,349,HENRY,46069,64536069371,,344,HENRY.BILLINGSLEY@sakilacustomer.org,2006-02-14 22:04:37,1,Tongatapu,BILLINGSLEY
1628 Nagareyama Lane,1,453,350,CARL,60079,20064292617,,345,CARL.ARTIS@sakilacustomer.org,2006-02-14 22:04:37,1,Central,ARTIS
1157 Nyeri Loop,1,320,351,ARTHUR,56380,262744791493,,346,ARTHUR.SIMPKINS@sakilacustomer.org,2006-02-14 22:04:37,1,Adygea,SIMPKINS
1673 Tangail Drive,1,137,352,RYAN,26857,627924259271,,347,RYAN.SALISBURY@sakilacustomer.org,2006-02-14 22:04:37,2,Daugavpils,SALISBURY
381 Kabul Way,1,209,353,ROGER,87272,55477302294,,348,ROGER.QUINTANILLA@sakilacustomer.org,2006-02-14 22:04:37,2,Taipei,QUINTANILLA
953 Hodeida Street,1,221,354,JOE,18841,53912826864,,349,JOE.GILLILAND@sakilacustomer.org,2006-02-14 22:04:37,2,Southern Tagalog,GILLILAND
469 Nakhon Sawan Street,1,531,355,JUAN,58866,689199636560,,350,JUAN.FRALEY@sakilacustomer.org,2006-02-14 22:04:37,1,Tuvassia,FRALEY
1378 Beira Loop,1,597,356,JACK,40792,840957664136,,351,JACK.FOUST@sakilacustomer.org,2006-02-14 22:04:37,1,Krasnojarsk,FOUST
1641 Changhwa Place,1,52,357,ALBERT,37636,256546485220,,352,ALBERT.CROUSE@sakilacustomer.org,2006-02-14 22:04:37,1,Nord-Ouest,CROUSE
1698 Southport Loop,1,393,358,JONATHAN,49009,754358349853,,353,JONATHAN.SCARBOROUGH@sakilacustomer.org,2006-02-14 22:04:37,1,Hidalgo,SCARBOROUGH
519 Nyeri Manor,1,461,359,JUSTIN,37650,764680915323,,354,JUSTIN.NGO@sakilacustomer.org,2006-02-14 22:04:37,2,São Paulo,NGO
619 Huánuco Avenue,1,331,360,TERRY,81508,142596392389,,355,TERRY.GRISSOM@sakilacustomer.org,2006-02-14 22:04:37,2,Shimane,GRISSOM
45 Aparecida de Goiânia Place,1,464,361,GERALD,7431,650496654258,,356,GERALD.FULTZ@sakilacustomer.org,2006-02-14 22:04:37,2,Madhya Pradesh,FULTZ
482 Kowloon and New Kowloon Manor,1,90,362,KEITH,97056,738968474939,,357,KEITH.RICO@sakilacustomer.org,2006-02-14 22:04:37,1,Bratislava,RICO
604 Bern Place,1,429,363,SAMUEL,5373,620719383725,,358,SAMUEL.MARLOW@sakilacustomer.org,2006-02-14 22:04:37,2,Jharkhand,MARLOW
1623 Kingstown Drive,1,20,364,WILLIE,91299,296394569728,,359,WILLIE.MARKHAM@sakilacustomer.org,2006-02-14 22:04:37,2,Buenos Aires,MARKHAM
1009 Zanzibar Lane,1,32,365,RALPH,64875,102396298916,,360,RALPH.MADRIGAL@sakilacustomer.org,2006-02-14 22:04:37,2,Arecibo,MADRIGAL
114 Jalib al-Shuyukh Manor,1,585,366,LAWRENCE,60440,845378657301,,361,LAWRENCE.LAWTON@sakilacustomer.org,2006-02-14 22:04:37,2,Centre,LAWTON
1163 London Parkway,1,66,367,NICHOLAS,6066,675120358494,,362,NICHOLAS.BARFIELD@sakilacustomer.org,2006-02-14 22:04:37,1,Par,BARFIELD
1658 Jastrzebie-Zdrój Loop,1,372,368,ROY,96584,568367775448,,363,ROY.WHITING@sakilacustomer.org,2006-02-14 22:04:37,2,Central,WHITING
817 Laredo Avenue,1,188,369,BENJAMIN,77449,151249681135,,364,BENJAMIN.VARNEY@sakilacustomer.org,2006-02-14 22:04:37,1,Jalisco,VARNEY
1565 Tangail Manor,1,377,370,BRUCE,45750,634445428822,,365,BRUCE.SCHWARZ@sakilacustomer.org,2006-02-14 22:04:37,2,Okinawa,SCHWARZ
1912 Emeishan Drive,1,50,371,BRANDON,33050,99883471275,,366,BRANDON.HUEY@sakilacustomer.org,2006-02-14 22:04:37,1,Balikesir,HUEY
230 Urawa Drive,1,8,372,ADAM,2738,166898395731,,367,ADAM.GOOCH@sakilacustomer.org,2006-02-14 22:04:37,1,Andhra Pradesh,GOOCH
1922 Miraj Way,0,356,373,HARRY,13203,320471479776,,368,HARRY.ARCE@sakilacustomer.org,2006-02-14 22:04:37,1,Esfahan,ARCE
433 Florencia Street,1,250,374,FRED,91330,561729882725,,369,FRED.WHEAT@sakilacustomer.org,2006-02-14 22:04:37,2,Chihuahua,WHEAT
1049 Matamoros Parkway,1,191,375,WAYNE,69640,960505250340,,370,WAYNE.TRUONG@sakilacustomer.org,2006-02-14 22:04:37,2,Karnataka,TRUONG
1061 Ede Avenue,1,98,376,BILLY,57810,333390595558,,371,BILLY.POULIN@sakilacustomer.org,2006-02-14 22:04:37,1,Southern Tagalog,POULIN
154 Oshawa Manor,1,415,377,STEVE,72771,440365973660,,372,STEVE.MACKENZIE@sakilacustomer.org,2006-02-14 22:04:37,2,East Java,MACKENZIE
1191 Tandil Drive,1,523,378,LOUIS,6362,45554316010,,373,LOUIS.LEONE@sakilacustomer.org,2006-02-14 22:04:37,1,Southern Tagalog,LEONE
1133 Rizhao Avenue,1,572,379,JEREMY,2800,600264533987,,374,JEREMY.HURTADO@sakilacustomer.org,2006-02-14 22:04:37,2,Pernambuco,HURTADO
1519 Santiago de los Caballeros Loop,1,348,380,AARON,22025,409315295763,,375,AARON.SELBY@sakilacustomer.org,2006-02-14 22:04:37,2,East Kasai,SELBY
1618 Olomouc Manor,1,285,381,RANDY,26385,96846695220,,376,RANDY.GAITHER@sakilacustomer.org,2006-02-14 22:04:37,1,Kurgan,GAITHER
220 Hidalgo Drive,1,265,382,HOWARD,45298,342720754566,,377,HOWARD.FORTNER@sakilacustomer.org,2006-02-14 22:04:37,1,Kermanshah,FORTNER
686 Donostia-San Sebastián Lane,1,471,383,EUGENE,97390,71857599858,,378,EUGENE.CULPEPPER@sakilacustomer.org,2006-02-14 22:04:37,1,Guangdong,CULPEPPER
97 Mogiljov Lane,1,73,384,CARLOS,89294,924815207181,,379,CARLOS.COUGHLIN@sakilacustomer.org,2006-02-14 22:04:37,1,Gujarat,COUGHLIN
1642 Charlotte Amalie Drive,1,549,385,RUSSELL,75442,821476736117,,380,RUSSELL.BRINSON@sakilacustomer.org,2006-02-14 22:04:37,1,Slaskie,BRINSON
1368 Maracaíbo Boulevard,1,493,386,BOBBY,32716,934352415130,,381,BOBBY.BOUDREAU@sakilacustomer.org,2006-02-14 22:04:37,2,,BOUDREAU
401 Sucre Boulevard,1,322,387,VICTOR,25007,486395999608,,382,VICTOR.BARKLEY@sakilacustomer.org,2006-02-14 22:04:37,2,New Hampshire,BARKLEY
368 Huánuco Boulevard,1,360,388,MARTIN,17165,106439158941,,383,MARTIN.BALES@sakilacustomer.org,2006-02-14 22:04:37,1,Namibe,BALES
500 Lincoln Parkway,1,210,389,ERNEST,95509,550306965159,,384,ERNEST.STEPP@sakilacustomer.org,2006-02-14 22:04:37,2,Ji´angsu,STEPP
102 Chapra Drive,1,521,390,PHILLIP,14073,776031833752,,385,PHILLIP.HOLM@sakilacustomer.org,2006-02-14 22:04:37,1,Ibaragi,HOLM
1793 Meixian Place,1,258,391,TODD,33535,619966287415,,386,TODD.TAN@sakilacustomer.org,2006-02-14 22:04:37,1,Hmelnytskyi,TAN
514 Ife Way,1,315,392,JESSE,69973,900235712074,,387,JESSE.SCHILLING@sakilacustomer.org,2006-02-14 22:04:37,2,Shaba,SCHILLING
717 Changzhou Lane,1,104,393,CRAIG,21615,426255288071,,388,CRAIG.MORRELL@sakilacustomer.org,2006-02-14 22:04:37,2,Southern Tagalog,MORRELL
753 Ilorin Avenue,1,157,394,ALAN,3656,464511145118,,389,ALAN.KAHN@sakilacustomer.org,2006-02-14 22:04:37,1,Sichuan,KAHN
1337 Mit Ghamr Avenue,1,358,395,SHAWN,29810,175283210378,,390,SHAWN.HEATON@sakilacustomer.org,2006-02-14 22:04:37,1,Nakhon Sawan,HEATON
767 Pyongyang Drive,1,229,396,CLARENCE,83536,667736124769,,391,CLARENCE.GAMEZ@sakilacustomer.org,2006-02-14 22:04:37,1,Osaka,GAMEZ
614 Pak Kret Street,1,6,397,SEAN,27796,47808359842,,392,SEAN.DOUGLASS@sakilacustomer.org,2006-02-14 22:04:37,2,Addis Abeba,DOUGLASS
954 Lapu-Lapu Way,1,278,398,PHILIP,8816,737229003916,,393,PHILIP.CAUSEY@sakilacustomer.org,2006-02-14 22:04:37,1,Moskova,CAUSEY
331 Bydgoszcz Parkway,1,181,399,CHRIS,966,537374465982,,394,CHRIS.BROTHERS@sakilacustomer.org,2006-02-14 22:04:37,2,Asturia,BROTHERS
1152 Citrus Heights Manor,1,15,400,JOHNNY,5239,765957414528,,395,JOHNNY.TURPIN@sakilacustomer.org,2006-02-14 22:04:37,2,al-Qadarif,TURPIN
168 Cianjur Manor,1,228,401,EARL,73824,679095087143,,396,EARL.SHANKS@sakilacustomer.org,2006-02-14 22:04:37,1,Saitama,SHANKS
616 Hagonoy Avenue,1,39,402,JIMMY,46043,604177838256,,397,JIMMY.SCHRADER@sakilacustomer.org,2006-02-14 22:04:37,1,Krasnojarsk,SCHRADER
1190 0 Place,1,44,403,ANTONIO,10417,841876514789,,398,ANTONIO.MEEK@sakilacustomer.org,2006-02-14 22:04:37,1,Rio Grande do Sul,MEEK
734 Béchar Place,1,375,404,DANNY,30586,280578750435,,399,DANNY.ISOM@sakilacustomer.org,2006-02-14 22:04:37,1,Punjab,ISOM
530 Lausanne Lane,1,135,405,BRYAN,11067,775235029633,,400,BRYAN.HARDISON@sakilacustomer.org,2006-02-14 22:04:37,2,Texas,HARDISON
454 Patiala Lane,1,276,406,TONY,13496,794553031307,,401,TONY.CARRANZA@sakilacustomer.org,2006-02-14 22:04:37,2,Fukushima,CARRANZA
1346 Mysore Drive,1,92,407,LUIS,61507,516647474029,,402,LUIS.YANEZ@sakilacustomer.org,2006-02-14 22:04:37,1,Bretagne,YANEZ
990 Etawah Loop,1,564,408,MIKE,79940,206169448769,,403,MIKE.WAY@sakilacustomer.org,2006-02-14 22:04:37,1,Tamil Nadu,WAY
1266 Laredo Parkway,1,380,409,STANLEY,7664,1483365694,,404,STANLEY.SCROGGINS@sakilacustomer.org,2006-02-14 22:04:37,2,Saitama,SCROGGINS
88 Nagaon Manor,1,524,410,LEONARD,86868,779461480495,,405,LEONARD.SCHOFIELD@sakilacustomer.org,2006-02-14 22:04:37,1,Buenos Aires,SCHOFIELD
264 Bhimavaram Manor,0,111,411,NATHAN,54749,302526949177,,406,NATHAN.RUNYON@sakilacustomer.org,2006-02-14 22:04:37,1,St Thomas,RUNYON
1639 Saarbrücken Drive,1,437,412,DALE,9827,328494873422,,407,DALE.RATCLIFF@sakilacustomer.org,2006-02-14 22:04:37,1,North West,RATCLIFF
692 Amroha Drive,1,230,413,MANUEL,35575,359478883004,,408,MANUEL.MURRELL@sakilacustomer.org,2006-02-14 22:04:37,1,Northern,MURRELL
1936 Lapu-Lapu Parkway,1,141,414,RODNEY,7122,653436985797,,409,RODNEY.MOELLER@sakilacustomer.org,2006-02-14 22:04:37,2,Bauchi & Gombe,MOELLER
432 Garden Grove Street,1,430,415,CURTIS,65630,615964523510,,410,CURTIS.IRBY@sakilacustomer.org,2006-02-14 22:04:37,2,Ontario,IRBY
1445 Carmen Parkway,1,117,416,NORMAN,70809,598912394463,,411,NORMAN.CURRIER@sakilacustomer.org,2006-02-14 22:04:37,1,West Java,CURRIER
791 Salinas Street,1,208,417,ALLEN,40509,129953030512,,412,ALLEN.BUTTERFIELD@sakilacustomer.org,2006-02-14 22:04:37,2,Punjab,BUTTERFIELD
126 Acuña Parkway,1,71,418,MARVIN,58888,480039662421,,413,MARVIN.YEE@sakilacustomer.org,2006-02-14 22:04:37,2,West Bengali,YEE
397 Sunnyvale Avenue,1,19,419,VINCENT,55566,680851640676,,414,VINCENT.RALSTON@sakilacustomer.org,2006-02-14 22:04:37,1,Guanajuato,RALSTON
992 Klerksdorp Loop,1,23,420,GLENN,33711,855290087237,,415,GLENN.PULLEN@sakilacustomer.org,2006-02-14 22:04:37,1,Utrecht,PULLEN
966 Arecibo Loop,1,134,421,JEFFERY,94018,15273765306,,416,JEFFERY.PINSON@sakilacustomer.org,2006-02-14 22:04:37,2,Sind,PINSON
289 Santo André Manor,1,16,422,TRAVIS,72410,214976066017,,417,TRAVIS.ESTEP@sakilacustomer.org,2006-02-14 22:04:37,1,al-Sharqiya,ESTEP
437 Chungho Drive,1,450,423,JEFF,59489,491271355190,,418,JEFF.EAST@sakilacustomer.org,2006-02-14 22:04:37,2,Puerto Plata,EAST
1948 Bayugan Parkway,1,264,424,CHAD,60622,987306329957,,419,CHAD.CARBONE@sakilacustomer.org,2006-02-14 22:04:37,1,Bihar,CARBONE
1866 al-Qatif Avenue,1,155,425,JACOB,89420,546793516940,,420,JACOB.LANCE@sakilacustomer.org,2006-02-14 22:04:37,1,California,LANCE
1661 Abha Drive,1,416,426,LEE,14400,270456873752,,421,LEE.HAWKS@sakilacustomer.org,2006-02-14 22:04:37,1,Tamil Nadu,HAWKS
1557 Cape Coral Parkway,1,293,427,MELVIN,46875,368284120423,,422,MELVIN.ELLINGTON@sakilacustomer.org,2006-02-14 22:04:37,1,Hubei,ELLINGTON
1727 Matamoros Place,1,465,428,ALFRED,78813,129673677866,,423,ALFRED.CASILLAS@sakilacustomer.org,2006-02-14 22:04:37,2,Sawhaj,CASILLAS
1269 Botosani Manor,1,468,429,KYLE,47394,736517327853,,424,KYLE.SPURLOCK@sakilacustomer.org,2006-02-14 22:04:37,2,Guangdong,SPURLOCK
355 Vitória de Santo Antão Way,1,452,430,FRANCIS,81758,548003849552,,425,FRANCIS.SIKES@sakilacustomer.org,2006-02-14 22:04:37,2,Oaxaca,SIKES
1596 Acuña Parkway,1,418,431,BRADLEY,70425,157133457169,,426,BRADLEY.MOTLEY@sakilacustomer.org,2006-02-14 22:04:37,1,Jharkhand,MOTLEY
259 Ipoh Drive,1,189,432,JESUS,64964,419009857119,,427,JESUS.MCCARTNEY@sakilacustomer.org,2006-02-14 22:04:37,2,São Paulo,MCCARTNEY
1823 Hoshiarpur Lane,1,510,433,HERBERT,33191,307133768620,,428,HERBERT.KRUGER@sakilacustomer.org,2006-02-14 22:04:37,2,Komi,KRUGER
1404 Taguig Drive,1,547,434,FREDERICK,87212,572068624538,,429,FREDERICK.ISBELL@sakilacustomer.org,2006-02-14 22:04:37,2,Okayama,ISBELL
740 Udaipur Lane,1,150,435,RAY,33505,497288595103,,430,RAY.HOULE@sakilacustomer.org,2006-02-14 22:04:37,1,Nizni Novgorod,HOULE
287 Cuautla Boulevard,1,501,436,JOEL,72736,82619513349,,431,JOEL.FRANCISCO@sakilacustomer.org,2006-02-14 22:04:37,2,Chuquisaca,FRANCISCO
1766 Almirante Brown Street,1,364,437,EDWIN,63104,617567598243,,432,EDWIN.BURK@sakilacustomer.org,2006-02-14 22:04:37,1,KwaZulu-Natal,BURK
596 Huixquilucan Place,1,351,438,DON,65892,342709348083,,433,DON.BONE@sakilacustomer.org,2006-02-14 22:04:37,1,Nampula,BONE
1351 Aparecida de Goiânia Parkway,1,391,439,EDDIE,41775,959834530529,,434,EDDIE.TOMLIN@sakilacustomer.org,2006-02-14 22:04:37,1,Northern Mindanao,TOMLIN
722 Bradford Lane,1,249,440,RICKY,90920,746251338300,,435,RICKY.SHELBY@sakilacustomer.org,2006-02-14 22:04:37,2,Shandong,SHELBY
983 Santa Fé Way,1,565,441,TROY,47472,145720452260,,436,TROY.QUIGLEY@sakilacustomer.org,2006-02-14 22:04:37,1,British Colombia,QUIGLEY
1245 Ibirité Way,1,290,442,RANDALL,40926,331888642162,,437,RANDALL.NEUMANN@sakilacustomer.org,2006-02-14 22:04:37,2,La Romana,NEUMANN
1836 Korla Parkway,1,272,443,BARRY,55405,689681677428,,438,BARRY.LOVELACE@sakilacustomer.org,2006-02-14 22:04:37,1,Copperbelt,LOVELACE
231 Kaliningrad Place,1,70,444,ALEXANDER,57833,575081026569,,439,ALEXANDER.FENNELL@sakilacustomer.org,2006-02-14 22:04:37,2,Lombardia,FENNELL
495 Bhimavaram Lane,1,144,445,BERNARD,3,82088937724,,440,BERNARD.COLBY@sakilacustomer.org,2006-02-14 22:04:37,1,Maharashtra,COLBY
1924 Shimonoseki Drive,1,59,446,MARIO,52625,406784385440,,441,MARIO.CHEATHAM@sakilacustomer.org,2006-02-14 22:04:37,1,Batna,CHEATHAM
105 Dzerzinsk Manor,1,540,447,LEROY,48570,240776414296,,442,LEROY.BUSTAMANTE@sakilacustomer.org,2006-02-14 22:04:37,1,Inner Mongolia,BUSTAMANTE
614 Denizli Parkway,1,486,448,FRANCISCO,29444,876491807547,,443,FRANCISCO.SKIDMORE@sakilacustomer.org,2006-02-14 22:04:37,2,Rio Grande do Sul,SKIDMORE
1289 Belém Boulevard,1,530,449,MARCUS,88306,237368926031,,444,MARCUS.HIDALGO@sakilacustomer.org,2006-02-14 22:04:37,2,Tartumaa,HIDALGO
203 Tambaram Street,1,161,450,MICHEAL,73942,411549550611,,445,MICHEAL.FORMAN@sakilacustomer.org,2006-02-14 22:04:37,1,Buenos Aires,FORMAN
1704 Tambaram Manor,0,554,451,THEODORE,2834,39463554936,,446,THEODORE.CULP@sakilacustomer.org,2006-02-14 22:04:37,2,West Bengali,CULP
207 Cuernavaca Loop,1,352,452,CLIFFORD,52671,782900030287,,447,CLIFFORD.BOWENS@sakilacustomer.org,2006-02-14 22:04:37,1,Tatarstan,BOWENS
319 Springs Loop,1,160,453,MIGUEL,99552,72524459905,,448,MIGUEL.BETANCOURT@sakilacustomer.org,2006-02-14 22:04:37,1,Baijeri,BETANCOURT
956 Nam Dinh Manor,1,481,454,OSCAR,21872,474047727727,,449,OSCAR.AQUINO@sakilacustomer.org,2006-02-14 22:04:37,2,Kerman,AQUINO
1947 Paarl Way,1,509,455,JAY,23636,834061016202,,450,JAY.ROBB@sakilacustomer.org,2006-02-14 22:04:37,1,Central Java,ROBB
814 Simferopol Loop,1,154,456,JIM,48745,524567129902,,451,JIM.REA@sakilacustomer.org,2006-02-14 22:04:37,1,Sinaloa,REA
535 Ahmadnagar Manor,1,3,457,TOM,41136,985109775584,,452,TOM.MILNER@sakilacustomer.org,2006-02-14 22:04:37,1,Abu Dhabi,MILNER
138 Caracas Boulevard,1,326,458,CALVIN,16790,974433019532,,453,CALVIN.MARTEL@sakilacustomer.org,2006-02-14 22:04:37,1,Zulia,MARTEL
251 Florencia Drive,1,556,459,ALEX,16119,118011831565,,454,ALEX.GRESHAM@sakilacustomer.org,2006-02-14 22:04:37,2,Michoacn de Ocampo,GRESHAM
659 Gatineau Boulevard,1,153,460,JON,28587,205524798287,,455,JON.WILES@sakilacustomer.org,2006-02-14 22:04:37,2,La Paz,WILES
1889 Valparai Way,1,600,461,RONNIE,75559,670370974122,,456,RONNIE.RICKETTS@sakilacustomer.org,2006-02-14 22:04:37,2,Ziguinchor,RICKETTS
1485 Bratislava Place,1,435,462,BILL,83183,924663855568,,457,BILL.GAVIN@sakilacustomer.org,2006-02-14 22:04:37,2,Illinois,GAVIN
935 Aden Boulevard,1,532,463,LLOYD,64709,335052544020,,458,LLOYD.DOWD@sakilacustomer.org,2006-02-14 22:04:37,1,Central Java,DOWD
76 Kermanshah Manor,1,423,464,TOMMY,23343,762361821578,,459,TOMMY.COLLAZO@sakilacustomer.org,2006-02-14 22:04:37,1,Esfahan,COLLAZO
734 Tanshui Avenue,1,170,465,LEON,70664,366776723320,,460,LEON.BOSTIC@sakilacustomer.org,2006-02-14 22:04:37,1,Caquet,BOSTIC
118 Jaffna Loop,1,182,466,DEREK,10447,325526730021,,461,DEREK.BLAKELY@sakilacustomer.org,2006-02-14 22:04:37,1,Northern Mindanao,BLAKELY
1621 Tongliao Avenue,1,558,467,WARREN,22173,209342540247,,462,WARREN.SHERROD@sakilacustomer.org,2006-02-14 22:04:37,2,Irkutsk,SHERROD
1844 Usak Avenue,1,196,468,DARRELL,84461,164414772677,,463,DARRELL.POWER@sakilacustomer.org,2006-02-14 22:04:37,2,Nova Scotia,POWER
1872 Toulon Loop,1,428,469,JEROME,7939,928809465153,,464,JEROME.KENYON@sakilacustomer.org,2006-02-14 22:04:37,1,OHiggins,KENYON
1088 Ibirité Place,1,595,470,FLOYD,88502,49084281333,,465,FLOYD.GANDY@sakilacustomer.org,2006-02-14 22:04:37,1,Jalisco,GANDY
1322 Mosul Parkway,1,145,471,LEO,95400,268053970382,,466,LEO.EBERT@sakilacustomer.org,2006-02-14 22:04:37,1,Shandong,EBERT
1447 Chatsworth Place,1,129,472,ALVIN,41545,769370126331,,467,ALVIN.DELOACH@sakilacustomer.org,2006-02-14 22:04:37,2,Chihuahua,DELOACH
1257 Guadalajara Street,1,78,473,TIM,33599,195337700615,,468,TIM.CARY@sakilacustomer.org,2006-02-14 22:04:37,1,Karnataka,CARY
1469 Plock Lane,1,388,474,WESLEY,95835,622884741180,,469,WESLEY.BULL@sakilacustomer.org,2006-02-14 22:04:37,2,Galicia,BULL
434 Ourense (Orense) Manor,1,206,475,GORDON,14122,562370137426,,470,GORDON.ALLARD@sakilacustomer.org,2006-02-14 22:04:37,1,Hodeida,ALLARD
270 Tambaram Parkway,1,244,476,DEAN,9668,248446668735,,471,DEAN.SAUER@sakilacustomer.org,2006-02-14 22:04:37,1,Gauteng,SAUER
1786 Salinas Place,1,359,477,GREG,66546,206060652238,,472,GREG.ROBINS@sakilacustomer.org,2006-02-14 22:04:37,1,Nam Ha,ROBINS
1078 Stara Zagora Drive,1,301,478,JORGE,69221,932992626595,,473,JORGE.OLIVARES@sakilacustomer.org,2006-02-14 22:04:37,2,Aceh,OLIVARES
1854 Okara Boulevard,1,158,479,DUSTIN,42123,131912793873,,474,DUSTIN.GILLETTE@sakilacustomer.org,2006-02-14 22:04:37,2,Drenthe,GILLETTE
421 Yaoundé Street,1,385,480,PEDRO,11363,726875628268,,475,PEDRO.CHESTNUT@sakilacustomer.org,2006-02-14 22:04:37,2,Sumy,CHESTNUT
1153 Allende Way,1,179,481,DERRICK,20336,856872225376,,476,DERRICK.BOURQUE@sakilacustomer.org,2006-02-14 22:04:37,1,Québec,BOURQUE
808 Naçala-Porto Parkway,1,500,482,DAN,41060,553452430707,,477,DAN.PAINE@sakilacustomer.org,2006-02-14 22:04:37,1,England,PAINE
632 Usolje-Sibirskoje Parkway,1,36,483,LEWIS,73085,667648979883,,478,LEWIS.LYMAN@sakilacustomer.org,2006-02-14 22:04:37,1,Ha Darom,LYMAN
98 Pyongyang Boulevard,1,11,484,ZACHARY,88749,191958435142,,479,ZACHARY.HITE@sakilacustomer.org,2006-02-14 22:04:37,1,Ohio,HITE
984 Novotšerkassk Loop,1,180,485,COREY,28165,435118527255,,480,COREY.HAUSER@sakilacustomer.org,2006-02-14 22:04:37,1,Gaziantep,HAUSER
64 Korla Street,1,347,486,HERMAN,25145,510383179153,,481,HERMAN.DEVORE@sakilacustomer.org,2006-02-14 22:04:37,1,Mwanza,DEVORE
1785 São Bernardo do Campo Street,0,125,487,MAURICE,71182,684529463244,,482,MAURICE.CRAWLEY@sakilacustomer.org,2006-02-14 22:04:37,1,Veracruz,CRAWLEY
698 Jelets Boulevard,1,142,488,VERNON,2596,975185523021,,483,VERNON.CHAPA@sakilacustomer.org,2006-02-14 22:04:37,2,Denizli,CHAPA
1297 Alvorada Parkway,1,587,489,ROBERTO,11839,508348602835,,484,ROBERTO.VU@sakilacustomer.org,2006-02-14 22:04:37,1,Ningxia,VU
1909 Dayton Avenue,1,469,490,CLYDE,88513,702955450528,,485,CLYDE.TOBIAS@sakilacustomer.org,2006-02-14 22:04:37,1,Guangdong,TOBIAS
1789 Saint-Denis Parkway,1,4,491,GLEN,8268,936806643983,,486,GLEN.TALBERT@sakilacustomer.org,2006-02-14 22:04:37,1,Coahuila de Zaragoza,TALBERT
185 Mannheim Lane,1,408,492,HECTOR,23661,589377568313,,487,HECTOR.POINDEXTER@sakilacustomer.org,2006-02-14 22:04:37,2,Stavropol,POINDEXTER
184 Mandaluyong Street,1,288,493,SHANE,94239,488425406814,,488,SHANE.MILLARD@sakilacustomer.org,2006-02-14 22:04:37,2,Baja California Sur,MILLARD
591 Sungai Petani Drive,1,376,494,RICARDO,46400,37247325001,,489,RICARDO.MEADOR@sakilacustomer.org,2006-02-14 22:04:37,1,Okayama,MEADOR
656 Matamoros Drive,1,487,495,SAM,19489,17305839123,,490,SAM.MCDUFFIE@sakilacustomer.org,2006-02-14 22:04:37,1,Boyac,MCDUFFIE
775 Šostka Drive,1,337,496,RICK,22358,171973024401,,491,RICK.MATTOX@sakilacustomer.org,2006-02-14 22:04:37,2,al-Daqahliya,MATTOX
1013 Tabuk Boulevard,1,261,497,LESTER,96203,158399646978,,492,LESTER.KRAUS@sakilacustomer.org,2006-02-14 22:04:37,2,West Bengali,KRAUS
319 Plock Parkway,1,504,498,BRENT,26101,854259976812,,493,BRENT.HARKINS@sakilacustomer.org,2006-02-14 22:04:37,1,Istanbul,HARKINS
1954 Kowloon and New Kowloon Way,1,434,499,RAMON,63667,898559280434,,494,RAMON.CHOATE@sakilacustomer.org,2006-02-14 22:04:37,2,Chimborazo,CHOATE
362 Rajkot Lane,1,47,500,CHARLIE,98030,962020153680,,495,CHARLIE.BESS@sakilacustomer.org,2006-02-14 22:04:37,2,Gansu,BESS
1060 Tandil Lane,1,432,501,TYLER,72349,211256301880,,496,TYLER.WREN@sakilacustomer.org,2006-02-14 22:04:37,2,Shandong,WREN
1515 Korla Way,1,589,502,GILBERT,57197,959467760895,,497,GILBERT.SLEDGE@sakilacustomer.org,2006-02-14 22:04:37,2,England,SLEDGE
