AgencyID,CreditRating,AddressLine1,MaritalStatus,NetWorth,LastName,MiddleInitial,Age,FirstName,PostalCode,OwnOrRentFlag,Gender,AddressLine2,City,State,Country
Jdv4881,398.0,ILSKMNHKDAGJF,,3734013.0,Jdvinnxsytjpdgaiasxyayh,J,90.0,Kvndzhzvltqdxtbceegpmrcj,Qawvst,O,,Yigdtnd,Alexandria,WV,Canada
nut4882,635.0,Njzgtlrkkqbnitktbmiojdifudxopwnhghfqktyjqfsvkpvinejttiiwgwjftkm,W,3447380.0,nutjbxyxojgqrctqgep,T,34.0,Fhknzda,KBCFTAQHBGDR,O,M,Gdcfcbvzhuesofmgiiznfkoxfwfibolpuepycnrzpfclx,Sherbrooke,WA,United States of America
ycs4883,605.0,MSFXUOPPTKHKZFYUHNCOAMGXNKNYWLVNGSMFG,M,3659581.0,ycsczyflvxuzegatjgnupgosvuw,Q,8.0,EUBZIJ,FSHQLCU,U,,Xitrxpjd,Akron,Nova Scotia,United States of America
Qzv4884,373.0,mcgjkshkv,M,2007689.0,Qzvkn,,10.0,fdlbfcfjeiqz,Gdculkqvngkj,O,,Wgxwybdnnjbkijywqvpnmfzhzblxmqveugkrosvujavdqylv,Bakersfield,IN,
Oik4885,453.0,xnvvavboxcrxkwlkefoqsfkhdbaxvrheaplwkenovtytzghqgnv,U,2133345.0,Oikjqumadmx,,72.0,Shueoxsujjhgcsxyanaxq,EVVXNJSFEUW,O,,Uomqmzmfmqsumtdbxuzcvrccqdyyhhuuwqhyqilscfcpipmibsznssqndxoiftptvv,Lancaster,NY,United States of America
Fjj4886,702.0,lawtksrpiqhdnmotdwqkourdksp,W,1235117.0,Fjjagdsaajnbrklacszox,Y,76.0,vrsexgvdc,Fjaov,O,m,Gfskzypcbywhmijdumol,Flint,DC,United States of America
Vkg4887,782.0,Eaqxasqhlzcnnwzioldqdlhfsdklqvyqvoudaneehsnfnnwnkoqddckgspqqdak,D,1726713.0,Vkgvpnobsrpyrhmctgmrt,,,Hxpyuxk,Rllrpmcdrxx,O,,nywvnpjtuswqlfoydesblxibgmxucupmwpardylyuuvwojyppngtobweyhjsiqapcsbvtkbwc,Toronto,KY,United States of America
sko4888,606.0,Rbjtfmctukwwsllschtgcsfntlfomkgojifvppueojiwt,D,2235440.0,skolkczcrodsvnjrjxbyqgwb,,99.0,Xeksteqxuxrhouq,IGBIJFFZ,O,,Hfvygtmejtyzbvtqtmrkrgxuhupnceokqsmiuddtn,Paterson,MD,United States of America
Hio4889,617.0,OGOHBGMNQGDKIDKDREVNDRMPMCWJI,M,552580.0,Hioohrgfxoqju,,61.0,voxqrtl,GESFSRNFJYJC,O,F,Bahlqusrgwfxglbvoqmletbhgrppxqkrtexduc,Huntsville,British Columbia,United States of America
Xiw4890,357.0,Xqqwdxnnaapahxghsolheimbttnbswqepbhfrlffbqdrnfo,M,3290675.0,Xiwdppoievsjnhvynkkzkbi,,91.0,UKNBPRGLZFEJNMDCS,Ovxxmznecrh,R,m,ndqchelacqcc,Kansas City,AL,Canada
IDW4891,,ojtidwvtjaqsetivxsjqlkhunznpsxbyjwxbwivngbwnmrxjtyvtnmhheyyalphwwel,M,,IDWATWLITDDPOEDLMPZJXKKADTZ,,,Rzfkelkpkwxjdfidhqxbpto,Ggpkttvsk,R,m,Ipvehtqioqpgvpyobjrxjjvfcdyaonqlxlxedocmbqgtgdycystjsxitauxhm,Coral Springs,GA,United States of America
Znn4892,418.0,Xfsbyybuevjfxodpjttshcziqvbaitjgldijtcgeaizsffifendealeacmrjjhaoptpc,U,195544.0,Znnlcjcgusaztchrquhih,,87.0,xlfgrcljatmaxljiscp,Fozhjnegmv,O,,Bnrmfcwlxgtuzadujwcexrsogpasfuzrlcjlzygdqqdua,Pembroke Pines,Manitoba,Canada
OQS4893,710.0,ZXOGUOTVOMIUDUSFPQFEUQOXPKQEEHIWQACVKSGWOJTOVEDKVENLVUSGUYEAH,U,2271014.0,OQSLEITKZZYDCICWWDQXPIR,,33.0,YOHRCAFCVGESYYXUD,egjrsajoaeuk,O,f,Tlhprdzpqgwvpldnrnncadlvebyqnbbizujkbuipntipeyguviuubscqqjuiajlyk,Hamilton,UT,United States of America
Lyq4894,720.0,rkqyplmcleeqrpqxeabgawhybrbjtaeiatbyela,U,1383063.0,Lyqykhyjxqtsbqopoxqjll,L,42.0,eyhwvczgtrjpvgcgonmclddeqhv,,O,,,Saint John,CA,United States of America
Rkr4895,354.0,Rdxonkcvglqkiouhjzgmaejfscogbctxjefejfnqcfdlgaajhwlvjpusovpnycctnfapqofx,U,3938145.0,Rkrpbmapvlvdiowelu,,,Fnbsfcgzshjioehkwqmvfcbev,Bclmfpdqnxfg,O,,Gvwffkqxjqwdoofgnzigxootuphegqvkmeizbflagbptmxlifzcavfqllzpqwtsauosw,Regina,VA,United States of America
Imk4896,595.0,Zrbkfzumcjjbuscnddzrgachxjixrrlfiviagcpkjzpnsnklifugcbzx,U,3485828.0,Imktfqeufmsknjwlogjqcnmrvjpkg,R,65.0,Mdmhjiupxgnfxflfiajt,XLRAPNWCJ,R,M,WGWTGMESYCLNENAUJPVJSYXZCLNQXYHADIGLBULHMNNECNELBWDCENQGRCNQGGLOTEXKKJHMMNAFLI,St. Louis,IN,United States of America
bxv4897,666.0,Dtbxbjgjmpvamuhbhrwnarteb,M,1643481.0,bxvddjxbnc,H,35.0,Clyyqbonhjxonrxuefn,Txlyoqooovqq,O,,Iogexdgkn,New York,KS,United States of America
Jok4898,800.0,Ojpbnmcbaseqmxcfaclqvtlapb,S,2857892.0,Joklzxnbbbxsnxl,,71.0,Mvbmmizpxjniemqu,Usursfbxwrw,O,,osjpplucvqytflwoscmjuqmfozlzroxooffiqpxwlxzaasdpgkcnrkpyeipqje,Winnipeg,NY,United States of America
wul4899,316.0,Enitkvjjcxnlzbzzlbhefbwlvinvdoosprcijcaitszexdlpwqznegrslwjksbmsztqbch,M,356632.0,wulanstxparzqbdupinxhmcacext,F,89.0,Ghhlcqiabiei,Hlixkf,,,jtltacyzpuomnhportuiqzypmwxmpgahsgvjuebngzrafeqsrsm,Oceanside,KY,United States of America
Ppe4900,593.0,Rkzxasxauwoeenosrbektv,M,3672839.0,Ppelrezfominbgeauhljigt,,55.0,Wiafxearkazqqruttofcz,ITKBBZXV,O,M,PJHPRZSDUAXCWRWQFRBQBKJVQHBTPYIQXIRYVCHMOXXNMUDD,Brownsville,WA,United States of America
mjs4901,718.0,dlnoexuyjebidurcblvcaoxkyutstkrdpqgiwulpyph,U,1533826.0,mjsnjvpecwvywuzyzdmwqwzep,,1.0,Cluavueckvmwpows,njjrtn,R,M,UNQJCFKJCEMSVFKHSTMJDIEBASXBPCV,San Jose,MO,Canada
TNA4902,336.0,GHYECQPNOFOGERJOINOZNSANLZUSRBFWWJBR,D,919525.0,TNARTKP,,2.0,Iloybjocfyrmffmopravfkvffmrq,mrcja,,,bkrjnfwtqhniibzunuctofdgmeztsdkjrghgjpfutravmwlmxjegckrlrcmwk,Scottsdale,GA,United States of America
KSC4903,504.0,,U,3602030.0,KSCUPNPAHUX,,83.0,ecjnjc,,O,,BPUPJCVNKLIXPQITFOIUPULJUOJEVQWLVEWDCAETWELKSXOPNQEXBALPSPCPKEIL,Santa Clara,CO,United States of America
Icl4904,360.0,Hxkudvgg,,2018666.0,Iclttqdhprexujyxvbsmhvfjhi,F,6.0,ACKYKBBIXSGMHJGNVAZJUE,Gsxjzdsj,O,,SDZROAOJQQXDBEKDMNPLQAMDNFLVCTCNOVIZXUTJCTZUNSPYMRQDBIYMLIMQTBZJCFKZJUWE,Springfield,Manitoba,United States of America
YZP4905,438.0,Uozprqjoxlhpnsloiskav,,3807988.0,YZPJOMABERHA,z,42.0,GTGFOPD,Cgmdyim,O,,IHRGSKWEHQMXCDH,San Antonio,MA,Canada
Fzc4906,,ZCTJLXCQSDGZKTUSSACUDWXOAQYJIOR,U,468072.0,Fzchpfubmolcnkivltgmhw,,70.0,oknzpovqjeljqu,hsjteyvmew,O,,LHXYYYKFUQVDVXWLTJEJTDDECDMKEWLYSZJKSCJOPFCFWZWCQZKGCLGJAVUYQMQI,Huntington,MN,Canada
Ksk4907,594.0,aejiciqwxjigwzvgujatabiqztmwukefdyervogzvuaxjyhdcudeuaivrdh,M,3643467.0,Kskqtufppetkd,,92.0,Xjbdtulpdw,Lqpqrynuuujb,R,,Kqgvgoggjellymtmitlhgaljnamkhwewhhzybxfuuioueybebfegphugau,Stamford,UT,United States of America
rdp4908,574.0,Vnbsvegtvuhejpugcpqscdewftmvbmfnkhfutupzjachankvymru,M,955833.0,rdpzxfnps,Y,91.0,Pjsyvhljpeuqwdyvkqqzqdfhkashk,Wrukgbdjhkxi,R,m,Duwfaibbmfjpwjlwamkangfvmipizmxybytboqhwhjmzqeybdclfmbupmvaninvricmbqzmmtg,Garland,TN,
pzr4909,583.0,krmiiforynsznsqmqsugmonrflxcfwyuhqhcfjllaqyliholxyrotogxdetdj,M,3625895.0,pzrimfmhbyrqwvnkbjuevidk,,45.0,GORCRAJOJRJFBKIPRUTHCQQTZQQGW,Kxraohzhz,O,,FPFFKIVNNOBKGWUHEJUZSSOFBZEQTFOQRLFXXRLEZ,El Paso,KS,Canada
Lkb4910,,tuqkaermjvbcqmxtyxnjtzijycwodam,M,,Lkbheqltoxmonef,,39.0,cuzbwtoosafqjgnhmkpjw,FGBXINJHJO,R,,Nrvmlirqwabauixbuoqlwbicgelclajwdnxvunhkqaosatkdghxbkdjmuyquyrfomajozp,Oxnard,WV,United States of America
zqk4911,550.0,VEORNCXRHFTWRQNKFSFKBIBFW,S,3418656.0,zqknrn,L,24.0,JHTUCEHGJHBFFBXGA,Oxgezcwpbtwr,R,,Adygxtihvhdbtkrfvlbhtya,New York,DC,Canada
Vru4912,328.0,EVYBRPMCPOZIQFTZMTFUGTQPAPMNS,S,2509431.0,Vruuksjug,c,28.0,LCAXESHWSHRQKNIQ,XEMWHL,U,,ZVYNMSIXSEVEPORPQZZTOBCVXLKHJDRDEQLLJYTPAFIHYXQOOMNMUKAGMSZUB,Laredo,MA,Canada
Jie4913,701.0,KSRYPZNDDKTCJZKZZQJPYQPRDVDQVYPOAGATWBSTAIEKFNQCTKBCWANQFV,D,1311833.0,Jiekdvkpgfzwtbt,K,30.0,Qjwfru,Shhdulssep,U,M,uaeak,Montpelier,IL,United States of America
Quh4914,313.0,rezgkhxumetqjhxrutzcsubpjhjgqldrlxmkalmsvhwtuktxmohiytjwcrkigthghpjhtlw,,3307351.0,Quhwhqqdayl,,42.0,FJZDSNEZEZTKEVOKTKHO,Jondmc,U,M,BGAVZLLKJLIPRS,San Bernardino,MA,United States of America
Pff4915,306.0,Bhrvveeclvsrpu,W,846226.0,Pffoiuzfjwxoenukyuqsgiqs,,28.0,Jllusrvlbyjwdqhnvsgtlyefr,OYXWWRRGHSZC,O,,KUUMFMUUZOWCQJTGVJZULGTPNGFYOJGWYOIHKWLGTLKFQEYKSICPCWXQDBUBJTGA,Evansville,MS,Canada
oec4916,402.0,Wlqsmwyrferiwiuionjm,S,3653457.0,oechzkvqozof,,10.0,KXKZQNBEOREEKMQLQVKMAYMWICT,WUIKLMCSQRL,O,m,qtrjmzqobhrwlkunsdtfopzbvpmywwtunskbflnyy,Riverside,WA,United States of America
Xvx4917,369.0,jgxtgedvzbbdwpsdffhddswhouqiwd,M,3590117.0,Xvxplogubcjfxjlmskle,,52.0,Bfnxzndgewgr,NRBHINSVE,O,M,,Lakewood,Saskatchewan,United States of America
Cwx4918,800.0,Erfugloh,M,1203573.0,Cwxntdqrfonfdcpalpmskitpuxu,e,69.0,Iotheqdz,onlfrhn,O,M,cmzwqkqqizcnvcaptxksgmjkhhwfmszzkhhylulr,Toledo,IN,United States of America
Ocr4919,460.0,Hsrsynrv,U,2256285.0,Ocrsvtlfhohdolf,,0.0,Avooixayfl,GHFJSZPM,O,f,Hfszuvz,Shreveport,Saskatchewan,United States of America
cra4920,798.0,,M,100168.0,crarvrnta,,45.0,Irdactmjecnod,LANAHSJHABLZ,U,,Jblqgdbwpcqelqvjglqctesxruamhmqnvbqxrttipgqpseeqxhxikkwapfrofjgzcpghzunqwsu,Spokane,Quebec,United States of America
GGS4921,569.0,Alzvimivhfsuugsbavpa,D,1178350.0,GGSLWFUAFJJQOHCFJKFKFEBZKCN,,39.0,VJUPVWCIWHBAORWTHBKZCRJA,Ehxdenvojpm,O,,ITUDPCAFLWBEHDMUTNMBTGPGWRDNQCUWYAOANZBXUVUOOXBUBAZHVZFYPOJCRN,Santa Rosa,AZ,United States of America
HBO4922,796.0,Vkfvjrpxvlivocflmvbstrrfsqwumctkmigdijgidvemfv,M,868934.0,HBODORIAXFGBEZ,,20.0,fzvnulhegwzraeejhbedrhas,,R,F,BYRIWF,Ann Arbor,WY,United States of America
OMT4923,697.0,Hdojsjshrxojtuhajtkzudjvkdipzkkwimlszrwweeqdxvphy,M,1891209.0,OMTJUKTWFTXNDOLUVZSSLYS,,20.0,Mheaynqbdim,XLQDORTPXH,O,M,TPASXLXRMWHFTWWVDAHIWTFOXLMOPOLECTZFPNHOKWMGWRSZNSHDLCNISLWXFTOGOPCPMMSXER,Wilmington,UT,United States of America
Yeq4924,436.0,Syoombamxnpdhylpwnyzcgcirb,M,1900159.0,Yeqsnzkpjywifxpdewjnjeyriogt,i,79.0,Egxyrbesvwkpuxawvvelgpsoan,fdmfeedmv,U,,,Fresno,UT,Canada
eqo4925,374.0,Awwjxrxwuhftwyfylajnouvxgjmvmowoqxehehoawxyezvorzgasgtuljn,M,531583.0,eqocdmc,P,96.0,qkvjjzeaeauknxxsrmanfaom,GZBLU,R,M,Cgljjvdinabktpjrzsambejyjaybxbqwgsq,Buffalo,NY,United States of America
Hcf4926,589.0,,U,510352.0,Hcfva,,40.0,Tvpnnw,Vaugonf,O,,yytjobbupkapebdmvondbwdooabezt,Moncton,WA,United States of America
uxt4927,317.0,Fmfketdbwnvpsljutvnefjwbrzqhqwqwkkizfd,S,3882323.0,uxtkiahwesarurbvvycysfsga,,46.0,Musksnoarlvawsqju,bkzmprviga,O,M,bffiqomffargazobcrbcszgjjguwihddolnezqnmnbevxiooujkjhtvgprlkneawcqmggtuk,Colorado Springs,AR,United States of America
SWJ4928,,waircxdqokviptnemeptinxclenijvndapmukerrcgnvrhdcnh,M,1017220.0,SWJHSMLOVAE,C,21.0,Tuqmthb,Votxfmegedns,O,,hlsrlimjzugpjhkorjgpopslefhlgdjm,Toronto,NV,United States of America
sgd4929,767.0,Mbepuykrvv,U,3733238.0,sgdxvyklvwnkarzjfqzvrcabxhpowr,,64.0,ZDMXGNWMVMYKTIXHUFWZKYEFNEGD,Pydpjanw,O,d,lakcanpnxbjhluvmfdvsjjtqutservkupolenocgbpmxiglwyoogqabfsblriuqcuzztomioequ,Washington,NH,United States of America
Jjh4930,514.0,Tlvrfajdmricqfziliwkmsgognrpjctkzrkcuekizxbcdekmpdrukezkweyhlzfgujheaabik,M,639493.0,Jjhzptrigrm,,26.0,nfkrwrmxqfnoldzndnnq,,R,,Zwgultcgrkvlfbohxzpuwkwukrjnibsgzirqfsfk,San Antonio,ND,United States of America
WAL4931,675.0,hxklsrqgijyyeipdfsjkxebkjnhbrjcftnilwbvwqgstcrlgjhqdlpanncohlitxisslkxwckolcgmw,M,3460685.0,WALRGLULEJVVHNUOJWFBAIOJUHNMLE,A,32.0,Tvsxjuwtmouyewbcjuqwryovevk,Gintrju,O,M,AWAQEEAUMCAYBOEJHKJQUUOCJBEZCKRNRQTXKEQMWVCNQUVVOQF,Honolulu,IL,
OKP4932,618.0,Bdwmwgkdtcssknktzcefbjvterkxvdpfjwkbjintkonleylchmjkjfhqawiioagrqpqsqvsvrnumxksb,M,3875825.0,OKPCTNSHDZOFENRHAAAJK,,34.0,LJLUZCTOM,Yfulj,,f,CGLCRTCXF,Hayward,DE,United States of America
Blb4933,727.0,QKYIRSKNMXNDRNTCXCDETWOPVBOGDVXVAGYQFF,W,1710740.0,Blbjopovdbetjil,,78.0,oqlqtdsecgzcniwisp,Ykyuhvpak,O,,FKHHJCGHEAT,Lowell,Quebec,Canada
Ueq4934,627.0,ybubmurafqbzrbirjfpgmmptnonkajeeqcctlkpozxeqrnxslubausmkpcloqdsuwpkzkxgn,W,3287280.0,Ueqhpslltnfvrnirocwqslzovrq,,92.0,AYOCBVAVEKRQ,,O,Q,,Windsor,ND,United States of America
LSS4935,440.0,Mprybustgnpepjgcjalmlugukudqhf,M,3032256.0,LSSALFZLYRUMXE,,20.0,eofvcmh,Tiifadp,O,,Srpcwoyfltlcarykrsbzusolt,Durham,NV,United States of America
Ypw4936,658.0,VCNCNTBRPFHRNCRPLNNCGHY,S,2936541.0,Ypwxvptdgofqyjxiwgodzsefut,,27.0,SBOOSAW,Bzresbpv,O,f,Kqcauquaicxiztvwvwpkvlxwspncyfq,Victoria,AZ,Canada
Gdj4937,418.0,Uimnjatrgxzq,M,1990054.0,Gdjpkurvfsbfas,b,4.0,FIRWKCPEBDBJQOWGWLFSIXPFMFLI,Ehjsbftbeybz,O,,VJBZCIJ,Kansas City,WA,
Usz4938,667.0,RIFDDFZJNTLUT,,508936.0,Uszguzjwu,h,25.0,Sqwtkjenrhqjzembqhivkclz,cdcfav,O,F,ljzlzxwebaeodpkiimvwkhibsevglnavdjtmcntbpwcuwppjyrsidiovydtstb,San Diego,OH,United States of America
xsv4939,739.0,Afpdnjafxjmzvvqrymznfjfbvmpnersapepfvpi,M,1567594.0,xsvnbwtaoxhj,z,12.0,Bnicmvpuhzimj,bojruvk,O,M,,Phoenix,AL,United States of America
YQM4940,524.0,Jynqu,M,1272097.0,YQMSUSIIF,,37.0,wgxqchypvlpbiskce,syoeoaznb,O,,aspslbazhccshfvnotexlmvphsxdoerhzsipauhruromntzbmctgg,Indianapolis,NV,Canada
QHR4941,433.0,drzskfnbneerwojbspjhondsxcfozkdpsknmonlnhmrbmjmbkzmqaxewhacbfbvxehcnfjbttdlh,M,912361.0,QHRJLGXFUVQHSPCQREDD,,10.0,vpwustqooujzawm,HSWWSH,R,f,eancahtiicvrdptrcbvgfjuulxhyceiuigplrvoklubjtdotvkkuosutptwnbcwjyihfhdxt,Chesapeake,GA,
VZR4942,310.0,lmsrezolskagdgzeectklbywhkrdrmxpgdfbkpvgtwpirgjkqqvdhgeuhuwtwjkjaearu,D,3954149.0,VZRXYIGGLQCLOQ,,52.0,NYIJNKBEKJAGBWHVNBEBDZU,Eyqjvjt,O,f,Gvapmfbxgrdddcgnfupynerdnbogocnjlujbbvttgjntosxiilnu,Huntington Beach,ME,United States of America
sbv4943,465.0,OBLQPLTYTFATRVTQIFWUDDGGRSFONJMOPCCAIRXADMCABNQX,W,3144276.0,sbvjlkcteeezlidinaocjcwet,m,31.0,Sltjrgta,Ylxtdhcqs,O,F,Hosuqtnchkghfjgtifykyodrsnlocvhatpedqwjuowlxefamwqbqeysjugduxcbapytuceeouj,Hilo,WI,United States of America
Vud4944,374.0,Avchzfsciqhftnanvlireegnhawugiwcgghdjkhdjnedpjmldpwfurwjxodqnfk,S,84787.0,Vudhyp,,1.0,dkzsnnjcksnay,sxsdqhtmhtw,O,F,Snhlcsuwdizosnixuvbufwwtpsismkykmjkhbwmyaimcffdhbqdfkzqgloucwy,Costa Mesa,GA,United States of America
Yzv4945,582.0,fgfimlzmtyeogiaiongfhznwnemsfedkopojzatmdvtvmjpqqodinapayvoosvfaarx,D,2585906.0,Yzvgyehbfaltvsm,,36.0,Ihjmxpecbntildaywbnp,Zjgfllvss,,F,Jtqgevppeerjfjqtiguzrvjvinvkqbixjxcdakgiwntnszvoxmgdcgtkgviystoybsqqemxigjxuqev,Paterson,GA,United States of America
Ikf4946,317.0,Rdpzyefugmpqolltgmfhlertzfxsxpcovelrnehmmcgzylanfcijgphhewflguqav,U,2683838.0,Ikfyg,,26.0,Ihycybrfxdxccnqzakvmc,EVFVLPBYKHHK,R,,uehyrkgtggsjivpnepegfpcagbcautipthaohruuyoxoaapmfnjqrfunwnnalqmjzpsondzr,McAllen,British Columbia,United States of America
Hrv4947,372.0,dlecbuuiscazpexxlepdcymsovuhodlsrtkfxatwmbccpcomdhwjfpzouleiefmsfosgifofohwwxmh,M,1327598.0,Hrvdchmnwxzvtsidjgg,Q,22.0,Fupofr,wdbrjihplu,O,,ipnyxxxsymgiqcdyvdmmzxdltkzovqpcknwxvatzukzmcwybrfcerohlbwhxdqwskxkodalsx,Irvine,NE,United States of America
pip4948,601.0,Ozrrxsyjelfoshovtmpokhyxryxlqokrzovfdohjk,,2016316.0,piphsxafsnfjsszo,f,81.0,Ulazrvuvnjpsfatjwneanhtvff,tpjhqlfhkvo,O,,CAFNGTMVUKONESDAVDUEEGULRGRUTSU,Winnipeg,Alberta,United States of America
Swl4949,756.0,RDJJSHGWENJBWRCYPCXJKIYXSYBJRSGUHJSXMMAJLBWERUWELEEWA,M,2478684.0,Swlhbfqxfbdnhame,,31.0,Xmlivbdqdqfgytnamtgnsmwbrk,,O,f,wtvyzcr,Winnipeg,Ontario,United States of America
Ruo4950,355.0,DXMQAGUXKWDESREOVRMMCSFQEVSXOFPPSH,U,736825.0,Ruodlmdrovbr,,64.0,Wdacfcgmjjyfnoei,Iormogicb,O,,dchigyhdwaseikzuznprkbdcgcbmunivnvgpwr,Springfield,MD,Canada
wyb4951,380.0,YFNSHJATMMOBAJATPVVUDWNFQLJYNRDBRCQUICDWNDPQFZYPFDIQZKOG,W,152350.0,wybtnwnfpcitfkxsifijkde,,7.0,Ljlxuzyfdmbkeafkimutg,Thqhxpkipqls,O,,DJQKGIGFAJDINCONWVSMTWCIMBQ,Fort Worth,NH,Canada
YTH4952,798.0,ygygkdwhhwmghblmyndptzrosuweqfjhet,W,470109.0,YTHEHL,j,33.0,Cwbtdbhuebfmstkwrw,DYWUEY,O,,AULAKNUCMXFJVAI,St. Catharines,TX,United States of America
Gni4953,725.0,enbxalzakladvygwko,M,1977132.0,Gniasuslvtlvqabpcxremnmjrfcbkx,,58.0,PGTIMWQZUUQHGQNEDTSMNHSHGR,Xnbxsvv,U,m,CYIOSSMYMNV,Mobile,AK,United States of America
VRK4954,351.0,pmrhgtihqruv,W,164901.0,VRKPFHIVBJWBIKLJNCPWYATS,,66.0,qwrvyrykcrkxlbny,Xnqvbnmsb,O,M,Vmorxkmyqanyeintqlixurgzewmtikmihayjhkflqdknilwqhdfeinnfuctioijmbkjcnaaxaok,Hollywood,AK,United States of America
WLW4955,434.0,Hzdkucgbjcdrlxjhmxzsqfibzutftedgtfopnpfrgcmvfqkkqygcsmgonkpalbfiohifmxvedamhbypa,M,2963217.0,WLWVAIXKVZEZWTQQIXDRPBRDAJJPUZ,,51.0,Xfcmnljtq,OFKMW,O,,Xyepfnvsktiehdecnjnukumvwxohjchbnyuumsnuqjkcwpucvrztvfeimwz,Minneapolis,WV,United States of America
Qpb4956,569.0,mdliibqikwvsfcnbkguekcsvdvvqguysuslshgosdqkafwnogv,M,3529064.0,Qpbyumikpyoq,,56.0,Jswltmbbepeqbefplhasgexp,Ancnaluqb,O,,Omfwyicgrpuursraqoihnmwgguwethgtwgcpabreorhnj,Saint John,CA,United States of America
BRL4957,534.0,Hxastwxfsvpzprruxxotjh,M,2881939.0,BRLBRXIWSGQFJLALG,,85.0,KZXEWM,Kgneua,O,U,vmwtiii,Scottsdale,TX,United States of America
ZAZ4958,462.0,Wipnlbvoahqzqbtymkwvdujypxsfxdyripnxvfetknykciubucvitqfxdilwsgpavikbjj,,1324727.0,ZAZIL,,93.0,BMTDHAIGSGBJ,Hcpappvqjsj,O,f,osxiezwmprwjtqlaytcxetfhnckwfawpkizdsnbtdao,Provo,ME,United States of America
XVL4959,411.0,HVUDDXASKHRYXNFFCTJPJHVJFTRVXQPPZVCPSJPASROVRLV,D,1302465.0,XVLAJSNCNNCCNEO,,100.0,nrbtgkoonwpdagvvdyodlqt,Ffccwwtnex,O,,LRVGUHAFBIOZMGKRODQKXHSL,El Monte,NH,United States of America
Zxs4960,771.0,Wnezkungmfabqtzkhhdgmqzeemngugoyhweteznyuagoybfrzpwizibuiuipbw,U,,Zxscffwtfjcinvvkmrgygxjveozer,C,97.0,Epbtbojmgootalyarttqlgsqj,wxfmpmdu,O,,Ybwftpeelxhvvdqxamcjdxjqobqfphpivhyiplnlvxpxskvuhwgzafvssgpzioxjvulmdcfyndylfvd,Philadelphia,AZ,United States of America
Rec4961,489.0,Pfyguztonwioyyrewkednwgyaoojxjphxulljvlewmxfcwhnxcwjgsszbs,W,512112.0,Recmmxpkyjrlfymzoouesuvjn,,100.0,Cswswwrwvwrkffnndthds,adjoywz,O,m,IZQKKIUUN,San Antonio,Saskatchewan,United States of America
IXW4962,726.0,pgtpqfpqslhyezeravfhdxomacdbgcvbtganwhcfbxb,W,3749183.0,IXWGVUCIBNJD,,54.0,Mjwplhos,JCDBH,U,,Byewaj,Lexington,MD,Canada
Hsg4963,670.0,UZUEPDAOWCAOMTRXRUNGHLZO,D,714032.0,Hsgppekhtrlflwhsatgbaurbve,,96.0,zavazhwqafhkvvy,Mstui,R,f,RXPAKFCVMSYEDJISLAOIETTF,Hilo,CT,United States of America
Joo4964,845.0,Lctprumjrsnkbpqicyq,U,1801526.0,Joovwpdvsedotpniqsmmgtfrsad,,3.0,OCGAB,izmegujb,O,,Iuandkezwhcrgewgpamjcmpgtaowv,Corpus Christi,Prince Edward Island,United States of America
Wde4965,471.0,Nqdrvfixmd,M,318414.0,Wdeqfmcg,,74.0,VNWMQVLDLJNMEPPRB,llhqvcel,U,,QFSOWFGKERXBUFAGBTYAAUBFAUBZYQAXCLBQVUEPMYRHYOTQVXDEIGJDPSWCMSZLGXHOT,Rochester,WY,Canada
Wrk4966,771.0,Wmqrkllupevexqvguvkwchhmtbftcgvtwvpnbtrwjloruvr,S,3045811.0,Wrkovpheay,P,53.0,kjwxeqxrn,Nuuuci,O,f,Nnggpjmnuwqsxxwjburamngvmulrntwuynekcwnsytckah,Fullerton,AL,United States of America
Lsd4967,516.0,QZAECBFVACK,W,3780670.0,Lsdwhespqxzd,,36.0,Gjvtwfjbpqunxexgdwqnfnyuagxqt,JHPWPKGD,O,,VSGFNVTXSRKUKDYKRBUCARLUJNFKKJFPPQJYOBONTDVITKGIODZXGXIEHNRKPW,Rockford,NV,United States of America
Llk4968,761.0,CNRRBGBAHHSZXBZFAKUYDWHEIPUMAMRSRVABIFOSGWEVRIHBOOUZ,M,2358384.0,Llktgpdmstiycnjegmvxunuqithcr,H,59.0,BZUGGOKHKOWXEAJDFKQRAVTAU,vxmmyraucu,O,f,Txbdspskvtfmfbbegiczkbwnxojfupiiwzpjgciklvjkmhjkycmkaewecsjvao,Albuquerque,MN,United States of America
MSD4969,849.0,OARZYDQAWPPXGTZJQDUSYYDGDWGXRZPPDVYVOQZLILOTZTIAHEGSFVEQYXMZZJZQPTXOJSLH,U,787594.0,MSDRLLFNLXVAOAZ,,66.0,Qhdott,Ocvoudknxb,O,m,rlktojjxyycgpqasiazlyzfpqrcrmvlbjvxngneozowfjkdfoahgsxguycpclnvrbafbbuxrsmsmi,Lewiston,DC,United States of America
Xaa4970,422.0,Dfswpduccoouofctchiruucxrhnbippkmbcrqfcwxynakpxwokhdtatrfk,M,1470039.0,Xaaotixvkxcdfmqrhxfqjeduer,e,93.0,Rlsmbicoendnllwcxlqdcsqclxj,Okjrayivg,O,F,hnazaxjlrcokwztlbhzjnwdocvveduiedmxlnromcalcfbbbxaovmukvklrlmdxynn,Springfield,TX,United States of America
