postal_code,address,city,address_id,phone,district,city_id,address2,country_id,country
37815.0,1351 Sousse Lane,Monclova,576,203804046132.0,Coahuila de Zaragoza,341,,60,Mexico
943.0,1501 Pangkal Pinang Avenue,Plock,577,770864062795.0,Mazowieckie,409,,76,Poland
86587.0,1405 Hagonoy Avenue,Czestochowa,578,867287719310.0,Slaskie,133,,76,Poland
95093.0,521 San Juan Bautista Tuxtepec Place,Zhezqazghan,579,844018348565.0,Qaraghandy,598,,51,Kazakstan
33384.0,923 Tangail Boulevard,Akishima,580,315528269898.0,Tokyo-to,10,,50,Japan
89422.0,186 Skikda Lane,Cuernavaca,581,14465669789.0,Morelos,131,,60,Mexico
34750.0,1568 Celaya Parkway,Fengshan,582,278669994384.0,Kaohsiung,168,,92,Taiwan
98883.0,1489 Kakamigahara Lane,Tanshui,583,29341849811.0,Taipei,526,,92,Taiwan
53829.0,1819 Alessandria Loop,Carmen,584,377633994405.0,Campeche,103,,60,Mexico
73605.0,1208 Tama Loop,Mosul,585,954786054144.0,Ninawa,344,,47,Iraq
96115.0,951 Springs Lane,Iligan,586,165164761435.0,Central Mindanao,219,,75,Philippines
64682.0,760 Miyakonojo Drive,José Azueta,587,294449058179.0,Guerrero,246,,60,Mexico
62703.0,966 Asunción Way,Huejutla de Reyes,588,995527378381.0,Hidalgo,212,,60,Mexico
22954.0,1584 Ljubertsy Lane,Southampton,589,285710089439.0,England,494,,102,United Kingdom
53446.0,247 Jining Parkway,Banjul,590,170115379190.0,Banjul,54,,37,Gambia
12664.0,773 Dallas Manor,Quilmes,591,914466027044.0,Buenos Aires,424,,6,Argentina
95179.0,1923 Stara Zagora Lane,Tsaotun,592,182178609211.0,Nantou,546,,92,Taiwan
71102.0,1402 Zanzibar Boulevard,Celaya,593,387448063440.0,Guanajuato,106,,60,Mexico
17381.0,1464 Kursk Parkway,Weifang,594,338758048786.0,Shandong,574,,23,China
22474.0,1074 Sanaa Parkway,Loja,595,154124128457.0,Loja,311,,28,Ecuador
39414.0,1759 Niznekamsk Avenue,al-Manama,596,864392582257.0,al-Manama,14,,11,Bahrain
1944.0,32 Liaocheng Way,Juiz de Fora,597,410877354933.0,Minas Gerais,248,,15,Brazil
14684.0,42 Fontana Avenue,Székesfehérvár,598,437829801725.0,Fejr,512,,43,Hungary
36693.0,1895 Zhezqazghan Drive,Garden Grove,599,137809746111.0,California,177,,103,United States
82580.0,1837 Kaduna Parkway,Jining,600,640843562301.0,Inner Mongolia,241,,23,China
36603.0,844 Bucuresti Place,Jinzhou,601,935952366111.0,Liaoning,242,,23,China
97661.0,1101 Bucuresti Boulevard,Patras,602,199514580428.0,West Greece,401,,39,Greece
52137.0,1103 Quilmes Boulevard,Sullana,603,644021380889.0,Piura,503,,74,Peru
61960.0,1331 Usak Boulevard,Lausanne,604,145308717464.0,Vaud,296,,91,Switzerland
27107.0,1325 Fukuyama Street,Tieli,605,288241215394.0,Heilongjiang,537,,23,China
