AgencyID,Country,City,Age,State,NetWorth,NumberCreditCards,Employer,Income,Phone,OwnOrRentFlag,LastName,FirstName,MiddleInitial,Gender,AddressLine1
Moc3049,United States of America,Simi Valley,4.0,OK,3594996.0,0.0,Duane Reade Holdings,449684.0,1-926-212-4603,O,Mocock,REIKO,W,M,192 enterprise west
ILI3050,Canada,Austin,100.0,DC,1912142.0,8.0,Harsco,461436.0,1-271-109-9612,O,ILIC,Deniece,N,,16221 cannon crescent
Fed3051,United States of America,Santa Clara,5.0,OK,1792215.0,10.0,Spectra Energy,115045.0,1-307-275-7773,U,Feder,harlene,C,F,22498 smithdale avenue
Fel3052,Canada,Vallejo,33.0,Alberta,1602546.0,5.0,Perini,299061.0,1-035-466-3002,O,Felicetti,Darren,,,7667 bayridge road
Ram3053,United States of America,Bridgeport,,GA,104470.0,3.0,Imation,445285.0,1-628-509-7841,O,Ramlogan,Carolina,,M,5066 pasadena boulevard
Jos3054,United States of America,Hartford,73.0,ND,3561107.0,8.0,J.B. Hunt Transport Services,99055.0,1-862-673-9665,R,Joson,gillian,,,19305 crystal hills lower
gue3055,United States of America,Tempe,48.0,FL,2506385.0,,Qwest Communications,275495.0,1-138-198-0701,U,guenette,WARDEN,,,18440 RYAN NORTH
Agh3056,United States of America,Louisville,17.0,NJ,3178803.0,0.0,Commercial Metals,174542.0,1-880-565-5231,O,Aghili,trescha,,,16716 FRESCO ROAD
HOR3057,United States of America,Las Cruces,16.0,IN,,6.0,Ross Stores,439661.0,1-022-077-6010,O,HORGAN,Ravinder,I,f,4065 pampas south
Hag3058,United States of America,Lansing,27.0,AZ,2849116.0,6.0,General Motors,,1-070-754-6492,O,Hager,EMMALINE,Z,f,9907 upton south
yak3059,United States of America,St. Johns,50.0,HI,872344.0,5.0,Fidelity National Information,,1-536-525-9604,O,yakibchuk,jazmin,J,,10363 BOLT BOULEVARD
WIN3060,United States of America,Ottawa,14.0,NM,2352015.0,3.0,Kindred Healthcare,221516.0,1-374-553-6999,O,WINSBORROW,Miles,,,11358 elle lee street
GOD3061,United States of America,Winnipeg,40.0,Alberta,3948680.0,10.0,Verizon Communications,44842.0,1-148-531-2413,O,GODCHARLES,ELFRIDA,T,f,5524 VERMACK STREET
SWA3062,United States of America,Phoenix,92.0,Newfoundland,1895317.0,9.0,Union Pacific,172863.0,1-136-060-4753,O,SWACT,NIK,,,2203 valita boulevard
Gru3063,United States of America,Bakersfield,15.0,FL,1164152.0,,Harrah's Entertainment,403073.0,1-903-378-9049,O,Gruska,Faye,,M,5083 hunt drive
BAI3064,Canada,Provo,89.0,UT,3046755.0,0.0,Benchmark Electronics,108660.0,1-373-411-1855,O,BAINER,belia,G,F,20166 PRESIDO PARK
co3065,United States of America,Montreal,75.0,DE,1832388.0,9.0,Flowserve,288265.0,1-997-534-5980,O,co,TIAN,M,,20706 dawnview lower
bvw3066,United States of America,Lansing,48.0,PA,2028555.0,9.0,Portland General Electric,280282.0,1-288-380-1182,O,bvworks,Adrie,T,,22987 milbury south
fal3067,United States of America,Riverside,77.0,British Columbia,1844297.0,8.0,Regis,221263.0,1-263-780-9228,O,fallis,Jennie,Z,f,21477 warren park
Lar3068,United States of America,Tacoma,45.0,RI,,5.0,Consolidated Edison,19344.0,1-010-786-8617,O,Larabie,Hector,K,,17109 TIDE MILL NORTH
Bra3069,United States of America,Scottsdale,76.0,Prince Edward Island,2218624.0,2.0,Advanced Micro Devices,105716.0,1-843-222-1538,O,Brasset,Johanne,M,,14202 NAUTILUS BOULEVARD
ZER3070,Canada,Pasadena,44.0,Manitoba,3657144.0,0.0,UAL,363556.0,1-178-712-0787,O,ZERRIFFI,Melinie,,F,22775 gardina drive
Mcc3071,United States of America,Santa Clara,64.0,MT,2744908.0,4.0,Packaging Corp. of America,266666.0,1-364-880-7790,O,Mcculloch,BARBE,,,5257 flynn avenue
TOD3072,United States of America,Oshawa,79.0,MN,,9.0,Honeywell International,52034.0,1-048-970-6083,O,TODO,dyna,,,9375 WOOD SOUTH
MOO3073,Canada,Durham,3.0,TN,3223169.0,4.0,Saks,140710.0,1-440-276-2472,U,MOOKEN,IAIN,,,21568 ALPHA UPPER
Ram3074,Canada,Anchorage,20.0,VA,2414337.0,6.0,Cintas,326409.0,1-170-779-6985,R,Ramondt,Tetsuyuki,,,7820 harrington park
Bro3075,United States of America,Lafayette,67.0,MI,2913542.0,5.0,Spartan Stores,253205.0,1-701-744-4354,O,Brockmann,antonina,,,7223 guadalupe lower
orl3076,United States of America,Arlington,42.0,WA,1689879.0,9.0,Crane,281757.0,1-308-397-0743,O,orlando,lai,U,,10308 fredericksburg west
MES3077,Canada,Shreveport,82.0,WY,2805881.0,5.0,Qwest Communications,,1-196-365-4917,O,MESSIER,TIERNEY,,,18570 woodtimber way
hoa3078,United States of America,Savannah,97.0,MI,2004131.0,3.0,Host Hotels & Resorts,498848.0,1-772-762-6054,O,hoang,KARLOTTA,U,M,13573 LAVENDER COURT
ser3079,United States of America,Newark,20.0,GA,192086.0,4.0,Bristol-Myers Squibb,220728.0,1-949-165-3348,O,serour,Danielle,,m,8589 WALDEMAR WEST
Kri3080,United States of America,Savannah,96.0,AL,3576891.0,7.0,Harrah's Entertainment,93736.0,1-793-837-5966,O,Kriz,Ebonee,J,F,3647 crumley boulevard
Rok3081,United States of America,Sandy,24.0,CT,357655.0,4.0,Buckeye GP Holdings,382367.0,1-300-888-6324,O,Rok,Theresa,,,21976 broken oak lane
Str3082,United States of America,Anaheim,47.0,MT,1178324.0,,Lexmark International,400443.0,1-940-479-9640,R,Stropp,Bennie,,,9396 pasadena lane
Kun3083,United States of America,Pueblo,10.0,ID,773825.0,2.0,E*Trade Financial,47255.0,1-387-078-9049,,Kuntova,faz,,,23588 madison west
Run3084,United States of America,Fontana,98.0,OK,704845.0,0.0,FMC Technologies,121542.0,1-824-182-0695,O,Runkel,Miss,,M,14495 valita road
HOF3085,Canada,Brownsville,,New Brunswick,2757303.0,8.0,Philip Morris International,208798.0,1-910-740-1005,O,HOFMANN,GENEVIEVE,,f,19474 blalock lower
QUE3086,United States of America,Lubbock,19.0,KS,1804442.0,,Delta Air Lines,358599.0,1-426-650-1805,,QUERENGESSER,marina,,m,18710 queen lower
Zai3087,United States of America,Pasadena,17.0,ID,1824106.0,7.0,,34649.0,1-571-492-6090,O,Zaidi,Verlyn,,M,23588 madison west
mcr3088,United States of America,Halifax,16.0,IN,208420.0,7.0,Clorox,460001.0,1-351-764-2661,,mcready,jr,T,,1684 weyland west
mon3089,United States of America,Hull,16.0,AR,191171.0,8.0,,105880.0,1-642-251-4571,O,monson,petra,L,,10309 KELVIN CRESCENT
Akb3090,United States of America,West Covina,68.0,Ontario,3672403.0,4.0,,56130.0,1-029-755-0157,O,Akbas,Maidisn,,,17727 ashbrook lane
Fss3091,United States of America,Chicago,5.0,Ontario,1963014.0,1.0,Wells Fargo,183264.0,1-915-965-1116,O,Fssup,Sonbol,,F,4607 creekmoor upper
TOO3092,United States of America,Brownsville,54.0,OH,511183.0,2.0,Calpine,390264.0,1-491-255-8145,,TOOP,Sosanna,Y,,291 sheriden street
AYU3093,United States of America,St. Paul,100.0,Manitoba,142681.0,4.0,Textron,79798.0,1-320-723-7644,O,AYUKAWA,riyad,,F,15520 LEDGESTONE UPPER
Dpn3094,United States of America,Fairbanks,22.0,SD,1202763.0,8.0,Aleris International,375011.0,1-672-051-0085,O,Dpnbuild,Jackson,,,6916 SILVERADO AVENUE
End3095,United States of America,Fort Collins,69.0,MA,1020616.0,4.0,AT&T,67480.0,1-097-447-8793,O,Endsley,EMELDA,D,,13668 beach drive
Mot3096,Canada,Sterling Heights,34.0,TX,3140668.0,0.0,Ferro,,1-242-746-6531,O,Mote,gloriane,,t,19906 rollingwood rue
Pul3097,Canada,El Monte,11.0,Alberta,208908.0,9.0,NetApp,279418.0,1-585-824-1550,R,Pulver,Elpida,,,5359 gaylord lane
agu3098,Canada,Springfield,37.0,MT,304075.0,0.0,Acuity Brands,259722.0,1-977-286-7076,O,aguinsky,Russell,R,M,13019 8th south
LAH3099,United States of America,Overland Park,92.0,IA,3210311.0,9.0,Black & Decker,304401.0,1-851-723-8379,O,LAHEY,heike,,,23402 miller court
mcd3100,United States of America,Casper,16.0,NV,418425.0,3.0,Jo Ann Stores,214080.0,1-888-382-7616,O,mcdonough,junette,Q,,2260 mulberry north
SOD3101,Canada,Toledo,84.0,HI,2170709.0,4.0,BJ's Wholesale Club,390388.0,1-468-275-9164,R,SODHI,Meridel,,,5975 winston park
EMH3102,United States of America,St. Johns,37.0,KY,179149.0,9.0,Bank of America Corp.,301045.0,1-876-503-4833,R,EMHART,Morgana,,m,24375 6TH WEST
Kro3103,Canada,St. Catharines,52.0,WA,1662610.0,6.0,United Technologies,495022.0,,O,Krodel,Jonathan,,,9764 harvard park
DEC3104,Canada,Sandy,68.0,UT,1073970.0,,Enersys,226822.0,1-615-328-9622,O,DECAPUA,Beatriz,,,11867 davie north
Ler3105,United States of America,Cheyenne,11.0,CA,360341.0,,,76077.0,1-894-812-4299,O,Leroux,trista,,,1879 arcana lane
Sto3106,United States of America,Savannah,70.0,British Columbia,3565040.0,10.0,Lincoln Electric Holdings,277268.0,1-346-186-7731,O,Stover,herschel,E,,23140 GALE EAST
Pae3107,United States of America,Tucson,14.0,IL,876117.0,6.0,,,1-357-662-1742,O,Paes,Its-eng,K,f,12272 regency lane
Nip3108,United States of America,Mesquite,34.0,OK,1086140.0,,NII Holdings,5586.0,1-602-679-9263,R,Nipper,patch,L,,19332 PAINT ROCK AVENUE
Wil3109,United States of America,New Haven,95.0,GA,3498451.0,8.0,SanDisk,327334.0,1-427-895-8131,,Wilkes,THOMASA,U,,24130 sunscape crescent
Alm3110,United States of America,Boston,,NY,3779366.0,0.0,United States Steel,381269.0,1-060-728-0288,O,Almeddahim,Laetitia,M,,3713 jarvis avenue
MON3111,United States of America,Boise,10.0,Prince Edward Island,3065339.0,0.0,Dun & Bradstreet,39476.0,,R,MONETTE,Vitia,,,24007 minot south
Lya3112,United States of America,Grand Rapids,29.0,Nova Scotia,2240406.0,7.0,Coventry Health Care,78953.0,1-285-069-0023,R,Lyall,Liese,,,19342 WYCLIFFE PARK
ZUK3113,United States of America,Dover,,New Brunswick,68191.0,5.0,SAIC,410231.0,1-306-185-2595,U,ZUK,Atalanta,M,,22831 barberry park
Ric3114,United States of America,Henderson,79.0,Newfoundland,2085669.0,8.0,Armstrong World Industries,214921.0,1-150-952-1719,O,Rickel,Dee dee,,,9499 RICE AVENUE
pla3115,United States of America,Henderson,92.0,IA,2357219.0,5.0,News Corp.,35324.0,1-024-360-7807,O,plato,trixy,T,F,23783 grassland east
Bob3116,United States of America,Dallas,38.0,ME,807993.0,0.0,Wells Fargo,455351.0,1-167-430-1078,O,Bobar,LISE,,,23007 wakeforest way
REI3117,United States of America,Salem,82.0,Alberta,1949317.0,2.0,NSTAR,355096.0,1-225-903-1599,O,REILLY,DOMENICK,,m,24368 rutgers way
ber3118,United States of America,Santa Clara,,MO,3028375.0,4.0,Masco,102727.0,1-893-033-3879,O,bergado,Callie,,,16328 rockdale avenue
Che3119,United States of America,Abilene,37.0,VT,3314050.0,10.0,Kla-Tencor,219927.0,1-362-400-7136,O,Cher,Stergios,,F,6496 PANTHER CREEK UPPER
his3120,United States of America,Ontario,88.0,Nova Scotia,1659771.0,0.0,Expedia,25075.0,1-584-507-6253,U,hiscoe,Lonna,H,f,10168 CRYSTAL HILLS EAST
Pol3121,United States of America,Virginia Beach,60.0,NE,173008.0,2.0,Modine Manufacturing,285355.0,1-962-172-5663,O,Pols,Jacklin,,F,21893 vaughan way
Hec3122,United States of America,Manchester,29.0,CO,409430.0,10.0,Northwestern Mutual,100367.0,1-374-630-4994,O,Heckman,Merry,,m,8385 raymond crescent
pla3123,United States of America,Washington,96.0,VT,3118188.0,2.0,Bucyrus International,362095.0,1-016-092-6193,O,plasse,Tehchi,O,f,10505 KING CRESCENT
Gul3124,United States of America,Sudbury,42.0,PA,,3.0,Expedia,87845.0,1-554-553-0080,O,Gulko,Henk,,,23787 HOSTA PARK
KOV3125,United States of America,Orlando,37.0,TN,2840369.0,4.0,FedEx,291368.0,1-123-193-7228,R,KOVACS,Margaretha,G,,19045 ROCKHILL ROAD
Lao3126,Canada,Chesapeake,92.0,OR,3777874.0,0.0,Cigna,361721.0,1-183-412-1667,O,Lao,Ediva,,F,16759 park avenue
wep3127,Canada,San Buenaventura,28.0,Prince Edward Island,2142987.0,3.0,Cigna,141658.0,1-002-495-4668,O,weppler,anthe,,,2836 archer crescent
STR3128,United States of America,New Orleans,74.0,Ontario,205756.0,4.0,Sara Lee,73771.0,1-043-072-0240,R,STRAUB,SHANA,,m,20716 knowles drive
tri3129,United States of America,Aurora,6.0,AK,2811047.0,7.0,VWR Funding,89922.0,1-596-215-0246,R,trisic,CHERILYNN,V,,13456 vernon street
Sal3130,United States of America,Brownsville,77.0,MA,1177879.0,7.0,Aleris International,177712.0,1-859-619-5995,O,Salehi,Rosalinda,C,,4686 raymond south
Scp3131,United States of America,Mesa,86.0,MN,2129480.0,8.0,BJ Services,287502.0,1-978-950-0041,U,Scp,Clemmy,,,24929 dusty boulevard
OBE3132,United States of America,Richmond,27.0,Nova Scotia,,,Seaboard,27872.0,1-536-180-2953,O,OBERMEYER,KYRSTIN,,,10970 HAWKINS RUE
dri3133,Canada,Phoenix,83.0,MS,3898827.0,8.0,Fidelity National Information,,1-357-643-4970,O,drinnan,FLOSSI,I,M,232 lyle park
KEH3134,Canada,Columbia,48.0,SC,,9.0,Cenveo,28457.0,1-865-118-5428,O,KEHOE,anne,,m,13147 YOHAN ROAD
Vya3135,United States of America,Raleigh,25.0,MT,1884720.0,5.0,McKesson,399670.0,1-853-359-1371,U,Vyas,kessel,,,22357 BELLADONNA SOUTH
o's3136,United States of America,Hampton,0.0,RI,3105879.0,8.0,Macy's,210152.0,1-099-842-4032,O,o'shea,Lotty,C,,10918 lindale avenue
Tis3137,United States of America,Biloxi,50.0,Quebec,3441700.0,,Ryland Group,23651.0,1-980-519-7354,R,Tisdall,Ross,,m,13005 bramblewood south
Sla3138,United States of America,Warren,43.0,WI,3573061.0,1.0,Terex,,1-550-897-9674,,Slavin,Marabel,O,M,5379 camino real north
Het3139,Canada,Nashville,37.0,Newfoundland,1788261.0,0.0,Jones Financial,53765.0,1-499-591-1345,O,Hetzel,Dyna,,,10543 cravens crescent
Lit3140,United States of America,Columbus,19.0,CA,3763814.0,7.0,Starwood Hotels & Resorts,414557.0,1-448-117-7047,O,Litt,rodina,W,F,17788 EAGLE TRACE PARK
Cow3141,United States of America,Wilmington,10.0,NJ,1099302.0,6.0,Brown-Forman,253059.0,1-298-149-2645,O,Cowick,grethel,,,4492 NOWITA ROAD
gai3142,Canada,Lexington,75.0,RI,2295377.0,4.0,A.O. Smith,52347.0,1-940-083-2948,O,gaiger,joseph,,M,14359 COMMERCE WEST
pol3143,United States of America,Nashville,57.0,AK,3517884.0,4.0,Schering-Plough,86239.0,1-737-421-9400,U,polanco,alvera,,,9371 sweeney court
BET3144,United States of America,Pembroke Pines,91.0,Ontario,2738193.0,0.0,Dun & Bradstreet,175224.0,1-949-850-3038,O,BETCHER,lorene,M,f,11650 BRIELLE BOULEVARD
MAC3145,United States of America,Kitchener,62.0,WA,1019331.0,3.0,C.H. Robinson Worldwide,343146.0,1-864-426-6908,R,MACKAY,hongzhi,,f,14242 BEACH LOWER
Hop3146,United States of America,Wilmington,86.0,IL,1973293.0,,American Financial Group,314584.0,1-811-637-5680,U,Hopkinson,BEN,F,,21096 tanbark park
Mc3147,United States of America,Inglewood,56.0,VT,3401325.0,1.0,RBS Global,,1-501-549-9501,,Mc,Calley,,,8426 navidad way
Kos3148,United States of America,Salinas,63.0,IN,2111460.0,1.0,Gilead Sciences,250463.0,1-355-175-4675,O,Koss,Giselle,,m,10369 GEMINI WAY
Tih3149,United States of America,Hampton,41.0,FL,626420.0,7.0,Hubbell,419685.0,1-069-372-1947,O,Tihanyi,constancy,T,F,24674 windchime court
Aub3150,United States of America,Orlando,70.0,KY,1014452.0,2.0,Apple,475746.0,1-856-532-7746,,Aubrey,tabbatha,,,19744 TAYLOR CREST STREET
CAR3151,Canada,Vallejo,77.0,OR,2001324.0,0.0,Autoliv,443489.0,1-371-296-5231,O,CARVER,Arlinda,,F,4757 landmark road
For3152,United States of America,Tacoma,14.0,AZ,2590140.0,1.0,Joy Global,,,O,Forland,Maybelle,,F,15065 bellaire crescent
Gra3153,Canada,Akron,,Saskatchewan,,7.0,Schering-Plough,453996.0,1-680-005-4239,O,Grassmann,ABDALLAH,,,9983 pampas upper
Cif3154,United States of America,Worcester,66.0,WV,1337216.0,5.0,Intel,428918.0,1-208-646-4469,R,Cifelli,Tu,,M,771 KELLY LOWER
GRE3155,United States of America,Quebec,3.0,Manitoba,1418402.0,4.0,Kellogg,136229.0,1-323-950-0638,O,GREAVER,Sher,H,f,20064 LAREDO SOUTH
kau3156,United States of America,Fort Collins,88.0,KY,2412000.0,3.0,PSS World Medical,104436.0,1-884-948-2364,U,kaufman,ernesto,,M,13069 shelter crescent
win3157,United States of America,Huntington,36.0,NV,2417623.0,10.0,Unisys,218359.0,1-320-857-4941,R,wingate,Addy,,m,3809 GARDINA WEST
ACS3158,United States of America,Houston,7.0,WA,3648311.0,5.0,Pentair,481718.0,1-595-768-0887,U,ACS,Gurcharan,G,,19374 TAUBMAN DRIVE
SIB3159,United States of America,Wilmington,22.0,NE,921920.0,6.0,Cenveo,82422.0,1-378-466-6807,O,SIBBET,leora,,,7889 MURRAY WAY
Bai3160,United States of America,Lexington,42.0,Ontario,1621944.0,4.0,Hudson City Bancorp,142615.0,1-001-503-6612,O,Bailloux,Muhammad,,M,23680 alpha park
HEA3161,United States of America,Mesa,53.0,Ontario,1276460.0,6.0,American Eagle Outfitters,269168.0,1-079-051-4097,O,HEATON,Wilkin,H,,885 crosby lane
Kru3162,United States of America,Tampa,2.0,VA,1584243.0,4.0,Service Corp. International,360299.0,1-292-832-5940,R,Kruger,Winnah,,f,17973 scanlin north
BEN3163,United States of America,Santa Ana,18.0,NC,2177965.0,7.0,Abercrombie & Fitch,272403.0,1-592-205-9926,O,BENEFITS,Regan,C,F,21600 throckmorton crescent
den3164,United States of America,Huntington,45.0,TN,3298362.0,8.0,Graham Packaging,368739.0,1-446-735-0218,U,deneen,Grey,,,3029 hickory lower
Hil3165,United States of America,West Valley,80.0,Quebec,690035.0,9.0,BJ's Wholesale Club,127315.0,1-975-074-2801,U,Hilder,Anneliese,D,,17719 shadowbriar park
ban3166,United States of America,Laredo,35.0,Saskatchewan,1701551.0,3.0,Interstate Bakeries,279729.0,1-850-972-8031,O,bannard,Mariam,L,F,24555 rexford north
CIM3167,United States of America,Grand Prairie,42.0,MO,2811788.0,6.0,Exxon Mobil,402921.0,1-642-641-5481,O,CIMOLAI,Bobinette,,,14362 REILLY BOULEVARD
Sch3168,United States of America,Berkeley,11.0,RI,2834748.0,3.0,American Financial Group,265009.0,1-717-199-3638,O,Schecter,Floris,A,,9682 turtle creek boulevard
HAG3169,United States of America,Louisville,43.0,UT,1470175.0,1.0,Alliant Energy,361844.0,1-261-676-2317,O,HAGSTROM,kaela,,M,20211 ELECTRA DRIVE
sir3170,United States of America,Huntington Beach,70.0,VT,307105.0,0.0,,216977.0,1-038-684-4473,O,sirevicius,marlon,P,,24766 BRAESWOOD COURT
Deg3171,United States of America,Sherbrooke,98.0,AK,2789841.0,9.0,Popular,353080.0,1-864-302-4580,O,Degen,Anky,,,11630 ARCHER WEST
Joa3172,Canada,Columbus,2.0,Ontario,62762.0,7.0,Helmerich & Payne,57942.0,1-426-176-5766,R,Joannis,Adara,,F,4779 weller way
Ayo3173,United States of America,Fairbanks,21.0,WY,2371217.0,4.0,American Electric Power,294326.0,1-932-975-8527,O,Ayotte,Evona,S,f,16119 LANGDON CRESCENT
Gor3174,Canada,Nashua,7.0,AR,2369269.0,2.0,Itron,116139.0,1-604-149-7055,R,Gorlick,CHARIS,T,M,23182 trail lake west
Cue3175,United States of America,Madison,,NM,1396480.0,6.0,Wynn Resorts,436726.0,1-307-472-9190,O,Cuellar,Mariska,,,855 HAVENRIDGE AVENUE
Byr3176,United States of America,Cincinnati,23.0,NH,3817595.0,4.0,Jones Apparel Group,263610.0,1-855-427-7500,O,Byrnes,VEENA,,,2504 IDLEWILD RUE
SOD3177,United States of America,Warren,30.0,ME,555792.0,7.0,Wisconsin Energy,375482.0,1-899-451-5856,,SODANO,richard,,,21386 LANDERA AVENUE
TIN3178,United States of America,Overland Park,79.0,Ontario,1993097.0,5.0,CVS Caremark,35495.0,1-782-896-2989,U,TINTOR,GINA,,m,2754 hickorybark west
COP3179,United States of America,Costa Mesa,6.0,Saskatchewan,1296349.0,6.0,Scholastic,186982.0,1-514-434-1637,O,COPES,JOSANNE,,F,3591 lemming crescent
Ibu3180,United States of America,Pembroke Pines,46.0,Nova Scotia,3656683.0,4.0,Joy Global,425175.0,1-918-487-6296,O,Iburg,MICHELINA,,,2929 bryant irvin road
nol3181,United States of America,Anchorage,46.0,AR,317751.0,6.0,Marriott International,61205.0,1-900-468-6204,O,noll,daile,,,7977 gaylord east
Thr3182,United States of America,Beaumont,69.0,NH,3794078.0,0.0,,128210.0,1-720-595-7516,O,Throgmorton,riane,,m,3367 FOUR WINDS STREET
Ste3183,United States of America,Brownsville,39.0,Manitoba,1197163.0,3.0,NYSE Euronext,403238.0,1-330-777-1878,U,Steklasa,SUSAN,V,,17973 scanlin north
ism3184,Canada,Grand Rapids,100.0,RI,2621272.0,8.0,SPX,,1-527-206-1103,O,ismail,Kamlesh,,,6454 kiel upper
Dow3185,United States of America,Rockford,14.0,MO,1088475.0,5.0,J.M. Smucker,284157.0,1-689-138-7564,O,Dow,ron,,,19532 goodwin way
Gri3186,United States of America,Frederick,88.0,FL,12603.0,,Discovery Communications,101416.0,1-975-299-1709,O,Grigg,NIALL,,f,9307 BEALE UPPER
Gom3187,United States of America,Sandy,94.0,WY,3264504.0,0.0,Medco Health Solutions,338863.0,,O,Gomes,Cecile,,F,18716 GREENE DRIVE
Sau3188,Canada,Chicago,82.0,VT,3819913.0,7.0,Lender Processing Services,435740.0,1-194-985-3595,O,Saumure,Sean,B,m,10741 pine lower
Tip3189,Canada,Tempe,,OH,1002647.0,0.0,Black & Decker,36216.0,1-938-497-0362,O,Tippett,Ottilie,,,268 cooper lower
VAN3190,Canada,San Bernardino,20.0,IL,953260.0,2.0,Visteon,,1-872-516-8714,O,VAN SCHYNDEL,GILBERTINE,,m,18279 chapin west
Kar3191,United States of America,Vancouver,38.0,OR,,10.0,T. Rowe Price,460705.0,1-385-802-6865,,Karibian,Lapkin,,,17028 sakowitz upper
Ver3192,United States of America,Hay River,12.0,MO,2306611.0,1.0,FMC,97050.0,1-024-120-6845,O,Verma,Sophia,,m,1525 tartan court
Mit3193,United States of America,Tallahassee,30.0,OR,1776040.0,3.0,Jones Apparel Group,85212.0,1-783-757-3782,,Mitchler,Johan,,,21370 KING RUE
HES3194,Canada,Stockton,77.0,NE,3676807.0,5.0,Mueller Industries,247257.0,1-982-576-7582,O,HESLOP,Dimitrios,,,3038 ashley way
Pro3195,United States of America,Santa Fe,43.0,Saskatchewan,3199282.0,4.0,UAL,53717.0,,R,Prodmfg,Miof mela,E,F,9933 inwood south
Pry3196,United States of America,Worcester,67.0,OH,,0.0,Edison International,208653.0,1-530-848-5905,O,Pryszlak,Cam,,,12513 wesleyan boulevard
Cam3197,United States of America,Fort Worth,81.0,DC,1567341.0,7.0,Target,,1-750-831-2736,O,Campagna,Midge,N,m,14285 KIMBERLEY SOUTH
Mos3198,United States of America,Concord,47.0,GA,2978992.0,0.0,Exterran Holdings,439094.0,1-098-752-9548,R,Moskalik,Furrukh,,,7837 howell court
Bra3199,United States of America,Springfield,41.0,WI,655535.0,9.0,Eagle Rock Energy Partners,263367.0,1-838-820-6132,R,Braham,ARDAVAN,,,22892 SYCAMORE SCHOOL WEST
jan3201,United States of America,Topeka,85.0,CO,1120279.0,8.0,Dr Pepper Snapple Group,,1-163-642-9525,R,janczyn,chandal,,,17514 buckroe court
Met3202,United States of America,Lubbock,18.0,KY,2480644.0,1.0,Southwestern Energy,392473.0,1-442-366-8403,O,Metz,Gwyneth,,m,2451 knowles street
Gla3203,United States of America,Alexandria,22.0,Nova Scotia,2286899.0,10.0,IDT,238454.0,1-212-044-5608,R,Glancey,Rasla,,f,16597 kingsbridge avenue
Res3204,Canada,Syracuse,3.0,NM,1948533.0,7.0,Cytec Industries,431196.0,1-857-603-6406,O,Ressner,GUO-QIANG,,M,14482 kirby south
flo3205,Canada,Birmingham,69.0,KY,820882.0,9.0,Family Dollar Stores,101474.0,1-544-129-7558,O,florez,Cefee,I,F,2928 potomac upper
ume3206,United States of America,Overland Park,22.0,OH,3956978.0,10.0,Phoenix,308980.0,1-514-828-9292,O,umetsu,loreen,,,13820 mccardell avenue
ell3207,United States of America,Yonkers,63.0,MO,1299438.0,2.0,StanCorp Financial,,1-235-997-2242,R,ellison,domenico,,f,1684 weyland west
NAS3208,United States of America,Carrollton,66.0,LA,,1.0,Vought Aircraft Industries,239439.0,1-004-227-9524,O,NASHVILLE,Hettie,I,m,20776 whistler west
Hac3209,United States of America,Seattle,96.0,Alberta,2050624.0,9.0,Norfolk Southern,225479.0,1-637-847-5035,O,Hacker,LIDUINE,Z,,8789 THROCKMORTON BOULEVARD
Mou3210,United States of America,Washington,55.0,SC,576147.0,3.0,Ingles Markets,347251.0,1-173-071-3049,O,Moulton,Nerita,B,,9147 williams court
TER3211,United States of America,Jackson,65.0,UT,3985997.0,,Interactive Brokers Group,239698.0,1-695-517-3460,O,TERZIAN,Edita,D,,5940 malden park
Ara3212,United States of America,Gary,14.0,AR,3382564.0,2.0,Cooper Tire & Rubber,397164.0,1-415-450-7953,O,Arai,Lara,S,,21376 kirby lower
Ran3213,Canada,Kansas City,68.0,ME,2687710.0,8.0,Atlas America,64827.0,1-012-099-4235,O,Rangel,Sheilakathryn,U,f,12787 holly court
Ops3214,Canada,Newport News,18.0,WY,196748.0,6.0,Ingram Micro,167227.0,,R,Opsplng,bvworks,,M,23211 wood boulevard
Asc3215,United States of America,Warwick,75.0,Manitoba,2590823.0,6.0,Fidelity National Information,,1-182-242-3479,O,Ascott,CALYPSO,N,m,1971 belknap east
Wil3216,United States of America,Milwaukee,56.0,HI,3531573.0,6.0,Ferro,228868.0,1-992-919-4355,U,Willard,cristian,,,18751 morningside upper
Bar3217,United States of America,Mesa,81.0,MS,903457.0,1.0,Boise Cascade Holdings,53191.0,1-637-343-8022,O,Barriere,tanya,X,,15594 oliver upper
Kne3218,Canada,Whitehorse,43.0,MS,128581.0,1.0,Corning,487544.0,1-661-137-7341,R,Knes-maxwell,hall,S,,7458 denton boulevard
CAS3219,United States of America,Pueblo,61.0,MD,1662589.0,10.0,Buildings Materials Corp.,465266.0,1-439-985-0609,O,CASSON,norman,,F,5520 fox park
Alv3220,United States of America,Tallahassee,72.0,UT,760286.0,1.0,E.W. Scripps,457873.0,1-929-504-0844,O,Alvaro,rubie,E,,1207 ETHRIDGE AVENUE
Har3221,United States of America,Rochester,6.0,SD,3571672.0,3.0,,248414.0,1-909-497-9142,O,Hartkopf,ALLEEN,,,7238 chadbourne way
Goe3222,United States of America,Bellevue,26.0,TX,3193239.0,8.0,KB Home,328620.0,1-627-347-8581,U,Goertzen,shoji,F,F,14295 teal lane
MAY3223,United States of America,Tampa,11.0,MO,2063222.0,,Commercial Metals,,1-247-058-5544,,MAYCOCK,Kumar,,M,18716 greene drive
