cognome,indirizzo_id,cliente_id,email,data_creazione,negozio_id,nome,attivo
BRINSON,385,380,RUSSELL.BRINSON@sakilacustomer.org,2006-02-14 22:04:37,1,RUSSELL,1
HOWELL,223,219,WILLIE.HOWELL@sakilacustomer.org,2006-02-14 22:04:36,2,WILLIE,1
KENNEDY,141,137,RHONDA.KENNEDY@sakilacustomer.org,2006-02-14 22:04:36,2,RHONDA,1
HERNANDEZ,33,29,ANGELA.HERNANDEZ@sakilacustomer.org,2006-02-14 22:04:36,2,ANGELA,1
BISHOP,221,217,AGNES.BISHOP@sakilacustomer.org,2006-02-14 22:04:36,2,AGNES,1
PINSON,421,416,JEFFERY.PINSON@sakilacustomer.org,2006-02-14 22:04:37,2,JEFFERY,1
CHAMBERS,295,290,KRISTINA.CHAMBERS@sakilacustomer.org,2006-02-14 22:04:37,1,KRISTINA,1
NOE,522,516,ELMER.NOE@sakilacustomer.org,2006-02-14 22:04:37,2,ELMER,1
LUCAS,291,286,VELMA.LUCAS@sakilacustomer.org,2006-02-14 22:04:37,1,VELMA,1
HOLLAND,261,256,MABEL.HOLLAND@sakilacustomer.org,2006-02-14 22:04:36,2,MABEL,1
LITTLE,230,226,MAUREEN.LITTLE@sakilacustomer.org,2006-02-14 22:04:36,2,MAUREEN,1
WATTS,299,294,SHELLY.WATTS@sakilacustomer.org,2006-02-14 22:04:37,2,SHELLY,1
TROUTMAN,520,514,FRANKLIN.TROUTMAN@sakilacustomer.org,2006-02-14 22:04:37,2,FRANKLIN,1
MILLARD,493,488,SHANE.MILLARD@sakilacustomer.org,2006-02-14 22:04:37,2,SHANE,1
KRUGER,433,428,HERBERT.KRUGER@sakilacustomer.org,2006-02-14 22:04:37,2,HERBERT,1
GAMEZ,396,391,CLARENCE.GAMEZ@sakilacustomer.org,2006-02-14 22:04:37,1,CLARENCE,1
WASHINGTON,94,90,RUBY.WASHINGTON@sakilacustomer.org,2006-02-14 22:04:36,2,RUBY,1
PERRYMAN,344,339,WALTER.PERRYMAN@sakilacustomer.org,2006-02-14 22:04:37,2,WALTER,1
STCLAIR,592,586,KIRK.STCLAIR@sakilacustomer.org,2006-02-14 22:04:37,1,KIRK,1
MILAM,539,533,JESSIE.MILAM@sakilacustomer.org,2006-02-14 22:04:37,1,JESSIE,1
ROGERS,58,54,TERESA.ROGERS@sakilacustomer.org,2006-02-14 22:04:36,1,TERESA,1
BARKLEY,387,382,VICTOR.BARKLEY@sakilacustomer.org,2006-02-14 22:04:37,2,VICTOR,1
ROBINS,477,472,GREG.ROBINS@sakilacustomer.org,2006-02-14 22:04:37,1,GREG,1
VU,489,484,ROBERTO.VU@sakilacustomer.org,2006-02-14 22:04:37,1,ROBERTO,1
CHESTNUT,480,475,PEDRO.CHESTNUT@sakilacustomer.org,2006-02-14 22:04:37,2,PEDRO,1
STILL,567,561,IAN.STILL@sakilacustomer.org,2006-02-14 22:04:37,2,IAN,1
EDWARDS,53,49,JOYCE.EDWARDS@sakilacustomer.org,2006-02-14 22:04:36,2,JOYCE,1
BAILEY,64,60,MILDRED.BAILEY@sakilacustomer.org,2006-02-14 22:04:36,1,MILDRED,1
SPENCER,167,163,CATHY.SPENCER@sakilacustomer.org,2006-02-14 22:04:36,1,CATHY,1
LONG,90,86,JACQUELINE.LONG@sakilacustomer.org,2006-02-14 22:04:36,2,JACQUELINE,1
SHELLEY,335,330,SCOTT.SHELLEY@sakilacustomer.org,2006-02-14 22:04:37,1,SCOTT,1
HUEY,371,366,BRANDON.HUEY@sakilacustomer.org,2006-02-14 22:04:37,1,BRANDON,1
CHAPMAN,213,209,TONYA.CHAPMAN@sakilacustomer.org,2006-02-14 22:04:36,2,TONYA,1
TIRADO,548,542,LONNIE.TIRADO@sakilacustomer.org,2006-02-14 22:04:37,2,LONNIE,1
REID,236,232,CONSTANCE.REID@sakilacustomer.org,2006-02-14 22:04:36,2,CONSTANCE,1
DOUGLAS,262,257,MARSHA.DOUGLAS@sakilacustomer.org,2006-02-14 22:04:36,2,MARSHA,1
PREWITT,569,563,KEN.PREWITT@sakilacustomer.org,2006-02-14 22:04:37,2,KEN,1
ROYAL,309,304,DAVID.ROYAL@sakilacustomer.org,2006-02-14 22:04:37,2,DAVID,1
BROWN,9,5,ELIZABETH.BROWN@sakilacustomer.org,2006-02-14 22:04:36,1,ELIZABETH,1
CORNWELL,507,502,BRETT.CORNWELL@sakilacustomer.org,2006-02-14 22:04:37,1,BRETT,1
WYMAN,323,318,BRIAN.WYMAN@sakilacustomer.org,2006-02-14 22:04:37,1,BRIAN,1
OLIVARES,478,473,JORGE.OLIVARES@sakilacustomer.org,2006-02-14 22:04:37,2,JORGE,1
GREENE,195,191,JEANETTE.GREENE@sakilacustomer.org,2006-02-14 22:04:36,1,JEANETTE,1
EMMONS,553,547,KURT.EMMONS@sakilacustomer.org,2006-02-14 22:04:37,1,KURT,1
GILLETTE,479,474,DUSTIN.GILLETTE@sakilacustomer.org,2006-02-14 22:04:37,2,DUSTIN,1
OCAMPO,594,588,MARION.OCAMPO@sakilacustomer.org,2006-02-14 22:04:37,1,MARION,1
POWER,468,463,DARRELL.POWER@sakilacustomer.org,2006-02-14 22:04:37,2,DARRELL,1
WHITE,18,14,BETTY.WHITE@sakilacustomer.org,2006-02-14 22:04:36,2,BETTY,1
ALLEN,31,27,SHIRLEY.ALLEN@sakilacustomer.org,2006-02-14 22:04:36,2,SHIRLEY,1
ROSE,161,157,DARLENE.ROSE@sakilacustomer.org,2006-02-14 22:04:36,2,DARLENE,1
FLEMING,263,258,MYRTLE.FLEMING@sakilacustomer.org,2006-02-14 22:04:36,1,MYRTLE,1
MARTINEZ,23,19,RUTH.MARTINEZ@sakilacustomer.org,2006-02-14 22:04:36,1,RUTH,1
CHRISTENSON,555,549,NELSON.CHRISTENSON@sakilacustomer.org,2006-02-14 22:04:37,1,NELSON,1
NELSON,43,39,DEBRA.NELSON@sakilacustomer.org,2006-02-14 22:04:36,1,DEBRA,1
PALMER,155,151,MEGAN.PALMER@sakilacustomer.org,2006-02-14 22:04:36,2,MEGAN,1
WOODS,111,107,FLORENCE.WOODS@sakilacustomer.org,2006-02-14 22:04:36,1,FLORENCE,1
FRANCISCO,436,431,JOEL.FRANCISCO@sakilacustomer.org,2006-02-14 22:04:37,2,JOEL,1
SCHULER,326,321,KEVIN.SCHULER@sakilacustomer.org,2006-02-14 22:04:37,1,KEVIN,1
BUNN,330,325,TIMOTHY.BUNN@sakilacustomer.org,2006-02-14 22:04:37,1,TIMOTHY,1
NOLAND,551,545,JULIO.NOLAND@sakilacustomer.org,2006-02-14 22:04:37,2,JULIO,1
TAYLOR,14,10,DOROTHY.TAYLOR@sakilacustomer.org,2006-02-14 22:04:36,1,DOROTHY,1
BOSTIC,465,460,LEON.BOSTIC@sakilacustomer.org,2006-02-14 22:04:37,1,LEON,1
WARREN,142,138,HAZEL.WARREN@sakilacustomer.org,2006-02-14 22:04:36,1,HAZEL,1
RYAN,207,203,TARA.RYAN@sakilacustomer.org,2006-02-14 22:04:36,1,TARA,1
CINTRON,605,599,AUSTIN.CINTRON@sakilacustomer.org,2006-02-14 22:04:37,2,AUSTIN,1
BRADLEY,185,181,ANA.BRADLEY@sakilacustomer.org,2006-02-14 22:04:36,2,ANA,1
FLETCHER,298,293,MAE.FLETCHER@sakilacustomer.org,2006-02-14 22:04:37,2,MAE,1
ALVAREZ,224,220,CHARLENE.ALVAREZ@sakilacustomer.org,2006-02-14 22:04:36,2,CHARLENE,1
MURRAY,126,122,THELMA.MURRAY@sakilacustomer.org,2006-02-14 22:04:36,1,THELMA,1
DOUGLASS,397,392,SEAN.DOUGLASS@sakilacustomer.org,2006-02-14 22:04:37,2,SEAN,1
ALLARD,475,470,GORDON.ALLARD@sakilacustomer.org,2006-02-14 22:04:37,1,GORDON,1
LYMAN,483,478,LEWIS.LYMAN@sakilacustomer.org,2006-02-14 22:04:37,1,LEWIS,1
HOULE,435,430,RAY.HOULE@sakilacustomer.org,2006-02-14 22:04:37,1,RAY,1
WARD,70,66,JANICE.WARD@sakilacustomer.org,2006-02-14 22:04:36,2,JANICE,1
CRUZ,122,118,KIM.CRUZ@sakilacustomer.org,2006-02-14 22:04:36,1,KIM,1
CLARY,531,525,ADRIAN.CLARY@sakilacustomer.org,2006-02-14 22:04:37,2,ADRIAN,1
LUMPKIN,584,578,WILLARD.LUMPKIN@sakilacustomer.org,2006-02-14 22:04:37,2,WILLARD,1
MILLER,11,7,MARIA.MILLER@sakilacustomer.org,2006-02-14 22:04:36,1,MARIA,1
WHEAT,374,369,FRED.WHEAT@sakilacustomer.org,2006-02-14 22:04:37,2,FRED,1
BUTLER,95,91,LOIS.BUTLER@sakilacustomer.org,2006-02-14 22:04:36,2,LOIS,1
POINDEXTER,492,487,HECTOR.POINDEXTER@sakilacustomer.org,2006-02-14 22:04:37,2,HECTOR,1
DELUCA,525,519,RON.DELUCA@sakilacustomer.org,2006-02-14 22:04:37,2,RON,1
BANDA,565,559,EVERETT.BANDA@sakilacustomer.org,2006-02-14 22:04:37,2,EVERETT,1
OLSON,179,175,ANNETTE.OLSON@sakilacustomer.org,2006-02-14 22:04:36,1,ANNETTE,1
MAY,269,264,GWENDOLYN.MAY@sakilacustomer.org,2006-02-14 22:04:36,1,GWENDOLYN,1
GEORGE,234,230,JOY.GEORGE@sakilacustomer.org,2006-02-14 22:04:36,2,JOY,1
HAMILTON,107,103,GLADYS.HAMILTON@sakilacustomer.org,2006-02-14 22:04:36,1,GLADYS,1
ELLINGTON,427,422,MELVIN.ELLINGTON@sakilacustomer.org,2006-02-14 22:04:37,1,MELVIN,1
JONES,8,4,BARBARA.JONES@sakilacustomer.org,2006-02-14 22:04:36,2,BARBARA,1
