postal_code,district,address,country,city_id,country_id,city,phone,address_id,address2
37815.0,Coahuila de Zaragoza,1351 Sousse Lane,Mexico,341,60,Monclova,203804046132.0,576,
943.0,Mazowieckie,1501 Pangkal Pinang Avenue,Poland,409,76,Plock,770864062795.0,577,
86587.0,Slaskie,1405 Hagonoy Avenue,Poland,133,76,Czestochowa,867287719310.0,578,
95093.0,Qaraghandy,521 San Juan Bautista Tuxtepec Place,Kazakstan,598,51,Zhezqazghan,844018348565.0,579,
33384.0,Tokyo-to,923 Tangail Boulevard,Japan,10,50,Akishima,315528269898.0,580,
89422.0,Morelos,186 Skikda Lane,Mexico,131,60,Cuernavaca,14465669789.0,581,
34750.0,Kaohsiung,1568 Celaya Parkway,Taiwan,168,92,Fengshan,278669994384.0,582,
98883.0,Taipei,1489 Kakamigahara Lane,Taiwan,526,92,Tanshui,29341849811.0,583,
53829.0,Campeche,1819 Alessandria Loop,Mexico,103,60,Carmen,377633994405.0,584,
73605.0,Ninawa,1208 Tama Loop,Iraq,344,47,Mosul,954786054144.0,585,
96115.0,Central Mindanao,951 Springs Lane,Philippines,219,75,Iligan,165164761435.0,586,
64682.0,Guerrero,760 Miyakonojo Drive,Mexico,246,60,Jos Azueta,294449058179.0,587,
62703.0,Hidalgo,966 Asuncin Way,Mexico,212,60,Huejutla de Reyes,995527378381.0,588,
22954.0,England,1584 Ljubertsy Lane,United Kingdom,494,102,Southampton,285710089439.0,589,
53446.0,Banjul,247 Jining Parkway,Gambia,54,37,Banjul,170115379190.0,590,
12664.0,Buenos Aires,773 Dallas Manor,Argentina,424,6,Quilmes,914466027044.0,591,
95179.0,Nantou,1923 Stara Zagora Lane,Taiwan,546,92,Tsaotun,182178609211.0,592,
71102.0,Guanajuato,1402 Zanzibar Boulevard,Mexico,106,60,Celaya,387448063440.0,593,
17381.0,Shandong,1464 Kursk Parkway,China,574,23,Weifang,338758048786.0,594,
22474.0,Loja,1074 Sanaa Parkway,Ecuador,311,28,Loja,154124128457.0,595,
39414.0,al-Manama,1759 Niznekamsk Avenue,Bahrain,14,11,al-Manama,864392582257.0,596,
1944.0,Minas Gerais,32 Liaocheng Way,Brazil,248,15,Juiz de Fora,410877354933.0,597,
14684.0,Fejr,42 Fontana Avenue,Hungary,512,43,Szkesfehrvr,437829801725.0,598,
36693.0,California,1895 Zhezqazghan Drive,United States,177,103,Garden Grove,137809746111.0,599,
82580.0,Inner Mongolia,1837 Kaduna Parkway,China,241,23,Jining,640843562301.0,600,
36603.0,Liaoning,844 Bucuresti Place,China,242,23,Jinzhou,935952366111.0,601,
97661.0,West Greece,1101 Bucuresti Boulevard,Greece,401,39,Patras,199514580428.0,602,
52137.0,Piura,1103 Quilmes Boulevard,Peru,503,74,Sullana,644021380889.0,603,
61960.0,Vaud,1331 Usak Boulevard,Switzerland,296,91,Lausanne,145308717464.0,604,
27107.0,Heilongjiang,1325 Fukuyama Street,China,537,23,Tieli,288241215394.0,605,
