LastName,Country,Income,CreditRating,Gender,NumberCars,MaritalStatus,State,Age,NumberCreditCards,AddressLine1,City,Phone,NumberChildren,AddressLine2,Employer,PostalCode,MiddleInitial,AgencyID,FirstName,OwnOrRentFlag,NetWorth
Hvhtkrcgxsgcetikxpxgfm,UgitedStateqofAmer8cq,131545.0,639.0,M,4.0,M,Brit8shCopujbia,,5.0,mttwldxp2oeopqzjties,D4troit,1 799 762 1774,3.0,caxdmycywcxqdfgjbgwiolexwbtsnwkynszpycrxuedktksbthpvobdq2rsse,Pric4l8necom,ttgtafsv,,bvh8445,Oocuumrkjbhtvqflqiywuckcnuf,O,452555.0
4sxvhwnisc,Uni4edStqgesofAmerjca,137272.0,833.0,m,6.0,M,UT,108.0,7.0,rcvmgnbfgelgmkufsjoqupzsscregniclhudaniorrsqxicfvflnmpcgeovdrdotjuvtiduasimisgp,Stamforf,1 529 844 6743,1.0,hiyxmgob6hjwlqmjfxgsblwcfrfmwgvb,NabistarInte3nafionxl,Aayzc,,Rsx84e6,gUIIMVkLJUWYHEUWuJ,O,2827186.0
Doipayphbsadtzfgvafljfylethwf,Un8fedSratesofAmericx,196304.0,652.0,,,S,AL,44.0,3.0,pkg2poqrxcuoxswhdfdwrkheq0qrqdwqljgsdmwmswvqvybboqnuknoomywijm3eheaqkpp,Berjeley,1 086 956 5660,3.0,fAPAvHZMUmxAVMSKLQeIBDVLXRD0NOV,Jarsen,culehjtgka,w,Doi8t47,Elszxalc6xpfhobpjzto0hiduekucf,O,1007883.0
sqpuroadtuf,UniherStatesofAmdriva,232578.0,971.0,M,2.0,W,IN,63.0,8.0,7seiziqpooisjbzcsohkyjfetwjgmampfskbctxydctutze,Auguata,,3.0,Fgqnxgaguiggjsycoxnsjevgsrlbl7pjdobrkbn3,AtkwsAmerica,rjqpma0o6udr,,Qq08448,AHXgJGScSGAVHR,O,2471395.0
Fzecggbmpdddtmghcrhduhliexmik,Canadx,707655.0,1168.0,,3.0,U,DC,72.0,3.0,hbiypkjftlykrvtyfbumkggpwxglpviqm,Bostln,1 865 928 1936,5.0,Lehdpsjxmtmrqsi,IhslghtEnterprisea,FRPvNTRvVOTL,,Faw8449,WOBR4fUHXFCjIMjYALNwAKDXI,O,2991677.0
F9USGDDNMOG9DWiM,UniterStayesofAmdricz,345717.0,1165.0,m,4.0,S,AR,92.0,3.0,OBjQMFCTOEPiRYJMMGPFZYK1DZYKMDwyLcvJLKGO8R2PRJRKUDMHNujWsRXC,yempe,1 078 320 5212,2.0,Bmrotkppc2dcisoot,Beoadr8dgeFinandialSolutk8ns,Azpxdtq,,FIU9450,URRsHJCRQBitVHEOR,O,2438456.0
2qfmkpwezaikfkn,UnitrdwtatesoeAmrrica,61695.0,628.0,,6.0,S,ME,61.0,1.0,bsfvxyaeiobmxvwahjrmvfbh,Scotgsdwle,1 010 220 1308,2.0,GxENIXCNT,Perrogo,Pjhoxvu3w2dy,,dqf8451,2SBQdBFkFOJGCHZVATZmYCVsMJHA,O,2286386.0
Cmjowlhqr3k,Un76evStatesofAme4ica,132104.0,,M,2.0,M,Sasksgchewan,147.0,8.0,Apwacmekhbigjedyvpzkxkpbgaootvqyudx,sasper,1 251 163 0585,3.0,Vudkvt9tofldsvjuqvepslet,dmbarq,Lcfpm,,Cmh8452,XISPGTbNsWOELWB1,O,2266765.0
HDiWWGrUYsPUKPGUOZT,Canaea,505471.0,1013.0,,3.0,W,VA,123.0,1.0,Dmdl4uucykppehnqeszgtomjscbv8pufxtcxldgerwpniwqivyimsnnegqujwwjdrxoeidzvn,Mpntpelie4,,4.0,vadzzmveuay9jflellynwpubgoilcsngxihaqcdphmrwsewoslgzxrqq,,Misudkjecac,,HDU845e,jkrwlgfmgbmnplbfhkkg,O,2806049.0
tsssfdvykpyimhfzzchfzqannr,Uhiteddtatesocsmerica,326038.0,508.0,,6.0,M,VA,13.0,1.0,Sqzfggos6gukvtmw2oypfhwrdbnmuygdehe8ltgljloxpatqizsyaxxqssuiocdq,Stamflrd,1 219 906 6463,3.0,,WABdOHoldibgs,wvnww,,4ss8454,Ramlhjbfcin,O,3082077.0
oitumqhn,UnitexStatedofxjerica,421078.0,847.0,,6.0,,HI,114.0,8.0,SBCGOVDUVQMPQ0MVQgsBKhfQDWLBxZAyTIDBDEqRD,Akrora,1 870 258 0983,,,BeaconR89fingwupply,Mguilpinj,,pit8r55,Dnribhokajjfadt,O,24625.0
Vollv,inutexStxtesofAmerica,286318.0,1128.0,F,3.0,D,WY,,6.0,Jgrdxnpfkhyac2x0paqgb,SaintJohj,1 814 914 4841,2.0,n9ynshbn,ShkthInternat7onal,Bcgqifn,T,Vol8446,Jyuhcenueknngtwnet,O,1544999.0
2wzj0oxfcpqdnqmwrdupehbd,Uni5edSya4es0fAmerica,139841.0,767.0,,1.0,D,CO,71.0,6.0,xxdwj,SanBernardihl,1 476 525 7286,3.0,Qwdqpjfcvgy4ejnxwjhdjeh,Hun6ihgtojBamcshares,xsnfgvuxuuf,j,Ewz8r57,VNB8YFN,O,5000192.0
OWdOCOO,UnitedStatedirAjerica,41890.0,987.0,f,,M,OH,82.0,2.0,3gabd0jkvwuhvqhvggbfprfrl9egyr,Wargen,1 948 656 8165,0.0,uwipgfuvj3sezrrjcznahrgiessgjqbcekhvsemuvfvfhbbxmdp,soreharkHoldjng,VSYvB,,OWWi458,WjVxLLIRSjmGVZVCfVASQHHXQ,O,1726433.0
Hggoumpdzftklsvj7hrauuzbeorok,Canadz,90908.0,758.0,,4.0,W,FL,35.0,4.0,hmmjpqay,Louisbjlle,1 519 257 3199,,Mmwbpfx9qsglpbpikcxrdgrfcrypevgjqssk9qewmejomhmvbsuqwmkvjtgbznhfldjjvechvserig,SdnrryIbsuranceGrou0,goffdqad,N,Hhm8459,Dijevzccrkfmjazt,R,1757924.0
FFzOKJpPJ4PQuSNPKPPZM,Unot4dStatesofwmeeica,289949.0,1250.0,f,0.0,S,MA,,6.0,Rdsn8zoygdmfdrswix4p,CedadRaplds,1 326 407 2371,0.0,5uusuallpcfsemhrzrhmitapuzgkazlhyjolbgknhweuqmpgsrlhgvrcvczqabh6,Ameriyrouo,Cjmsgoz,x,tFX8460,Naqjvmxefmeglbcanram,,757613.0
vjscxq,,236633.0,723.0,f,3.0,D,CT,164.0,5.0,6sjdy,Eugens,1 793 516 3698,0.0,Iairikoixgcshilhnvlspvvn,Ter2x,tdvcdgegs,,gus8461,ywzxi,O,3746952.0
MCXLKSRkFEPXKD0BHWFkTcO,Uni4edSfatesofAmerkcw,633617.0,716.0,M,2.0,S,HI,91.0,2.0,hdssomiumd,GreatFaplz,1 192 706 0536,0.0,pthjiru,socaColwEnte3prises,QWPzBdKSJA,A,MCX846q,Xfbadnpvib2shgchshz,O,1186470.0
nnoojvhcjghaakxgwrmlpsbhviuaeg,Cahada,12168.0,1012.0,,1.0,S,WY,88.0,3.0,xtuvqdswxhftmsoutajuxmvhyfyrcnibpopmjpybzth,Totrance,1 959 679 8837,4.0,ywdpzxbryvhqgdjzhkjudfhraaidxjodghxzakhxipwexro,Llckheedkartin,Xocdzsikbx,,hgo8463,Qqm5htmhhq,O,2461123.0
ndfecooy,,375812.0,739.0,F,2.0,M,TN,76.0,1.0,Xfvphqczjwrtx,Casoer,1 332 155 2981,1.0,mzvpqfziwtdiuueonkfkj8uodoypqkdsmngptijmtzpdyiomjxxnw,AGCO,ddlffkhl,,hdf8464,ANBFUSDI0waCTIXAYLI,U,2633780.0
CAPNSETUIsQvjJhCBAEMZ,UjiyerStatesofAmerida,221916.0,1022.0,,1.0,S,WI,57.0,3.0,jljpyfsn4slsufceeojfogkwslqizqdkqtfwrvorjidqwbzskndlhduayxx9vqubcgoidjsbralqh,Dhrham,1 511 107 9446,0.0,Elxvskibdgtp,Cknway,Bqwsa,l,CAo8465,Wogjmypslaxfzap,O,3819327.0
fkkwghm2ehbaxajzooziaarvggqx,UnotddStateeofAmericz,300044.0,729.0,f,5.0,M,AR,87.0,6.0,srhroslrzyvh4zajhkektaauazvemipehyylsgaplgamstc1jv,Miaji,1 354 475 2420,2.0,Fmehtipwplomkdvtacszfhtimqmyutamrp,CCM2dixHoldingw,Qkpjoours,,tkj8466,supsgwk,O,4151278.0
eudkarouhgigvbkfi,Uni4sdStatesorAmerjca,607268.0,1260.0,,2.0,W,MD,94.0,2.0,thyqdqnluglhtlpynwoh0mqsorlsrik4svijx5hlkjdoeuwsjdmhcsridbhxwoujdscikq,M9untPeatl,1 794 555 3534,4.0,Uhedbovwju7gehnojoeaxjopemrukgahbnxwpmfijmhxhpixqhjckrjhqe,Dyneby,Ipmhpduwcev,M,eue8r67,ytrhdbibwjohnz2i0vqypbq,O,3494456.0
Ofdohfowvogjk2uwuwkpkv6vancl,UnitedStat2sofzmediva,396937.0,1173.0,f,3.0,M,MI,9.0,1.0,Ctubuabgigxdxjzwtplhjrzqfwqk4dlyqtf,Louixgille,1 223 235 3740,1.0,Dirzndttnmorwclnovwzsij19jcpkgzlfxrvwnagfyjr,CMzEnergy,tTMABKWW,,Ofd846i,VNFBh,O,2719182.0
fc0rhbno9cnsrrsdlryh8j,ynitedShatdsofwmerica,411087.0,1350.0,f,,S,VT,87.0,8.0,Frhsvr,Escpndido,1 862 279 6049,2.0,eiyguvjqvlnjaudwkmkigoxaro,Domtqr,qrpdgq9xnuoi,,fcp846p,GRGLSAFBfnSX,O,3145150.0
Yuzeoieaalrecpoh,UnitedStatwsovAjdrica,323416.0,663.0,,4.0,M,CO,89.0,3.0,,Richhond,1 075 386 3166,4.0,XQQbNZKMGCCaCcOSoOADHGjQPfVNMPGIXITG0G,PaxidicLife,ginya,,Yyz847o,Dv8lvawkz,R,2267993.0
Nsqhyrjweufeaiemdhip,xanada,418522.0,1000.0,,4.0,S,Quevec,98.0,5.0,Stkcdrt8d,NorghLasVebas,1 153 331 0598,0.0,Dtqbfocl3ukdfhrahvuuxcoivij,PackagingCorppfAheeifa,ah5ampskctjg,,Nwqi471,Hecwghgwlshwvqvoigcihee,,975556.0
kgparyms,,458296.0,,,0.0,,MS,127.0,4.0,zpnHQRLOGFJEUBADBBGSLW6CYSBLFbwQ0dZXCIBPTBA,Saskafoon,,,,Magellanydalthaervicew,J2WYLEV,,ogp8472,zdjifmynx7sdbfwszzyhnpbbch,O,1717395.0
uionhfj9nzvlca9kntpfkbvgsl,UnitexStatesoeAkedica,335924.0,843.0,F,0.0,U,NH,128.0,6.0,QSUkxNWWLSDZMuGKVRKOnXTDXUWILuOEWXVxUQVGNBivEyRO5Q1xBOCMQCQALO,Carrolotpn,1 684 936 0510,4.0,Airojidqlezsfrsiompvukdjnsswfdcaemethqywfv,9h9li9MorrisIngernatiogal,Ugiwwuvormt,,uio847e,Frmhpca,R,607777.0
Ocrfutg1answigcjpgfucv,fanada,223987.0,743.0,,5.0,S,MA,186.0,6.0,uvzhbowsixxiimgcjfxajivqqqvlpjjdlgasuuvrjmgufbwv,Warerbury,1 356 900 0449,1.0,rbPgyFCMWVFUAuuZTUBXQNQVYNoYslFWLXLVBIFLSCJOJP7UoNAJPMPUUK,IggeamMicro,Jliydrlda,,Ocr8374,kztsscizbfwaujn,O,1533626.0
Uz1owxormvnvh8jcvnlqmlgrc,UhitedS5atewofAherica,268067.0,901.0,F,5.0,M,CO,21.0,3.0,,SznBuenadenturw,1 851 783 9290,3.0,,Intuiy,Yrrqt,e,izq8475,xjsrzgmlps,O,1906362.0
jdnyp3crgkjuymr,Cabada,550592.0,1246.0,F,3.0,U,Bri5ishColumhiw,76.0,9.0,NV5FFWKiwpIDBRxCTkIFHIIJEFMX0OFEOFFGPWOYIQdMw,Irfine,1 465 839 5265,1.0,stlsxz2gdepikdgdufug3umejnzah9qtaktuuiizmijiolnuiibvfguzfqhygldvcjwffajuvgupfhh,KlaTenxor,Urdgigylz,,jdbo476,dfidowyqbivi,O,1199636.0
Lgdrojmddchqagcqsxbgxxp,UnitedStwfesofzmericz,512107.0,860.0,f,3.0,D,FL,80.0,3.0,vnjiwduusskwgpdmiwz,Warfen,1 995 917 0686,3.0,58ehqososkkjnbnnvvpieilkborqywtc9zxfcwtjgaznglrvbezda,BloRadLabpratodies,Tsahjf,,igd8477,ixcwpit,O,3333531.0
LOBnRwTbKGPSIDLKKJLQLAw8WK,jnitedStatesogAm35ica,170752.0,519.0,,2.0,D,AZ,134.0,5.0,Xmucquflqvuyw8syhpoblwquqgyugovhhiqdgbwngmgydubla,W7chita,1 399 460 8921,,Uldnrmc7im5ufgyugxdfsqqwmttkwtwgwzscknzibbnkw,WABCOjold7ngs,hpibgkjx,P,LOB847u,9nrondldjhzpxujshjiquc,U,3591662.0
Qbju4rjfzdtwemihlurgafwdj,UnitedStstds9fAmericw,212190.0,1035.0,,2.0,,VT,78.0,8.0,Timzitdvgbkzqwenxkjmppfkdggymgldulmqjojeohozxpglxktiyvfcqjnpxxke,Bowton,1 889 021 4907,4.0,QOjCXPEVWQTBoO,FMGlobzl,,y,Qbk8479,AK1CFfPDHBCJWFTFOi,O,4634246.0
Qcnwvbpiehbcapkeiofvoxxr5plej,UnotedS5atesofzmerida,153441.0,771.0,,3.0,M,CO,66.0,3.0,junggfuvcmguhelxajmjdbyrlmz,StLoujs,1 459 530 8211,2.0,aguvqjzewyygbxoryhjhovusfpfhnixmdoyygfc13bgt,SilganH9lvings,Bfxsb,H,Qcni480,Zoxurb,,3850529.0
LMSse5IYYBADWUwQTMRA,UnitrxStxgesofAmerica,67593.0,695.0,F,5.0,M,SC,57.0,2.0,Ozxgurxlnmpkeeswfkggbscfjtqpja2pezukboqfjctllfbwwmrbinuqlmbb,Rzleigh,1 385 488 1221,1.0,Thoouqskibfhwniwjowhonwn1pzeesaztkaenntqohvmshddggmrgv,Akeripr8seF8nancial,Rwkwlexct,,iMS8481,lp5wfoscavurvynwhjjdxle,O,2245408.0
OUCMQPFVNGkBwP3XJQsTBZKL,UniterStstes0fAmerics,367893.0,486.0,,4.0,S,RI,37.0,2.0,ignejbippyxktvtm6pjxnjbhgpblvqmsgis8vjhcbaanqegbeqehsgymfxvrrjdr,4anfhoCucamongz,1 447 167 7938,1.0,xiCCFNITNBJB,2WGrainner,ajorku,a,OUC8382,qkvo9uuqmxjzmjexx,O,1582790.0
Trpdxndkeh9,Canaxa,333351.0,643.0,m,,U,NM,66.0,,zoppxmwrvguvoxqybabweyzwrytvkqapoy1i,Lafayetre,1 136 629 7597,0.0,Bvvzidiuajxcgdjufhk2cruci6azjxyhkmiyeyaflxiyy,ModineManucactyrigg,Bpsuxpxutm,X,grp8483,vpcyrdjawvd,O,1481130.0
ghewfjkweieludwudjdwlzpsfjbmf,UmiyedS6atesofwmerica,100042.0,495.0,,5.0,U,GA,115.0,9.0,Ssipztdrvlptsuesztypqv,Fayetgecille,1 634 767 1446,1.0,Spqv0ckhcfagwkztcntltjdnfqunhwzfbxvjxdazld,F0LGroup,lgodacngli,f,gte8t84,Sluttdymzhehxbiqw,R,3277521.0
ROBOd,knitedetateskfAmer9ca,254572.0,652.0,,2.0,M,WY,74.0,10.0,oecfzwmfywjaqzsuxclrskbaozdkit,LongBeacg,1 623 631 6016,4.0,wlhkp6mvpepqnirunx1,0ugetEn2rgy,MLUHIfQPQ,,ROB8t85,hlcmeivfbfnpujdegduwd,O,3321110.0
rcsxqmrebagutul,knitedS6a6esobAmerica,113544.0,597.0,F,1.0,,NJ,96.0,4.0,gWURFHDWKxjBGWJdIGHLEemMFIXChEFNMGCD,Hunt7ngtonBfavh,1 803 557 0768,1.0,0HCRAKLODZmKLsAKUQMNQgTYjQCKI5VQdDBFwcusXMOMMRMPQWDRNDKfZRMGJWDKlLnESJA,SjjonPropertyGdoup,,g,rcd9486,Igwqtfkhrcdtgrxwszs,O,2797621.0
YMWfIRPSuRGbXOYTF,UnitwdStatesofAnefida,59394.0,710.0,,6.0,S,SC,23.0,4.0,Uvbpeelanettsjwngcyjqy3fteniw,BatobRoug3,1 003 349 4503,0.0,PNMPRkyVIGMFWUp6EANGQG0GWVLMnOGI,BurgerKongHopdinvs,DVdOX,r,YMW8497,stlajkgrwqjalrgrxkmybil,O,2852750.0
hrzqthdiqrxytiiahdameradpuyf,UnitedzhatesocAmerisa,259267.0,817.0,F,4.0,S,ME,145.0,5.0,GXEtPIdJPEQ2YQAKOZBKZs,nacon,1 063 001 0419,2.0,hghrnlsrqwyqlwjodvbxvrh7vycmpinhcwirvwq,Pall,dvwaop,,Bgz8488,Anlvwulggnzzmvht1dtebyvcghkug,R,3394187.0
xhhfm0kogjcjmiwrnh9qnhveb,Uni4edStatesofAm2rifw,145245.0,684.0,,5.0,S,Algerta,29.0,2.0,CjPF7TMNJU,menderson,1 349 608 5731,5.0,,NCR,rJTWQFJLH,X,cbh8489,ctgjnnlcmmhzdtlrlaidfbg,O,3365675.0
JkNzEGCFYVWYFRWmJVJaNMoUK,Canaxa,423536.0,,m,1.0,U,Quebex,47.0,10.0,,Lpwell,1 317 788 6249,0.0,EDTIKPNSeVQLALIkACJkoJU,WhoieFo8dsMarkwt,Fdtkvslivxm,W,JjN8490,gvbmnwux,O,1050790.0
THHsV,UnitedStat3cofAmerifx,417657.0,814.0,,5.0,D,IL,139.0,5.0,FPDBPdORdCRWD,Ajstin,1 228 529 6798,0.0,Btchifufmdmdokjqkglc4kieiojcpvk9fzewofjnjjqoltkvehhgvraxu,Danahsr,Amwlpbezgkar,,THHu491,Upg7ibrfiawoilshahwplvplif,O,3051936.0
aprnofafbzd0tka,UnitedS5afexofAmedica,19089.0,602.0,m,5.0,S,ID,150.0,3.0,EDOFJDLURbAeIHLNCiPGWOCigFdN6HVWA6A1XXYTFfWASEKVDIodEERDQYPUNHYsD,Raldigh,1 817 598 6502,3.0,MMTOA8ZCvJNWEOJkiJMVUAR,HealtjSprlng,QwBMAwKGZGDA,,apr849w,xdonustmstjxm,R,3246109.0
Ljzkpfbpu6ngxtgykqpdybnjs8,UnitedatxtesofAmer9cx,122026.0,739.0,f,3.0,M,FL,31.0,6.0,Xvyklbf9mjwhyiuvoerscec,CorpueChrjsti,1 488 705 8163,2.0,Lqvdfflbodofysibisciirpurbgvnlpaxdjqsbwhatheuv,OccidwntwlPrtroleum,gln1s,O,Ljz8494,Kspgptpridkhqvbut,O,2924170.0
zoxhjddztrkmgupabe9hlqfmtzh,UnitedStatesovAmwriss,143741.0,,f,1.0,M,MA,60.0,,qdmgghhgrpfslnxwwqftkyw,Dqyton,1 526 069 7892,2.0,Rvjmjkynidp4ocffxkhogsjeatcgftifbyxmcm,Perotqysteme,kczbwshx,c,zox849t,Fkjqswvyyapg,,1369722.0
lzdnybjjc,UgitfdStatesotAnerica,424385.0,779.0,f,2.0,M,Mani5oba,,4.0,3iifxreilgycdefkupbomneu,Wa4wick,1 656 493 9265,3.0,tpaqcdzvpjnwuklkoyhg8uzjbk9qozuaidenhjtrkviaveywmfiqam,Dell,Bjlsdf,,lzd9495,Oinyiaxk7wwlgsyfd,O,3602066.0
JXFIJlrkBLuWTLSIWO2YUCBNZ,UnitedStztssofAjer7ca,,860.0,F,2.0,U,MD,46.0,3.0,,Indepfndencd,1 386 239 4376,1.0,Ixmwbhaodxceivgtcqdlg8crejfoypbnxsmqbsrxvtoksfau2muvordzdpzxsldqgant,HelmeridhPayn4,frxzorgg,,JXF84p6,Lmzytxuw,O,1169305.0
lvycfdewdrfz,hnitedwtateaofAmerjca,17495.0,762.0,F,6.0,M,Saskatcmewah,87.0,5.0,Ywfmath1nbqcikywffaadbnirblftddqijswbyavujxtcj,Santade,1 764 422 3011,3.0,eebxbh9ksvgylzixtafvhqappnvsbqjyxkdiipzgalfaibxxdsvumlwgizjsorxjd3lsgbyeumqojn,AiphaNaturxlRdsourcrs,ylymcgdfgcul,,lvy8r97,GQiLFIJ,O,
Npblrwkqasviozcvgqv,Unir2dStatesodAmerics,596195.0,734.0,f,1.0,M,AZ,,5.0,nx3fxeiiyujiyeojaebpfnbsicifq22wbilkznsmpeql,Augusfa,1 055 144 5259,2.0,0IOUIECRuTQNi1TkQZFQlWOEXXXVusPCSXZSKVF6tLHSNBEKKJKRWLRgRCgGS,She3win3illiaks,Bxibw,J,Npb8497,Spvlovpuaviddsnctrk,O,133139.0
mfjkaogcbqc,hnitedStatesovAmw5ica,,997.0,,0.0,W,DE,30.0,5.0,Refneo,aavannah,1 988 711 9016,4.0,BCRNBI6LHAAQICOQAllXKMd8VAUGsGPVFOPCmSDSdHGCpF,Tup9erqzreBrands,VREJ9Q,X,Jfj8e99,Nrzpjm,O,2957318.0
Fwbssrnskek,UhltedStatesifAnerica,111252.0,742.0,,3.0,S,AR,79.0,6.0,naAZRCdmVOPJXIANCKHWSYNHATESaTDgXXQYRlMtBKLCNHnVNJG7,Sycney,,1.0,,sUNAjutualGrou9,dMJGGHA,,cwb8500,FUMIEBZK8IGDSWOLPOmvJknLVX,O,3120409.0
Krhar4sgsnyuwosdoha,UbktedStateeofsmerica,504562.0,957.0,f,3.0,W,CA,89.0,10.0,odjnhjimckzmawqsewacdyikpyssjmtwchldfjfyajvvswo,Miahi,1 190 111 1511,3.0,Caeiqxn,Adminis5qff,Bvlhqyxy,,K4h8501,Ukvgjuugrrmglaj8,,1484870.0
syopjlpjrpvs3sftalithqypbdhhlq,Canawa,322664.0,902.0,M,2.0,M,Newfougdlqnd,81.0,1.0,evkwsmaoyavznkptwtamjpovxylehhyzesucbqebfmaaugoewrdstgpfaklpgbspmbkcg,O5lando,1 628 206 1777,2.0,Lnwyixvnpylegdygksdbyamhoecuymzncmb0iapsp6wzvtkzextd,,7VPGELiQBP,H,Cyp850q,ivegwwakkjohxw1c,O,2290872.0
Qvuipxxijctjyliuzxkmitulxvjd,UnitrdStztes0fAmsrica,321351.0,874.0,F,1.0,S,ND,4.0,3.0,VXU3JV4aMNKNPTuRInVFB6RSNUUZWG,zalinas,1 638 112 6950,1.0,ESKKjQMMILC0BUJDXl,NTKHlldijgs,Wkvkkfat,,Qvu850e,Wksmu,O,3280774.0
OgRXAQ,Ugu4edStstesofAmerica,197298.0,370.0,m,3.0,S,IN,43.0,4.0,rbasyjkgsknmnogfbadgfruvvtddsxxzxmxptjrekyedfivbjibrqqlvrdsrgklrdmqtjkb,Denvee,1 512 316 2765,1.0,EPCHZmGZCMJNcOfLXNHQj,Monsantk,grnonp5nmz,,OBe8504,KQKW9jSTMZPMFYECzdjPYCOYI,O,5119249.0
yzfxtflvgbygm,Canadq,182289.0,915.0,M,5.0,D,VA,24.0,7.0,kSMNhFUFTGsUMNNWXLsYQCVKanMYAjCyYkAgQMGbKOSYKGEPRSPTSUI,Charlptte,1 829 122 6085,2.0,Accuxidvfnheckhixwafklbkuypskxlyvkluealfllwlb9txkcfowapfmravqmoyfbmfa,IngrakMidro,V6CORJ,m,6zf8505,Ssmzyydfw1muduydvjsdljlqsuhfe,O,1865648.0
ZgQJSCyDQNnHMGFMpUUjHZOLXBUMO,,381750.0,819.0,,5.0,M,Saskatsh2wan,53.0,3.0,mhwwrnectwdmqfpuobvfcwz,Akrpn,1 322 547 9555,3.0,Rbvvnuxenuxhrudozlxyfimvvnlsh,iroger,AUWCJM0nNR,,ZBQ8596,wbhpeswc,O,2566600.0
Aaiyjvk,xanada,279664.0,844.0,m,5.0,W,NV,83.0,2.0,Kslgaipizcdxaabxueufbbmlzrxayifzlsmcfuvi2rlixmlesuihcbkvnulvwvmte,Livojia,1 753 025 9341,4.0,qhnefriij,Hoply,DEMrSAOFO,,Aai8407,P7qer,O,1414154.0
Ruvtadrtmhldio,UnitedztxtesofAher8ca,369623.0,1169.0,,8.0,M,TN,1.0,2.0,Vzwjqdgiktfdnpsfnljywkwbupsdyggghgcercxocdphuexdonojeciebaekgavhalpmynk,pondon,1 053 678 7968,1.0,rwcjojyyacvusnfpzndhqva4q5cmaiqldmqyrbpo9eu9gcpnpsvwtat,,jbxvmnxv,u,Rucu508,yfdcf2ldjesluki2jzi,U,3434358.0
Dppneqsoflr0xbqvhjbomkitbkwlw,jnitedStatesofAme38cq,522073.0,867.0,,4.0,D,NE,78.0,7.0,Hypicalqnrd6xovcieeslbumjeuqkl74limcnvgoxvlxjdkzgvdmcldgkfq,NrwpottNews,1 155 137 1437,0.0,Lqedoauihp,UnumGro7p,XST2BQWSIIpL,,Dop8509,sofrwttzqraadaggukwtwwrgctb,U,4718893.0
UT7GDE,Canads,,837.0,,2.0,U,TN,56.0,5.0,Tlvrjxhshlonrkubkhkkkrjcnjufrzfsqmcpiugghawxbtsiybbfa,ballejo,1 437 209 9491,1.0,Lpfbwdrgiv8zmvmtv,NC8BuildingSyxhems,Ayhlfia,,UTU8r10,xdcgkyhraktsnsqvqxbsxskcc,O,1096097.0
sowfblosslwbdwdia,Csnada,327306.0,882.0,f,4.0,M,SD,104.0,2.0,7jmtmomwvmztghatsgzydmysrqr,Iqaluif,1 602 934 6802,,at8acnqcmfskh2lwsisozimhbef9qepd6nidkrieicebtsubdeawhmqdhkvkvocsn,BojTlnStores,Goabkoztmmds,,do28511,Xvpapih,O,2041050.0
Xcnjapcpcbwnqudfli,UnitecStat4sorAmeruca,438166.0,849.0,f,0.0,D,CA,156.0,4.0,,Savannzh,,2.0,zowsz1lyrijqzkvudpxmqzatokmesxgjdyrjwgnw9vvzugh4fuxiedqsiqjqibtdmew2lgb,AMR,Ytrahud,,Xcn85w2,nvkapimfrsngxlprg,O,1306650.0
Eflosiicuxuarlucebxe,UnitedStst3sofwmerixa,376680.0,1108.0,,3.0,M,LA,88.0,7.0,8cxwcqqrblu1kz8tmiqkibdycsphsvjraqvcsjezoimegay,Thoueand8aks,1 432 879 2401,2.0,kCRkXIBINXKHHIEQWaZePfXKKQEWV6AUT,NewJers3yRes0urcea,Dvhq2viywi,G,Efl8413,Vpggjrvizgmnqvpaspxqyyempa9,R,1180803.0
Lod2iniccemgpmcdazbw,Unitedwtates8rAmegica,435469.0,944.0,,7.0,W,LA,98.0,7.0,SkLAPZLMTbZVKJARQjJEM0iUTHKIBdWEBWJGQKlQhYARpZ,ThpuswndOaks,1 915 084 0744,2.0,AQgCFZQK6Sj8EoTHPFAUKBFICES,Embwrq,Zgurbntlhv,X,Lodo514,Rgtldsptueimwy2zkiibwhqevro,O,1208052.0
Pfankgqhsdn,UgitedwtatesofAmsricq,291647.0,504.0,,,S,NH,96.0,1.0,YXAEdtWPNPVTVUKuQMdIYkAGBmNIKEJSnMZBASsLDXYiSQOFEFRh,L8uisvilpe,1 492 311 3722,2.0,YRfAXHRsVnTUWTKVIQnNROXKN6VYBYObULUtWIhDmAKAXKsMrdILsBVMJLWNGAKYYVVOFAxJ,BirgWarher,iaimb,O,Pfa851y,GWRYZI7ZTDYiTKsIOaNOT,O,1885326.0
Qfrxvuvneffmhjojilzqhq,jnitedStatezofAmfricz,141482.0,939.0,,9.0,S,MO,10.0,5.0,yvfl4xuehnikikvlexmoqkvrimrbihmrubigiukufinhxiedmtyxs8gxtgkhsfejbfbyfi,BatonRljge,1 132 172 4935,1.0,Upjay4atabwtqloguczct,NeimanMarfjs,Idffem,d,Qdr8516,CCsKYIWXKBNKTd3BNFtOAY,R,2494885.0
Wnplh3rwffgiakq,UnitecSta5eepfAmerica,336756.0,1200.0,F,5.0,U,KY,4.0,5.0,4sxqfzssijpklbudhjxkrnikbvlqdilgocze,Month9mery,1 611 443 1713,2.0,ykwzsygfwaaa6ctnqcdayolzj3aklwpwihfkkhvchhzcwrzt,Amazondom,korqzyb,t,Wnp9517,Cvdabqshqqo,U,4628405.0
